Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:45.71,Jacob KROP,04 JUN 2001,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1263
2,12:46.33,Nicholas KIPKORIR,29 SEP 1998,KEN,1,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1260
3,12:46.79,Jacob KROP,04 JUN 2001,KEN,2,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1259
4,12:46.96,Grant FISHER,22 APR 1997,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1258
5,12:50.05,Berihu AREGAWI,28 FEB 2001,ETH,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1246
6,12:50.97,Nicholas KIPKORIR,29 SEP 1998,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1243
7,12:52.10,Yomif KEJELCHA,01 AUG 1997,ETH,3,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1239
8,12:52.15,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,4,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1239
9,12:54.87,Selemon BAREGA,20 JAN 2000,ETH,4,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1228
10,12:54.90,Daniel Simiu EBENYO,18 SEP 1995,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1228
11,12:55.84,Mohammed AHMED,05 JAN 1991,CAN,5,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1225
12,12:56.19,Selemon BAREGA,20 JAN 2000,ETH,1,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1224
13,12:56.50,Stewart MCSWEYN,01 JUN 1995,AUS,6,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1222
14,12:57.18,Telahun Haile BEKELE,13 MAY 1999,ETH,6,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1220
15,12:57.99,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1217
