Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:59.29,Mo FARAH,23 MAR 1983,GBR,1,,"Olympic Stadium, London (GBR)",23 JUL 2016,1212
2,12:59.43,Muktar EDRIS,14 JAN 1994,ETH,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1212
3,12:59.89,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,"Somerville, MA (USA)",17 JUN 2016,1210
4,12:59.96,Muktar EDRIS,14 JAN 1994,ETH,1,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1210
5,12:59.98,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1210
6,13:00.20,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Somerville, MA (USA)",17 JUN 2016,1209
7,13:00.60,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1207
8,13:00.99,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,"Blankers-Koen Stadion, Hengelo (NED)",22 MAY 2016,1206
9,13:01.69,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,3,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1203
10,13:01.74,Mohammed AHMED,05 JAN 1991,CAN,3,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1203
11,13:02.49,Abadi HADIS,06 NOV 1997,ETH,4,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1200
12,13:02.91,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1199
13,13:03.22,Ibrahim JEILAN,12 JUN 1989,ETH,1,,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1198
14,13:03.26,Edwin Cheruiyot SOI,03 MAR 1986,KEN,5,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1198
15,13:03.29,Yomif KEJELCHA,01 AUG 1997,ETH,5,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1198
16,13:03.30,Mo FARAH,23 MAR 1983,GBR,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1198
17,13:03.66,Yomif KEJELCHA,01 AUG 1997,ETH,2,,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1196
18,13:03.90,Paul CHELIMO,27 OCT 1990,USA,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1195
19,13:04.12,Hagos GEBRHIWET,11 MAY 1994,ETH,6,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1195
19,13:04.12,Abrar OSMAN,01 JAN 1994,ERI,2,,"Blankers-Koen Stadion, Hengelo (NED)",22 MAY 2016,1195
21,13:04.17,Hassan MEAD,28 AUG 1989,USA,6,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1194
22,13:04.29,Yenew ALAMIREW,27 MAY 1990,ETH,7,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1194
23,13:04.35,Hagos GEBRHIWET,11 MAY 1994,ETH,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1194
24,13:04.66,Bethwell BIRGEN,06 AUG 1988,KEN,3,,"Blankers-Koen Stadion, Hengelo (NED)",22 MAY 2016,1193
25,13:04.87,Albert ROP,17 JUL 1992,BRN,7,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1192
26,13:04.88,Elroy GELANT,25 AUG 1986,RSA,4,,"Blankers-Koen Stadion, Hengelo (NED)",22 MAY 2016,1192
27,13:04.95,Abadi HADIS,06 NOV 1997,ETH,5,,"Blankers-Koen Stadion, Hengelo (NED)",22 MAY 2016,1192
28,13:05.54,Muktar EDRIS,14 JAN 1994,ETH,3,,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1189
29,13:05.59,Getaneh MOLLA,10 JAN 1994,ETH,6,,"Blankers-Koen Stadion, Hengelo (NED)",22 MAY 2016,1189
30,13:05.64,Yigrem DEMELASH,26 JAN 1994,ETH,4,,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1189
31,13:05.94,Mohammed AHMED,05 JAN 1991,CAN,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1188
32,13:06.24,Yomif KEJELCHA,01 AUG 1997,ETH,1,,Barcelona (ESP),30 JUN 2016,1187
33,13:06.25,Imane MERGA,15 OCT 1988,ETH,8,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1187
34,13:06.60,Yigrem DEMELASH,26 JAN 1994,ETH,7,,"Blankers-Koen Stadion, Hengelo (NED)",22 MAY 2016,1186
35,13:06.78,Bernard LAGAT,12 DEC 1974,USA,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1185
36,13:07.53,Joshua CHEPTEGEI,12 SEP 1996,UGA,8,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1182
37,13:07.68,Edwin Cheruiyot SOI,03 MAR 1986,KEN,9,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1182
38,13:07.70,Hagos GEBRHIWET,11 MAY 1994,ETH,1,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1182
39,13:08.11,Muktar EDRIS,14 JAN 1994,ETH,2,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1180
40,13:08.34,Isiah Kiplangat KOECH,19 DEC 1993,KEN,9,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1179
40,13:08.34,Yomif KEJELCHA,01 AUG 1997,ETH,3,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1179
42,13:08.61,Abdelaati IGUIDER,25 MAR 1987,MAR,4,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1178
