Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:36.73,,Hagos GEBRHIWET,11 MAY 1994,ETH,1,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1296
2,12:38.95,,Yomif KEJELCHA,01 AUG 1997,ETH,2,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1288
3,12:40.96,,Jacob KIPLIMO,14 NOV 2000,UGA,3,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1280
4,12:48.10,,Thierry NDIKUMWENAYO,26 MAR 1997,ESP,4,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1254
5,12:49.65,,Addisu YIHUNE,17 MAR 2003,ETH,5,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1248
6,12:50.58,,Luis GRIJALVA,10 APR 1999,GUA,6,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1244
7,12:50.90,,Dominic Lokinyomo LOBALU,16 AUG 1998,SUI,7,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1243
8,12:50.94,,Andreas ALMGREN,12 JUN 1995,SWE,8,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1243
9,12:51.60,,Selemon BAREGA,20 JAN 2000,ETH,1,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1241
10,12:51.84,,Grant FISHER,22 APR 1997,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",16 FEB 2024,1294
11,12:51.94,,Joshua CHEPTEGEI,12 SEP 1996,UGA,9,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1239
12,12:52.09,,Berihu AREGAWI,28 FEB 2001,ETH,2,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1239
13,12:54.10,,Biniam MEHARY,20 DEC 2006,ETH,6,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1231
14,12:54.22,,Mohammed AHMED,05 JAN 1991,CAN,7,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1231
15,12:54.59,,Oscar CHELIMO,12 DEC 2001,UGA,10,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1230
16,12:54.66,,Sam ATKIN,14 MAR 1993,GBR,8,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1229
17,12:54.72,,Cooper TEARE,18 AUG 1999,USA,9,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1229
18,12:54.97,,Jimmy GRESSIER,04 MAY 1997,FRA,11,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1228
19,12:55.78,,Samuel TEFERA,23 OCT 1999,ETH,12,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1225
20,12:56.07,,Stewart MCSWEYN,01 JUN 1995,AUS,10,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1224
21,12:56.43,,Mohamed ISMAIL,01 JAN 1997,DJI,1f1,,"Olympiastadion, Stockholm (SWE)",15 MAY 2024,1223
22,12:56.53,,Isaac KIMELI,09 MAR 1994,BEL,2f1,,"Olympiastadion, Stockholm (SWE)",15 MAY 2024,1222
23,12:56.67,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,13,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1222
