Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:55.85,,Salah HISSOU,16 JAN 1972,MAR,1,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1225
2,12:56.99,,Sammy KIPKETER,29 SEP 1981,KEN,1,,Zürich (SUI),16 AUG 2002,1221
3,12:57.24,,Benjamin LIMO,23 AUG 1974,KEN,2,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1220
4,12:57.52,,Richard LIMO,18 NOV 1980,KEN,3,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1219
5,12:58.61,,John Kemboi KIBOWEN,21 APR 1969,KEN,3,,Oslo (NOR),28 JUN 2002,1215
6,12:58.94,,Paul BITOK,26 JUN 1970,KEN,4,,Oslo (NOR),28 JUN 2002,1213
7,12:58.98,,Abraham CHEBII,23 DEC 1979,KEN,3,,Zürich (SUI),16 AUG 2002,1213
8,13:00.38,,Mark Kipkinyor BETT,22 DEC 1976,KEN,5,,Oslo (NOR),28 JUN 2002,1208
9,13:00.76,,Abderrahim GOUMRI,21 MAY 1976,MAR,1,,Stockholm (SWE),16 JUL 2002,1207
10,13:01.98,,Mohamed AMYN,25 MAR 1976,MAR,3,,Stockholm (SWE),16 JUL 2002,1202
11,13:02.51,,Charles Waweru KAMATHI,18 MAY 1978,KEN,6,,Zürich (SUI),16 AUG 2002,1200
12,13:02.95,,Benjamin MAIYO,06 OCT 1978,KEN,7,,Oslo (NOR),28 JUN 2002,1199
13,13:03.62,,John Yuda MSURI,09 JUN 1979,TAN,6,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1196
14,13:04.15,,Assefa MEZGEBU,19 JUN 1978,ETH,8,,Oslo (NOR),28 JUN 2002,1194
15,13:05.80,,Ismail SGHYR,16 MAR 1972,FRA,7,,Zürich (SUI),16 AUG 2002,1188
16,13:05.81,,Francis KIPROP,25 DEC 1984,KEN,5,,Stockholm (SWE),16 JUL 2002,1188
17,13:06.47,,Hillary CHENONGE,30 MAY 1985,KEN,9,,Zürich (SUI),16 AUG 2002,1186
18,13:07.40,,Dieter BAUMANN,09 FEB 1965,GER,10,,Zürich (SUI),16 AUG 2002,1183
19,13:08.60,,José RÍOS,15 MAR 1974,ESP,11,,Zürich (SUI),16 AUG 2002,1178
20,13:10.41,,Luke KIPKOSGEI,27 NOV 1975,KEN,1,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1172
21,13:10.78,,Serhiy LEBID,15 JUL 1975,UKR,3,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1170
22,13:10.90,,Alberto GARCÍA,22 FEB 1971,ESP,8,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1170
23,13:11.55,,Stephen CHERONO,15 OCT 1982,KEN,1,,Melbourne (AUS),07 MAR 2002,1168
24,13:11.80,,Abiyote ABATE,20 NOV 1980,ETH,5,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1167
25,13:12.04,,Craig MOTTRAM,18 JUN 1980,AUS,2,,Melbourne (AUS),07 MAR 2002,1166
26,13:12.14,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,7,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1165
27,13:12.22,,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,8,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1165
28,13:12.37,,El Hassan LAHSSINI,01 JAN 1975,FRA,8,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1165
29,13:13.03,,Eliud KIPCHOGE,05 NOV 1984,KEN,9,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1162
30,13:13.06,,Kamiel MAASE,20 OCT 1971,NED,10,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1162
31,13:13.57,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,12,,Zürich (SUI),16 AUG 2002,1160
32,13:14.02,,Shadrack KORIR,14 DEC 1978,KEN,1,,Rovereto (ITA),28 AUG 2002,1159
33,13:14.34,,James Kwalia C'KURUI,12 JUN 1984,KEN,1,,Liège (BEL),27 AUG 2002,1158
34,13:15.07,,Joseph KOSGEI,25 AUG 1974,KEN,2,,Sevilla (ESP),08 JUN 2002,1155
35,13:15.16,,Pius Maluko MULI,15 DEC 1982,KEN,3,,Rovereto (ITA),28 AUG 2002,1155
36,13:16.31,,Driss EL HIMER,04 APR 1974,FRA,10,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1151
37,13:17.04,,Tom COMPERNOLLE,13 NOV 1975,BEL,1,,Heusden-Zolder (BEL),20 JUL 2002,1148
38,13:17.71,,Mohamed KHALDI,05 MAR 1975,ALG,1,,Strasbourg (FRA),29 JUN 2002,1146
39,13:17.72,,Yonas KIFLE,05 NOV 1977,ERI,3,,Sevilla (ESP),08 JUN 2002,1145
40,13:17.75,,David KILEL,21 MAY 1984,KEN,2,,Heusden-Zolder (BEL),20 JUL 2002,1145
41,13:18.02,,William Kiptoo KIRUI,05 AUG 1982,KEN,3,,Manchester (GBR),31 JUL 2002,1144
42,13:18.25,,Philip MOSIMA,02 JAN 1977,KEN,1,,Kassel (GER),14 JUN 2002,1144
43,13:18.96,,Zackayo NGATHO,18 MAR 1978,KEN,1,,Osaka (JPN),11 MAY 2002,1141
44,13:19.03,,Philemon KEMEI CHERUIYOT,12 FEB 1982,KEN,1,,Lisboa (POR),15 JUN 2002,1141
45,13:19.05,,Julius GITAHI,29 APR 1978,KEN,2,,Osaka (JPN),11 MAY 2002,1141
46,13:19.14,,Bernard LAGAT,12 DEC 1974,KEN,1,,"Walnut, CA (USA)",19 APR 2002,1140
47,13:19.43,,John MAYOCK,26 OCT 1970,GBR,4,,Manchester (GBR),31 JUL 2002,1139
48,13:19.44,,Simon MAINA MUNYI,18 MAR 1978,KEN,2,,Cork (IRL),06 JUL 2002,1139
