Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:55.23,Muktar EDRIS,14 JAN 1994,ETH,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1227
2,12:55.58,Selemon BAREGA,20 JAN 2000,ETH,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1226
3,12:59.83,Joshua CHEPTEGEI,12 SEP 1996,UGA,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1210
4,13:00.70,Mo FARAH,23 MAR 1983,GBR,1,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1207
5,13:01.04,Muktar EDRIS,14 JAN 1994,ETH,1,,"Somerville, MA (USA)",02 JUN 2017,1206
6,13:01.21,Yomif KEJELCHA,01 AUG 1997,ETH,2,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1205
7,13:01.35,Geoffrey KAMWOROR,22 NOV 1992,KEN,3,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1205
8,13:02.84,Joshua CHEPTEGEI,12 SEP 1996,UGA,4,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1199
9,13:03.44,Cyrus RUTTO,21 APR 1992,KEN,2,,"Somerville, MA (USA)",02 JUN 2017,1197
10,13:04.82,Albert ROP,17 JUL 1992,BRN,5,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1192
11,13:06.05,Mo FARAH,23 MAR 1983,GBR,1,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1188
12,13:06.09,Muktar EDRIS,14 JAN 1994,ETH,2,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1187
13,13:06.18,Yomif KEJELCHA,01 AUG 1997,ETH,3,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1187
14,13:06.81,Yenew ALAMIREW,27 MAY 1990,ETH,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1185
15,13:07.35,Selemon BAREGA,20 JAN 2000,ETH,4,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1183
16,13:08.16,Mohammed AHMED,05 JAN 1991,CAN,6,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1180
17,13:08.62,Paul CHELIMO,27 OCT 1990,USA,1,,"Sacramento, CA (USA)",23 JUN 2017,1178
18,13:09.93,Birhanu BALEW,27 FEB 1996,BRN,1f1,,Heusden-Zolder (BEL),22 JUL 2017,1173
19,13:10.11,Paul CHELIMO,27 OCT 1990,USA,7,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1173
20,13:10.13,Dawit WOLDE,19 MAY 1991,ETH,2f1,,Heusden-Zolder (BEL),22 JUL 2017,1173
21,13:10.26,Mohammed AHMED,05 JAN 1991,CAN,5,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1172
22,13:10.83,Ben TRUE,29 DEC 1985,USA,3f1,,Heusden-Zolder (BEL),22 JUL 2017,1170
23,13:11.00,Birhanu BALEW,27 FEB 1996,BRN,1,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1170
24,13:11.20,Hassan MEAD,28 AUG 1989,USA,4f1,,Heusden-Zolder (BEL),22 JUL 2017,1169
25,13:11.45,Andrew BUTCHART,14 OCT 1991,GBR,8,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1168
26,13:11.58,Nicholas KIPKORIR,29 SEP 1998,KEN,2,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1168
27,13:11.87,Bashir ABDI,10 FEB 1989,BEL,5f1,,Heusden-Zolder (BEL),22 JUL 2017,1166
28,13:11.88,James KIBET,10 NOV 1988,KEN,3,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1166
29,13:12.73,Andrew BUTCHART,14 OCT 1991,GBR,4,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1163
30,13:13.00,Stephen KISSA,01 DEC 1988,UGA,1f1,,Oordegem (BEL),27 MAY 2017,1162
31,13:13.08,Yenew ALAMIREW,27 MAY 1990,ETH,6,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1162
32,13:13.16,Frederick Kipkosgei KIPTOO,13 NOV 1996,KEN,2f1,,Oordegem (BEL),27 MAY 2017,1162
33,13:13.23,Betesfa GETAHUN,25 SEP 1998,ETH,6f1,,Heusden-Zolder (BEL),22 JUL 2017,1162
34,13:13.24,Emanuel Giniki GISAMODA,18 MAY 1988,TAN,7f1,,Heusden-Zolder (BEL),22 JUL 2017,1162
35,13:13.30,Eric JENKINS,24 NOV 1991,USA,9,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1161
36,13:13.31,Aron KIFLE,20 FEB 1998,ERI,10,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1161
37,13:13.44,Patrick TIERNAN,11 SEP 1994,AUS,11,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1161
38,13:13.45,Djamal Abdi DIREH,01 JAN 1997,DJI,8f1,,Heusden-Zolder (BEL),22 JUL 2017,1161
39,13:13.46,Richard RINGER,27 FEB 1989,GER,5,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1161
40,13:13.64,Jacob KIPLIMO,14 NOV 2000,UGA,12,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1160
41,13:14.06,Soufiyan BOUQANTAR,30 AUG 1993,MAR,1,,Barcelona (ESP),29 JUN 2017,1159
42,13:14.09,Paul Kipngetich TANUI,22 DEC 1990,KEN,13,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1158
43,13:14.28,Albert ROP,17 JUL 1992,BRN,6,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1158
44,13:14.31,Albert ROP,17 JUL 1992,BRN,7,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1158
45,13:14.52,Amedework WALELEGN,11 MAR 1999,ETH,2,,Barcelona (ESP),29 JUN 2017,1157
46,13:14.56,Japhet Kipyegon KORIR,30 JUN 1993,KEN,9f1,,Heusden-Zolder (BEL),22 JUL 2017,1157
47,13:14.68,Stephen KISSA,01 DEC 1988,UGA,3,,Barcelona (ESP),29 JUN 2017,1156
