Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:51.34,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1242
2,12:51.96,Albert ROP,17 JUL 1992,BRN,2,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1239
3,12:54.95,Yenew ALAMIREW,27 MAY 1990,ETH,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1228
4,12:55.73,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1225
5,12:56.08,Isiah Kiplangat KOECH,19 DEC 1993,KEN,3,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1224
6,12:58.75,Yenew ALAMIREW,27 MAY 1990,ETH,1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1214
7,12:58.85,Isiah Kiplangat KOECH,19 DEC 1993,KEN,3,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1214
8,12:58.99,Bernard LAGAT,12 DEC 1974,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1213
9,12:59.33,Hagos GEBRHIWET,11 MAY 1994,ETH,3,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1212
10,12:59.43,Albert ROP,17 JUL 1992,BRN,1f1,,Heusden-Zolder (BEL),13 JUL 2013,1212
11,12:59.81,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1210
12,13:00.95,Lawi LALANG,15 JUN 1991,KEN,5,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1206
13,13:01.00,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1206
14,13:01.37,Galen RUPP,08 MAY 1986,USA,5,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1205
15,13:01.64,John KIPKOECH,29 DEC 1991,KEN,4,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1204
16,13:01.74,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1203
17,13:02.31,Albert ROP,17 JUL 1992,BRN,7,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1201
18,13:02.40,Evan JAGER,08 MAR 1989,USA,8,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1201
19,13:02.54,Edwin Cheruiyot SOI,03 MAR 1986,KEN,5,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1200
20,13:03.58,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,1,,Rabat (MAR),09 JUN 2013,1197
21,13:03.69,Muktar EDRIS,14 JAN 1994,ETH,1,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1196
22,13:03.80,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,6,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1196
23,13:03.98,Isiah Kiplangat KOECH,19 DEC 1993,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1195
24,13:04.65,Muktar EDRIS,14 JAN 1994,ETH,1,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1193
25,13:04.75,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1192
26,13:05.00,Aweke AYALEW,23 FEB 1993,BRN,2,,Rabat (MAR),09 JUN 2013,1191
27,13:05.17,Galen RUPP,08 MAY 1986,USA,6,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1191
28,13:05.31,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1190
29,13:05.88,Mo FARAH,23 MAR 1983,GBR,2,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1188
30,13:06.37,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1186
31,13:06.44,Muktar EDRIS,14 JAN 1994,ETH,10,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1186
32,13:06.45,Yenew ALAMIREW,27 MAY 1990,ETH,3,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1186
33,13:06.69,Yenew ALAMIREW,27 MAY 1990,ETH,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1185
34,13:07.11,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1184
35,13:07.13,Lawi LALANG,15 JUN 1991,KEN,3,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1184
36,13:07.51,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1182
37,13:07.76,Bernard LAGAT,12 DEC 1974,USA,5,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1181
38,13:07.88,Kenenisa BEKELE,13 JUN 1982,ETH,4,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1181
39,13:08.04,Chris DERRICK,17 OCT 1990,USA,11,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1180
40,13:08.23,Muktar EDRIS,14 JAN 1994,ETH,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1180
41,13:08.69,Galen RUPP,08 MAY 1986,USA,6,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1178
42,13:09.04,Chris DERRICK,17 OCT 1990,USA,7,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1177
43,13:09.16,Ibrahim JEILAN,12 JUN 1989,ETH,8,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1176
44,13:09.17,Imane MERGA,15 OCT 1988,ETH,7,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1176
45,13:09.45,Aziz LAHBABI,03 FEB 1991,MAR,3,,Rabat (MAR),09 JUN 2013,1175
46,13:09.53,Dathan RITZENHEIN,30 DEC 1982,USA,9,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1175
47,13:09.55,Isiah Kiplangat KOECH,19 DEC 1993,KEN,10,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1175
48,13:09.84,Albert ROP,17 JUL 1992,BRN,4,,Rabat (MAR),09 JUN 2013,1174
49,13:10.03,Hagos GEBRHIWET,11 MAY 1994,ETH,1,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1173
50,13:10.14,Albert ROP,17 JUL 1992,BRN,8,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1173
51,13:10.83,Ben ST. LAWRENCE,07 NOV 1981,AUS,2f1,,Heusden-Zolder (BEL),13 JUL 2013,1170
52,13:11.02,Augustine Kiprono CHOGE,21 JAN 1987,KEN,7,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1170
53,13:11.56,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1168
54,13:11.59,Ben TRUE,29 DEC 1985,USA,3f1,,Heusden-Zolder (BEL),13 JUL 2013,1167
55,13:11.80,Hassan MEAD,28 AUG 1989,USA,4f1,,Heusden-Zolder (BEL),13 JUL 2013,1167
56,13:12.01,Andrew BUMBALOUGH,14 MAR 1987,USA,5f1,,Heusden-Zolder (BEL),13 JUL 2013,1166
57,13:12.15,Aweke AYALEW,23 FEB 1993,BRN,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1165
58,13:12.50,Arne GABIUS,22 MAR 1981,GER,6f1,,Heusden-Zolder (BEL),13 JUL 2013,1164
59,13:12.64,Faisa Dame TASAMA,12 OCT 1987,ETH,7f1,,Heusden-Zolder (BEL),13 JUL 2013,1164
60,13:12.91,Cyrus RUTTO,21 APR 1992,KEN,3,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1163
61,13:12.97,Sergio SÁNCHEZ,01 OCT 1982,ESP,5,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1163
62,13:13.13,John KIPKOECH,29 DEC 1991,KEN,11,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1162
63,13:13.18,Yigrem DEMELASH,26 JAN 1994,ETH,9,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1162
64,13:13.60,Yuki SATO,26 NOV 1986,JPN,8f1,,Heusden-Zolder (BEL),13 JUL 2013,1160
