Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:48.09,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1254
2,12:48.66,,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,,Zürich (SUI),18 AUG 2006,1252
3,12:51.98,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,2,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1239
4,12:52.40,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,2,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1238
5,12:53.81,,Tariku BEKELE,28 FEB 1987,ETH,4,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1232
6,12:54.19,,Abraham CHERKOS,23 SEP 1989,ETH,5,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1231
7,12:54.46,,Moses MOSOP,07 JUL 1985,KEN,3,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1230
8,12:54.94,,Eliud KIPCHOGE,05 NOV 1984,KEN,6,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1228
9,12:55.52,,Hicham BELLANI,15 SEP 1979,MAR,7,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1226
10,12:56.41,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,Melbourne (AUS),20 MAR 2006,1223
11,12:57.11,,Boniface KIPROP,12 OCT 1985,UGA,1,,Stockholm (SWE),25 JUL 2006,1220
12,12:57.89,,Abderrahim GOUMRI,21 MAY 1976,MAR,2,,Stockholm (SWE),25 JUL 2006,1217
13,12:58.03,,Joseph EBUYA,20 JUN 1987,KEN,6,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1217
14,12:58.19,,Craig MOTTRAM,18 JUN 1980,AUS,2,,Melbourne (AUS),20 MAR 2006,1216
15,12:58.29,,Benjamin LIMO,23 AUG 1974,KEN,8,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1216
16,12:58.58,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,3,,Oslo (NOR),02 JUN 2006,1215
17,12:59.08,,Jonas CHERUIYOT,11 JAN 1984,KEN,3,,Stockholm (SWE),25 JUL 2006,1213
18,12:59.22,,Bernard LAGAT,12 DEC 1974,USA,1,,"Crystal Palace, London (GBR)",28 JUL 2006,1212
19,12:59.27,,Zersenay TADESE,01 JAN 1982,ERI,9,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1212
20,13:00.77,,Micah Kemboi KOGO,30 JUN 1986,KEN,4,,Stockholm (SWE),25 JUL 2006,1207
21,13:01.44,,Ali ABDOSH,25 AUG 1987,ETH,7,,Oslo (NOR),02 JUN 2006,1204
22,13:01.88,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,6,,Stockholm (SWE),25 JUL 2006,1203
