Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
19,3:56.71,Mathew Kipchumba KIPSANG,16 NOV 1995,KEN,3f2,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1115
20,3:56.87,Jude THOMAS,17 MAR 2002,AUS,6,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1113
21,3:56.89,Nick FOSTER,03 OCT 2000,USA,1,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1113
22,3:57.06,Brett MEYER,,USA,2,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1111
23,3:57.11,Lucas BONS,,USA,2f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1110
24,3:57.12,Baldvin MAGNUSSON,07 APR 1999,ISL,2,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1110
25,3:57.13,Carter SOLOMON,,USA,3,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1110
26,3:57.20,James HANSEN,27 NOV 1993,AUS,7,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1109
27,3:57.21,Abdirizak IBRAHIM,,USA,1f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1109
28,3:57.53,Simeon BIRNBAUM,,USA,1f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1105
29,3:57.68,George BEAMISH,24 OCT 1996,NZL,1,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1103
30,3:57.80,Nehemiah TOO,13 APR 1995,KEN,2f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1102
31,3:57.87,Adehena KASAYE,13 SEP 2003,ETH,8,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1101
32,3:57.94,Aaron AHL,25 FEB 1999,CAN,7f6,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1100
33,3:57.98,Mario GARCÍA,29 JUN 1999,ESP,2,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1099
34,3:58.01,Eric HOLT,12 MAY 1995,USA,3,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1099
35,3:58.13,Festus LAGAT,10 OCT 1996,KEN,4,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1098
36,3:58.23,Rocky HANSEN,,USA,2f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1096
37,3:58.29,Jude THOMAS,17 MAR 2002,AUS,,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1096
38,3:58.44,John GREGOREK,07 DEC 1991,USA,1,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1094
39,3:58.46,Piers COPELAND,26 NOV 1998,GBR,2,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1093
40,3:58.49,William BATTERSHILL,25 FEB 1998,GBR,3,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1093
41,3:58.67,Garrett MACQUIDDY,,USA,3f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1091
42,3:58.68,Kieran LUMB,02 AUG 1998,CAN,2,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1091
43,3:58.70,Tinoda MATSATSA,2004,USA,3f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1090
44,3:58.74,Callum ELSON,31 DEC 1998,GBR,5,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1090
45,3:58.80,Arjun JHA,,USA,4,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1089
46,3:58.83,Sean MAISON,,USA,1f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1089
47,3:58.85,Daniel SCHAFFER,05 FEB 1998,USA,6,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1089
48,3:58.87,Nkosinathi SIBIYA,02 JAN 1994,RSA,4f2,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1088
49,3:59.08,Jackson HEIDESCH,,USA,4f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1086
50,3:59.14,Alexander STITT,10 JUL 2001,AUS,1f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1085
51,3:59.26,Jake GILLUM,,USA,3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1084
52,3:59.28,Austin MILLER,,USA,7,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1083
53,3:59.36,Kane ELLIOTT,19 JAN 2002,GBR,4,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1082
54,3:59.38,Rob NAPOLITANO,03 NOV 1994,PUR,8,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1082
55,3:59.44,James PRESTON,08 MAY 1997,NZL,2,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1081
56,3:59.47,Baidy BA,,USA,5,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1081
57,3:59.48,Liam BACK,01 JAN 2002,NZL,4,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1081
58,3:59.49,Joe KLECKER,16 NOV 1996,USA,9,,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1081
59,3:59.50,Aaron AHL,25 FEB 1999,CAN,3f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1081
60,3:59.55,Aidan RYAN,,USA,8f6,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1080
61,3:59.56,Rocky HANSEN,,USA,1f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1080
62,3:59.57,Isaiah GIVENS,,USA,4f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1080
63,3:59.64,Jack ELIASON,,USA,2f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1079
64,3:59.87,Matthew SCARR,03 AUG 1998,AUS,2f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1076
65,3:59.89,Tyler WIRTH,,USA,6,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1076
66,3:59.96,Garrett MACQUIDDY,,USA,1f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1075
66,3:59.96,Matt WISNER,21 MAY 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1075
66,3:59.96,Ben NAGEL,,USA,3f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1075
69,4:00.01,Callum ELSON,31 DEC 1998,GBR,5,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1074
70,4:00.13,Ryoji TATEZAWA,16 MAY 1997,JPN,9,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1073
71,4:00.16,Aidan MCCARTHY,,USA,1f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1072
72,4:00.25,Juan Diego CASTRO,17 MAY 2000,CRC,5f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1071
72,4:00.25,Mark SHANNON,,USA,3f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1071
74,4:00.27,Austin REMICK,,USA,4f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1071
75,4:00.29,Christopher SWART,19 APR 2000,RSA,5f2,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1071
76,4:00.30,Aaron SAHLMAN,,USA,4,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1071
77,4:00.60,Ben SHEARER,,USA,6f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1067
78,4:00.61,Oliver RAIMOND,12 JUN 2001,AUS,7,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1067
79,4:00.62,Theo QUAX,27 DEC 1999,NZL,2f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1067
80,4:00.69,Max WHARTON,08 JUL 1996,GBR,6,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1066
81,4:00.70,Declan RYMER,,USA,4f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1066
82,4:00.76,Isaiah PRIDDEY,09 MAR 2000,NZL,7f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1065
83,4:00.77,Iker SÁNCHEZ,20 JUL 2003,MEX,4f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1065
84,4:00.87,Iker SÁNCHEZ,20 JUL 2003,MEX,2f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1064
85,4:00.92,Tim THACKER,,USA,1f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1063
86,4:00.97,Daelen ACKLEY,,USA,5,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1063
87,4:01.00,Kyle GRIEVE,27 SEP 1993,CAN,1,,"Alumni Stadium, London (CAN)",28 MAY 2023,1062
88,4:01.07,Tayson ECHOHAWK,,USA,5f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1061
89,4:01.13,Julius DIEHR,,USA,6,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1061
90,4:01.17,Zachary STALLINGS,,USA,3f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1060
91,4:01.18,Jack CRULL,13 FEB 2002,USA,7,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1060
92,4:01.23,Iker SÁNCHEZ,20 JUL 2003,MEX,4f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1059
92,4:01.23,Jeke ALLEN,,USA,2f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1059
94,4:01.33,Brody SMITH,,USA,3f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1058
95,4:01.35,Elias SCHREML,12 OCT 2000,GER,8f8,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1058
95,4:01.35,Christopher CHERRY,,USA,8,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1058
97,4:01.39,Matthew HUSSEY,17 AUG 2001,AUS,1f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1057
98,4:01.47,Clay SHIVELY,,USA,6f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1056
99,4:01.55,Dalton HENGST,12 DEC 1999,USA,3f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1055
100,4:01.56,Daniel BEBBINGTON,08 JUN 1996,GBR,7,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1055
101,4:01.63,Brennan BENSON,,USA,4f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1055
101,4:01.63,Archie NOAKES,09 DEC 2004,AUS,2f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1055
103,4:01.65,Jordan MANN,12 JAN 1993,USA,9,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1054
104,4:01.67,Zane BERGEN,,USA,5f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1054
105,4:01.69,Luke SHAW,07 DEC 2001,AUS,3f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1054
106,4:01.71,Peter HEROLD,,USA,2f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1054
107,4:01.78,Andrew PEVERILL,1999,CAN,2,,"Alumni Stadium, London (CAN)",28 MAY 2023,1053
108,4:01.81,Brady JOHNSON,,USA,5f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1052
109,4:01.83,Matt LARKIN,2002,CAN,5f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1052
110,4:01.84,Luke SHAW,07 DEC 2001,AUS,8,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1052
111,4:01.98,Jaryd CLIFFORD,05 JUL 1999,AUS,10,,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1050
111,4:01.98,Valentin SOCA,24 JUL 2002,URU,1f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1050
113,4:02.02,Niel VAN DER MERWE,04 DEC 2003,RSA,6f2,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1050
114,4:02.04,Yacine GUERMALI,26 JUL 1999,USA,5f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1050
115,4:02.08,Ruiz LOYOLA,,USA,3f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1049
116,4:02.10,Isaiah HARRIS,18 OCT 1996,USA,5,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1049
117,4:02.20,Kevin KAMENSCHAK,18 JAN 2004,AUT,9,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1048
118,4:02.21,Jake RENFREE,,USA,8,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1047
118,4:02.21,Isaac ALONZO,,USA,1,,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1047
120,4:02.36,Simeon BIRNBAUM,,USA,1,,"Drake Stadium, Des Moines, IA (USA)",28 APR 2023,1046
121,4:02.43,Kang NYOAK,05 MAR 2000,AUS,1f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1045
122,4:02.44,Peter HEROLD,,USA,6f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1045
123,4:02.52,Brennan BENSON,,USA,4f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1044
124,4:02.55,Dylan WILBUR,,USA,2f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1043
125,4:02.56,Nate SLOAN,,USA,1f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1043
126,4:02.58,Peter SMITH,,USA,6f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1043
127,4:02.59,Tom OATES,,USA,5f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1043
128,4:02.63,Nate SLOAN,,USA,6f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1042
129,4:02.69,Jacob JONES,,USA,5f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1042
130,4:02.73,Xian SHIVELY,,USA,7f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1041
131,4:02.76,Jackson HEIDESCH,,USA,2,,"Drake Stadium, Des Moines, IA (USA)",28 APR 2023,1041
132,4:02.85,Edward TRIPPAS,22 SEP 1998,AUS,6f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1040
132,4:02.85,Seth WATERS,04 FEB 1999,USA,4f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1040
134,4:03.01,Henry MONG,12 FEB 1999,USA,3f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1038
135,4:03.07,Eric SPEAKMAN,29 AUG 1990,NZL,3,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1037
136,4:03.15,Michael PHILLIPS,,USA,2f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1036
136,4:03.15,Ryan FORD,26 OCT 1997,USA,6f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1036
138,4:03.18,Mike TATE,01 APR 1995,CAN,3,,"Alumni Stadium, London (CAN)",28 MAY 2023,1036
139,4:03.19,Jacob HUNTER,,USA,7f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1036
140,4:03.21,Kendall MUHAMMAD,29 JUL 1997,USA,8f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1035
141,4:03.25,Connor BURNS,,USA,7f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1035
142,4:03.26,Luke BURROWS,22 AUG 2000,AUS,4f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1035
142,4:03.26,Hunter HUTTON,,USA,9f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1035
144,4:03.27,Meikael BEAUDOIN-ROUSSEAU,29 MAY 2000,USA,1f2,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1035
145,4:03.28,Max HARTKE,,USA,6f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1035
146,4:03.32,Haftu KNIGHT,,USA,2,,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1034
147,4:03.37,Spencer PICKREN,,USA,4f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1033
148,4:03.55,Cruz GOMEZ,,USA,10,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1031
149,4:03.60,Jack SALISBURY,05 JAN 1998,USA,8f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1031
149,4:03.60,Mitchell UBENE,24 JUN 1998,CAN,4,,"Alumni Stadium, London (CAN)",28 MAY 2023,1031
151,4:03.67,Devin PANCAKE,,USA,7f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1030
152,4:03.71,Ahmed SADO,,USA,5f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1029
153,4:03.73,Sam CLIFFORD,11 MAY 2002,AUS,5f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1029
154,4:03.77,Colin SAHLMAN,,USA,7f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1029
155,4:03.78,Williams LEWIS,24 SEP 2000,AUS,6f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1029
156,4:03.94,Adam SPENCER,04 OCT 2001,AUS,1h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1027
157,4:03.95,Johannes MOREPE,26 FEB 2005,RSA,7f2,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1026
158,4:04.00,Toby GUALTER,27 NOV 2000,NZL,1f1,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1026
159,4:04.07,Henry MONG,12 FEB 1999,USA,8f5,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1025
160,4:04.12,Ben MACMILLAN,23 OCT 2001,GBR,10,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1024
161,4:04.13,Thomas CHASTON,,USA,6f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1024
162,4:04.14,Brian DICOLA,,USA,8f3,,"Saint Louis University High School, Saint Louis, MO (USA)",01 JUN 2023,1024
163,4:04.17,Daniel BURKHALTER,,USA,1f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1024
164,4:04.21,Jeff LAUTENSLAGER,18 JAN 1996,NZL,7f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1023
165,4:04.24,Karsen VESTY,27 JUN 2004,NZL,4,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1023
166,4:04.27,Keeton THORNSBERRY,,USA,5f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1023
167,4:04.33,Dylan SCHUBERT,,USA,6f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1022
168,4:04.34,Drew MAHER,30 MAR 2000,USA,2h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1022
169,4:04.35,Dylan WILBUR,,USA,7f3,,"Dempsey Indoor, Seattle, WA (USA)",25 FEB 2023,1022
170,4:04.40,Ryan DREW,,USA,7f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1021
171,4:04.44,Lachlan HERD,28 SEP 1998,AUS,7f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1021
172,4:04.47,Emanuel GALDINO,,USA,8f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1020
173,4:04.59,Reuben REINA,,USA,8f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1019
174,4:04.61,Sam GILMAN,,USA,1,,"Colorado-Indoor Practice Facility, Boulder, CO (USA)",27 JAN 2023,1019
175,4:04.64,Jesse HAMLIN,,USA,9,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1018
176,4:04.69,Anthony HANCOCK,,USA,3h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1018
177,4:04.72,Edward BEISCHER,13 JAN 1999,AUS,8f1,,"Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",09 FEB 2023,1017
177,4:04.72,Matthew PALMER,,USA,9f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1017
179,4:04.73,Scott MAISON,,USA,7f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1017
180,4:04.75,David TIMLIN,10 JUN 1994,USA,6,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1017
181,4:04.80,William MUIRHEAD,,USA,9f7,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1016
182,4:04.93,Dustin HORTER,04 NOV 1999,USA,4h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1015
183,4:05.03,Aiden BARNHILL,,USA,10f6,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1014
183,4:05.03,Ryan DAY,,USA,3,,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1014
185,4:05.04,Michael WILSON,04 JAN 1996,GBR,11,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1013
186,4:05.08,Wyatt EVANS,,USA,2f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1013
187,4:05.12,Jack PAINE,12 SEP 2001,NZL,5,,"Cooks Gardens, Wanganui (NZL)",28 JAN 2023,1012
188,4:05.14,Ethan YOST,,USA,8f2,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1012
189,4:05.15,Dylan WILBUR,,USA,3f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1012
190,4:05.23,Anthony HANCOCK,,USA,2f1,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1011
190,4:05.23,Daelen ACKLEY,,USA,3f1,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1011
192,4:05.31,Hunter HUTTON,,USA,1f3,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1010
192,4:05.31,Dylan ALLEN,,USA,8f1,,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1010
194,4:05.35,Aiden EMERSON,,USA,4f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1010
195,4:05.36,Giedrius VALINČIUS,20 JAN 2000,LTU,3f1,,"Anteater Stadium, Irvine, CA (USA)",28 APR 2023,1010
196,4:05.39,Tom BREUCKMAN,,USA,5f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1009
197,4:05.46,James HENEGHAN,26 MAY 1999,GBR,1,,"Loughborough University Track, Loughborough (GBR)",21 MAY 2023,1008
198,4:05.50,Shane KNANISHU,,USA,1f1,,"GVSU Kelly Family Sports Cente, Allendale, MI (USA)",10 FEB 2023,1008
199,4:05.64,Dillon POWELL,,USA,2,,"Colorado-Indoor Practice Facility, Boulder, CO (USA)",27 JAN 2023,1006
200,4:05.68,Tinoda MATSATSA,2004,USA,1f1,,"UVA Lanningan Field, Charlottesville, VA (USA)",30 APR 2023,1006
201,4:05.73,Sam VINCENT,1992,CAN,2f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1005
202,4:05.79,Jeke ALLEN,,USA,6f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1004
203,4:05.90,Michael MOONEY,,USA,1f3,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1003
203,4:05.90,Ron MACLEAN,2001,CAN,7f4,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1003
205,4:05.92,Mark CRANDALL,,USA,10f5,,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2023,1003
206,4:05.99,Wyatt HAUGHTON,,USA,3,,"Drake Stadium, Des Moines, IA (USA)",28 APR 2023,1002
207,4:06.02,Andrew SMITH,07 OCT 1995,GBR,12,,"Sportcity Regional Arena, Manchester (GBR)",27 MAY 2023,1002
208,4:06.04,Matthew PALMER,,USA,3f4,,"Dempsey Indoor, Seattle, WA (USA)",28 JAN 2023,1002
208,4:06.04,Yami ALBRECHT,20 OCT 2000,USA,1f2,,"Loftus Sports Center, South Bend, IN (USA)",04 FEB 2023,1002
210,4:06.09,Kiefer BELL,,USA,5h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",24 FEB 2023,1001
210,4:06.09,Aidan TOOKER,26 JUN 1998,USA,7,,"Hayward Field, Eugene, OR (USA)",21 APR 2023,1001
