Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
17,3:53.36,Mario GARCÍA,29 JUN 1999,ESP,1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1158
18,3:53.82,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,9,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1152
19,3:54.02,Festus LAGAT,10 OCT 1996,KEN,2,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1149
20,3:54.07,Vincent CIATTEI,21 JAN 1995,USA,2,,"Mater Dei Prep, Middletown Township, NJ (USA)",01 SEP 2022,1149
21,3:54.09,Eric HOLT,12 MAY 1995,USA,3,,"Mater Dei Prep, Middletown Township, NJ (USA)",01 SEP 2022,1148
22,3:54.36,Eliud KIPSANG,09 SEP 1996,KEN,2,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1145
23,3:54.38,Ignacio FONTES,22 JUN 1998,ESP,10,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1145
24,3:54.46,Yared NUGUSE,01 JUN 1999,USA,1f1,,"Loftus Sports Center, South Bend, IN (USA)",22 JAN 2022,1144
25,3:54.51,Sean MCGORTY,08 MAR 1995,USA,3,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1143
26,3:54.59,Jonathan DAVIS,10 OCT 1997,USA,3,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1142
27,3:54.72,Ignacio FONTES,22 JUN 1998,ESP,6,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1140
28,3:54.75,Yemaneberhan CRIPPA,15 OCT 1996,ITA,1f12,,"Arena Civica, Milano (ITA)",11 JUN 2022,1140
29,3:54.79,Vincent CIATTEI,21 JAN 1995,USA,4,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1139
30,3:54.80,Andrew HUNTER,05 SEP 1997,USA,1f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1139
31,3:54.89,Matthew STONIER,24 SEP 2001,GBR,1,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1138
32,3:54.91,Piers COPELAND,26 NOV 1998,GBR,2,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1138
33,3:54.93,Eric HOLT,12 MAY 1995,USA,1,,"Henderson HS, West Chester, PA (USA)",11 AUG 2022,1138
34,3:55.00,Osama ZOGHLAMI,19 JUN 1994,ITA,2f12,,"Arena Civica, Milano (ITA)",11 JUN 2022,1137
35,3:55.02,Evan DORENKAMP,24 DEC 2000,USA,4,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1136
36,3:55.13,Michał ROZMYS,13 MAR 1995,POL,7,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1135
37,3:55.14,Brian FAY,09 NOV 1998,IRL,2f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1135
38,3:55.15,Robert HEPPENSTALL,28 FEB 1997,CAN,5,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1135
39,3:55.20,James YOUNG,29 DEC 1997,GBR,5,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1134
40,3:55.23,Samuel ZELEKE,09 MAR 1999,ETH,8,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1134
41,3:55.26,Filip INGEBRIGTSEN,20 APR 1993,NOR,11,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1133
42,3:55.31,Andrew COSCORAN,18 JUN 1996,IRL,3,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1133
43,3:55.39,Ossama MESLEK,08 JAN 1997,ITA,4,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1132
44,3:55.41,Vincent Kibet KETER,11 MAR 2002,KEN,12,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1132
44,3:55.41,Jack ANSTEY,08 APR 1997,AUS,2,,"Henderson HS, West Chester, PA (USA)",11 AUG 2022,1132
46,3:55.48,George MILLS,12 MAY 1999,GBR,5,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1131
47,3:55.53,Kieran LUMB,02 AUG 1998,CAN,1f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1130
48,3:55.74,Colton JOHNSEN,08 MAY 1998,USA,2f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1127
49,3:55.75,Ferdinand Kvan EDMAN,12 FEB 1993,NOR,9,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1127
50,3:55.81,Sam PARSONS,18 JUN 1994,GER,2f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1127
51,3:55.89,Nick DAHL,25 AUG 1998,USA,6,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1126
52,3:55.90,Jye EDWARDS,06 MAR 1998,AUS,6,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1125
53,3:55.91,Paul RYAN,29 MAY 1997,USA,1,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1125
54,3:55.94,Abdihamid NUR,14 OCT 1997,USA,3f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1125
55,3:55.95,Paul RYAN,29 MAY 1997,USA,1,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1125
56,3:56.00,Nico YOUNG,27 JUL 2002,USA,4f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1124
57,3:56.13,Cameron PROCEVIAT,20 SEP 1993,CAN,3f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1123
58,3:56.24,Colin SAHLMAN,,USA,13,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1121
59,3:56.26,Rorey HUNTER,02 FEB 1993,AUS,7,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1121
60,3:56.29,Colby ALEXANDER,13 JUN 1991,USA,3,,"Henderson HS, West Chester, PA (USA)",11 AUG 2022,1120
61,3:56.34,Charlie DANNATT,07 SEP 1999,CAN,4f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1120
62,3:56.35,Cathal DOYLE,12 NOV 1997,IRL,1,,"Munster Technological University Track, Cork (IRL)",05 JUL 2022,1120
63,3:56.36,Jye EDWARDS,06 MAR 1998,AUS,2,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1120
64,3:56.38,Davis BOVE,,USA,7,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1119
65,3:56.39,Sean DOLAN,,USA,8,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1119
66,3:56.44,Alex MAIER,,USA,1f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1119
67,3:56.49,Paul RYAN,29 MAY 1997,USA,8,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1118
68,3:56.57,Luke HOUSER,,USA,2f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1117
69,3:56.59,Samuel PRAKEL,29 OCT 1994,USA,9,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1117
70,3:56.60,Adam FOGG,27 JAN 1999,GBR,1f3,,"Lied Recreation Center, Ames, IA (USA)",22 JAN 2022,1117
71,3:56.68,David RIBICH,27 DEC 1995,USA,3,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1116
72,3:56.72,István SZÖGI,12 SEP 1995,HUN,2,,"Munster Technological University Track, Cork (IRL)",05 JUL 2022,1115
73,3:56.87,Jack ANSTEY,08 APR 1997,AUS,2,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1113
74,3:56.99,Callum DAVIES,18 JUL 1999,AUS,3,,"Munster Technological University Track, Cork (IRL)",05 JUL 2022,1112
75,3:57.00,Zachary STALLINGS,,USA,3f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1112
76,3:57.02,Sam ELLIS,,USA,3f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1111
77,3:57.04,Duncan MILLER,30 JAN 2000,AUS,4f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1111
77,3:57.04,Adam FOGG,27 JAN 1999,GBR,4,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1111
79,3:57.07,Ala ZOGHLAMI,19 JUN 1994,ITA,3f12,,"Arena Civica, Milano (ITA)",11 JUN 2022,1111
80,3:57.09,Andrew COSCORAN,18 JUN 1996,IRL,1,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1110
81,3:57.11,Matthew RAMSDEN,23 JUL 1997,AUS,10,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1110
81,3:57.11,Cathal DOYLE,12 NOV 1997,IRL,2,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1110
83,3:57.16,Eduardo HERRERA,23 SEP 1997,USA,1f2,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1110
83,3:57.16,Clayton MURPHY,26 FEB 1995,USA,14,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1110
85,3:57.17,Luke HOUSER,,USA,5f1,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1109
86,3:57.21,Aaron AHL,25 FEB 1999,CAN,5f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1109
87,3:57.25,Daniel MICHALSKI,10 SEP 1995,USA,10,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1108
88,3:57.35,Jack ANSTEY,08 APR 1997,AUS,5,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1107
89,3:57.54,Caleb WEBB,1997,USA,3,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1105
90,3:57.56,David NIKOLLI,20 JUN 1994,ALB,4f12,,"Arena Civica, Milano (ITA)",11 JUN 2022,1105
91,3:57.57,Shane BRACKEN,14 JUN 1998,IRL,9,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1104
91,3:57.57,Kasey KNEVELBAARD,,USA,4,,"Henderson HS, West Chester, PA (USA)",11 AUG 2022,1104
93,3:57.67,Dylan JACOBS,15 JUN 2000,USA,2f1,,"Loftus Sports Center, South Bend, IN (USA)",22 JAN 2022,1103
94,3:57.71,Mattia PADOVANI,26 AUG 1995,ITA,5f12,,"Arena Civica, Milano (ITA)",11 JUN 2022,1103
95,3:57.72,Joey BERRIATUA,16 JUN 1995,USA,6f2,,"Jack Kemp Stadium, Los Angeles, CA (USA)",09 JUL 2022,1103
96,3:57.76,Azeddine HABZ,19 JUL 1993,FRA,6,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1102
96,3:57.76,Ben MACMILLAN,23 OCT 2001,GBR,1f29,,"University of Stirling Track, Stirling (GBR)",21 MAY 2022,1102
98,3:57.81,James YOUNG,29 DEC 1997,GBR,1f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",22 JAN 2022,1102
99,3:57.86,Riccardo TAMASSIA,18 JUN 1993,ITA,6f12,,"Arena Civica, Milano (ITA)",11 JUN 2022,1101
100,3:57.87,Ryan SCHOPPE,,USA,1h2,,"Lied Recreation Center, Ames, IA (USA)",25 FEB 2022,1101
101,3:57.88,Paul ROBINSON,24 MAY 1991,IRL,7,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1101
102,3:57.89,Gary MARTIN,,USA,4,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1101
102,3:57.89,Henry MCLUCKIE,03 MAY 2002,GBR,4,,"Munster Technological University Track, Cork (IRL)",05 JUL 2022,1101
104,3:57.91,Adam BRADTMUELLER,,USA,1f1,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1100
105,3:57.94,Rorey HUNTER,02 FEB 1993,AUS,5,,"Munster Technological University Track, Cork (IRL)",05 JUL 2022,1100
106,3:57.96,Ian CROWE-WRIGHT,17 MAR 1995,GBR,1,,"Birmingham University Athletics Track, Birmingham (GBR)",09 JUL 2022,1100
107,3:57.99,Rorey HUNTER,02 FEB 1993,AUS,6,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",20 AUG 2022,1099
108,3:58.04,Cruz GOMEZ,,USA,2h2,,"Lied Recreation Center, Ames, IA (USA)",25 FEB 2022,1099
109,3:58.08,Baldvin MAGNUSSON,07 APR 1999,ISL,1,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1098
110,3:58.09,Ben VEATCH,01 JUN 1998,USA,1h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1098
111,3:58.15,Darragh MCELHINNEY,09 NOV 2000,IRL,3,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1097
112,3:58.16,John PETRUNO,,USA,2h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1097
113,3:58.17,Charlie O'DONOVAN,06 AUG 1999,IRL,10,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",11 FEB 2022,1097
113,3:58.17,Sam PARSONS,18 JUN 1994,GER,1f1,,"Tatnall High School, Wilmington, DE (USA)",09 APR 2022,1097
115,3:58.23,Morgan BEADLESCOMB,,USA,3h1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1096
116,3:58.28,Shane BRACKEN,14 JUN 1998,IRL,4,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1096
117,3:58.30,Ben MACMILLAN,23 OCT 2001,GBR,2,,"Birmingham University Athletics Track, Birmingham (GBR)",09 JUL 2022,1095
118,3:58.34,Simon BEDARD,03 JAN 1997,FRA,2,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1095
119,3:58.36,Shane BRACKEN,14 JUN 1998,IRL,2f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",22 JAN 2022,1095
119,3:58.36,Callum DAVIES,18 JUL 1999,AUS,5,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1095
121,3:58.40,Festus LAGAT,10 OCT 1996,KEN,2f3,,"Lied Recreation Center, Ames, IA (USA)",22 JAN 2022,1094
122,3:58.43,Fouad MESSAOUDI,07 JAN 2001,MAR,3h2,,"Lied Recreation Center, Ames, IA (USA)",25 FEB 2022,1094
123,3:58.44,Casey COMBER,04 NOV 1996,USA,2f1,,"Tatnall High School, Wilmington, DE (USA)",09 APR 2022,1094
124,3:58.49,Henry MCLUCKIE,03 MAY 2002,GBR,1f12,,"Wimbledon Park Athletics Track, London (GBR)",20 JUL 2022,1093
125,3:58.51,Nicholas GRIGGS,18 DEC 2004,IRL,6,,"Morton Stadium, Dublin (IRL)",02 JUL 2022,1093
126,3:58.52,Tracen WARNICK,,USA,4f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1093
127,3:58.55,Alec BASTEN,26 FEB 1998,USA,11,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1092
128,3:58.61,Scott BEATTIE,04 DEC 1998,GBR,3,,"Birmingham University Athletics Track, Birmingham (GBR)",09 JUL 2022,1092
129,3:58.67,Luke COMBS,,USA,2f1,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1091
130,3:58.71,David MULLARKEY,07 MAR 2000,GBR,4,,"Birmingham University Athletics Track, Birmingham (GBR)",09 JUL 2022,1090
131,3:58.72,Jonathan DAVIS,10 OCT 1997,USA,1h3,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1090
132,3:58.73,Hobbs KESSLER,15 MAR 2003,USA,1f1,,"Tooting Bec Athletics Track, London (GBR)",24 AUG 2022,1090
133,3:58.74,Eric AVILA,03 OCT 1989,USA,2f1,,"Tooting Bec Athletics Track, London (GBR)",24 AUG 2022,1090
134,3:58.77,Joey BERRIATUA,16 JUN 1995,USA,3f1,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1090
135,3:58.83,Connor BURNS,,USA,5,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1089
136,3:58.84,Wes PORTER,,USA,1,,"UVA Lanningan Field, Charlottesville, VA (USA)",04 MAY 2022,1089
137,3:58.88,Julian OAKLEY,23 JUN 1993,NZL,1f1,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2022,1088
138,3:58.92,Yasin SADO,,USA,2,,"UVA Lanningan Field, Charlottesville, VA (USA)",04 MAY 2022,1088
139,3:58.94,John HOWORTH,21 APR 2000,GBR,5,,"Birmingham University Athletics Track, Birmingham (GBR)",09 JUL 2022,1087
140,3:58.96,Zachary STALLINGS,,USA,2f2,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1087
141,3:58.97,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,7f12,,"Arena Civica, Milano (ITA)",11 JUN 2022,1087
141,3:58.97,Josh CARR,30 JUL 1994,GBR,6,,"Birmingham University Athletics Track, Birmingham (GBR)",09 JUL 2022,1087
143,3:59.02,Justin KEMBOI,18 SEP 2000,KEN,1,,"Green Point Stadium, Cape Town (RSA)",01 JUN 2022,1087
143,3:59.02,Mathew Kipchumba KIPSANG,16 NOV 1995,KEN,2,,"Green Point Stadium, Cape Town (RSA)",01 JUN 2022,1087
143,3:59.02,Adam FOGG,27 JAN 1999,GBR,4,,"Mater Dei Prep, Middletown Township, NJ (USA)",01 SEP 2022,1087
146,3:59.04,Zachary STALLINGS,,USA,5f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1086
147,3:59.05,Thomas KEEN,16 JUN 2001,GBR,8,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1086
148,3:59.06,Liam BACK,01 JAN 2002,NZL,1f4,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",08 APR 2022,1086
149,3:59.07,Callum ELSON,31 DEC 1998,GBR,2f12,,"Wimbledon Park Athletics Track, London (GBR)",20 JUL 2022,1086
150,3:59.13,Theo QUAX,27 DEC 1999,NZL,5f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1085
151,3:59.19,Matt STRANGIO,,USA,1f5,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1084
152,3:59.20,Colin SCHULTZ,,USA,2f5,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1084
153,3:59.24,Henry MCLUCKIE,03 MAY 2002,GBR,9,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1084
154,3:59.34,Drew BOSLEY,08 OCT 2000,USA,6f6,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1083
155,3:59.35,Ben POTRYKUS,30 MAY 1996,GBR,7,,"Birmingham University Athletics Track, Birmingham (GBR)",09 JUL 2022,1082
156,3:59.38,Nate OSTERSTOCK,,USA,6f8,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1082
157,3:59.39,Jonathan SHIELDS,01 FEB 1998,GBR,3f5,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1082
158,3:59.40,Benjamin ALLEN,,USA,12,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1082
159,3:59.43,Isaac BASTEN,,USA,3f3,,"Lied Recreation Center, Ames, IA (USA)",22 JAN 2022,1081
160,3:59.45,Mick STANOVSEK,16 JAN 1997,AUS,1,,"Lakeside Stadium, Melbourne (AUS)",19 MAR 2022,1081
161,3:59.46,Dereck ELKINS,,USA,3f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",22 JAN 2022,1081
162,3:59.51,Simeon BIRNBAUM,,USA,1,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1080
163,3:59.53,Jason CLAYTON,15 MAY 2001,AUS,6,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1080
164,3:59.54,Callum DAVIES,18 JUL 1999,AUS,2,,"Lakeside Stadium, Melbourne (AUS)",19 MAR 2022,1080
164,3:59.54,Lucas GUERRA,13 MAY 2003,USA,3,,"UVA Lanningan Field, Charlottesville, VA (USA)",04 MAY 2022,1080
166,3:59.57,Derek HOLMES,,USA,2f4,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",08 APR 2022,1080
167,3:59.65,Joe WASKOM,,USA,1f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1079
168,3:59.70,Christian NOBLE,21 APR 1997,USA,4f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)",22 JAN 2022,1078
169,3:59.72,Nick FOSTER,03 OCT 2000,USA,2h3,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1078
170,3:59.80,Matthew TAYLOR,28 JUN 1994,NZL,2f1,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2022,1077
171,3:59.82,Abel TEFFRA,,USA,4,,"UVA Lanningan Field, Charlottesville, VA (USA)",04 MAY 2022,1077
172,3:59.83,Luke MCCANN,12 MAR 1998,IRL,10,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1077
173,3:59.85,Jackson SHARP,21 AUG 2000,AUS,3h3,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA)",25 FEB 2022,1076
173,3:59.85,Yusuf BIZIMANA,06 SEP 2000,GBR,1,,"Lied Recreation Center, Ames, IA (USA)",26 FEB 2022,1076
175,3:59.86,Ashley SMITH,09 SEP 1996,RSA,3,,"Green Point Stadium, Cape Town (RSA)",01 JUN 2022,1076
176,3:59.92,Euan MAKEPEACE,31 MAY 1997,GBR,7,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1075
177,3:59.98,Christopher SWART,19 APR 2000,RSA,4,,"Green Point Stadium, Cape Town (RSA)",01 JUN 2022,1075
178,3:59.99,Crayton CARROZZA,,USA,2,,"Lied Recreation Center, Ames, IA (USA)",26 FEB 2022,1075
179,4:00.04,Willy FINK,07 MAR 1994,USA,3f1,,"Tatnall High School, Wilmington, DE (USA)",09 APR 2022,1074
179,4:00.04,Benjamin ALLEN,,USA,1,,"OceanFirst Bank Center, West Long Branch, NJ (USA)",01 JUL 2022,1074
181,4:00.07,Isaac GREEN,,USA,3f2,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1074
182,4:00.19,Rorey HUNTER,02 FEB 1993,AUS,3,,"Lakeside Stadium, Melbourne (AUS)",19 MAR 2022,1072
183,4:00.22,Sean PETERSON,24 JUL 1999,USA,3,,"Loftus Sports Center, South Bend, IN (USA)",05 FEB 2022,1072
184,4:00.25,Wesley KIPTOO,,KEN,8,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1071
185,4:00.26,Austen DALQUIST,16 NOV 1995,USA,9,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1071
186,4:00.31,Rob NAPOLITANO,03 NOV 1994,PUR,2,,"OceanFirst Bank Center, West Long Branch, NJ (USA)",01 JUL 2022,1071
187,4:00.32,Dario DE CARO,01 JUN 1997,ITA,1f2,,"Dempsey Indoor, Seattle, WA (USA)",15 JAN 2022,1071
188,4:00.35,Stuart MCCALLUM,15 SEP 1995,GBR,3f12,,"Wimbledon Park Athletics Track, London (GBR)",20 JUL 2022,1070
189,4:00.36,AJ ERNST,28 AUG 1998,USA,3f4,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",08 APR 2022,1070
190,4:00.39,Fouad MESSAOUDI,07 JAN 2001,MAR,3,,"Lied Recreation Center, Ames, IA (USA)",26 FEB 2022,1070
191,4:00.42,Luke DUFFY,14 NOV 2000,GBR,4f12,,"Wimbledon Park Athletics Track, London (GBR)",20 JUL 2022,1069
192,4:00.48,Zane BERGEN,,USA,2,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1069
193,4:00.52,Max WHARTON,08 JUL 1996,GBR,11,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1068
194,4:00.53,Zachary MICHON,,USA,4f1,,"Tatnall High School, Wilmington, DE (USA)",09 APR 2022,1068
195,4:00.55,Andreas LINDGREEN,18 FEB 1998,DEN,6,,"Munster Technological University Track, Cork (IRL)",05 JUL 2022,1068
196,4:00.58,Aidan TROUTNER,,USA,4f5,,"Dempsey Indoor, Seattle, WA (USA)",29 JAN 2022,1067
197,4:00.59,Andrew KENT,,USA,4f2,,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1067
198,4:00.62,Nkosinathi SIBIYA,02 JAN 1994,RSA,5,,"Green Point Stadium, Cape Town (RSA)",01 JUN 2022,1067
198,4:00.62,Jonathan DAVIS,10 OCT 1997,USA,13,,"Cardinal Gibbons High School, Raleigh, NC (USA)",05 AUG 2022,1067
200,4:00.63,Jordan MANN,12 JAN 1993,USA,10,,"Saint Louis University High School, Saint Louis, MO (USA)",02 JUN 2022,1067
201,4:00.64,Devan KIPYEGO,,USA,3,,"UW Husky Track, Seattle, WA (USA)",15 JUN 2022,1067
202,4:00.66,George KUSCHE,06 AUG 1998,RSA,2f7,,"Dempsey Indoor, Seattle, WA (USA)",12 FEB 2022,1066
