Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
22,3:52.16,Taoufik MAKHLOUFI,29 APR 1988,ALG,11f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1173
23,3:52.20,James Kiplagat MAGUT,20 JUL 1990,KEN,4,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1172
24,3:52.23,Matthew CENTROWITZ,18 OCT 1989,USA,8,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1172
25,3:52.34,Aman WOTE,18 APR 1984,ETH,5,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1171
26,3:52.41,Leonel MANZANO,12 SEP 1984,USA,1f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1170
27,3:52.61,Collins CHEBOI,25 SEP 1987,KEN,6,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1167
28,3:52.62,Patrick CASEY,23 MAY 1990,USA,2,,Dublin (IRL),11 JUL 2014,1167
29,3:52.79,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,7,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1165
30,3:52.89,Jordan MCNAMARA,07 MAR 1987,USA,2f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1164
31,3:53.05,Leonel MANZANO,12 SEP 1984,USA,8,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1162
32,3:53.22,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,12f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1159
33,3:53.33,Evan JAGER,08 MAR 1989,USA,3f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1158
34,3:53.39,Aman WOTE,18 APR 1984,ETH,1,,"Des Moines, IA (USA)",26 APR 2014,1157
35,3:53.44,Cory LESLIE,24 OCT 1989,USA,3,,Dublin (IRL),11 JUL 2014,1157
36,3:53.46,Matthew CENTROWITZ,18 OCT 1989,USA,9,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1156
37,3:53.50,Nick WILLIS,25 APR 1983,NZL,1,,"Ann Arbor, MI (USA)",10 AUG 2014,1156
38,3:53.52,Silas KIPLAGAT,20 AUG 1989,KEN,10,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1156
39,3:53.61,Garrett HEATH,03 NOV 1985,USA,2,,"Ann Arbor, MI (USA)",10 AUG 2014,1154
40,3:53.62,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,13f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1154
41,3:53.71,Patrick CASEY,23 MAY 1990,USA,4f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1153
42,3:53.72,Zane ROBERTSON,14 NOV 1989,NZL,4,,Dublin (IRL),11 JUL 2014,1153
43,3:53.73,James Kiplagat MAGUT,20 JUL 1990,KEN,1,,Perth (AUS),22 FEB 2014,1153
44,3:53.76,Garrett HEATH,03 NOV 1985,USA,5f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1152
45,3:53.85,Ryan GREGSON,26 APR 1990,AUS,6f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1151
46,3:53.95,David TORRENCE,26 NOV 1985,USA,7f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1150
47,3:53.96,Bethwell BIRGEN,06 AUG 1988,KEN,9,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1150
48,3:54.10,Garrett HEATH,03 NOV 1985,USA,11,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1148
49,3:54.21,Fouad EL KAAM,27 MAY 1988,MAR,8f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1147
50,3:54.24,Johan CRONJE,13 APR 1982,RSA,10,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1146
51,3:54.27,Jordan MCNAMARA,07 MAR 1987,USA,1,,St. Louis (USA),05 JUN 2014,1146
52,3:54.28,Lopez LOMONG,01 JAN 1985,USA,9f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1146
53,3:54.76,Kyle MERBER,19 NOV 1990,USA,5,,Dublin (IRL),11 JUL 2014,1140
54,3:54.77,Paul ROBINSON,24 MAY 1991,IRL,11,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1140
55,3:54.92,Collis BIRMINGHAM,27 DEC 1984,AUS,2,,Perth (AUS),22 FEB 2014,1138
55,3:54.92,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,12,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1138
57,3:55.08,Kyle MERBER,19 NOV 1990,USA,3,,"Ann Arbor, MI (USA)",10 AUG 2014,1136
58,3:55.33,Pieter-Jan HANNES,30 OCT 1992,BEL,12,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1133
59,3:55.44,John TRAVERS,16 MAR 1991,IRL,6,,Dublin (IRL),11 JUL 2014,1131
60,3:55.62,Johan CRONJE,13 APR 1982,RSA,13,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1129
61,3:55.65,Nathan BRANNEN,08 SEP 1982,CAN,1f1,,"Murfreesboro, TN (USA)",08 JUN 2014,1129
62,3:55.98,Nick WILLIS,25 APR 1983,NZL,1,,Wanganui (NZL),20 JAN 2014,1124
63,3:56.10,Duncan PHILLIPS,07 JUN 1989,USA,2,,St. Louis (USA),05 JUN 2014,1123
64,3:56.45,Tommy SCHMITZ,16 JUL 1983,USA,3,,St. Louis (USA),05 JUN 2014,1118
65,3:56.46,Kyle MERBER,19 NOV 1990,USA,1,,"Falmouth, MA (USA)",16 AUG 2014,1118
66,3:56.72,Will LEER,15 APR 1985,USA,14f1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1115
66,3:56.72,Kyle MERBER,19 NOV 1990,USA,1,,Cork (IRL),08 JUL 2014,1115
68,3:56.75,Riley MASTERS,05 APR 1990,USA,2,,Cork (IRL),08 JUL 2014,1115
69,3:56.77,Mac FLEET,17 OCT 1990,USA,4,,"Ann Arbor, MI (USA)",10 AUG 2014,1114
70,3:56.89,Eric AVILA,03 OCT 1989,USA,1,,"San Diego, CA (USA)",05 JUN 2014,1113
71,3:56.94,Charlie DA'VALL GRICE,07 NOV 1993,GBR,10f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1112
72,3:56.96,David BISHOP,09 MAY 1987,GBR,7,,Dublin (IRL),11 JUL 2014,1112
72,3:56.96,David TORRENCE,26 NOV 1985,USA,2,,"Falmouth, MA (USA)",16 AUG 2014,1112
74,3:57.05,Andrew J. ACOSTA,13 APR 1988,USA,2,,"San Diego, CA (USA)",05 JUN 2014,1111
75,3:57.19,Trevor DUNBAR,29 APR 1991,USA,3,,Cork (IRL),08 JUL 2014,1109
76,3:57.20,Cory LESLIE,24 OCT 1989,USA,2f1,,"Murfreesboro, TN (USA)",08 JUN 2014,1109
76,3:57.20,Garrett HEATH,03 NOV 1985,USA,3,,"Falmouth, MA (USA)",16 AUG 2014,1109
78,3:57.39,Jack BOLAS,01 NOV 1987,USA,5,,"Ann Arbor, MI (USA)",10 AUG 2014,1107
79,3:57.44,Vincent LETTING,16 JUN 1993,KEN,8,,Dublin (IRL),11 JUL 2014,1106
80,3:57.48,Nathan BRANNEN,08 SEP 1982,CAN,1f1,,Burnaby (CAN),10 JUL 2014,1106
81,3:57.52,Dorian ULREY,11 JUL 1987,USA,6,,"Ann Arbor, MI (USA)",10 AUG 2014,1105
82,3:57.61,Ford PALMER,06 OCT 1990,USA,1,,"Raleigh, NC (USA)",01 AUG 2014,1104
83,3:57.70,Michael HAMMOND,07 NOV 1989,USA,1,,"Greenville, SC (USA)",12 APR 2014,1103
84,3:57.79,Hamish CARSON,01 NOV 1988,NZL,9,,Dublin (IRL),11 JUL 2014,1102
85,3:57.85,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,2f1,,Burnaby (CAN),10 JUL 2014,1101
86,3:57.99,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,11f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1099
87,3:58.06,Charlie DA'VALL GRICE,07 NOV 1993,GBR,14,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1098
88,3:58.07,Andrew J. ACOSTA,13 APR 1988,USA,1,,"Spokane, WA (USA)",02 AUG 2014,1098
88,3:58.07,Craig HUFFER,27 OCT 1989,AUS,7,,"Ann Arbor, MI (USA)",10 AUG 2014,1098
90,3:58.09,Jake EDWARDS,27 APR 1988,USA,2,,"Greenville, SC (USA)",12 APR 2014,1098
91,3:58.17,Andrew COLLEY,01 APR 1991,USA,10,,Dublin (IRL),11 JUL 2014,1097
92,3:58.25,Chris GOWELL,26 SEP 1985,GBR,1,,Cardiff (GBR),15 JUL 2014,1096
93,3:58.34,Thomas AWAD,27 MAY 1994,USA,1,,"Philadelphia, PA (USA)",26 APR 2014,1095
94,3:58.41,Sam MCENTEE,03 FEB 1992,AUS,1,,Leixlip (IRL),27 JUN 2014,1094
95,3:58.43,Donnie COWART,24 OCT 1985,USA,2,,"Raleigh, NC (USA)",01 AUG 2014,1094
96,3:58.51,Michael RUTT,28 OCT 1987,USA,2,,"Philadelphia, PA (USA)",26 APR 2014,1093
97,3:58.52,Ioan ZĂIZAN,21 JUL 1983,ROU,4,,Cork (IRL),08 JUL 2014,1093
98,3:58.53,Jack BOLAS,01 NOV 1987,USA,3,,"Greenville, SC (USA)",12 APR 2014,1093
99,3:58.73,Eric FINAN,09 JUN 1987,USA,1f1,,"Concord, MA (USA)",05 JUN 2014,1090
100,3:58.74,Hamish CARSON,01 NOV 1988,NZL,2f1,,"Concord, MA (USA)",05 JUN 2014,1090
101,3:58.89,Julian OAKLEY,23 JUN 1993,NZL,3f1,,"Concord, MA (USA)",05 JUN 2014,1088
102,3:58.90,Chris GOWELL,26 SEP 1985,GBR,4,,St. Louis (USA),05 JUN 2014,1088
103,3:58.94,Matt ELLIOTT,08 SEP 1985,USA,4,,"Greenville, SC (USA)",12 APR 2014,1087
104,3:58.99,Jordan WILLIAMSZ,21 AUG 1992,AUS,5,,Cork (IRL),08 JUL 2014,1087
105,3:59.19,Tommy SCHMITZ,16 JUL 1983,USA,6,,Cork (IRL),08 JUL 2014,1084
106,3:59.23,Riley MASTERS,05 APR 1990,USA,2,,"Spokane, WA (USA)",02 AUG 2014,1084
107,3:59.31,Leonel MANZANO,12 SEP 1984,USA,4f1,,"Concord, MA (USA)",05 JUN 2014,1083
107,3:59.31,Travis MAHONEY,25 JUL 1990,USA,1,,"Lincroft, NJ (USA)",22 JUL 2014,1083
109,3:59.34,Andrew COLLEY,01 APR 1991,USA,5,,"Greenville, SC (USA)",12 APR 2014,1083
110,3:59.40,Jordan WILLIAMSZ,21 AUG 1992,AUS,2,,Leixlip (IRL),27 JUN 2014,1082
111,3:59.43,Juan Luis BARRIOS,24 JUN 1983,MEX,1,,Letterkenny (IRL),13 JUL 2014,1081
112,3:59.52,Chris DERRICK,17 OCT 1990,USA,3f1,,Burnaby (CAN),10 JUL 2014,1080
113,3:59.53,Kevin BATT,28 FEB 1991,IRL,3,,Leixlip (IRL),27 JUN 2014,1080
114,3:59.56,Paul ROBINSON,24 MAY 1991,IRL,3,,Perth (AUS),22 FEB 2014,1080
115,3:59.62,Ross PROUDFOOT,04 JUL 1992,CAN,7,,Cork (IRL),08 JUL 2014,1079
116,3:59.63,Vincent Kiprotich MUTAI,03 NOV 1994,KEN,2,,Letterkenny (IRL),13 JUL 2014,1079
117,3:59.69,Colby ALEXANDER,13 JUN 1991,USA,4f1,,Burnaby (CAN),10 JUL 2014,1078
118,3:59.75,Joe STILIN,05 DEC 1989,USA,6,,"Greenville, SC (USA)",12 APR 2014,1078
119,3:59.76,Andrew BAYER,03 FEB 1990,USA,12f2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1077
120,3:59.77,Isaac PRESSON,07 FEB 1992,USA,3,,"Raleigh, NC (USA)",01 AUG 2014,1077
121,3:59.81,Liam BOYLAN-PETT,11 SEP 1985,USA,3,,"Philadelphia, PA (USA)",26 APR 2014,1077
122,3:59.95,Joe STILIN,05 DEC 1989,USA,3f1,,"Murfreesboro, TN (USA)",08 JUN 2014,1075
123,4:00.00,Ford PALMER,06 OCT 1990,USA,4,,"Philadelphia, PA (USA)",26 APR 2014,1074
124,4:00.01,Graham CRAWFORD,29 DEC 1992,USA,7,,"Greenville, SC (USA)",12 APR 2014,1074
124,4:00.01,Travis BURKSTRAND,22 JUL 1989,USA,5,,St. Louis (USA),05 JUN 2014,1074
126,4:00.06,Daniel STOCKBERGER,23 JUN 1988,USA,6,,St. Louis (USA),05 JUN 2014,1074
127,4:00.07,Ford PALMER,06 OCT 1990,USA,1,,"Warwick, NY (USA)",27 MAY 2014,1074
127,4:00.07,Eoin EVERARD,23 APR 1986,IRL,11,,Dublin (IRL),11 JUL 2014,1074
129,4:00.12,Malcolm HICKS,19 OCT 1987,NZL,2,,Wanganui (NZL),20 JAN 2014,1073
130,4:00.13,Owen DAWSON,19 SEP 1988,USA,5,,"Philadelphia, PA (USA)",26 APR 2014,1073
131,4:00.17,Lex WILLIAMS,21 MAR 1987,USA,8,,"Ann Arbor, MI (USA)",10 AUG 2014,1072
132,4:00.18,Jordan MCNAMARA,07 MAR 1987,USA,4,,"Falmouth, MA (USA)",16 AUG 2014,1072
133,4:00.22,Andrew COLLEY,01 APR 1991,USA,8,,Cork (IRL),08 JUL 2014,1072
134,4:00.23,Cameron BOYEK,09 OCT 1993,GBR,3,,Letterkenny (IRL),13 JUL 2014,1072
135,4:00.35,Sean MCGORTY,08 MAR 1995,USA,1,,"Berkeley, CA (USA)",26 APR 2014,1070
135,4:00.35,Dorian ULREY,11 JUL 1987,USA,5,,"Falmouth, MA (USA)",16 AUG 2014,1070
137,4:00.39,Kyle GRAVES,,USA,4f1,,"Murfreesboro, TN (USA)",08 JUN 2014,1070
138,4:00.43,Eric AVILA,03 OCT 1989,USA,5f1,,Burnaby (CAN),10 JUL 2014,1069
139,4:00.47,Andrew J. ACOSTA,13 APR 1988,USA,6f1,,Burnaby (CAN),10 JUL 2014,1069
140,4:00.49,Thomas JOYCE,20 JUL 1993,USA,2,,"Berkeley, CA (USA)",26 APR 2014,1068
141,4:00.53,Brandon DOUGHTY,14 MAY 1993,USA,1,,"Starkville, MS (USA)",03 MAY 2014,1068
142,4:00.54,Jonathan PETERSON,06 JAN 1989,USA,4,,Letterkenny (IRL),13 JUL 2014,1068
143,4:00.71,Nick WILLIS,25 APR 1983,NZL,2,,"Des Moines, IA (USA)",26 APR 2014,1066
143,4:00.71,David MCNEILL,06 OCT 1986,AUS,7,,St. Louis (USA),05 JUN 2014,1066
145,4:00.79,Danny MOONEY,20 JUN 1988,IRL,12,,Dublin (IRL),11 JUL 2014,1065
146,4:00.85,Joe STILIN,05 DEC 1989,USA,4,,"Raleigh, NC (USA)",01 AUG 2014,1064
147,4:00.86,Patrick CASEY,23 MAY 1990,USA,3,,"Des Moines, IA (USA)",26 APR 2014,1064
148,4:00.88,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,13,,Dublin (IRL),11 JUL 2014,1064
149,4:00.96,Dan GORMAN,1988,CAN,7f1,,Burnaby (CAN),10 JUL 2014,1063
150,4:00.97,Rorey HUNTER,02 FEB 1993,AUS,1f1,,"Lexington, KY (USA)",19 APR 2014,1063
151,4:01.12,Jonathan PETERSON,06 JAN 1989,USA,5f1,,"Concord, MA (USA)",05 JUN 2014,1061
152,4:01.29,Jack STAPLETON,29 SEP 1995,AUS,8f1,,Burnaby (CAN),10 JUL 2014,1059
153,4:01.31,Harry MULENGA,03 FEB 1994,ZAM,,,"Tempe, AZ (USA)",12 APR 2014,1058
154,4:01.39,Nathan STRUM,17 JAN 1992,USA,1,,"Tempe, AZ (USA)",12 APR 2014,1057
155,4:01.45,Robert FINNERTY,04 FEB 1990,USA,5f1,,"Murfreesboro, TN (USA)",08 JUN 2014,1057
156,4:01.51,Homiyu TESFAYE,23 JUN 1993,GER,15,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1056
157,4:01.55,Matt AIROLA,,USA,2,,"Starkville, MS (USA)",03 MAY 2014,1055
158,4:01.63,Christian GONZALEZ,17 MAY 1989,USA,6,,"Philadelphia, PA (USA)",26 APR 2014,1055
159,4:01.64,Brandon HUDGINS,14 JAN 1987,USA,8,,"Greenville, SC (USA)",12 APR 2014,1054
160,4:01.81,Kevin BATT,28 FEB 1991,IRL,9,,Cork (IRL),08 JUL 2014,1052
161,4:01.83,Ross PROUDFOOT,04 JUL 1992,CAN,1f1,,Gent (BEL),21 JUL 2014,1052
162,4:01.88,Riley MASTERS,05 APR 1990,USA,9,,"Ann Arbor, MI (USA)",10 AUG 2014,1051
163,4:01.89,Garrett O'TOOLE,22 MAR 1996,USA,6f1,,"Concord, MA (USA)",05 JUN 2014,1051
164,4:01.98,Peter CALLAHAN,01 JUN 1991,USA,2f1,,Gent (BEL),21 JUL 2014,1050
165,4:01.99,Richard PETERS,18 FEB 1990,GBR,1f1,,Oxford (GBR),19 JUL 2014,1050
166,4:02.01,Brahim TALEB,16 FEB 1985,MAR,1,,Pavia (ITA),04 MAY 2014,1050
167,4:02.02,Grant FISHER,22 APR 1997,USA,1,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1050
168,4:02.08,Dan QUIGLEY,14 JAN 1989,USA,8,,St. Louis (USA),05 JUN 2014,1049
168,4:02.08,Richard WEIR,07 AUG 1984,GBR,2f1,,Oxford (GBR),19 JUL 2014,1049
170,4:02.09,Ryan HERSON,,USA,2,,"Tempe, AZ (USA)",12 APR 2014,1049
171,4:02.16,Craig HUFFER,27 OCT 1989,AUS,1f2,,Burnaby (CAN),10 JUL 2014,1048
172,4:02.19,Clement Kimutai KEMBOI,10 FEB 1992,KEN,2,,Pavia (ITA),04 MAY 2014,1048
173,4:02.24,Mitja KREVS,26 JUL 1989,SLO,10,,Cork (IRL),08 JUL 2014,1047
173,4:02.24,Steve MITCHELL,24 MAY 1988,GBR,2,,Cardiff (GBR),15 JUL 2014,1047
173,4:02.24,Andrew SPRINGER,10 MAR 1991,USA,6,,"Falmouth, MA (USA)",16 AUG 2014,1047
176,4:02.34,Lucas BRUCHET,23 FEB 1991,CAN,9f1,,Burnaby (CAN),10 JUL 2014,1046
177,4:02.38,James SHIRVELL,18 JUN 1992,USA,7,,"Philadelphia, PA (USA)",26 APR 2014,1045
177,4:02.38,Robert FINNERTY,04 FEB 1990,USA,3,,"Spokane, WA (USA)",02 AUG 2014,1045
179,4:02.4h,Ronald MUSAGALA,16 DEC 1992,UGA,1,,Kampala (UGA),10 MAY 2014,1045
180,4:02.49,Zak PATTERSON,29 MAY 1995,AUS,2f2,,Burnaby (CAN),10 JUL 2014,1044
181,4:02.50,Adil BRIAMI,23 JAN 1983,MAR,3,,Pavia (ITA),04 MAY 2014,1044
182,4:02.58,Guillaume ADAM,15 JAN 1990,FRA,1,,Watford (GBR),07 MAY 2014,1043
183,4:02.6h,Jimmy ADAR,01 NOV 1987,UGA,2,,Kampala (UGA),10 MAY 2014,1043
184,4:02.61,Craig FORYS,13 JUL 1989,USA,5,,"Raleigh, NC (USA)",01 AUG 2014,1043
185,4:02.63,Tommy SCHMITZ,16 JUL 1983,USA,5,,Letterkenny (IRL),13 JUL 2014,1042
186,4:02.70,Andrew HEYES,22 JUN 1990,GBR,3f1,,Oxford (GBR),19 JUL 2014,1042
187,4:02.83,John TRAVERS,16 MAR 1991,IRL,4,,Leixlip (IRL),27 JUN 2014,1040
188,4:02.87,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,4,,Pavia (ITA),04 MAY 2014,1039
188,4:02.87,Tommy SCHMITZ,16 JUL 1983,USA,3f1,,Gent (BEL),21 JUL 2014,1039
190,4:02.90,Samuel CHELANGA,23 FEB 1985,KEN,7,,"Falmouth, MA (USA)",16 AUG 2014,1039
191,4:02.98,Sean KEVEREN,17 JUN 1990,USA,6,,"Raleigh, NC (USA)",01 AUG 2014,1038
192,4:03.05,Pablo SOLARES,22 DEC 1984,MEX,3,,"San Diego, CA (USA)",05 JUN 2014,1037
193,4:03.06,Jordan MCNAMARA,07 MAR 1987,USA,4,,"Des Moines, IA (USA)",26 APR 2014,1037
194,4:03.1h,Fredrick CHEMONGES,09 SEP 1988,UGA,3,,Kampala (UGA),10 MAY 2014,1037
195,4:03.14,Brandon HUDGINS,14 JAN 1987,USA,9,,St. Louis (USA),05 JUN 2014,1036
196,4:03.15,Abdellatif ELALOIANI,01 JAN 1979,MAR,5,,Pavia (ITA),04 MAY 2014,1036
197,4:03.19,Daniel STOCKBERGER,23 JUN 1988,USA,4f1,,Gent (BEL),21 JUL 2014,1036
198,4:03.23,Matthew MATON,28 MAR 1996,USA,2,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1035
198,4:03.23,Dan QUIGLEY,14 JAN 1989,USA,3f2,,Burnaby (CAN),10 JUL 2014,1035
200,4:03.26,Dorian ULREY,11 JUL 1987,USA,5,,"Des Moines, IA (USA)",26 APR 2014,1035
200,4:03.26,Donald CABRAL,12 DEC 1989,USA,8,,"Falmouth, MA (USA)",16 AUG 2014,1035
202,4:03.27,Reid BUCHANAN,03 FEB 1993,USA,3,,"Tempe, AZ (USA)",12 APR 2014,1035
202,4:03.27,Nicholas FALK,21 JAN 1991,CAN,10f1,,Burnaby (CAN),10 JUL 2014,1035
204,4:03.32,Justin KENT,30 APR 1992,CAN,11f1,,Burnaby (CAN),10 JUL 2014,1034
204,4:03.32,Donnie COWART,24 OCT 1985,USA,9,,"Falmouth, MA (USA)",16 AUG 2014,1034
206,4:03.35,Tony JORDANEK,27 DEC 1986,USA,9,,"Greenville, SC (USA)",12 APR 2014,1034
207,4:03.38,Lee EMANUEL,24 JAN 1985,GBR,6,,"Des Moines, IA (USA)",26 APR 2014,1033
208,4:03.4h,Joshua WRIGHT,03 MAY 1991,AUS,1,,Sydney (AUS),16 DEC 2014,1033
209,4:03.41,Zach ZARDA,14 MAR 1990,USA,,,"Tempe, AZ (USA)",12 APR 2014,1033
210,4:03.44,Andrew J. ACOSTA,13 APR 1988,USA,7,,"Des Moines, IA (USA)",26 APR 2014,1033
211,4:03.51,Luke GUNN,22 MAR 1985,GBR,4f1,,Oxford (GBR),19 JUL 2014,1032
212,4:03.52,Aric VAN HALEN,06 OCT 1989,USA,4f2,,Burnaby (CAN),10 JUL 2014,1032
213,4:03.59,Simon STÜTZEL,28 NOV 1986,GER,1f3,,"Chapel Hill, NC (USA)",12 APR 2014,1031
214,4:03.64,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,8,,"Des Moines, IA (USA)",26 APR 2014,1030
214,4:03.64,Jesús Arturo ESPARZA,26 AUG 1990,MEX,5f2,,Burnaby (CAN),10 JUL 2014,1030
216,4:03.72,Alex DEIR,24 NOV 1991,USA,3,,"Berkeley, CA (USA)",26 APR 2014,1029
217,4:03.78,Scott SMITH,13 JUL 1986,USA,10,,St. Louis (USA),05 JUN 2014,1029
218,4:03.80,Ryan BROCKERVILLE,29 JUL 1989,CAN,6f2,,Burnaby (CAN),10 JUL 2014,1028
219,4:03.89,Steve MITCHELL,24 MAY 1988,GBR,5f1,,Oxford (GBR),19 JUL 2014,1027
220,4:03.93,Jacob BURCHAM,13 FEB 1995,USA,4,,"Berkeley, CA (USA)",26 APR 2014,1027
221,4:03.99,Hamish CARSON,01 NOV 1988,NZL,6,,Letterkenny (IRL),13 JUL 2014,1026
222,4:04.01,Morgan MCDONALD,23 APR 1996,AUS,7f2,,Burnaby (CAN),10 JUL 2014,1026
223,4:04.03,Mitchel BROWN,30 OCT 1988,AUS,1f1,,Kessel-Lo (BEL),09 AUG 2014,1025
224,4:04.05,Nigel HOLE,1989,CAN,8f2,,Burnaby (CAN),10 JUL 2014,1025
225,4:04.08,Blake HANEY,29 MAR 1996,USA,3,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1025
226,4:04.09,Travis FITZKE,22 MAR 1990,USA,7f1,,"Concord, MA (USA)",05 JUN 2014,1025
227,4:04.12,Eric SHELLHORN,,USA,5,,"Berkeley, CA (USA)",26 APR 2014,1024
228,4:04.38,Josh EVANS,,USA,4,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1021
229,4:04.45,Peter VAN DER WESTHUIZEN,21 DEC 1984,RSA,1,,"Austin, TX (USA)",29 MAR 2014,1020
230,4:04.54,Cody BRAZEAL,25 SEP 1994,USA,4,,"Tempe, AZ (USA)",12 APR 2014,1019
231,4:04.56,Robert FINNERTY,04 FEB 1990,USA,10,,"Greenville, SC (USA)",12 APR 2014,1019
232,4:04.60,Andrew SPRINGER,10 MAR 1991,USA,7,,"Raleigh, NC (USA)",01 AUG 2014,1019
