Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
23,3:54.88,Ryan GREGSON,26 APR 1990,AUS,9,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1138
24,3:55.03,Matthew CENTROWITZ,18 OCT 1989,USA,2,,"Olympic Stadium, London (GBR)",25 JUL 2015,1136
25,3:55.06,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,,"Olympic Stadium, London (GBR)",25 JUL 2015,1136
26,3:55.27,Charlie DA'VALL GRICE,07 NOV 1993,GBR,4,,"Olympic Stadium, London (GBR)",25 JUL 2015,1133
27,3:55.48,Ben BLANKENSHIP,15 DEC 1988,USA,5,,"Olympic Stadium, London (GBR)",25 JUL 2015,1131
28,3:55.51,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,6,,"Olympic Stadium, London (GBR)",25 JUL 2015,1130
29,3:55.65,Vincent KIBET,06 MAY 1991,KEN,12f1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1129
30,3:55.66,Jakub HOLUŠA,20 FEB 1988,CZE,7,,"Olympic Stadium, London (GBR)",25 JUL 2015,1128
31,3:55.67,Leonel MANZANO,12 SEP 1984,USA,8,,"Olympic Stadium, London (GBR)",25 JUL 2015,1128
32,3:55.71,Ross MURRAY,08 OCT 1990,GBR,9,,"Olympic Stadium, London (GBR)",25 JUL 2015,1128
33,3:55.72,Ben BLANKENSHIP,15 DEC 1988,USA,1f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1128
34,3:55.76,Jonathan Kiplimo SAWE,26 NOV 1995,KEN,2f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1127
35,3:55.80,Timothy CHERUIYOT,20 NOV 1995,KEN,3f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1127
36,3:56.35,Chris O'HARE,23 NOV 1990,GBR,10,,"Olympic Stadium, London (GBR)",25 JUL 2015,1120
37,3:56.39,Jakub HOLUŠA,20 FEB 1988,CZE,4f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1119
38,3:56.53,Garrett HEATH,03 NOV 1985,USA,5f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1117
39,3:56.67,Ryan GREGSON,26 APR 1990,AUS,1f1,,Geelong (AUS),19 DEC 2015,1116
40,3:56.78,Ryan GREGSON,26 APR 1990,AUS,6f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1114
41,3:56.87,Thomas LANCASHIRE,02 JUL 1985,GBR,11,,"Olympic Stadium, London (GBR)",25 JUL 2015,1113
42,3:57.09,Eric JENKINS,24 NOV 1991,USA,1f2,,"Eugene, OR (USA)",08 MAY 2015,1110
42,3:57.09,Jeffrey RISELEY,11 NOV 1986,AUS,1,,Dublin (IRL),24 JUL 2015,1110
44,3:57.15,Robby ANDREWS,29 MAR 1991,USA,1f2,,"Concord, MA (USA)",04 JUN 2015,1110
45,3:57.28,Patrick CASEY,23 MAY 1990,USA,7f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1108
46,3:57.34,Aman WOTE,18 APR 1984,ETH,13f1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1107
47,3:57.36,Patrick CASEY,23 MAY 1990,USA,2,,Dublin (IRL),24 JUL 2015,1107
48,3:57.38,Robby ANDREWS,29 MAR 1991,USA,1,,"Raleigh, NC (USA)",07 AUG 2015,1107
49,3:57.48,Riley MASTERS,05 APR 1990,USA,3,,Dublin (IRL),24 JUL 2015,1106
50,3:57.53,Will GEOGHEGAN,15 JUL 1992,USA,2f2,,"Eugene, OR (USA)",08 MAY 2015,1105
51,3:57.60,Duncan PHILLIPS,07 JUN 1989,USA,4,,Dublin (IRL),24 JUL 2015,1104
52,3:57.80,Charlie DA'VALL GRICE,07 NOV 1993,GBR,8f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1102
52,3:57.80,Jake WIGHTMAN,11 JUL 1994,GBR,12,,"Olympic Stadium, London (GBR)",25 JUL 2015,1102
54,3:57.91,Bernard LAGAT,12 DEC 1974,USA,13,,"Olympic Stadium, London (GBR)",25 JUL 2015,1100
55,3:57.94,Julian MATTHEWS,21 JUL 1988,NZL,5,,Dublin (IRL),24 JUL 2015,1100
56,3:57.97,Abdi WAISS,03 JUL 1996,DJI,9f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1100
56,3:57.97,Kyle MERBER,19 NOV 1990,USA,2,,"Raleigh, NC (USA)",07 AUG 2015,1100
58,3:58.07,Grzegorz KALINOWSKI,22 SEP 1990,POL,6,,Dublin (IRL),24 JUL 2015,1098
59,3:58.38,Kyle MERBER,19 NOV 1990,USA,3f1,,"Huntington, NY (USA)",09 SEP 2015,1094
60,3:58.42,Ford PALMER,06 OCT 1990,USA,2f2,,"Concord, MA (USA)",04 JUN 2015,1094
61,3:58.43,Peter CALLAHAN,01 JUN 1991,USA,1,,"Portland, OR (USA)",08 AUG 2015,1094
62,3:58.48,Mac FLEET,17 OCT 1990,USA,7,,Dublin (IRL),24 JUL 2015,1093
63,3:58.50,Tomas COTTER,28 DEC 1990,IRL,8,,Dublin (IRL),24 JUL 2015,1093
64,3:58.53,Ford PALMER,06 OCT 1990,USA,9,,Dublin (IRL),24 JUL 2015,1093
65,3:58.60,Lee EMANUEL,24 JAN 1985,GBR,3f2,,"Concord, MA (USA)",04 JUN 2015,1092
66,3:58.63,Jack BOLAS,01 NOV 1987,USA,1,,"West Chester, PA (USA)",13 AUG 2015,1091
67,3:58.69,Thomas JOYCE,20 JUL 1993,USA,1,,"Berkeley, CA (USA)",25 APR 2015,1091
68,3:58.70,Cristian SORATOS,26 SEP 1992,USA,4f1,,"Huntington, NY (USA)",09 SEP 2015,1090
69,3:58.71,Julian MATTHEWS,21 JUL 1988,NZL,4f2,,"Concord, MA (USA)",04 JUN 2015,1090
70,3:58.80,Johan CRONJE,13 APR 1982,RSA,10,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1089
71,3:58.81,Jordan MCNAMARA,07 MAR 1987,USA,1,,St. Louis (USA),04 JUN 2015,1089
72,3:58.83,Jack BOLAS,01 NOV 1987,USA,3,,"Raleigh, NC (USA)",07 AUG 2015,1089
73,3:58.99,Tyler PENNEL,21 DEC 1987,USA,2,,St. Louis (USA),04 JUN 2015,1087
74,3:59.06,Lopez LOMONG,01 JAN 1985,USA,10f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1086
75,3:59.09,Will GEOGHEGAN,15 JUL 1992,USA,1,,Cork (IRL),07 JUL 2015,1086
76,3:59.19,Colby ALEXANDER,13 JUN 1991,USA,2,,"Portland, OR (USA)",08 AUG 2015,1084
77,3:59.23,Dale KING-CLUTTERBUCK,01 JAN 1992,GBR,14,,"Olympic Stadium, London (GBR)",25 JUL 2015,1084
78,3:59.24,Brandon LASATER,09 OCT 1992,USA,1f2,,"Nashville, TN (USA)",06 JUN 2015,1084
79,3:59.30,Ford PALMER,06 OCT 1990,USA,2,,"West Chester, PA (USA)",13 AUG 2015,1083
80,3:59.38,Matthew MATON,28 MAR 1996,USA,3f2,,"Eugene, OR (USA)",08 MAY 2015,1082
80,3:59.38,Grant FISHER,22 APR 1997,USA,3,,St. Louis (USA),04 JUN 2015,1082
82,3:59.40,Lex WILLIAMS,21 MAR 1987,USA,4,,"Raleigh, NC (USA)",07 AUG 2015,1082
83,3:59.47,Rob MULLETT,31 JUL 1987,GBR,3,,"West Chester, PA (USA)",13 AUG 2015,1081
83,3:59.47,Jordan GUSMAN,30 JAN 1994,AUS,1f2,,Sydney (AUS),17 DEC 2015,1081
85,3:59.56,Zak PATTERSON,29 MAY 1995,AUS,2f1,,Geelong (AUS),19 DEC 2015,1080
86,3:59.64,Riley MASTERS,05 APR 1990,USA,5f1,,"Huntington, NY (USA)",09 SEP 2015,1079
87,3:59.67,Brandon HUDGINS,14 JAN 1987,USA,5,,"Raleigh, NC (USA)",07 AUG 2015,1078
87,3:59.67,Ford PALMER,06 OCT 1990,USA,6f1,,"Huntington, NY (USA)",09 SEP 2015,1078
89,3:59.68,Nick SYMMONDS,30 DEC 1983,USA,2f2,,"Nashville, TN (USA)",06 JUN 2015,1078
89,3:59.68,Zakaria MAZOUZI,15 JUN 1985,MAR,15,,"Olympic Stadium, London (GBR)",25 JUL 2015,1078
91,3:59.89,Hassan MEAD,28 AUG 1989,USA,3,,"Portland, OR (USA)",08 AUG 2015,1076
92,3:59.91,Jack BOLAS,01 NOV 1987,USA,7f1,,"Huntington, NY (USA)",09 SEP 2015,1076
93,3:59.93,Anthony ROTICH,20 OCT 1990,USA,2,,"Berkeley, CA (USA)",25 APR 2015,1075
94,3:59.95,Jarrett LEBLANC,09 SEP 1990,USA,1,,"Lake Charles, LA (USA)",23 MAY 2015,1075
95,4:00.02,Hamish CARSON,01 NOV 1988,NZL,10,,Dublin (IRL),24 JUL 2015,1074
96,4:00.05,Leonel MANZANO,12 SEP 1984,USA,1,,"Des Moines, IA (USA)",25 APR 2015,1074
97,4:00.23,Julian OAKLEY,23 JUN 1993,NZL,5f2,,"Concord, MA (USA)",04 JUN 2015,1072
98,4:00.31,Federico BRUNO,18 JUN 1993,ARG,11f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1071
99,4:00.35,Andrew WHEATING,21 NOV 1987,USA,12f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1070
100,4:00.39,Brandon HUDGINS,14 JAN 1987,USA,8f1,,"Huntington, NY (USA)",09 SEP 2015,1070
101,4:00.41,Jonathan PETERSON,06 JAN 1989,USA,1,,Letterkenny (IRL),10 JUL 2015,1069
102,4:00.43,James RANDON,16 JUN 1994,USA,1f1,,"Concord, MA (USA)",04 JUN 2015,1069
103,4:00.45,Galen RUPP,08 MAY 1986,USA,4,,"Portland, OR (USA)",08 AUG 2015,1069
104,4:00.47,Julian OAKLEY,23 JUN 1993,NZL,11,,Dublin (IRL),24 JUL 2015,1069
104,4:00.47,Ford PALMER,06 OCT 1990,USA,6,,"Raleigh, NC (USA)",07 AUG 2015,1069
104,4:00.47,Thomas RIVA,31 JAN 1992,CAN,5,,"Portland, OR (USA)",08 AUG 2015,1069
107,4:00.48,Donnie COWART,24 OCT 1985,USA,7,,"Raleigh, NC (USA)",07 AUG 2015,1069
108,4:00.51,David TORRENCE,26 NOV 1985,USA,6,,"Portland, OR (USA)",08 AUG 2015,1068
109,4:00.53,Jack STAPLETON,29 SEP 1995,AUS,2f2,,Sydney (AUS),17 DEC 2015,1068
110,4:00.54,Matthew CENTROWITZ,18 OCT 1989,USA,2,,"Des Moines, IA (USA)",25 APR 2015,1068
111,4:00.64,Matthew CLOWES,29 SEP 1989,GBR,6f2,,"Concord, MA (USA)",04 JUN 2015,1067
112,4:00.65,Isaac PRESSON,07 FEB 1992,USA,4f2,,"Eugene, OR (USA)",08 MAY 2015,1066
113,4:00.66,Austen DALQUIST,16 NOV 1995,USA,4,,St. Louis (USA),04 JUN 2015,1066
114,4:00.76,William KINCAID,21 SEP 1992,USA,5f2,,"Eugene, OR (USA)",08 MAY 2015,1065
115,4:00.81,Thomas RIVA,31 JAN 1992,CAN,12,,Dublin (IRL),24 JUL 2015,1065
116,4:00.83,Joshua JOHNSON,06 MAR 1992,AUS,3f2,,Sydney (AUS),17 DEC 2015,1064
117,4:00.84,Daniel WINN,30 JUL 1991,USA,9f1,,"Huntington, NY (USA)",09 SEP 2015,1064
118,4:00.85,Jonathan PETERSON,06 JAN 1989,USA,2f1,,"Concord, MA (USA)",04 JUN 2015,1064
119,4:00.86,Isaac PRESSON,07 FEB 1992,USA,8,,"Raleigh, NC (USA)",07 AUG 2015,1064
120,4:00.93,Adam GOODWIN,,USA,3f2,,"Nashville, TN (USA)",06 JUN 2015,1063
121,4:01.00,Jose Juan ESPARZA,26 AUG 1990,MEX,1f1,,"San Francisco, CA (USA)",04 APR 2015,1062
122,4:01.02,Reed CONNOR,25 SEP 1990,USA,1,,"Philadelphia, PA (USA)",25 APR 2015,1062
123,4:01.06,Tony JORDANEK,27 DEC 1986,USA,7f2,,"Concord, MA (USA)",04 JUN 2015,1061
124,4:01.08,Owen DAWSON,19 SEP 1988,USA,2,,"Philadelphia, PA (USA)",25 APR 2015,1061
124,4:01.08,Jeremy RAE,19 MAY 1991,CAN,13,,Dublin (IRL),24 JUL 2015,1061
126,4:01.10,Duncan PHILLIPS,07 JUN 1989,USA,10f1,,"Huntington, NY (USA)",09 SEP 2015,1061
127,4:01.12,Travis MAHONEY,25 JUL 1990,USA,8f2,,"Concord, MA (USA)",04 JUN 2015,1061
127,4:01.12,Travis BURKSTRAND,22 JUL 1989,USA,5,,St. Louis (USA),04 JUN 2015,1061
129,4:01.13,David MCNEILL,06 OCT 1986,AUS,9f2,,"Concord, MA (USA)",04 JUN 2015,1061
130,4:01.16,Shawn ROBERTS,06 JUN 1991,USA,3,,"Philadelphia, PA (USA)",25 APR 2015,1060
131,4:01.20,John Nick HAPPE,11 DEC 1990,USA,4,,"Philadelphia, PA (USA)",25 APR 2015,1060
132,4:01.33,Leland LATER,10 SEP 1993,USA,3,,"Berkeley, CA (USA)",25 APR 2015,1058
132,4:01.33,Riley MASTERS,05 APR 1990,USA,2,,Cork (IRL),07 JUL 2015,1058
134,4:01.34,Andrew J. ACOSTA,13 APR 1988,USA,3,,"Des Moines, IA (USA)",25 APR 2015,1058
135,4:01.43,Duncan PHILLIPS,07 JUN 1989,USA,4,,"Des Moines, IA (USA)",25 APR 2015,1057
135,4:01.43,Kyle MERBER,19 NOV 1990,USA,3,,Cork (IRL),07 JUL 2015,1057
137,4:01.45,Julian OAKLEY,23 JUN 1993,NZL,2,,Letterkenny (IRL),10 JUL 2015,1057
138,4:01.52,George ALEX,20 JAN 1990,USA,3f1,,"Concord, MA (USA)",04 JUN 2015,1056
139,4:01.57,Reid BUCHANAN,03 FEB 1993,USA,10f2,,"Concord, MA (USA)",04 JUN 2015,1055
140,4:01.59,Aaron BRAUN,28 MAY 1987,USA,6,,St. Louis (USA),04 JUN 2015,1055
141,4:01.65,Clemens BLEISTEIN,29 SEP 1990,GER,3,,Letterkenny (IRL),10 JUL 2015,1054
142,4:01.66,Cory LESLIE,24 OCT 1989,USA,9,,"Raleigh, NC (USA)",07 AUG 2015,1054
143,4:01.70,Kevin BATT,28 FEB 1991,IRL,4f2,,Sydney (AUS),17 DEC 2015,1054
144,4:01.73,Grant FISHER,22 APR 1997,USA,1,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1053
145,4:01.79,Craig FORYS,13 JUL 1989,USA,10,,"Raleigh, NC (USA)",07 AUG 2015,1053
146,4:01.80,Steven MANGAN,14 APR 1992,USA,5,,"Philadelphia, PA (USA)",25 APR 2015,1052
147,4:01.81,Josh LEWIS,23 APR 1995,USA,4,,"Berkeley, CA (USA)",25 APR 2015,1052
147,4:01.81,Philo SAUNDERS,31 OCT 1976,AUS,4f2,,"Nashville, TN (USA)",06 JUN 2015,1052
147,4:01.81,Ryan GREGSON,26 APR 1990,AUS,14,,Dublin (IRL),24 JUL 2015,1052
150,4:01.88,Zak PATTERSON,29 MAY 1995,AUS,1,,Perth (AUS),14 FEB 2015,1051
151,4:01.99,Brenton ROWE,17 AUG 1987,AUT,3f1,,Geelong (AUS),19 DEC 2015,1050
152,4:02.1h,Andi NOOT,14 SEP 1993,EST,1,,Tallinn (EST),23 JUL 2015,1049
153,4:02.12,Joe STILIN,05 DEC 1989,USA,11,,"Raleigh, NC (USA)",07 AUG 2015,1049
154,4:02.16,Rob MULLETT,31 JUL 1987,GBR,4,,Cork (IRL),07 JUL 2015,1048
155,4:02.18,Alexandre GENEST,30 JUN 1986,CAN,,,"Tempe, AZ (USA)",11 APR 2015,1048
156,4:02.23,Will LEER,15 APR 1985,USA,5,,"Des Moines, IA (USA)",25 APR 2015,1047
157,4:02.26,Adam JONES,11 MAR 1994,USA,5f2,,"Nashville, TN (USA)",06 JUN 2015,1047
158,4:02.30,Duncan PHILLIPS,07 JUN 1989,USA,5,,Cork (IRL),07 JUL 2015,1046
158,4:02.30,Cameron BOYEK,09 OCT 1993,GBR,1f1,,Oxford (GBR),18 JUL 2015,1046
160,4:02.31,Marc SEE,07 MAR 1989,AUS,2,,Perth (AUS),14 FEB 2015,1046
161,4:02.36,Andrew HUNTER,05 SEP 1997,USA,2,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1046
162,4:02.49,Cameron VILLAREAL,12 JUL 1995,USA,1,,"Tempe, AZ (USA)",11 APR 2015,1044
163,4:02.50,Jack BOLAS,01 NOV 1987,USA,7,,St. Louis (USA),04 JUN 2015,1044
164,4:02.65,James HANSEN,27 NOV 1993,AUS,3,,Perth (AUS),14 FEB 2015,1042
165,4:02.72,Andrew GARCIA-GARRISON,29 APR 1993,USA,6,,"Philadelphia, PA (USA)",25 APR 2015,1041
166,4:02.77,Harry MULENGA,03 FEB 1994,ZAM,,,"Tempe, AZ (USA)",11 APR 2015,1041
167,4:02.94,Richard WEIR,07 AUG 1984,GBR,2f1,,Oxford (GBR),18 JUL 2015,1039
168,4:02.96,Christian GONZALEZ,17 MAY 1989,USA,7,,"Philadelphia, PA (USA)",25 APR 2015,1038
169,4:03.04,Mac FLEET,17 OCT 1990,USA,13f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1037
170,4:03.07,Steven MANGAN,14 APR 1992,USA,11f2,,"Concord, MA (USA)",04 JUN 2015,1037
171,4:03.18,Mike BRANNIGAN,12 NOV 1996,USA,3,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1036
172,4:03.22,Cosmas BOIT,,KEN,5,,"Berkeley, CA (USA)",25 APR 2015,1035
173,4:03.33,Henry STERLING,19 JUL 1991,USA,4f1,,"Concord, MA (USA)",04 JUN 2015,1034
174,4:03.36,Antoine THIBEAULT,24 MAR 1994,CAN,5f1,,"Concord, MA (USA)",04 JUN 2015,1034
175,4:03.37,Isaac SPENCER,21 APR 1992,USA,2,,"Tempe, AZ (USA)",11 APR 2015,1033
175,4:03.37,Andrew SPRINGER,10 MAR 1991,USA,4,,"West Chester, PA (USA)",13 AUG 2015,1033
177,4:03.39,Eric SHELLHORN,,USA,6,,"Berkeley, CA (USA)",25 APR 2015,1033
178,4:03.40,Adam GOODWIN,,USA,2,,"Lake Charles, LA (USA)",23 MAY 2015,1033
179,4:03.58,Jack STAPLETON,29 SEP 1995,AUS,4,,Perth (AUS),14 FEB 2015,1031
180,4:03.60,Ben COLDRAY,09 NOV 1991,GBR,3f1,,Oxford (GBR),18 JUL 2015,1031
181,4:03.71,Eric FERNANDEZ,14 MAR 1990,USA,8,,St. Louis (USA),04 JUN 2015,1029
182,4:03.80,Daniel CHEESEMAN,26 JUL 1993,GBR,4f1,,Oxford (GBR),18 JUL 2015,1028
183,4:03.85,Ryan HERSON,,USA,3,,"Tempe, AZ (USA)",11 APR 2015,1028
184,4:03.90,Jake EDWARDS,27 APR 1988,USA,6f2,,"Nashville, TN (USA)",06 JUN 2015,1027
184,4:03.90,Steve MITCHELL,24 MAY 1988,GBR,5f1,,Oxford (GBR),18 JUL 2015,1027
186,4:03.97,Brian BIEKERT,,USA,4,,"Tempe, AZ (USA)",11 APR 2015,1026
186,4:03.97,Zach ZARDA,14 MAR 1990,USA,,,"Tempe, AZ (USA)",11 APR 2015,1026
188,4:03.99,Jacob ALLEN,03 OCT 1994,GBR,1f2,,Oxford (GBR),18 JUL 2015,1026
189,4:04.03,Dan GORMAN,1988,CAN,,,"Tempe, AZ (USA)",11 APR 2015,1025
190,4:04.07,Grzegorz KALINOWSKI,22 SEP 1990,POL,1,,"Chicago, IL (USA)",05 JUN 2015,1025
191,4:04.12,Kevin MULCAIRE,19 NOV 1997,IRL,1,,Dublin (IRL),24 JUL 2015,1024
192,4:04.13,Joe KLECKER,16 NOV 1996,USA,4,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1024
193,4:04.15,John DARMODY,,USA,7f2,,"Nashville, TN (USA)",06 JUN 2015,1024
194,4:04.16,Jordan MCNAMARA,07 MAR 1987,USA,6,,"Des Moines, IA (USA)",25 APR 2015,1024
195,4:04.54,Keffri W. NEAL,26 OCT 1993,CAN,1f1,,"Lexington, KY (USA)",02 MAY 2015,1019
196,4:04.60,Logan WETZEL,13 NOV 1996,USA,5,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1019
196,4:04.60,Sam MCENTEE,03 FEB 1992,AUS,4,,Letterkenny (IRL),10 JUL 2015,1019
198,4:04.66,Eric AVILA,03 OCT 1989,USA,12f2,,"Concord, MA (USA)",04 JUN 2015,1018
198,4:04.66,Mads TÆRSBØL,27 MAR 1992,DEN,5,,Letterkenny (IRL),10 JUL 2015,1018
200,4:04.68,Eoin EVERARD,23 APR 1986,IRL,6,,Cork (IRL),07 JUL 2015,1018
201,4:04.72,Chris PARR,13 NOV 1984,GBR,6f1,,Oxford (GBR),18 JUL 2015,1017
202,4:04.73,Brian LLAMAS,25 MAR 1993,MEX,5,,"Tempe, AZ (USA)",11 APR 2015,1017
203,4:04.80,Nick RATTO,,USA,7,,"Berkeley, CA (USA)",25 APR 2015,1016
204,4:04.99,Justin KENT,30 APR 1992,CAN,1f1,,"Eugene, OR (USA)",08 MAY 2015,1014
204,4:04.99,Rowan AXE,17 MAY 1991,GBR,2f2,,Oxford (GBR),18 JUL 2015,1014
206,4:05.00,Ryan POLAND,07 JAN 1992,USA,2f1,,"Eugene, OR (USA)",08 MAY 2015,1014
207,4:05.03,Sam PENZENSTADLER,11 SEP 1992,USA,2,,"Chicago, IL (USA)",05 JUN 2015,1014
208,4:05.04,Cody JORDAN,,USA,6,,"Tempe, AZ (USA)",11 APR 2015,1013
209,4:05.12,Kyle MEDINA,,USA,1,,"San Francisco, CA (USA)",03 APR 2015,1012
209,4:05.12,Kyle MEDINA,,USA,1f2,,"San Francisco, CA (USA)",04 APR 2015,1012
211,4:05.19,Jake WIGHTMAN,11 JUL 1994,GBR,14f2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1012
212,4:05.25,Carlos VILLAREAL,10 MAY 1997,MEX,1,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1011
213,4:05.26,Cameron PROCEVIAT,20 SEP 1993,CAN,2,,"San Francisco, CA (USA)",03 APR 2015,1011
213,4:05.26,Cameron PROCEVIAT,20 SEP 1993,CAN,2f2,,"San Francisco, CA (USA)",04 APR 2015,1011
215,4:05.28,Andy PHILLIPS,,USA,3f1,,"Eugene, OR (USA)",08 MAY 2015,1011
216,4:05.37,Paul ESCHER,,USA,3,,"Chicago, IL (USA)",05 JUN 2015,1009
217,4:05.42,Jake SHELLEY,16 MAR 1991,GBR,6f1,,"Concord, MA (USA)",04 JUN 2015,1009
218,4:05.43,Dusty SOLIS,28 JUN 1990,USA,1,,"Warwick, NY (USA)",01 JUN 2015,1009
219,4:05.47,Jonathan COOK,31 JUL 1987,GBR,7f1,,Oxford (GBR),18 JUL 2015,1008
220,4:05.52,Cormac MCCULLAUGH,,USA,8,,"Berkeley, CA (USA)",25 APR 2015,1008
221,4:05.53,Alfredo SANTANA,08 APR 1991,PUR,5,,"West Chester, PA (USA)",13 AUG 2015,1008
222,4:05.63,Lex WILLIAMS,21 MAR 1987,USA,4,,"Chicago, IL (USA)",05 JUN 2015,1006
223,4:05.64,Tom FAWTHORPE,02 AUG 1990,AUS,5,,Perth (AUS),14 FEB 2015,1006
224,4:05.68,Krzysztof ŻEBROWSKI,09 JUL 1990,POL,7,,Cork (IRL),07 JUL 2015,1006
225,4:05.70,Lou STYLES,,USA,2f1,,"Lexington, KY (USA)",02 MAY 2015,1006
226,4:05.77,Mitchel BROWN,30 OCT 1988,AUS,4f1,,Geelong (AUS),19 DEC 2015,1005
227,4:05.78,Mike BRANNIGAN,12 NOV 1996,USA,2,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1005
227,4:05.78,Doug BENSON,,USA,9,,St. Louis (USA),04 JUN 2015,1005
229,4:05.79,Travis MAHONEY,25 JUL 1990,USA,6,,"West Chester, PA (USA)",13 AUG 2015,1004
230,4:06.00,Julian SAAD,10 SEP 1991,USA,7f1,,"Concord, MA (USA)",04 JUN 2015,1002
231,4:06.07,Richard WEIR,07 AUG 1984,GBR,8,,Cork (IRL),07 JUL 2015,1001
232,4:06.13,Jeremy ROFF,22 NOV 1983,AUS,5f2,,Sydney (AUS),17 DEC 2015,1000
233,4:06.21,Leland LATER,10 SEP 1993,USA,5,,"Chicago, IL (USA)",05 JUN 2015,1000
233,4:06.21,Paul RYAN,29 MAY 1997,USA,1,,"Portland, OR (USA)",14 JUN 2015,1000
