Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
91,3:58.60,Lucas BRUCHET,23 FEB 1991,CAN,4,,"Swangard Stadium, Burnaby (CAN)",10 JUL 2021,1092
92,3:58.62,Patrick DEVER,05 SEP 1996,GBR,1,,"Loughborough University Track, Loughborough (GBR)",24 JUL 2021,1091
93,3:58.63,Nick WILLIS,25 APR 1983,NZL,2,,"National Training Center, Clermont, FL (USA)",19 JAN 2021,1091
93,3:58.63,Ashley SMITH,09 SEP 1996,RSA,1,,"Coetzenburg Stadium, Stellenbosch (RSA)",15 MAR 2021,1091
93,3:58.63,Bryce RICHARDS,12 OCT 1996,USA,1f1,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1091
96,3:58.71,James YOUNG,29 DEC 1997,GBR,11,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1090
96,3:58.71,Abbabiya SIMBASSA,30 JUN 1993,USA,10,,"Cardinal Gibbons High School, Raleigh, NC (USA)",06 AUG 2021,1090
98,3:58.73,George MILLS,12 MAY 1999,GBR,12,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1090
98,3:58.73,Brian CRIMMINS,,USA,1,,"Henderson HS, West Chester, PA (USA)",12 AUG 2021,1090
100,3:58.76,Jack ROWE,30 JAN 1996,GBR,3f11,,"Wimbledon Park Athletics Track, London (GBR)",28 JUL 2021,1090
101,3:58.85,Tim GORMAN,05 JUN 1992,USA,6f2,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1089
102,3:58.89,Tiarnan CRORKEN,13 JUN 1999,GBR,13,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1088
103,3:58.91,Brian FAY,09 NOV 1998,IRL,4f11,,"Wimbledon Park Athletics Track, London (GBR)",28 JUL 2021,1088
104,3:59.0h,Vincent CIATTEI,21 JAN 1995,USA,1,,"Pittsburgh, PA (USA)",23 JUL 2021,1087
104,3:59.0h,Colby ALEXANDER,13 JUN 1991,USA,2,,"Pittsburgh, PA (USA)",23 JUL 2021,1087
106,3:59.01,Maxime CHAUMETON,12 JUL 2000,RSA,2,,"Coetzenburg Stadium, Stellenbosch (RSA)",15 MAR 2021,1087
107,3:59.02,Casey CLINGER,09 OCT 1998,USA,1f3,,"Clarence F. Robison Track, Provo, UT (USA)",24 APR 2021,1087
108,3:59.04,Sean TORPY,,USA,1,,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021,1086
108,3:59.04,Olin HACKER,21 MAY 1997,USA,2,,"Wisconsin Lutheran HS, Milwaukee, WI (USA)",01 JUL 2021,1086
110,3:59.05,James WEST,30 JAN 1996,GBR,14,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1086
111,3:59.13,George BEAMISH,24 OCT 1996,NZL,3,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2021,1085
112,3:59.14,Kyle LANGFORD,02 FEB 1996,GBR,1,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1085
113,3:59.25,Obsa ALI,17 FEB 1996,USA,7f2,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1084
114,3:59.28,Lucas BONS,,USA,2f3,,"Clarence F. Robison Track, Provo, UT (USA)",24 APR 2021,1083
115,3:59.29,Jacopo DE MARCHI,21 OCT 1998,ITA,9f2,,"Arena Civica, Milano (ITA)",04 SEP 2021,1083
116,3:59.40,Liam MEIROW,25 NOV 1995,USA,2,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1082
117,3:59.42,William BATTERSHILL,25 FEB 1998,GBR,2,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1082
118,3:59.44,Jackson SHARP,21 AUG 2000,AUS,3,,"Wisconsin Lutheran HS, Milwaukee, WI (USA)",01 JUL 2021,1081
119,3:59.46,Andrew SMITH,07 OCT 1995,GBR,3,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1081
120,3:59.59,John HOWORTH,21 APR 2000,GBR,4,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1079
121,3:59.69,Wesley MEYER,,USA,2,,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021,1078
122,3:59.77,Oliver CHIGNELL,16 FEB 1998,NZL,4,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2021,1077
123,3:59.78,James HENEGHAN,26 MAY 1999,GBR,5,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1077
124,3:59.82,Ignacio FONTES,22 JUN 1998,ESP,10,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1077
125,3:59.86,Thomas KEEN,16 JUN 2001,GBR,6,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1076
126,3:59.89,Parker STOKES,05 SEP 2000,USA,2f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1076
127,3:59.90,Michael COCCIA,1998,CAN,3,,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021,1076
127,3:59.90,Craig NOWAK,20 APR 1994,USA,6,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",14 AUG 2021,1076
129,4:00.00,Robert DOMANIC,10 MAR 1995,USA,3f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1074
129,4:00.0h,Craig ENGELS,01 MAY 1994,USA,3,,"Pittsburgh, PA (USA)",23 JUL 2021,1074
129,4:00.0h,Craig NOWAK,20 APR 1994,USA,4,,"Pittsburgh, PA (USA)",23 JUL 2021,1074
132,4:00.02,Daniel MICHALSKI,10 SEP 1995,USA,1,,"Athletes In Action Sports Complex, Xenia, OH (USA)",09 JUN 2021,1074
133,4:00.08,Wes PORTER,,USA,4f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1073
134,4:00.09,Conor MURPHY,07 NOV 2001,USA,5f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1073
135,4:00.10,Sam STEVENS,27 MAR 1998,GBR,1f1,,"Linford Christie Stadium, London (GBR)",22 AUG 2021,1073
136,4:00.13,Colin SCHULTZ,,USA,2,,"Athletes In Action Sports Complex, Xenia, OH (USA)",09 JUN 2021,1073
137,4:00.21,Jeremy DEMPSEY,17 DEC 1999,GBR,5f11,,"Wimbledon Park Athletics Track, London (GBR)",28 JUL 2021,1072
138,4:00.24,Kendall MUHAMMAD,29 JUL 1997,USA,3,,"Athletes In Action Sports Complex, Xenia, OH (USA)",09 JUN 2021,1071
139,4:00.45,Vincent CIATTEI,21 JAN 1995,USA,9,,"Hayward Field, Eugene, OR (USA)",20 AUG 2021,1069
140,4:00.46,David TIMLIN,10 JUN 1994,USA,3,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1069
141,4:00.48,Mark PEARCE,19 JAN 1996,GBR,6f11,,"Wimbledon Park Athletics Track, London (GBR)",28 JUL 2021,1069
142,4:00.64,AJ ERNST,28 AUG 1998,USA,1f3,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",09 APR 2021,1067
143,4:00.68,Ryan RENKEN,,USA,1,,"Franklin Field, Philadelphia, PA (USA)",01 MAY 2021,1066
144,4:00.80,Joey BERRIATUA,16 JUN 1995,USA,11,,"Cardinal Gibbons High School, Raleigh, NC (USA)",06 AUG 2021,1065
145,4:01.0h,Bryce RICHARDS,12 OCT 1996,USA,5,,"Pittsburgh, PA (USA)",23 JUL 2021,1062
145,4:01.0h,Abbabiya SIMBASSA,30 JUN 1993,USA,6,,"Pittsburgh, PA (USA)",23 JUL 2021,1062
145,4:01.00,Casey COMBER,04 NOV 1996,USA,2,,"Henderson HS, West Chester, PA (USA)",12 AUG 2021,1062
145,4:01.00,Garrett O'TOOLE,22 MAR 1996,USA,10f2,,"Arena Civica, Milano (ITA)",04 SEP 2021,1062
149,4:01.03,Joseph TUFFIN,24 JUN 1999,GBR,7,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1062
150,4:01.08,Thomas COOKE,,USA,3,,"Henderson HS, West Chester, PA (USA)",12 AUG 2021,1061
151,4:01.14,Ian RITCHIE,,USA,6f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1060
152,4:01.22,Joshua PHILLIPS,29 APR 1999,AUS,2,,"Franklin Field, Philadelphia, PA (USA)",01 MAY 2021,1060
153,4:01.26,Antonio LÓPEZ,15 APR 2000,ESP,7f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1059
153,4:01.26,Daniel HERRERA,,MEX,5,,"Icahn Stadium, New York, NY (USA)",09 JUL 2021,1059
155,4:01.38,Anthony CAMERIERI,,USA,2,,"University of Toledo T&F Outdoor Facility, Toledo, OH (USA)",15 MAY 2021,1058
156,4:01.41,Jordan MANN,12 JAN 1993,USA,2f1,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1057
157,4:01.70,Kieran REILLY,18 OCT 1993,GBR,7f11,,"Wimbledon Park Athletics Track, London (GBR)",28 JUL 2021,1054
158,4:01.73,Aidan TROUTNER,,USA,3f3,,"Clarence F. Robison Track, Provo, UT (USA)",24 APR 2021,1053
159,4:01.74,Noah CAREY,,USA,3,,"Franklin Field, Philadelphia, PA (USA)",01 MAY 2021,1053
160,4:01.76,Nathan GREEN,10 APR 2003,USA,1,,"Renton Memorial Stadium, Seattle, WA (USA)",02 JUL 2021,1053
161,4:01.78,Tim THACKER,,USA,4,,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021,1053
161,4:01.78,Sydney GIDABUDAY,21 AUG 1996,USA,3f1,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1053
163,4:01.91,Bryce RICHARDS,12 OCT 1996,USA,7,,"Falmouth HS James Kalperis Track, Falmouth, MA (USA)",14 AUG 2021,1051
164,4:01.94,Neil JOHNSTON,09 DEC 1993,GBR,8f11,,"Wimbledon Park Athletics Track, London (GBR)",28 JUL 2021,1051
165,4:02.0h,Brett MEYER,,USA,7,,"Pittsburgh, PA (USA)",23 JUL 2021,1050
165,4:02.0h,Brian CRIMMINS,,USA,8,,"Pittsburgh, PA (USA)",23 JUL 2021,1050
167,4:02.11,Benjamin WEST,13 DEC 2000,GBR,8,,"Birmingham University Athletics Track, Birmingham (GBR)",14 JUL 2021,1049
168,4:02.13,Nate OSTERSTOCK,,USA,4f3,,"Clarence F. Robison Track, Provo, UT (USA)",24 APR 2021,1048
168,4:02.13,Alec PURNELL,2000,CAN,1f1,,"Icahn Stadium, New York, NY (USA)",09 JUL 2021,1048
170,4:02.17,Alec PURNELL,2000,CAN,4,,"Athletes In Action Sports Complex, Xenia, OH (USA)",09 JUN 2021,1048
171,4:02.22,Yemaneberhan CRIPPA,15 OCT 1996,ITA,11f2,,"Arena Civica, Milano (ITA)",04 SEP 2021,1047
172,4:02.23,Robert BECKER,,USA,2f3,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",09 APR 2021,1047
172,4:02.23,Drew BOSLEY,08 OCT 2000,USA,4,,"Wisconsin Lutheran HS, Milwaukee, WI (USA)",01 JUL 2021,1047
174,4:02.24,Tom MORTIMER,07 JAN 1999,GBR,2,,"Loughborough University Track, Loughborough (GBR)",24 JUL 2021,1047
175,4:02.34,Cade BURKS,,USA,4f1,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1046
176,4:02.42,Stefano MASSIMI,20 SEP 1992,ITA,1f1,,"Arena Civica, Milano (ITA)",04 SEP 2021,1045
177,4:02.47,Randy NEISH,,USA,8f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1044
178,4:02.54,Nathan MOUNTAIN,,USA,5,,"Athletes In Action Sports Complex, Xenia, OH (USA)",09 JUN 2021,1043
179,4:02.57,Jack ANSTEY,08 APR 1997,AUS,1,,"St. Ignatius College Prep Track, Chicago, IL (USA)",26 JUN 2021,1043
180,4:02.65,Kyle MEDINA,,USA,5f1,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1042
181,4:02.69,Angus WHITE,04 SEP 1998,NZL,1f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1042
182,4:02.80,Noah CAREY,,USA,1,,"TCNJ Track & Field Complex, Trenton, NJ (USA)",13 MAY 2021,1040
183,4:02.83,Matt COOPER,,USA,5,,"Wisconsin Lutheran HS, Milwaukee, WI (USA)",01 JUL 2021,1040
184,4:02.86,Bryan GUIJARRO,11 APR 1994,USA,3,,"National Training Center, Clermont, FL (USA)",19 JAN 2021,1040
185,4:02.95,Ian RITCHIE,,USA,6,,"Icahn Stadium, New York, NY (USA)",09 JUL 2021,1039
186,4:03.13,Fitsum SEYOUM,23 JUL 1997,ETH,2f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1036
187,4:03.23,Liam BACK,01 JAN 2002,NZL,3f3,,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",09 APR 2021,1035
188,4:03.24,Simon SMITH,,USA,3f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1035
189,4:03.30,Nathan GREEN,10 APR 2003,USA,1f4,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,1034
190,4:03.45,Abdelhakim ELLIASMINE,07 FEB 1999,ITA,2f1,,"Arena Civica, Milano (ITA)",04 SEP 2021,1032
191,4:03.51,Matthew RAMSDEN,23 JUL 1997,AUS,12f2,,"Arena Civica, Milano (ITA)",04 SEP 2021,1032
192,4:03.56,Nkosinathi SIBIYA,02 JAN 1994,RSA,1f1,,"Stadium, Boksburg (RSA)",27 FEB 2021,1031
193,4:03.57,Ben POTRYKUS,30 MAY 1996,GBR,1,,"University of Stirling Track, Stirling (GBR)",21 MAY 2021,1031
194,4:03.60,Jeremy HERNANDEZ,13 APR 1996,USA,7,,"Icahn Stadium, New York, NY (USA)",09 JUL 2021,1031
195,4:03.64,Andy SMITH,,USA,5,,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021,1030
196,4:03.68,Cole BULLOCK,,USA,6,,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021,1030
197,4:03.71,William BAGINSKI,,USA,9f3,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1029
198,4:03.75,Adam MOORE,08 JUN 1998,GBR,7,,"Saint Louis University High School, Saint Louis, MO (USA)",03 JUN 2021,1029
199,4:03.76,David TIMLIN,10 JUN 1994,USA,2,,"St. Ignatius College Prep Track, Chicago, IL (USA)",26 JUN 2021,1029
200,4:03.80,Michael O'LEARY,,USA,2f1,,"Icahn Stadium, New York, NY (USA)",09 JUL 2021,1028
201,4:03.86,Kendall MUHAMMAD,29 JUL 1997,USA,6,,"Wisconsin Lutheran HS, Milwaukee, WI (USA)",01 JUL 2021,1028
202,4:03.87,Ethan MILLS,07 JUN 2001,USA,4f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",01 MAY 2021,1027
203,4:03.89,Ian RITCHIE,,USA,7,,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021,1027
204,4:03.90,Zane BERGEN,,USA,2f4,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,1027
205,4:03.95,Benjamin WALL,11 NOV 2001,NZL,5,,"Cooks Gardens, Wanganui (NZL)",30 JAN 2021,1026
