Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
31,3:54.04,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,12,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1149
32,3:54.51,Dawit WOLDE,19 MAY 1991,ETH,13,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1143
33,3:54.53,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,12,,"Olympic Stadium, London (GBR)",27 JUL 2013,1143
34,3:54.61,Charlie DA'VALL GRICE,07 NOV 1993,GBR,13,,"Olympic Stadium, London (GBR)",27 JUL 2013,1142
35,3:54.75,Lee EMANUEL,24 JAN 1985,GBR,14,,"Olympic Stadium, London (GBR)",27 JUL 2013,1140
36,3:54.77,Cameron PAGE,12 JUN 1991,AUS,1,,Cork (IRL),02 JUL 2013,1140
37,3:54.86,Johan CRONJE,13 APR 1982,RSA,9,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1139
38,3:55.00,Dawit WOLDE,19 MAY 1991,ETH,10,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1137
39,3:55.24,James Kiplagat MAGUT,20 JUL 1990,KEN,1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1134
40,3:55.50,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1130
41,3:55.70,Nick WILLIS,25 APR 1983,NZL,1,,"Des Moines, IA (USA)",27 APR 2013,1128
42,3:55.76,Jordan MCNAMARA,07 MAR 1987,USA,2,,Cork (IRL),02 JUL 2013,1127
43,3:55.85,Cory LESLIE,24 OCT 1989,USA,1,,Dublin (IRL),17 JUL 2013,1126
44,3:55.91,Garrett HEATH,03 NOV 1985,USA,3,,Cork (IRL),02 JUL 2013,1125
45,3:55.93,Abdelaati IGUIDER,25 MAR 1987,MAR,14,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1125
46,3:56.13,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,3,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1123
47,3:56.18,Cory LESLIE,24 OCT 1989,USA,1,,"Greenville, SC (USA)",13 APR 2013,1122
47,3:56.18,Paul ROBINSON,24 MAY 1991,IRL,4,,Cork (IRL),02 JUL 2013,1122
49,3:56.27,Duncan PHILLIPS,07 JUN 1989,USA,2,,Dublin (IRL),17 JUL 2013,1121
49,3:56.27,Ben BLANKENSHIP,15 DEC 1988,USA,1,,"Falmouth, MA (USA)",10 AUG 2013,1121
51,3:56.39,Will LEER,15 APR 1985,USA,4,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1119
52,3:56.45,Will LEER,15 APR 1985,USA,2,,"Falmouth, MA (USA)",10 AUG 2013,1118
53,3:56.66,Ben BLANKENSHIP,15 DEC 1988,USA,5,,Cork (IRL),02 JUL 2013,1116
54,3:56.78,Benson SEUREI,27 MAR 1984,BRN,1,,Heidelberg (GER),15 JUN 2013,1114
55,3:57.02,Andrew WHEATING,21 NOV 1987,USA,5,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1111
56,3:57.03,Jonathan Kiplimo SAWE,26 NOV 1995,KEN,1,,"Philadelphia, PA (USA)",27 APR 2013,1111
57,3:57.08,Ryan GREGSON,26 APR 1990,AUS,15,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1111
58,3:57.16,Matt ELLIOTT,08 SEP 1985,USA,1f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1110
59,3:57.18,Michael RUTT,28 OCT 1987,USA,2,,"Philadelphia, PA (USA)",27 APR 2013,1109
60,3:57.34,Juan Luis BARRIOS,24 JUN 1983,MEX,3,,Dublin (IRL),17 JUL 2013,1107
61,3:57.35,Craig MILLER,03 AUG 1987,USA,4,,Dublin (IRL),17 JUL 2013,1107
62,3:57.37,Tyler MULDER,15 FEB 1987,USA,3,,"Philadelphia, PA (USA)",27 APR 2013,1107
63,3:57.43,David TORRENCE,26 NOV 1985,USA,6,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1106
64,3:57.45,Jeff SEE,06 JUN 1986,USA,2,,"Greenville, SC (USA)",13 APR 2013,1106
64,3:57.45,Matt ELLIOTT,08 SEP 1985,USA,3,,"Falmouth, MA (USA)",10 AUG 2013,1106
66,3:57.49,Jack BOLAS,01 NOV 1987,USA,4,,"Falmouth, MA (USA)",10 AUG 2013,1105
67,3:57.73,Ioan ZĂIZAN,21 JUL 1983,ROU,5,,Dublin (IRL),17 JUL 2013,1103
68,3:57.75,Liam BOYLAN-PETT,11 SEP 1985,USA,6,,Dublin (IRL),17 JUL 2013,1102
69,3:57.82,Robby ANDREWS,29 MAR 1991,USA,4,,"Philadelphia, PA (USA)",27 APR 2013,1101
70,3:57.85,David MCCARTHY,03 AUG 1988,IRL,6,,Cork (IRL),02 JUL 2013,1101
71,3:57.91,Elliott HEATH,04 FEB 1989,USA,5,,"Falmouth, MA (USA)",10 AUG 2013,1100
72,3:57.93,David MCCARTHY,03 AUG 1988,IRL,7,,Dublin (IRL),17 JUL 2013,1100
73,3:57.97,Alberto SÁNCHEZ,19 OCT 1988,ESP,8,,Dublin (IRL),17 JUL 2013,1100
74,3:58.09,Nick WILLIS,25 APR 1983,NZL,1,,Wanganui (NZL),22 JAN 2013,1098
75,3:58.14,David TORRENCE,26 NOV 1985,USA,6,,"Falmouth, MA (USA)",10 AUG 2013,1097
76,3:58.18,Cory LESLIE,24 OCT 1989,USA,1,,"Lawrence, KS (USA)",20 APR 2013,1097
77,3:58.27,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,11,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1096
78,3:58.28,Craig MILLER,03 AUG 1987,USA,7,,"Falmouth, MA (USA)",10 AUG 2013,1096
79,3:58.29,Garrett HEATH,03 NOV 1985,USA,8,,"Falmouth, MA (USA)",10 AUG 2013,1096
80,3:58.43,Jack BOLAS,01 NOV 1987,USA,3,,"Greenville, SC (USA)",13 APR 2013,1094
81,3:58.63,Andreas VOJTA,09 JUN 1989,AUT,15,,"Olympic Stadium, London (GBR)",27 JUL 2013,1091
82,3:58.67,Isaac PRESSON,07 FEB 1992,USA,2f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1091
83,3:58.70,Richard PETERS,18 FEB 1990,GBR,1f1,,Oxford (GBR),20 JUL 2013,1090
84,3:58.75,Matthew CENTROWITZ,18 OCT 1989,USA,16,,"Olympic Stadium, London (GBR)",27 JUL 2013,1090
85,3:58.76,Jonathan MELLOR,27 DEC 1986,GBR,2f1,,Oxford (GBR),20 JUL 2013,1090
86,3:58.78,Matt ELLIOTT,08 SEP 1985,USA,4,,"Greenville, SC (USA)",13 APR 2013,1089
87,3:58.83,Ryan GREGSON,26 APR 1990,AUS,12,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1089
88,3:58.84,Jerry MOTSAU,12 MAR 1990,RSA,1,,Potchefstroom (RSA),20 APR 2013,1089
89,3:58.93,Eoin EVERARD,23 APR 1986,IRL,9,,Dublin (IRL),17 JUL 2013,1088
90,3:58.96,Miles BATTY,01 JUN 1987,USA,2,,"Des Moines, IA (USA)",27 APR 2013,1087
91,3:59.06,Peter VAN DER WESTHUIZEN,21 DEC 1984,RSA,3,,"Des Moines, IA (USA)",27 APR 2013,1086
91,3:59.06,Trevor DUNBAR,29 APR 1991,USA,1,,"Portland, OR (USA)",15 JUL 2013,1086
93,3:59.23,Craig MILLER,03 AUG 1987,USA,1,,St. Louis (USA),30 MAY 2013,1084
94,3:59.29,Elroy GELANT,25 AUG 1986,RSA,2,,Potchefstroom (RSA),20 APR 2013,1083
95,3:59.41,Girma BEKELE,29 DEC 1992,ETH,4,,"Des Moines, IA (USA)",27 APR 2013,1082
96,3:59.42,Robert FINNERTY,04 FEB 1990,USA,2,,"Portland, OR (USA)",15 JUL 2013,1082
97,3:59.45,Daniel CLARK,09 JUN 1986,USA,2,,St. Louis (USA),30 MAY 2013,1081
98,3:59.49,Pablo SOLARES,22 DEC 1984,MEX,3,,St. Louis (USA),30 MAY 2013,1081
99,3:59.64,Boaz Kiplagat LALANG,08 FEB 1989,KEN,5,,"Des Moines, IA (USA)",27 APR 2013,1079
100,3:59.74,Owen DAWSON,19 SEP 1988,USA,5,,"Philadelphia, PA (USA)",27 APR 2013,1078
101,3:59.75,Andrew BUMBALOUGH,14 MAR 1987,USA,9,,"Falmouth, MA (USA)",10 AUG 2013,1078
102,3:59.90,Duncan PHILLIPS,07 JUN 1989,USA,10,,"Falmouth, MA (USA)",10 AUG 2013,1076
103,3:59.96,Daniel DEY,05 AUG 1993,USA,3f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1075
104,3:59.99,Brian GAGNON,08 MAY 1987,USA,6,,"Des Moines, IA (USA)",27 APR 2013,1075
105,4:00.04,Leonel MANZANO,12 SEP 1984,USA,16,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1074
106,4:00.05,Riley MASTERS,05 APR 1990,USA,10,,Dublin (IRL),17 JUL 2013,1074
107,4:00.13,Leonel MANZANO,12 SEP 1984,USA,2,,"Lawrence, KS (USA)",20 APR 2013,1073
108,4:00.14,Ryan RIPLEY,1984,USA,4f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1073
109,4:00.21,Nick SYMMONDS,30 DEC 1983,USA,3,,"Lawrence, KS (USA)",20 APR 2013,1072
110,4:00.25,Richard PETERS,18 FEB 1990,GBR,1,,Cardiff (GBR),31 JUL 2013,1071
111,4:00.28,Duncan PHILLIPS,07 JUN 1989,USA,4,,St. Louis (USA),30 MAY 2013,1071
112,4:00.37,Jeff SEE,06 JUN 1986,USA,11,,Dublin (IRL),17 JUL 2013,1070
113,4:00.43,David BISHOP,09 MAY 1987,GBR,13,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1069
114,4:00.49,Steve MITCHELL,24 MAY 1988,GBR,3f1,,Oxford (GBR),20 JUL 2013,1068
115,4:00.58,Jerry MOTSAU,12 MAR 1990,RSA,7,,Cork (IRL),02 JUL 2013,1067
116,4:00.62,Jake WIGHTMAN,11 JUL 1994,GBR,17,,"Olympic Stadium, London (GBR)",27 JUL 2013,1067
117,4:00.72,Mohamed AL GARNI,02 JUL 1992,QAT,7,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1066
118,4:01.04,Tom MARSHALL,12 JUN 1989,GBR,2,,Cardiff (GBR),31 JUL 2013,1062
119,4:01.05,Dmitrijs JURKEVIČS,07 JAN 1987,LAT,1,,Tartu (EST),28 MAY 2013,1062
119,4:01.05,Taylor GILLAND,02 APR 1991,USA,5f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1062
121,4:01.16,Ryan MCNIFF,13 JAN 1988,USA,6f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1060
122,4:01.36,Donnie COWART,24 OCT 1985,USA,7f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1058
123,4:01.39,Daniel STOCKBERGER,23 JUN 1988,USA,5,,St. Louis (USA),30 MAY 2013,1057
124,4:01.43,Aaron BRAUN,28 MAY 1987,USA,6,,St. Louis (USA),30 MAY 2013,1057
125,4:01.44,Donnie COWART,24 OCT 1985,USA,5,,"Greenville, SC (USA)",13 APR 2013,1057
126,4:01.52,Timothy Kipkorir LIMO,08 FEB 1987,KEN,2,,Heidelberg (GER),15 JUN 2013,1056
127,4:01.67,Alastair HAY,07 SEP 1985,GBR,12,,Dublin (IRL),17 JUL 2013,1054
128,4:01.71,Bernie MONTOYA,16 DEC 1994,USA,8,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1054
129,4:01.79,Niclas SANDELLS,14 MAR 1984,FIN,1,,Paide (EST),21 AUG 2013,1053
130,4:01.82,Stephen MOKOKA,31 JAN 1985,RSA,1,,Stellenbosch (RSA),15 APR 2013,1052
131,4:01.83,Conor BRADLEY,06 OCT 1987,IRL,13,,Dublin (IRL),17 JUL 2013,1052
132,4:01.93,Scott SMITH,13 JUL 1986,USA,7,,St. Louis (USA),30 MAY 2013,1051
133,4:01.95,Tyler PENNEL,21 DEC 1987,USA,6,,"Greenville, SC (USA)",13 APR 2013,1051
134,4:01.98,Lee EMANUEL,24 JAN 1985,GBR,4,,"Lawrence, KS (USA)",20 APR 2013,1050
135,4:02.10,Peter VAN DER WESTHUIZEN,21 DEC 1984,RSA,5,,"Lawrence, KS (USA)",20 APR 2013,1049
136,4:02.16,Jonathan Kiplimo SAWE,26 NOV 1995,KEN,1,,Letterkenny (IRL),18 MAY 2013,1048
137,4:02.22,Isaac PRESSON,07 FEB 1992,USA,1f1,,"Chapel Hill, NC (USA)",13 APR 2013,1047
138,4:02.33,Stephen PIFER,07 DEC 1984,USA,8,,St. Louis (USA),30 MAY 2013,1046
139,4:02.41,Jerry MOTSAU,12 MAR 1990,RSA,2,,Stellenbosch (RSA),15 APR 2013,1045
140,4:02.48,Tyler PENNEL,21 DEC 1987,USA,8f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1044
140,4:02.48,Richard WEIR,07 AUG 1984,GBR,3,,Cardiff (GBR),31 JUL 2013,1044
142,4:02.49,Chris GOWELL,26 SEP 1985,GBR,6,,"Lawrence, KS (USA)",20 APR 2013,1044
143,4:02.57,James WILKINSON,13 JUL 1990,GBR,4f1,,Oxford (GBR),20 JUL 2013,1043
144,4:02.69,Jeromy ANDREAS,28 FEB 1992,RSA,3,,Stellenbosch (RSA),15 APR 2013,1042
145,4:02.72,Ben SAAREL,08 MAR 1995,USA,1,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1041
146,4:02.82,Steve MITCHELL,24 MAY 1988,GBR,4,,Cardiff (GBR),31 JUL 2013,1040
147,4:02.90,Josh MUNSCH,18 MAR 1991,USA,7,,"Lawrence, KS (USA)",20 APR 2013,1039
148,4:02.91,Hillary Kipkorir MAIYO,02 OCT 1993,KEN,2,,Letterkenny (IRL),18 MAY 2013,1039
149,4:03.02,Jacques PRETORIUS,01 DEC 1988,RSA,4,,Stellenbosch (RSA),15 APR 2013,1038
150,4:03.08,Stephen FURST,16 AUG 1985,USA,2f1,,"Chapel Hill, NC (USA)",13 APR 2013,1037
150,4:03.08,Tiidrek NURME,18 NOV 1985,EST,2,,Paide (EST),21 AUG 2013,1037
152,4:03.14,German FERNANDEZ,02 NOV 1990,USA,6,,"Philadelphia, PA (USA)",27 APR 2013,1036
153,4:03.18,Aimon SCULLION,,USA,1f2,,"Murfreesboro, TN (USA)",01 JUN 2013,1036
154,4:03.27,Jeroen D'HOEDT,10 JAN 1990,BEL,3,,Letterkenny (IRL),18 MAY 2013,1035
155,4:03.29,Amos NYONGO,07 MAY 1986,RSA,5,,Stellenbosch (RSA),15 APR 2013,1034
156,4:03.58,Tommy SCHMITZ,16 JUL 1983,USA,9,,St. Louis (USA),30 MAY 2013,1031
157,4:03.64,Tony JORDANEK,27 DEC 1986,USA,9f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1030
158,4:03.67,Patrick SCHELLBERG,20 FEB 1992,USA,3f1,,"Chapel Hill, NC (USA)",13 APR 2013,1030
159,4:03.68,Eoin EVERARD,23 APR 1986,IRL,8,,Cork (IRL),02 JUL 2013,1030
160,4:03.76,Graham CRAWFORD,29 DEC 1992,USA,4f1,,"Chapel Hill, NC (USA)",13 APR 2013,1029
161,4:03.80,Anthony WHITEMAN,13 NOV 1971,GBR,10f1,,"Murfreesboro, TN (USA)",01 JUN 2013,1028
162,4:03.87,James KAAN,17 SEP 1990,AUS,14,,Dublin (IRL),17 JUL 2013,1027
163,4:03.99,Rory FRASER,25 APR 1987,GBR,1,,"Longmont, CO (USA)",03 MAY 2013,1026
164,4:04.18,Jordan LOCKLEAR,22 OCT 1990,USA,1,,"Berkeley, CA (USA)",27 APR 2013,1024
165,4:04.22,Conor BRADLEY,06 OCT 1987,IRL,4,,Letterkenny (IRL),18 MAY 2013,1023
165,4:04.22,Frank BADDICK,29 NOV 1985,GBR,5f1,,Oxford (GBR),20 JUL 2013,1023
167,4:04.23,Brian HIMELRIGHT,30 MAR 1990,USA,5f1,,"Chapel Hill, NC (USA)",13 APR 2013,1023
168,4:04.24,Eoin EVERARD,23 APR 1986,IRL,5,,Letterkenny (IRL),18 MAY 2013,1023
169,4:04.25,Christian GONZALEZ,17 MAY 1989,USA,7,,"Philadelphia, PA (USA)",27 APR 2013,1023
170,4:04.32,Ryan RIPLEY,1984,USA,8,,"Philadelphia, PA (USA)",27 APR 2013,1022
171,4:04.47,Sean MCGORTY,08 MAR 1995,USA,1,,"Philadelphia, PA (USA)",26 APR 2013,1020
172,4:04.51,Matthew FAYERS,05 AUG 1994,GBR,6f1,,Oxford (GBR),20 JUL 2013,1020
173,4:04.60,Craig ENGELS,01 MAY 1994,USA,6f1,,"Chapel Hill, NC (USA)",13 APR 2013,1019
174,4:04.81,Alex KIBET,10 NOV 1990,KEN,1,,Vilvoorde (BEL),22 JUN 2013,1016
175,4:04.96,William PAULSON,17 NOV 1994,GBR,7f1,,Oxford (GBR),20 JUL 2013,1014
176,4:05.04,Henry WYNNE,18 APR 1995,USA,2,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1013
177,4:05.07,Emanuel ROLIM,03 JAN 1993,POR,9,,Cork (IRL),02 JUL 2013,1013
178,4:05.10,Sandy ROBERTS,07 OCT 1987,USA,7f1,,"Chapel Hill, NC (USA)",13 APR 2013,1013
179,4:05.20,Brandon Derek LORD,13 JUN 1992,USA,2f2,,"Murfreesboro, TN (USA)",01 JUN 2013,1012
180,4:05.24,Lee GILMER,19 MAY 1990,USA,7,,"Greenville, SC (USA)",13 APR 2013,1011
181,4:05.33,Rory CHESSER,07 MAR 1987,IRL,8f1,,Oxford (GBR),20 JUL 2013,1010
182,4:05.34,Steve FENNELL,04 APR 1986,GBR,1f2,,Oxford (GBR),20 JUL 2013,1010
183,4:05.36,Edward CHESEREK,02 FEB 1994,KEN,3,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1010
184,4:05.40,Andrew BUTCHART,14 OCT 1991,GBR,5,,Cardiff (GBR),31 JUL 2013,1009
185,4:05.41,Andrew J. ACOSTA,13 APR 1988,USA,7,,"Des Moines, IA (USA)",27 APR 2013,1009
186,4:05.42,Steve GARBODEN,,USA,2,,"Berkeley, CA (USA)",27 APR 2013,1009
187,4:05.50,Brandon HUDGINS,14 JAN 1987,USA,8,,"Greenville, SC (USA)",13 APR 2013,1008
188,4:05.59,Benjamin MALONE,13 NOV 1994,USA,2,,"Philadelphia, PA (USA)",26 APR 2013,1007
189,4:05.60,Steve MAGNUSON,,USA,8f1,,"Chapel Hill, NC (USA)",13 APR 2013,1007
190,4:05.65,Flavio SEHOHLE,14 OCT 1990,MOZ,3,,Potchefstroom (RSA),20 APR 2013,1006
190,4:05.65,Bernie MONTOYA,16 DEC 1994,USA,4,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1006
192,4:05.80,Richard KIPLAGAT,03 MAY 1984,KEN,3,,Heidelberg (GER),15 JUN 2013,1004
193,4:05.94,Aaron RAMIREZ,1997,USA,9,,"Greenville, SC (USA)",13 APR 2013,1003
194,4:05.95,Jeff WEINSTEIN,,USA,9,,"Philadelphia, PA (USA)",27 APR 2013,1003
195,4:06.11,Llorenç SALES,14 JUL 1988,ESP,9f1,,Oxford (GBR),20 JUL 2013,1001
196,4:06.18,Sean MCGORTY,08 MAR 1995,USA,5,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1000
197,4:06.26,James THIE,27 JUN 1978,GBR,10f1,,Oxford (GBR),20 JUL 2013,999
198,4:06.28,Thomas GRUENEWALD,,USA,1,,"Provo, UT (USA)",27 APR 2013,999
199,4:06.29,Darren MCBREARTY,08 MAR 1991,IRL,6,,Letterkenny (IRL),18 MAY 2013,999
200,4:06.32,Brett ROBINSON,08 MAY 1991,AUS,10,,Cork (IRL),02 JUL 2013,998
201,4:06.37,Nick HILTON,28 APR 1989,USA,10,,"Philadelphia, PA (USA)",27 APR 2013,998
202,4:06.49,Cameron BEAN,17 DEC 1986,USA,10,,"Greenville, SC (USA)",13 APR 2013,996
203,4:06.51,Mark HUSTED,04 JUN 1987,USA,2,,"Longmont, CO (USA)",03 MAY 2013,996
203,4:06.51,Daniel DEY,05 AUG 1993,USA,3,,"Longmont, CO (USA)",03 MAY 2013,996
205,4:06.58,Keffri W. NEAL,26 OCT 1993,CAN,1,,"Lexington, KY (USA)",20 APR 2013,995
206,4:06.66,Seán TOBIN,20 JUL 1994,IRL,11,,Cork (IRL),02 JUL 2013,994
207,4:06.74,Leland LATER,10 SEP 1993,USA,3,,"Berkeley, CA (USA)",27 APR 2013,993
208,4:06.77,Brock BAKER,,USA,1,,"Louisville, KY (USA)",27 APR 2013,993
209,4:06.78,Matt HILLENBRAND,08 MAY 1992,USA,2,,"Lexington, KY (USA)",20 APR 2013,993
210,4:06.81,Jonathan COOK,31 JUL 1987,GBR,11f1,,Oxford (GBR),20 JUL 2013,992
211,4:06.98,Jacob THOMSON,29 NOV 1994,USA,2,,"Louisville, KY (USA)",27 APR 2013,990
212,4:07.02,Adam BEHNKE,17 AUG 1989,USA,10,,St. Louis (USA),30 MAY 2013,990
213,4:07.10,Chris GOWELL,26 SEP 1985,GBR,1,,"Austin, TX (USA)",30 MAR 2013,989
213,4:07.10,Alfred Kirwa YEGO,28 NOV 1986,KEN,9,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,989
215,4:07.16,Jake LEINGANG,06 SEP 1994,USA,1,,"Portland, OR (USA)",08 JUN 2013,988
216,4:07.21,Will LEER,15 APR 1985,USA,12,,Cork (IRL),02 JUL 2013,988
217,4:07.30,John COGHLAN,06 SEP 1988,IRL,15,,Dublin (IRL),17 JUL 2013,987
218,4:07.34,Volodymyr KYTS,15 JAN 1987,UKR,2,,Tartu (EST),28 MAY 2013,986
219,4:07.39,Eric SHELLHORN,,USA,4,,"Berkeley, CA (USA)",27 APR 2013,986
220,4:07.40,Danny MOONEY,20 JUN 1988,IRL,7,,Letterkenny (IRL),18 MAY 2013,985
221,4:07.43,Matthew COLOE,02 APR 1988,AUS,2,,Wanganui (NZL),22 JAN 2013,985
222,4:07.50,Jack KEELAN,02 FEB 1995,USA,1f1,,"Lisle, IL (USA)",08 JUN 2013,984
223,4:07.58,Sebastian DENNIS,1990,GER,12f1,,Oxford (GBR),20 JUL 2013,983
224,4:07.63,Marcus DICKSON,13 MAR 1994,USA,2,,"Provo, UT (USA)",27 APR 2013,983
225,4:07.70,Joe STILIN,05 DEC 1989,USA,2,,"Austin, TX (USA)",30 MAR 2013,982
226,4:07.71,Benjamin MALONE,13 NOV 1994,USA,6,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,982
227,4:07.78,Blake HANEY,29 MAR 1996,USA,7,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,981
228,4:07.84,Henry WYNNE,18 APR 1995,USA,1,,"Greensboro, NC (USA)",16 JUN 2013,980
229,4:07.88,Patrick JOSEPH,07 SEP 1995,USA,3,,"Philadelphia, PA (USA)",26 APR 2013,980
230,4:08.01,Kieran REILLY,18 OCT 1993,GBR,2f2,,Oxford (GBR),20 JUL 2013,978
231,4:08.02,Hichem BERGERDA,,ALG,1,,Bruay-la-Buissiere (FRA),22 JUN 2013,978
232,4:08.06,Paul CHELIMO,27 OCT 1990,KEN,1,,"High Point, NC (USA)",23 MAR 2013,978
233,4:08.11,Cameron VILLAREAL,12 JUL 1995,USA,1,,"Orlando, FL (USA)",18 MAY 2013,977
234,4:08.15,Nathan STRUM,17 JAN 1992,USA,5,,"Berkeley, CA (USA)",27 APR 2013,977
