Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
25,3:54.32,Bethwell BIRGEN,06 AUG 1988,KEN,9,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1145
26,3:54.37,Clayton MURPHY,26 FEB 1995,USA,10,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1145
27,3:54.41,Filip INGEBRIGTSEN,20 APR 1993,NOR,9,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1144
28,3:54.50,John GREGOREK,07 DEC 1991,USA,11,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1143
29,3:54.54,Ryan GREGSON,26 APR 1990,AUS,9,,"Olympic Stadium, London (GBR)",21 JUL 2019,1143
30,3:54.63,Morgan MCDONALD,23 APR 1996,AUS,1,,"Bay Shore, NY (USA)",04 SEP 2019,1141
31,3:54.77,Charlie DA'VALL GRICE,07 NOV 1993,GBR,1,,"Concord, MA (USA)",13 JUN 2019,1140
32,3:54.78,Jake HEYWARD,26 APR 1999,GBR,10,,"Olympic Stadium, London (GBR)",21 JUL 2019,1140
33,3:54.81,Chris O'HARE,23 NOV 1990,GBR,1,,"Raleigh, NC (USA)",02 AUG 2019,1139
34,3:54.90,Samuel PRAKEL,29 OCT 1994,USA,2,,"Raleigh, NC (USA)",02 AUG 2019,1138
35,3:54.92,Bethwell BIRGEN,06 AUG 1988,KEN,10,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1138
36,3:55.41,Robert DOMANIC,10 MAR 1995,USA,2,,"Concord, MA (USA)",13 JUN 2019,1132
37,3:55.45,Nick WILLIS,25 APR 1983,NZL,11,,"Olympic Stadium, London (GBR)",21 JUL 2019,1131
38,3:55.75,Eric AVILA,03 OCT 1989,USA,3,,"Raleigh, NC (USA)",02 AUG 2019,1127
39,3:56.05,Piers COPELAND,26 NOV 1998,GBR,12,,"Olympic Stadium, London (GBR)",21 JUL 2019,1124
40,3:56.47,Elliot GILES,26 MAY 1994,GBR,1,,Tonbridge (GBR),30 AUG 2019,1118
41,3:56.51,James RANDON,16 JUN 1994,USA,3,,"Concord, MA (USA)",13 JUN 2019,1118
42,3:56.79,James WEST,30 JAN 1996,GBR,13,,"Olympic Stadium, London (GBR)",21 JUL 2019,1114
43,3:56.95,Charlie DA'VALL GRICE,07 NOV 1993,GBR,1,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1112
44,3:57.01,Michael KIBET,03 SEP 1999,KEN,2,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1111
45,3:57.08,Rob NAPOLITANO,03 NOV 1994,USA,4,,"Concord, MA (USA)",13 JUN 2019,1111
46,3:57.27,Ben BLANKENSHIP,15 DEC 1988,USA,3,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1108
47,3:57.32,Marcin LEWANDOWSKI,13 JUN 1987,POL,4,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1108
48,3:57.34,Robert DOMANIC,10 MAR 1995,USA,4,,"Raleigh, NC (USA)",02 AUG 2019,1107
49,3:57.37,Ismael DEBJANI,25 SEP 1990,BEL,11,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1107
50,3:57.41,Robert DOMANIC,10 MAR 1995,USA,2,,"Bay Shore, NY (USA)",04 SEP 2019,1106
51,3:57.45,Rorey HUNTER,02 FEB 1993,AUS,1,,Wanganui (NZL),02 MAR 2019,1106
52,3:57.48,Elijah Motonei MANANGOI,05 JAN 1993,KEN,12,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1106
53,3:57.55,Eric AVILA,03 OCT 1989,USA,5,,"Concord, MA (USA)",13 JUN 2019,1105
54,3:57.59,Riley MASTERS,05 APR 1990,USA,3,,"Bay Shore, NY (USA)",04 SEP 2019,1104
55,3:57.62,Patrick JOSEPH,07 SEP 1995,USA,5,,"Raleigh, NC (USA)",02 AUG 2019,1104
56,3:57.76,Dillon MAGGARD,16 OCT 1995,USA,4,,"Bay Shore, NY (USA)",04 SEP 2019,1102
57,3:57.83,David RIBICH,27 DEC 1995,USA,6,,"Raleigh, NC (USA)",02 AUG 2019,1101
58,3:57.90,Justus SOGET,22 OCT 1999,KEN,12,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1100
59,3:57.92,Kalle BERGLUND,11 MAR 1996,SWE,5,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1100
60,3:57.94,James WEST,30 JAN 1996,GBR,2,,Tonbridge (GBR),30 AUG 2019,1100
61,3:58.04,Tripp HURT,30 OCT 1992,USA,5,,"Bay Shore, NY (USA)",04 SEP 2019,1099
62,3:58.07,Jeff THIES,25 FEB 1995,USA,6,,"Bay Shore, NY (USA)",04 SEP 2019,1098
63,3:58.09,Vincent KIBET,06 MAY 1991,KEN,14,,"Olympic Stadium, London (GBR)",21 JUL 2019,1098
64,3:58.12,Daniel HERRERA,29 NOV 1992,USA,6,,"Concord, MA (USA)",13 JUN 2019,1098
65,3:58.18,Amos BARTELSMEYER,25 JUL 1994,GER,1,,St. Louis (USA),30 MAY 2019,1097
66,3:58.24,Yomif KEJELCHA,01 AUG 1997,ETH,13,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1096
67,3:58.39,John THOMPSON,,USA,1,,"Falmouth, MA (USA)",17 AUG 2019,1094
68,3:58.41,Samuel TANNER,24 AUG 2000,NZL,2,,Wanganui (NZL),02 MAR 2019,1094
69,3:58.51,Brahim KAAZOUZI,15 JUN 1990,MAR,6,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1093
70,3:58.52,Chris HATLER,12 OCT 1994,USA,1,,"Nashville, TN (USA)",31 MAY 2019,1093
71,3:58.53,David RIBICH,27 DEC 1995,USA,7,,"Bay Shore, NY (USA)",04 SEP 2019,1093
72,3:58.61,Craig NOWAK,20 APR 1994,USA,2,,"Nashville, TN (USA)",31 MAY 2019,1092
73,3:58.62,James QUATTLEBAUM,,USA,7,,"Raleigh, NC (USA)",02 AUG 2019,1091
74,3:58.65,Jordan GUSMAN,30 JAN 1994,AUS,7,,"Concord, MA (USA)",13 JUN 2019,1091
75,3:58.66,Josef TESSEMA,11 APR 1989,USA,2,,St. Louis (USA),30 MAY 2019,1091
76,3:58.84,Willy FINK,07 MAR 1994,USA,1,,"Washington, DC (USA)",13 JUL 2019,1089
76,3:58.84,Travis MAHONEY,25 JUL 1990,USA,8,,"Bay Shore, NY (USA)",04 SEP 2019,1089
78,3:58.88,Eric HOLT,12 MAY 1995,USA,1h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1088
79,3:58.90,Zak SEDDON,28 JUN 1994,GBR,15,,"Olympic Stadium, London (GBR)",21 JUL 2019,1088
79,3:58.90,Robert DOMANIC,10 MAR 1995,USA,1,,Dublin (IRL),21 AUG 2019,1088
81,3:58.91,Robert DOMANIC,10 MAR 1995,USA,1,,Cork City (IRL),14 AUG 2019,1088
82,3:59.02,Filip SASÍNEK,08 JAN 1996,CZE,7,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1087
82,3:59.02,Rob NAPOLITANO,03 NOV 1994,USA,2h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1087
84,3:59.03,Tim GORMAN,05 JUN 1992,USA,3h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1086
85,3:59.08,Justyn KNIGHT,19 JUL 1996,CAN,2,,Cork City (IRL),14 AUG 2019,1086
86,3:59.11,Samuel PRAKEL,29 OCT 1994,USA,2,,Dublin (IRL),21 AUG 2019,1085
87,3:59.16,Valentijn WEINANS,29 DEC 1995,NED,8,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1085
88,3:59.26,Eric AVILA,03 OCT 1989,USA,3,,Dublin (IRL),21 AUG 2019,1084
89,3:59.37,Aman WOTE,18 APR 1984,ETH,13,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1082
90,3:59.38,Samuel PRAKEL,29 OCT 1994,USA,3,,Cork City (IRL),14 AUG 2019,1082
91,3:59.54,Ryan GREGSON,26 APR 1990,AUS,4,,Cork City (IRL),14 AUG 2019,1080
92,3:59.55,Nick WILLIS,25 APR 1983,NZL,14,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1080
93,3:59.68,Yassine HETHAT,30 AUG 1991,ALG,9,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1078
94,3:59.78,Brandon LASATER,09 OCT 1992,USA,3,,"Nashville, TN (USA)",31 MAY 2019,1077
94,3:59.78,David RIBICH,27 DEC 1995,USA,2,,"Falmouth, MA (USA)",17 AUG 2019,1077
96,3:59.82,Michał ROZMYS,13 MAR 1995,POL,10,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1077
97,3:59.83,Tim GORMAN,05 JUN 1992,USA,9,,"Bay Shore, NY (USA)",04 SEP 2019,1077
98,3:59.85,Justyn KNIGHT,19 JUL 1996,CAN,4,,Dublin (IRL),21 AUG 2019,1076
99,3:59.89,Donnie COWART,24 OCT 1985,USA,8,,"Raleigh, NC (USA)",02 AUG 2019,1076
100,3:59.90,Troy REEDER,08 AUG 1994,USA,4,,"Nashville, TN (USA)",31 MAY 2019,1076
101,3:59.98,Rorey HUNTER,02 FEB 1993,AUS,5,,Dublin (IRL),21 AUG 2019,1075
102,4:00.00,Jakub HOLUŠA,20 FEB 1988,CZE,11,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1074
103,4:00.06,Graham CRAWFORD,29 DEC 1992,USA,1,,"Concord, MA (USA)",13 JUN 2019,1074
104,4:00.09,Brett MEYER,,USA,3,,St. Louis (USA),30 MAY 2019,1073
105,4:00.16,Mac FLEET,17 OCT 1990,USA,8,,"Concord, MA (USA)",13 JUN 2019,1072
106,4:00.18,Izaic YORKS,17 APR 1994,USA,6,,Dublin (IRL),21 AUG 2019,1072
107,4:00.30,Jordan MANN,12 JAN 1993,USA,4,,St. Louis (USA),30 MAY 2019,1071
108,4:00.36,Daniel HERRERA,,MEX,10,,"Bay Shore, NY (USA)",04 SEP 2019,1070
109,4:00.49,Julian OAKLEY,23 JUN 1993,NZL,5,,St. Louis (USA),30 MAY 2019,1068
110,4:00.51,Ossama MESLEK,08 JAN 1997,ITA,5,,Cork City (IRL),14 AUG 2019,1068
111,4:00.57,Tripp HURT,30 OCT 1992,USA,3,,"Falmouth, MA (USA)",17 AUG 2019,1067
112,4:00.59,Andrew BAYER,03 FEB 1990,USA,11,,"Bay Shore, NY (USA)",04 SEP 2019,1067
113,4:00.70,Benjamin FLANAGAN,11 JAN 1995,CAN,6,,St. Louis (USA),30 MAY 2019,1066
113,4:00.70,Archie DAVIS,16 OCT 1998,GBR,7,,Dublin (IRL),21 AUG 2019,1066
115,4:00.72,Andrew BAYER,03 FEB 1990,USA,8,,Dublin (IRL),21 AUG 2019,1066
116,4:00.79,Archie DAVIS,16 OCT 1998,GBR,6,,Cork City (IRL),14 AUG 2019,1065
117,4:00.85,Cooper TEARE,18 AUG 1999,USA,1,,"Tempe, AZ (USA)",06 APR 2019,1064
118,4:00.86,Daniel HERRERA,29 NOV 1992,USA,4,,"Falmouth, MA (USA)",17 AUG 2019,1064
119,4:00.88,Jeremy DEMPSEY,17 DEC 1999,GBR,3,,Tonbridge (GBR),30 AUG 2019,1064
120,4:00.89,James RANDON,16 JUN 1994,USA,9,,"Raleigh, NC (USA)",02 AUG 2019,1064
120,4:00.89,Jeff THIES,25 FEB 1995,USA,1,,"West Chester, PA (USA)",08 AUG 2019,1064
122,4:00.91,Talem FRANCO,,USA,2,,"Tempe, AZ (USA)",06 APR 2019,1063
123,4:00.98,Josh CARR,30 JUL 1994,GBR,4,,Tonbridge (GBR),30 AUG 2019,1062
124,4:01.01,Chris HATLER,12 OCT 1994,USA,2,,"Concord, MA (USA)",13 JUN 2019,1062
125,4:01.12,Patrick JOSEPH,07 SEP 1995,USA,5,,"Falmouth, MA (USA)",17 AUG 2019,1061
126,4:01.16,Aaron TEMPLETON,23 OCT 1995,USA,10,,"Raleigh, NC (USA)",02 AUG 2019,1060
127,4:01.19,Ethan MOEHN,,USA,7,,St. Louis (USA),30 MAY 2019,1060
128,4:01.29,David TIMLIN,10 JUN 1994,USA,1,,"Philadelphia, PA (USA)",27 APR 2019,1059
129,4:01.30,Trevor DUNBAR,29 APR 1991,USA,2,,"Washington, DC (USA)",13 JUL 2019,1059
130,4:01.34,Jake EDWARDS,27 APR 1988,USA,2,,"West Chester, PA (USA)",08 AUG 2019,1058
131,4:01.41,Jan FRIŠ,19 DEC 1995,CZE,12,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1057
132,4:01.45,Andrew COSCORAN,18 JUN 1996,IRL,7,,Cork City (IRL),14 AUG 2019,1057
133,4:01.47,Sam PETTY,07 NOV 1991,GBR,3,,Wanganui (NZL),02 MAR 2019,1056
134,4:01.50,Corey BELLEMORE,01 DEC 1994,CAN,8,,Cork City (IRL),14 AUG 2019,1056
135,4:01.58,Kirubel ERASSA,17 JUN 1993,USA,1,,"Everly-Mongomery Field, Longmont HS, Longmont, CO (USA)",11 MAY 2019,1055
136,4:01.66,Kyle BURDICK,,USA,1,,"Milwaukee, WI (USA)",08 JUN 2019,1054
137,4:01.67,Marcus DICKSON,13 MAR 1994,USA,3,,"Tempe, AZ (USA)",06 APR 2019,1054
138,4:01.70,Jan PETRAČ,04 JUL 1995,SLO,13,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1054
139,4:01.73,Nahom SOLOMON,27 SEP 1995,USA,5,,"Nashville, TN (USA)",31 MAY 2019,1053
140,4:01.88,Mason FERLIC,05 AUG 1993,USA,6,,"Nashville, TN (USA)",31 MAY 2019,1051
140,4:01.88,Craig NOWAK,20 APR 1994,USA,6,,"Falmouth, MA (USA)",17 AUG 2019,1051
142,4:01.97,Dominic BROWN,08 OCT 1994,GBR,1f12,,London (GBR),02 AUG 2019,1050
143,4:01.99,Zack PERNOD,,USA,8,,St. Louis (USA),30 MAY 2019,1050
144,4:02.13,Daniel WALLIS,29 JAN 1996,GBR,7,,"Nashville, TN (USA)",31 MAY 2019,1048
144,4:02.13,Daniel WINN,30 JUL 1991,USA,3,,"Washington, DC (USA)",13 JUL 2019,1048
146,4:02.15,Dylan HODGSON,28 MAY 1997,USA,9,,St. Louis (USA),30 MAY 2019,1048
147,4:02.16,Cathal DOYLE,12 NOV 1997,IRL,9,,Cork City (IRL),14 AUG 2019,1048
148,4:02.21,Daniel HERRERA,29 NOV 1992,USA,4,,"Tempe, AZ (USA)",06 APR 2019,1047
148,4:02.21,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,14,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1047
150,4:02.28,Nanami ARAI,26 DEC 1994,JPN,9,,Dublin (IRL),21 AUG 2019,1047
151,4:02.32,Daniel HERRERA,29 NOV 1992,USA,3,,"West Chester, PA (USA)",08 AUG 2019,1046
152,4:02.38,Mike WYMAN,,USA,3,,"Concord, MA (USA)",13 JUN 2019,1045
153,4:02.42,Llorenç SALES,14 JUL 1988,ESP,10,,Cork City (IRL),14 AUG 2019,1045
154,4:02.46,Riley MASTERS,05 APR 1990,USA,7,,"Falmouth, MA (USA)",17 AUG 2019,1044
155,4:02.47,Callum DAVIES,18 JUL 1999,AUS,1f1,,"Sippy Downs, Sunshine Coast (AUS)",21 NOV 2019,1044
156,4:02.48,Christopher OLLEY,26 MAR 1996,GBR,4,,"West Chester, PA (USA)",08 AUG 2019,1044
157,4:02.65,Cathal DOYLE,12 NOV 1997,IRL,10,,Dublin (IRL),21 AUG 2019,1042
158,4:02.73,James QUATTLEBAUM,,USA,1,,"Meredith College, Raleigh, NC (USA)",28 JUN 2019,1041
159,4:02.85,Chris HATLER,12 OCT 1994,USA,4h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1040
160,4:02.88,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,2,,"Everly-Mongomery Field, Longmont HS, Longmont, CO (USA)",11 MAY 2019,1039
160,4:02.88,Jeff THIES,25 FEB 1995,USA,4,,"Concord, MA (USA)",13 JUN 2019,1039
162,4:02.93,Eric HOLT,12 MAY 1995,USA,4,,"Washington, DC (USA)",13 JUL 2019,1039
163,4:02.95,Patrick PARKER,10 JAN 1999,USA,5,,"Tempe, AZ (USA)",06 APR 2019,1039
164,4:03.00,Jake EDWARDS,27 APR 1988,USA,9,,"Concord, MA (USA)",13 JUN 2019,1038
165,4:03.04,James QUATTLEBAUM,,USA,8,,"Nashville, TN (USA)",31 MAY 2019,1037
166,4:03.07,Arturo SOTOMAYOR,23 DEC 1996,USA,1,,"Westwood, CA (USA)",29 MAR 2019,1037
167,4:03.11,Nick FOSTER,03 OCT 2000,USA,1,,"Seattle, WA (USA)",15 JUN 2019,1037
168,4:03.12,Jacob THOMSON,29 NOV 1994,USA,5,,"Washington, DC (USA)",13 JUL 2019,1036
169,4:03.20,Mikkel DAHL-JESSEN,20 DEC 1994,DEN,11,,Dublin (IRL),21 AUG 2019,1035
170,4:03.25,Nick MATTEUCCI,,USA,10,,St. Louis (USA),30 MAY 2019,1035
171,4:03.40,Benjamin MALONE,13 NOV 1994,USA,5h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1033
172,4:03.41,Julian OAKLEY,23 JUN 1993,NZL,1f13,,"Bay Shore, NY (USA)",04 SEP 2019,1033
173,4:03.42,Cameron VILLAREAL,12 JUL 1995,USA,9,,"Nashville, TN (USA)",31 MAY 2019,1033
173,4:03.42,Dolan OWENS,09 FEB 2001,USA,2,,"Meredith College, Raleigh, NC (USA)",28 JUN 2019,1033
175,4:03.46,Jeremy HERNANDEZ,13 APR 1996,USA,2,,"Philadelphia, PA (USA)",27 APR 2019,1032
176,4:03.49,William PAULSON,17 NOV 1994,GBR,6,,"Tempe, AZ (USA)",06 APR 2019,1032
177,4:03.51,Benjamin MALONE,13 NOV 1994,USA,6,,"Washington, DC (USA)",13 JUL 2019,1032
178,4:03.66,Philo GERMANO,01 MAY 1995,USA,11,,St. Louis (USA),30 MAY 2019,1030
179,4:03.70,Ryan OOSTING,09 MAY 2001,NED,5,,"Concord, MA (USA)",13 JUN 2019,1029
180,4:03.73,Joe WASKOM,,USA,2,,"Seattle, WA (USA)",15 JUN 2019,1029
181,4:03.85,Dylan CAPWELL,01 JUL 1995,USA,1,,"Atlanta, GA (USA)",21 MAY 2019,1028
182,4:03.93,Brandon HUDGINS,14 JAN 1987,USA,2f13,,"Bay Shore, NY (USA)",04 SEP 2019,1027
183,4:03.98,Leo DASCHBACH,04 OCT 2001,USA,3,,"Seattle, WA (USA)",15 JUN 2019,1026
184,4:04.04,Andrew COSCORAN,18 JUN 1996,IRL,12,,Dublin (IRL),21 AUG 2019,1025
185,4:04.08,Josh CARR,30 JUL 1994,GBR,2f12,,London (GBR),02 AUG 2019,1025
186,4:04.10,Corey BELLEMORE,01 DEC 1994,CAN,3,,"Philadelphia, PA (USA)",27 APR 2019,1025
187,4:04.19,Cole SPROUT,03 DEC 2001,USA,1f2,,"Nashville, TN (USA)",01 JUN 2019,1024
188,4:04.21,James WEST,30 JAN 1996,GBR,7,,"Tempe, AZ (USA)",06 APR 2019,1023
189,4:04.33,Jeremy DEMPSEY,17 DEC 1999,GBR,1f1,,Oxford (GBR),13 JUL 2019,1022
189,4:04.33,Philip SESEMANN,03 OCT 1992,GBR,11,,Cork City (IRL),14 AUG 2019,1022
191,4:04.36,Jacob DUMFORD,,USA,4,,"Philadelphia, PA (USA)",27 APR 2019,1022
192,4:04.40,Edward Kibet KEMBOI,09 DEC 1993,KEN,2,,"Atlanta, GA (USA)",21 MAY 2019,1021
193,4:04.41,Liam DEE,23 MAY 1996,GBR,3f13,,"Bay Shore, NY (USA)",04 SEP 2019,1021
194,4:04.42,Avery MARTIN,,USA,3,,"Atlanta, GA (USA)",21 MAY 2019,1021
195,4:04.49,Graham CRAWFORD,29 DEC 1992,USA,12,,"Bay Shore, NY (USA)",04 SEP 2019,1020
196,4:04.54,Sam BLAKE,11 JUL 1995,AUS,2f1,,Oxford (GBR),13 JUL 2019,1019
197,4:04.59,Samuel WORLEY,10 NOV 1998,USA,1,,"Austin, TX (USA)",30 MAR 2019,1019
197,4:04.59,Jeremy HERNANDEZ,13 APR 1996,USA,6h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1019
199,4:04.82,Cruz CULPEPPER,10 APR 2002,USA,2f2,,"Nashville, TN (USA)",01 JUN 2019,1016
200,4:04.87,Kyle MERBER,19 NOV 1990,USA,6,,"Concord, MA (USA)",13 JUN 2019,1015
201,4:04.88,Fearghal CURTIN,14 JUL 1998,IRL,8,,"Tempe, AZ (USA)",06 APR 2019,1015
202,4:05.01,Sean DOLAN,,USA,4,,"Seattle, WA (USA)",15 JUN 2019,1014
203,4:05.04,Tyler JANES,,USA,2,,"Westwood, CA (USA)",29 MAR 2019,1013
204,4:05.15,Patrick DEVER,05 SEP 1996,GBR,3f1,,Oxford (GBR),13 JUL 2019,1012
205,4:05.20,Koby PEDERSON,,USA,3,,"Westwood, CA (USA)",29 MAR 2019,1012
206,4:05.24,Spencer BROWN,23 JUL 1997,USA,10,,"Concord, MA (USA)",13 JUN 2019,1011
207,4:05.36,James QUATTLEBAUM,,USA,4,,"Atlanta, GA (USA)",21 MAY 2019,1010
208,4:05.38,Zach LONG,,USA,5,,"Philadelphia, PA (USA)",27 APR 2019,1009
209,4:05.40,Eoin PIERCE,20 MAY 1989,IRL,13,,Dublin (IRL),21 AUG 2019,1009
210,4:05.42,Benjamin MALONE,13 NOV 1994,USA,11,,"Concord, MA (USA)",13 JUN 2019,1009
211,4:05.43,Jake EDWARDS,27 APR 1988,USA,1,,"Des Moines, IA (USA)",27 APR 2019,1009
212,4:05.49,Donnie COWART,24 OCT 1985,USA,3,,"Meredith College, Raleigh, NC (USA)",28 JUN 2019,1008
213,4:05.51,Brian ZABILSKI,30 JUL 1997,USA,1f1,,"Providence, RI (USA)",12 APR 2019,1008
214,4:05.54,Kieran CLEMENTS,20 NOV 1993,GBR,3f12,,London (GBR),02 AUG 2019,1007
215,4:05.57,Ackeen COLLEY,02 APR 1998,JAM,4,,"Westwood, CA (USA)",29 MAR 2019,1007
216,4:05.68,Kendall MUHAMMAD,29 JUL 1997,USA,10,,"Nashville, TN (USA)",31 MAY 2019,1006
217,4:05.75,Fearghal CURTIN,14 JUL 1998,IRL,12,,Cork City (IRL),14 AUG 2019,1005
218,4:05.77,Mike MARSELLA,16 NOV 1994,USA,7,,"Concord, MA (USA)",13 JUN 2019,1005
219,4:05.80,Neil GOURLEY,07 FEB 1995,GBR,16,,"Olympic Stadium, London (GBR)",21 JUL 2019,1004
220,4:05.89,Timo BENITZ,24 DEC 1991,GER,15,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1003
221,4:05.90,Chris WEILAND,,USA,5,,"Westwood, CA (USA)",29 MAR 2019,1003
221,4:05.90,Jake RENFREE,,USA,3f2,,"Nashville, TN (USA)",01 JUN 2019,1003
223,4:05.98,Andrew BURKHARDT,,USA,1,,"Berkeley, CA (USA)",27 APR 2019,1002
224,4:06.00,Graham CRAWFORD,29 DEC 1992,USA,7h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1002
225,4:06.05,Cruz CULPEPPER,10 APR 2002,USA,5,,"Seattle, WA (USA)",15 JUN 2019,1001
226,4:06.06,Garrett O'TOOLE,22 MAR 1996,USA,8h8,,"West Long Branch, NJ (USA)",01 AUG 2019,1001
227,4:06.08,Joe COFFEY,,USA,2,,"Milwaukee, WI (USA)",08 JUN 2019,1001
228,4:06.19,Caleb GATCHELL,,USA,7,,"Washington, DC (USA)",13 JUL 2019,1000
229,4:06.20,Nathan GREEN,10 APR 2003,USA,6,,"Seattle, WA (USA)",15 JUN 2019,1000
230,4:06.28,Davis BOVE,,USA,4f2,,"Nashville, TN (USA)",01 JUN 2019,999
231,4:06.39,Chris MORZENTI,,USA,6,,"Westwood, CA (USA)",29 MAR 2019,997
232,4:06.40,Sam GILMAN,,USA,5f2,,"Nashville, TN (USA)",01 JUN 2019,997
233,4:06.41,Joey BERRIATUA,16 JUN 1995,USA,12,,St. Louis (USA),30 MAY 2019,997
233,4:06.41,Connor RECK,1993,USA,11,,"Nashville, TN (USA)",31 MAY 2019,997
