Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:12.59,,Almaz AYANA,21 NOV 1991,ETH,1,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1257
2,14:25.78,,Hellen OBIRI,13 DEC 1989,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1230
3,14:26.17,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1230
4,14:29.50,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1223
5,14:29.82,,Senbere TEFERI,03 MAY 1995,ETH,3,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1222
6,14:33.30,,Etenesh DIRO,10 MAY 1991,ETH,4,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1215
7,14:33.95,,Mercy CHERONO,07 MAY 1991,KEN,2,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1214
8,14:37.61,,Yasemin CAN,11 DEC 1996,TUR,6,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1207
9,14:38.70,,Janet KISA,05 DEC 1992,KEN,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1205
10,14:38.92,,Shannon ROWBURY,19 SEP 1984,USA,5,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1204
11,14:39.56,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1203
12,14:41.58,,Ababel YESHANEH,22 JUL 1991,ETH,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1199
13,14:41.73,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,Kortrijk (BEL),09 JUL 2016,1199
14,14:42.57,,Belaynesh OLJIRA,26 JUN 1990,ETH,5,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1197
15,14:42.84,,Dera DIDA,26 OCT 1996,ETH,8,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1197
16,14:43.42,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,6,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1195
17,14:43.58,,Alemitu HAROYE,09 MAY 1995,ETH,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1195
18,14:43.98,,Sally KIPYEGO,19 DEC 1985,KEN,7,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1194
19,14:44.67,,Betsy SAINA,30 JUN 1988,KEN,8,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1193
20,14:45.63,,Letesenbet GIDEY,20 MAR 1998,ETH,1,,Barcelona (ESP),30 JUN 2016,1191
21,14:47.24,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,8,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1188
22,14:48.14,,Molly HUDDLE,31 AUG 1984,USA,11,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1186
23,14:49.95,,Meraf BAHTA,24 JUN 1989,SWE,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1183
24,14:51.04,,Genet YALEW,31 DEC 1992,ETH,9,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1180
25,14:57.53,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,7,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1168
26,14:59.00,,Stephanie TWELL,17 AUG 1989,GBR,11,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1165
27,14:59.78,,Gelete BURKA,23 JAN 1986,ETH,12,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1163
28,15:00.21,,Gotytom GEBRESLASE,15 JAN 1995,ETH,13,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1163
29,15:00.69,,Susan KUIJKEN,08 JUL 1986,NED,8,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1162
30,15:00.91,,Emily INFELD,21 MAR 1990,USA,3,,"New York, NY (USA) (i)",20 FEB 2016,1186
31,15:01.59,,Eloise WELLINGS,09 NOV 1982,AUS,9,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1160
32,15:02.67,,Agnes Jebet TIROP,23 OCT 1995,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1158
33,15:04.05,,Madeleine HILLS,15 MAY 1987,AUS,10,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1155
34,15:04.08,,Nicole TULLY,30 OCT 1986,USA,2f1,,"Palo Alto, CA (USA)",01 MAY 2016,1155
35,15:05.00,,Eilish MCCOLGAN,25 NOV 1990,GBR,13,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1153
36,15:05.45,,Sheila CHEPKIRUI,27 DEC 1990,KEN,1,,Durban (RSA),23 JUN 2016,1152
37,15:06.05,,Marielle HALL,28 JAN 1992,USA,4,,"New York, NY (USA) (i)",20 FEB 2016,1176
38,15:06.14,,Shelby HOULIHAN,08 FEB 1993,USA,2,,"Hayward Field, Eugene, OR (USA)",10 JUL 2016,1151
39,15:06.49,,Sentayehu LEWETEGN,09 MAY 1996,ETH,8,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1150
40,15:06.67,,Genevieve LACAZE,04 AUG 1989,AUS,15,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1150
41,15:06.96,,Meseret DEFAR,19 NOV 1983,ETH,1,,"Somerville, MA (USA)",17 JUN 2016,1150
42,15:07.20,,Maureen KOSTER,03 JUL 1992,NED,3f1,,"Palo Alto, CA (USA)",01 MAY 2016,1149
43,15:07.72,,Jessica O'CONNELL,10 FEB 1989,CAN,16,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1148
44,15:08.58,,Laura WHITTLE,27 JUN 1985,GBR,4f1,,"Palo Alto, CA (USA)",01 MAY 2016,1146
45,15:09.31,,Kim CONLEY,14 MAR 1986,USA,1f1,,"Seattle, WA (USA) (i)",29 JAN 2016,0
46,15:10.13,,Alemitu HAWI,14 NOV 1996,ETH,1,,Huelva (ESP),03 JUN 2016,1143
47,15:10.30,,Stella CHESANG,01 DEC 1996,UGA,3,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1143
48,15:10.76,,Sarah LAHTI,18 FEB 1995,SWE,4,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1142
49,15:10.79,,Dalila ABDULKADIR,27 JUN 1998,BRN,3,,Barcelona (ESP),30 JUN 2016,1142
50,15:10.85,,Haftamnesh TESFAYE,28 APR 1994,ETH,5,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1142
51,15:12.89,,Hellen Ekalale LOBUN,18 MAR 1999,KEN,1f6,,Yokohama (JPN),03 DEC 2016,1138
52,15:13.07,,Shuru BULO,27 JUN 1998,ETH,1f1,,Kitami (JPN),14 JUL 2016,1138
53,15:14.04,,Abbey COOPER,25 MAY 1992,USA,5,,"Hayward Field, Eugene, OR (USA)",10 JUL 2016,1136
54,15:14.45,,Lauren PAQUETTE,27 JUN 1986,USA,7f1,,"Palo Alto, CA (USA)",01 MAY 2016,1135
55,15:15.14,,Rosemary WANJIRU,09 DEC 1994,KEN,1,,Hiroshima (JPN),29 APR 2016,1134
56,15:15.21,,Molly SEIDEL,12 JUL 1994,USA,1,,"Birmingham, AL (USA) (i)",11 MAR 2016,1158
57,15:16.44,,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,2,,Hiroshima (JPN),29 APR 2016,1131
58,15:16.56,,Stephanie GARCIA,03 MAY 1988,USA,8f1,,"Palo Alto, CA (USA)",01 MAY 2016,1131
59,15:16.98,,Buzunesh GETACHEW,18 APR 1997,ETH,2,,Huelva (ESP),03 JUN 2016,1130
59,15:16.98,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,Bergisch Gladbach (GER),25 AUG 2016,1130
61,15:17.43,,Ann Karindi MWANGI,08 DEC 1988,KEN,1f2,,Osaka (JPN),25 SEP 2016,1129
62,15:17.81,,Andrea SECCAFIEN,27 AUG 1990,CAN,1,,"Los Angeles, CA (USA)",20 MAY 2016,1129
63,15:18.06,,Meskerem MAMO,13 APR 1999,ETH,4,,Durban (RSA),23 JUN 2016,1128
64,15:18.08,,Tomoka KIMURA,12 NOV 1994,JPN,2f6,,Yokohama (JPN),03 DEC 2016,1128
65,15:18.11,,Risa YOKOE,12 OCT 1994,JPN,1f1,,Abashiri (JPN),11 JUL 2016,1128
66,15:18.60,,Katie MACKEY,12 NOV 1987,USA,6,,"Hayward Field, Eugene, OR (USA)",10 JUL 2016,1127
67,15:19.27,,Meryem AKDAĞ,05 AUG 1992,TUR,2,,Istanbul (TUR) (i),20 FEB 2016,1150
68,15:19.37,,Misaki ONISHI,24 FEB 1985,JPN,1,,Nagoya (JPN),26 JUN 2016,1126
69,15:19.47,,Felista WANJUGU,18 FEB 1990,KEN,3,,Hiroshima (JPN),29 APR 2016,1126
70,15:19.50,,Gabriele GRUNEWALD,25 JUN 1986,USA,2f1,,"Portland, OR (USA)",12 JUN 2016,1126
71,15:20.13,,Lucy OLIVER,17 SEP 1987,NZL,3f1,,"Portland, OR (USA)",12 JUN 2016,1124
72,15:20.15,,Juliet CHEKWEL,25 MAY 1990,UGA,15,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1124
73,15:20.94,,Mariam WAITHIRA,23 DEC 1996,KEN,3f2,,Osaka (JPN),25 SEP 2016,1123
74,15:21.31,,Kaori MORITA,19 SEP 1995,JPN,3f6,,Yokohama (JPN),03 DEC 2016,1122
75,15:21.85,,Allie OSTRANDER,24 DEC 1996,USA,2f1,,"Seattle, WA (USA) (i)",29 JAN 2016,0
76,15:21.88,,Jessica TEBO,08 APR 1988,USA,2,,"Los Angeles, CA (USA)",20 MAY 2016,1121
77,15:22.10,,Kellyn TAYLOR,22 JUL 1986,USA,3,,"Los Angeles, CA (USA)",20 MAY 2016,1121
78,15:22.29,,Yukari ABE,21 AUG 1989,JPN,4f6,,Yokohama (JPN),03 DEC 2016,1120
79,15:22.34,,Rina NABESHIMA,16 DEC 1993,JPN,5f6,,Yokohama (JPN),03 DEC 2016,1120
80,15:22.45,,Veronica INGLESE,22 NOV 1990,ITA,1,,Rieti (ITA),25 JUN 2016,1120
81,15:22.56,,Enatnesh Alamrew TIRUSEW,1995,ETH,7,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1120
