Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:11.15,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1260
2,14:12.88,,Meseret DEFAR,19 NOV 1983,ETH,1,,Stockholm (SWE),22 JUL 2008,1256
3,14:23.75,,Liliya SHOBUKHOVA,13 NOV 1977,RUS,1,,Kazan (RUS),19 JUL 2008,1234
4,14:25.43,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1231
5,14:33.13,,Gulnara SAMITOVA-GALKINA,09 JUL 1978,RUS,2,,Kazan (RUS),19 JUL 2008,1216
6,14:33.49,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,2,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1215
7,14:36.78,,Ejegayehu DIBABA,21 MAR 1982,ETH,3,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1208
8,14:38.09,,Mariya KONOVALOVA,14 AUG 1974,RUS,3,,Kazan (RUS),19 JUL 2008,1206
9,14:38.78,,Meselech MELKAMU,19 APR 1985,ETH,2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1205
10,14:43.89,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,4,,Kazan (RUS),19 JUL 2008,1194
11,14:44.20,,Philes ONGORI,19 JUL 1986,KEN,8f18,,Yokohama (JPN),26 OCT 2008,1194
12,14:44.49,,Eveline Nganga WAMBUI,04 APR 1986,KEN,1,,Yokohama (JPN),28 SEP 2008,1193
13,14:45.12,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,3,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1192
14,14:45.84,,Gelete BURKA,23 JAN 1986,ETH,1,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1191
15,14:45.93,,Kimberley SMITH,19 NOV 1981,NZL,4,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1190
16,14:46.84,,Belaynesh FIKADU,28 MAR 1987,ETH,3,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1189
17,14:47.14,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,4,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1188
18,14:51.59,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,6,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1179
19,14:54.29,,Jennifer RHINES,01 JUL 1974,USA,5,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1174
20,14:55.0h,,Lineth CHEPKURUI,23 FEB 1987,KEN,1,,Nairobi (KEN),23 MAY 2008,1173
21,14:55.55,,Viktoriya KLIMINA,01 MAR 1976,RUS,5,,Kazan (RUS),19 JUL 2008,1172
22,14:55.71,,Dolores CHECA,27 DEC 1982,ESP,6,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1171
23,14:58.10,,Kara GOUCHER,09 JUL 1978,USA,3,,"Eugene, OR (USA)",08 JUN 2008,1167
24,14:58.36,,Zakia Mrisho MOHAMED,19 FEB 1984,TAN,2,,Stockholm (SWE),22 JUL 2008,1166
25,14:58.48,,Lauren FLESHMAN,26 SEP 1981,USA,1,,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1166
26,14:58.62,,Joanne PAVEY,20 SEP 1973,GBR,3,,Stockholm (SWE),22 JUL 2008,1166
27,14:59.69,,Shalane FLANAGAN,08 JUL 1981,USA,5h2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1164
28,15:00.03,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,6,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,1163
29,15:00.26,,Peninah CHEPCHUMBA,14 JAN 1985,KEN,5,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1163
30,15:00.6h,,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,1,,Craiova (ROU),11 MAY 2008,1162
31,15:02.10,,Grace MOMANYI,13 FEB 1981,KEN,8,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1159
32,15:02.28,,Felista WANJUGU,18 FEB 1990,KEN,1f16,,Yokohama (JPN),22 NOV 2008,1159
33,15:02.41,,Genzebe DIBABA,08 FEB 1991,ETH,6,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1158
