Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:21.75,Hellen OBIRI,13 DEC 1989,KEN,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1238
2,14:22.34,Sifan HASSAN,01 JAN 1993,NED,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1237
3,14:23.14,Letesenbet GIDEY,20 MAR 1998,ETH,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1236
4,14:23.33,Senbere TEFERI,03 MAY 1995,ETH,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1235
5,14:24.24,Agnes Jebet TIROP,23 OCT 1995,KEN,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1233
6,14:26.89,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1228
7,14:30.29,Letesenbet GIDEY,20 MAR 1998,ETH,2,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1221
8,14:34.45,Shelby HOULIHAN,08 FEB 1993,USA,1,,Heusden-Zolder (BEL),21 JUL 2018,1213
9,14:35.03,Hellen OBIRI,13 DEC 1989,KEN,3,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1212
10,14:36.13,Agnes Jebet TIROP,23 OCT 1995,KEN,1,,Bellinzona (SUI),18 JUL 2018,1210
11,14:38.39,Hellen OBIRI,13 DEC 1989,KEN,1,,"Letzigrund, Zürich (SUI)",30 AUG 2018,1205
12,14:38.77,Sifan HASSAN,01 JAN 1993,NED,2,,"Letzigrund, Zürich (SUI)",30 AUG 2018,1205
13,14:40.97,Senbere TEFERI,03 MAY 1995,ETH,3,,"Letzigrund, Zürich (SUI)",30 AUG 2018,1200
14,14:42.98,Genzebe DIBABA,08 FEB 1991,ETH,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1196
15,14:43.96,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,4,,"Letzigrund, Zürich (SUI)",30 AUG 2018,1194
16,14:44.24,Agnes Jebet TIROP,23 OCT 1995,KEN,5,,"Letzigrund, Zürich (SUI)",30 AUG 2018,1194
17,14:46.12,Sifan HASSAN,01 JAN 1993,NED,1,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1190
18,14:50.24,Genzebe DIBABA,08 FEB 1991,ETH,6,,"Letzigrund, Zürich (SUI)",30 AUG 2018,1182
19,14:51.30,Gudaf TSEGAY,23 JUN 1997,ETH,4,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1180
20,14:52.83,Eilish MCCOLGAN,25 NOV 1990,GBR,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1177
