Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:23.68,Tirunesh DIBABA,01 OCT 1985,ETH,1,,Paris (FRA),06 JUL 2013,1235
2,14:25.84,Almaz AYANA,21 NOV 1991,ETH,2,,Paris (FRA),06 JUL 2013,1230
3,14:26.90,Meseret DEFAR,19 NOV 1983,ETH,1,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1228
4,14:32.83,Meseret DEFAR,19 NOV 1983,ETH,1,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1216
5,14:33.48,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1215
6,14:34.82,Tirunesh DIBABA,01 OCT 1985,ETH,2,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1212
7,14:37.68,Genzebe DIBABA,08 FEB 1991,ETH,3,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1207
8,14:40.33,Mercy CHERONO,07 MAY 1991,KEN,3,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1201
9,14:40.48,Margaret Wangari MURIUKI,21 MAR 1986,KEN,4,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1201
10,14:42.01,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1198
11,14:42.07,Gelete BURKA,23 JAN 1986,ETH,3,,Paris (FRA),06 JUL 2013,1198
12,14:42.43,Mercy CHERONO,07 MAY 1991,KEN,5,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1197
13,14:42.51,Mercy CHERONO,07 MAY 1991,KEN,2,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1197
14,14:43.68,Margaret Wangari MURIUKI,21 MAR 1986,KEN,3,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1195
15,14:45.92,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1190
16,14:46.89,Emily CHEBET,18 FEB 1986,KEN,4,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1189
17,14:47.12,Gladys CHERONO,12 MAY 1983,KEN,5,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1188
18,14:47.76,Meseret DEFAR,19 NOV 1983,ETH,2,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1187
19,14:48.29,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,3,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1186
20,14:49.84,Mercy CHERONO,07 MAY 1991,KEN,4,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1183
21,14:49.92,Margaret Wangari MURIUKI,21 MAR 1986,KEN,5,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1183
22,14:50.02,Buze DIRIBA,09 FEB 1994,ETH,6,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1182
23,14:50.19,Meseret DEFAR,19 NOV 1983,ETH,1,,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1182
24,14:50.24,Buze DIRIBA,09 FEB 1994,ETH,6,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1182
25,14:50.36,Agnes Jebet TIROP,23 OCT 1995,KEN,7,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1182
26,14:50.99,Irine Chepet CHEPTAI,04 FEB 1992,KEN,7,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1181
27,14:51.15,Buze DIRIBA,09 FEB 1994,ETH,4,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1180
28,14:51.22,Mercy CHERONO,07 MAY 1991,KEN,2,,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1180
29,14:51.33,Almaz AYANA,21 NOV 1991,ETH,3,,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1180
30,14:52.42,Almaz AYANA,21 NOV 1991,ETH,1,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1178
31,14:52.54,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,6,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1178
32,14:52.89,Buze DIRIBA,09 FEB 1994,ETH,2,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1177
33,14:52.93,Gelete BURKA,23 JAN 1986,ETH,5,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1177
34,14:54.12,Agnes Jebet TIROP,23 OCT 1995,KEN,3,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1174
35,14:54.76,Gelete BURKA,23 JAN 1986,ETH,4,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1173
36,14:56.26,Jenny SIMPSON,23 AUG 1986,USA,7,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1170
37,14:56.34,Buze DIRIBA,09 FEB 1994,ETH,8,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1170
38,14:56.49,Agnes Jebet TIROP,23 OCT 1995,KEN,9,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1170
39,14:57.02,Hiwot AYALEW,06 MAR 1990,ETH,6,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1169
40,14:57.56,Irine Chepet CHEPTAI,04 FEB 1992,KEN,8,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1168
41,14:58.15,Molly HUDDLE,31 AUG 1984,USA,10,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1167
42,14:58.26,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,11,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1166
43,14:59.05,Gelete BURKA,23 JAN 1986,ETH,8,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1165
44,14:59.51,Irine Chepet CHEPTAI,04 FEB 1992,KEN,5,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1164
45,14:59.74,Sule UTURA,08 FEB 1990,ETH,4,,Paris (FRA),06 JUL 2013,1164
46,15:01.44,Buze DIRIBA,09 FEB 1994,ETH,5,,Paris (FRA),06 JUL 2013,1160
47,15:01.51,Belaynesh OLJIRA,26 JUN 1990,ETH,7,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1160
48,15:01.67,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1160
49,15:02.01,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,9,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1159
50,15:02.56,Kimberley SMITH,19 NOV 1981,NZL,1,,"Waltham, MA (USA)",11 MAY 2013,1158
51,15:02.90,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,9,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1157
51,15:02.90,Azmera GEBRU,31 OCT 1995,ETH,10,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1157
53,15:02.98,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,8,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1157
54,15:03.13,Shitaye ESHETE,21 MAY 1990,BRN,6,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1157
55,15:03.49,Shitaye ESHETE,21 MAY 1990,BRN,10,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1156
56,15:04.36,Susan KUIJKEN,08 JUL 1986,NED,11,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1155
57,15:04.38,Genet YALEW,31 DEC 1992,ETH,12,,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1155
58,15:05.08,Alemitu HAROYE,09 MAY 1995,ETH,7,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1153
59,15:05.38,Buze DIRIBA,09 FEB 1994,ETH,5,,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1153
60,15:05.56,Molly HUDDLE,31 AUG 1984,USA,1,,"Los Angeles, CA (USA)",17 MAY 2013,1152
61,15:05.73,Molly HUDDLE,31 AUG 1984,USA,6,,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1152
62,15:05.89,Janet KISA,05 DEC 1992,KEN,11,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1152
63,15:06.10,Shannon ROWBURY,19 SEP 1984,USA,7,,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1151
64,15:06.84,Janet KISA,05 DEC 1992,KEN,8,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1150
65,15:07.96,Genet YALEW,31 DEC 1992,ETH,12,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1148
66,15:08.11,Tejitu DABA,20 AUG 1991,BRN,9,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1147
67,15:08.96,Genet YALEW,31 DEC 1992,ETH,10,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2013,1146
68,15:09.57,Kim CONLEY,14 MAR 1986,USA,9,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1145
69,15:09.73,Alisha WILLIAMS,05 FEB 1982,USA,1f1,,"Palo Alto, CA (USA)",29 MAR 2013,1144
70,15:10.14,Chelsea SODARO,09 MAY 1989,USA,12,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1143
71,15:10.56,Molly HUDDLE,31 AUG 1984,USA,6,,Paris (FRA),06 JUL 2013,1143
72,15:11.00,Treniere MOSER,27 OCT 1981,USA,2,,"Los Angeles, CA (USA)",17 MAY 2013,1142
73,15:11.12,Gotytom GEBRESLASE,15 JAN 1995,ETH,13,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1142
74,15:11.35,Abbey COOPER,25 MAY 1992,USA,1,,"Walnut, CA (USA)",19 APR 2013,1141
75,15:11.78,Alemitu HAROYE,09 MAY 1995,ETH,7,,Paris (FRA),06 JUL 2013,1140
76,15:12.05,Betsy SAINA,30 JUN 1988,KEN,2f1,,"Palo Alto, CA (USA)",29 MAR 2013,1140
76,15:12.05,Genet YALEW,31 DEC 1992,ETH,8,,Paris (FRA),06 JUL 2013,1140
78,15:12.09,Jackie ARESON,31 MAR 1988,AUS,9,,Paris (FRA),06 JUL 2013,1140
79,15:12.84,Betlhem DESALEGN,13 NOV 1991,UAE,1,,Pune (IND),07 JUL 2013,1138
80,15:13.24,Chelsea SODARO,09 MAY 1989,USA,3f1,,"Palo Alto, CA (USA)",29 MAR 2013,1137
81,15:13.48,Ruti AGA,16 JAN 1994,ETH,14,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1137
82,15:14.33,Brianna FELNAGLE,09 DEC 1986,USA,3,,"Los Angeles, CA (USA)",17 MAY 2013,1135
83,15:14.57,Sophie DUARTE,31 JUL 1981,FRA,10,,Paris (FRA),06 JUL 2013,1135
