Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:28.88,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1224
2,14:29.19,,Almaz AYANA,21 NOV 1991,ETH,2,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1224
3,14:33.73,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,3,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1215
4,14:37.18,,Sally KIPYEGO,19 DEC 1985,KEN,4,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1208
5,14:39.49,,Betsy SAINA,30 JUN 1988,KEN,5,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1203
6,14:42.64,,Molly HUDDLE,31 AUG 1984,USA,6,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1197
7,14:43.11,,Mercy CHERONO,07 MAY 1991,KEN,4,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1196
8,14:48.68,,Shannon ROWBURY,19 SEP 1984,USA,8,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1185
9,14:52.59,,Janet KISA,05 DEC 1992,KEN,5,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1177
10,14:52.67,,Alemitu HAROYE,09 MAY 1995,ETH,6,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1177
11,14:59.23,,Sifan HASSAN,01 JAN 1993,NED,1f1,,"Palo Alto, CA (USA)",04 MAY 2014,1165
12,14:59.49,,Meraf BAHTA,24 JUN 1989,SWE,2f1,,"Palo Alto, CA (USA)",04 MAY 2014,1164
13,14:59.69,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,,Incheon (KOR),02 OCT 2014,1164
14,15:00.19,,Agnes Jebet TIROP,23 OCT 1995,KEN,8,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1163
15,15:00.87,,Mimi BELETE,09 JUN 1988,BRN,2,,Incheon (KOR),02 OCT 2014,1161
16,15:01.73,,Irene JELAGAT,10 DEC 1988,KEN,9,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1160
17,15:04.74,,Katie MACKEY,12 NOV 1987,USA,3f1,,"Palo Alto, CA (USA)",04 MAY 2014,1154
18,15:04.87,,Joanne PAVEY,20 SEP 1973,GBR,10,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1154
19,15:04.98,,Laura THWEATT,17 DEC 1988,USA,4f1,,"Palo Alto, CA (USA)",04 MAY 2014,1153
20,15:07.45,,Emelia GORECKA,29 JAN 1994,GBR,5f1,,"Palo Alto, CA (USA)",04 MAY 2014,1149
21,15:07.58,,Clémence CALVIN,17 MAY 1990,FRA,,,Le Mans (FRA),23 MAY 2014,1148
22,15:08.31,,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1f2,,Nagasaki (JPN),29 NOV 2014,1147
23,15:08.61,,Kim CONLEY,14 MAR 1986,USA,11,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1146
24,15:09.64,,Hiwot AYALEW,06 MAR 1990,ETH,12,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1144
25,15:10.38,,Margaret Wangari MURIUKI,21 MAR 1986,KEN,4,,"Hampden Park, Glasgow (GBR)",02 AUG 2014,1143
26,15:10.46,,Alemitu HAWI,14 NOV 1996,ETH,2,,"Hayward Field, Eugene, OR (USA)",23 JUL 2014,1143
27,15:11.13,,Aisling CUFFE,12 SEP 1993,USA,6f1,,"Palo Alto, CA (USA)",04 MAY 2014,1142
28,15:11.42,,Etagegne WOLDU,10 MAY 1996,ETH,13,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1141
29,15:11.68,,Julia BLEASDALE,09 SEP 1981,GBR,14,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1140
30,15:12.51,,Changqin DING,27 NOV 1991,CHN,3,,Incheon (KOR),02 OCT 2014,1139
31,15:12.79,,Marielle HALL,28 JAN 1992,USA,3,,"Sacramento, CA (USA)",27 JUN 2014,1138
32,15:13.21,,Jessica O'CONNELL,10 FEB 1989,CAN,7f1,,"Palo Alto, CA (USA)",04 MAY 2014,1138
33,15:14.96,,Ayuko SUZUKI,08 OCT 1991,JPN,2f2,,Yamaguchi (JPN),12 OCT 2014,1134
34,15:14.99,,Eloise WELLINGS,09 NOV 1982,AUS,5,,"Hampden Park, Glasgow (GBR)",02 AUG 2014,1134
35,15:15.14,,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,1,,Luzern (SUI),15 JUL 2014,1134
36,15:15.74,,Tejitu DABA,20 AUG 1991,BRN,1,,Nijmegen (NED),11 JUN 2014,1133
37,15:16.50,,Perine NENGAMPI,1989,KEN,1,,Liège (BEL),16 JUL 2014,1131
38,15:16.83,,Buze DIRIBA,09 FEB 1994,ETH,2,,Liège (BEL),16 JUL 2014,1131
39,15:17.76,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,4,,Liège (BEL),16 JUL 2014,1129
40,15:18.17,,Jessica TEBO,08 APR 1988,USA,8f1,,"Palo Alto, CA (USA)",04 MAY 2014,1128
41,15:18.30,,Jaisha ORCHATTERI,23 MAY 1983,IND,4,,Incheon (KOR),02 OCT 2014,1128
42,15:18.53,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1f1,,Koblenz (GER),28 MAY 2014,1127
43,15:18.75,,Renata PLIŚ,05 FEB 1985,POL,5,,Liège (BEL),16 JUL 2014,1127
44,15:18.95,,Riko MATSUZAKI,24 DEC 1992,JPN,5,,Incheon (KOR),02 OCT 2014,1127
45,15:19.00,,Rosemary WANJIRU,09 DEC 1994,KEN,,,Fukushima (JPN),08 JUN 2014,1126
46,15:19.79,,Alisha WILLIAMS,05 FEB 1982,USA,2f1,,"Palo Alto, CA (USA)",04 APR 2014,1125
47,15:19.93,,Gladys CHESIR,20 FEB 1993,KEN,2,,Nijmegen (NED),11 JUN 2014,1125
48,15:20.01,,Sara MOREIRA,17 OCT 1985,POR,2,,Huelva (ESP),12 JUN 2014,1125
49,15:20.57,,Sarah DISANZA,22 AUG 1995,USA,1,,"Boston, MA (USA) (i)",06 DEC 2014,1147
50,15:20.92,,Laura WHITTLE,27 JUN 1985,GBR,2,,Luzern (SUI),15 JUL 2014,1123
51,15:20.93,,Dolores CHECA,27 DEC 1982,ESP,3,,Huelva (ESP),12 JUN 2014,1123
52,15:21.32,,Dulce FÉLIX,23 OCT 1982,POR,1,,"Kadrioru staadion, Tallinn (EST)",22 JUN 2014,1122
53,15:21.84,,Emily SISSON,12 OCT 1991,USA,2,,"Boston, MA (USA) (i)",06 DEC 2014,1145
54,15:21.93,,Kellyn JOHNSON,22 JUL 1986,USA,9f1,,"Palo Alto, CA (USA)",04 MAY 2014,1121
55,15:22.75,,Maren ORTH,22 JUN 1990,GER,2f1,,Koblenz (GER),28 MAY 2014,1119
56,15:22.95,,Lucy OLIVER,18 NOV 1988,NZL,11f1,,"Palo Alto, CA (USA)",04 MAY 2014,1119
57,15:22.98,,Amy VAN ALSTINE,11 NOV 1987,USA,12f1,,"Palo Alto, CA (USA)",04 MAY 2014,1119
58,15:23.37,,Fionnula BRITTON,24 SEP 1984,IRL,2,,"Kadrioru staadion, Tallinn (EST)",22 JUN 2014,1118
59,15:24.40,,Helen CLITHEROE,02 JAN 1974,GBR,1,,Manchester (GBR),31 MAY 2014,1116
60,15:24.56,,Ayumi HAGIWARA,01 JUN 1992,JPN,3f2,,Yamaguchi (JPN),12 OCT 2014,1116
61,15:24.94,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,6,,Liège (BEL),16 JUL 2014,1115
62,15:24.96,,Misaki ONISHI,24 FEB 1985,JPN,4f2,,Yamaguchi (JPN),12 OCT 2014,1115
63,15:25.58,,Yuika MORI,25 JAN 1988,JPN,3,,Luzern (SUI),15 JUL 2014,1114
64,15:25.85,,Rochelle KANUHO,04 JUL 1990,USA,6,,"Sacramento, CA (USA)",27 JUN 2014,1113
65,15:25.88,,Gemma BARRACHINA FERNANDEZ,10 APR 1986,ESP,7,,Liège (BEL),16 JUL 2014,1113
66,15:25.94,,Amy CRAGG,21 JAN 1984,USA,1,,"Concord, MA (USA)",05 JUN 2014,1113
67,15:26.08,,Erin FINN,19 NOV 1994,USA,13f1,,"Palo Alto, CA (USA)",04 MAY 2014,1113
68,15:26.71,,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,5f2,,Yamaguchi (JPN),12 OCT 2014,1112
69,15:27.26,,Alla KULYATINA,09 JUN 1990,RUS,1,,Sochi (RUS),30 MAY 2014,1111
70,15:27.30,,Jip VASTENBURG,21 MAR 1994,NED,3,,Nijmegen (NED),11 JUN 2014,1111
70,15:27.30,,Christine BARDELLE,16 AUG 1974,FRA,1,,Carquefou (FRA),20 JUN 2014,1111
72,15:27.49,,Yuka MIYAZAKI,21 AUG 1992,JPN,6f2,,Yamaguchi (JPN),12 OCT 2014,1110
73,15:27.75,,Madeleine HEINER,15 MAY 1987,AUS,2,,Sydney (AUS),15 MAR 2014,1110
74,15:27.90,,Kate AVERY,10 OCT 1991,GBR,4f1,,"Palo Alto, CA (USA)",04 APR 2014,1110
75,15:28.38,,Alexi PAPPAS,28 MAR 1990,USA,7,,"Sacramento, CA (USA)",27 JUN 2014,1109
76,15:28.56,,Jordan HASAY,21 SEP 1991,USA,1f1,,"Portland, OR (USA)",15 JUN 2014,1108
77,15:29.02,,Kasumi NISHIHARA,01 MAR 1989,JPN,1,,Nagasaki (JPN),18 OCT 2014,1107
78,15:29.55,,Pauline KAMULU,30 DEC 1994,KEN,1f1,,Nobeoka (JPN),10 MAY 2014,1106
79,15:29.94,,Katie BROUGH,27 APR 1982,GBR,5f1,,"Palo Alto, CA (USA)",04 APR 2014,1106
80,15:30.33,,Lauren PENNEY,27 MAY 1990,USA,15f1,,"Palo Alto, CA (USA)",04 MAY 2014,1105
81,15:30.50,,Nicole SIFUENTES,30 JUN 1986,CAN,6f1,,"Palo Alto, CA (USA)",04 APR 2014,1105
82,15:30.61,,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,4,,Nairobi (KEN),07 JUN 2014,1104
83,15:30.87,,Brenda FLORES,04 SEP 1991,MEX,2,,"Walnut, CA (USA)",18 APR 2014,1104
84,15:30.93,,Abbey COOPER,25 MAY 1992,USA,3,,"Walnut, CA (USA)",18 APR 2014,1104
85,15:31.02,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,4,,Huelva (ESP),12 JUN 2014,1104
86,15:31.03,,Sarah COLLINS,15 SEP 1994,IRL,7f1,,"Palo Alto, CA (USA)",04 APR 2014,1104
87,15:31.27,,Natalya POPKOVA,21 SEP 1988,RUS,1,,Kazan (RUS),25 JUL 2014,1103
88,15:31.43,,Nicole BUSH,04 APR 1986,USA,16f1,,"Palo Alto, CA (USA)",04 MAY 2014,1103
89,15:31.49,,Emily PLUCK,07 JUL 1990,AUS,3,,Sydney (AUS),15 MAR 2014,1103
90,15:31.62,,Liv WESTPHAL,22 DEC 1993,FRA,3,,"Boston, MA (USA) (i)",06 DEC 2014,1126
91,15:31.66,,Yuka TAKASHIMA,12 MAY 1988,JPN,1f1,,Yokohama (JPN),15 NOV 2014,1102
92,15:31.85,,Rina NABESHIMA,16 DEC 1993,JPN,1,,Oita (JPN),18 OCT 2014,1102
93,15:31.97,,Karolina NADOLSKA,06 SEP 1981,POL,5,,Huelva (ESP),12 JUN 2014,1102
94,15:32.07,,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,2,,Sochi (RUS),30 MAY 2014,1102
95,15:32.20,,Shiho TAKECHI,18 AUG 1990,JPN,2,,Nagasaki (JPN),18 OCT 2014,1101
96,15:32.26,,Jessica TONN,15 FEB 1992,USA,18f1,,"Palo Alto, CA (USA)",04 MAY 2014,1101
97,15:32.29,,Kate SPENCER,23 JUN 1995,AUS,4,,Sydney (AUS),15 MAR 2014,1101
98,15:32.41,,Michi NUMATA,06 MAY 1989,JPN,1f3,,Yokohama (JPN),27 SEP 2014,1101
99,15:32.82,,Susan KUIJKEN,08 JUL 1986,NED,3,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1100
100,15:33.21,,Felista WANJUGU,18 FEB 1990,KEN,2f2,,Fukushima (JPN),18 MAY 2014,1100
101,15:33.42,,Emma BATES,08 JUL 1992,USA,5,,"Walnut, CA (USA)",18 APR 2014,1099
102,15:33.64,,Gabriele GRUNEWALD,25 JUN 1986,USA,5,,Luzern (SUI),15 JUL 2014,1099
103,15:33.68,,Yelena NAGOVITSYNA,07 DEC 1982,RUS,2,,Moskva (RUS) (i),19 FEB 2014,1122
104,15:33.74,,Kotona OTA,25 SEP 1995,JPN,3f1,,Yokohama (JPN),15 NOV 2014,1099
105,15:33.77,,Mao KIYOTA,12 SEP 1993,JPN,3,,Nagasaki (JPN),18 OCT 2014,1098
106,15:34.22,,Miho SHIMIZU,13 MAY 1990,JPN,4f1,,Yokohama (JPN),15 NOV 2014,1098
107,15:34.25,,Mary MUNANU,12 DEC 1994,KEN,5f1,,Yokohama (JPN),15 NOV 2014,1098
108,15:34.34,,Katrina COOGAN,15 NOV 1993,USA,19f1,,"Palo Alto, CA (USA)",04 MAY 2014,1097
109,15:34.57,,Toshika TAMURA,06 JUN 1990,JPN,2f1,,Abashiri (JPN),06 JUL 2014,1097
110,15:34.73,,Mai SHOJI,09 DEC 1993,JPN,6f1,,Yokohama (JPN),15 NOV 2014,1097
111,15:34.85,,Ashley HIGGINSON,17 MAR 1989,USA,20f1,,"Palo Alto, CA (USA)",04 MAY 2014,1096
112,15:35.12,,Violah CHEPTOO,01 MAR 1989,KEN,8f1,,"Palo Alto, CA (USA)",04 APR 2014,1096
113,15:35.38,,Yuki HIDAKA,22 JUL 1992,JPN,2f3,,Yokohama (JPN),27 SEP 2014,1095
114,15:35.44,,Volha MAZURONAK,14 APR 1989,BLR,3,,"Kadrioru staadion, Tallinn (EST)",22 JUN 2014,1095
