Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:14.32,Almaz AYANA,21 NOV 1991,ETH,1,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1253
2,14:15.41,Genzebe DIBABA,08 FEB 1991,ETH,1,,Paris (FRA),04 JUL 2015,1251
3,14:19.76,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1242
4,14:21.29,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1239
5,14:21.97,Almaz AYANA,21 NOV 1991,ETH,2,,Paris (FRA),04 JUL 2015,1238
6,14:26.83,Almaz AYANA,21 NOV 1991,ETH,1,,"National Stadium, Beijing (CHN)",30 AUG 2015,1228
7,14:31.95,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1218
8,14:34.10,Mercy CHERONO,07 MAY 1991,KEN,3,,Paris (FRA),04 JUL 2015,1214
9,14:34.22,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,,Paris (FRA),04 JUL 2015,1214
10,14:36.44,Senbere TEFERI,03 MAY 1995,ETH,5,,Paris (FRA),04 JUL 2015,1209
11,14:38.57,Senbere TEFERI,03 MAY 1995,ETH,2,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1205
12,14:40.32,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1201
13,14:40.43,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,3,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1201
14,14:40.50,Gelete BURKA,23 JAN 1986,ETH,6,,Paris (FRA),04 JUL 2015,1201
15,14:41.55,Gelete BURKA,23 JAN 1986,ETH,4,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1199
16,14:41.98,Senbere TEFERI,03 MAY 1995,ETH,3,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1198
17,14:43.28,Alemitu HAROYE,09 MAY 1995,ETH,4,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1196
18,14:44.07,Senbere TEFERI,03 MAY 1995,ETH,2,,"National Stadium, Beijing (CHN)",30 AUG 2015,1194
19,14:44.14,Genzebe DIBABA,08 FEB 1991,ETH,3,,"National Stadium, Beijing (CHN)",30 AUG 2015,1194
20,14:44.51,Faith KIPYEGON,10 JAN 1994,KEN,7,,Paris (FRA),04 JUL 2015,1193
