Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:35.62,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1211
2,14:35.65,,Meseret DEFAR,19 NOV 1983,ETH,2,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1211
3,14:39.53,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,3,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1203
4,14:41.43,,Gelete BURKA,23 JAN 1986,ETH,4,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1199
5,14:43.11,,Sally KIPYEGO,19 DEC 1985,KEN,1f1,,"Palo Alto, CA (USA)",29 APR 2012,1196
6,14:44.82,,Veronica WANJIRU,29 OCT 1989,KEN,5,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1193
7,14:45.91,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,,Rabat (MAR),27 MAY 2012,1191
8,14:46.73,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,6,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1189
9,14:47.18,,Mercy CHERONO,07 MAY 1991,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1188
10,14:48.43,,Genet YALEW,31 DEC 1992,ETH,7,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1186
11,14:50.80,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1181
12,14:53.06,,Buze DIRIBA,09 FEB 1994,ETH,6,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1177
13,14:53.93,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,,"Crystal Palace, London (GBR)",13 JUL 2012,1175
14,14:57.68,,Janet KISA,05 DEC 1992,KEN,2,,Rabat (MAR),27 MAY 2012,1168
15,14:57.97,,Almaz AYANA,21 NOV 1991,ETH,8,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1167
16,14:58.23,,Azmera GEBRU,31 OCT 1995,ETH,8,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1166
17,14:59.53,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,3,,Rabat (MAR),27 MAY 2012,1164
