Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:14.32,,Almaz AYANA,21 NOV 1991,ETH,1,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1253
2,14:15.41,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1251
3,14:31.95,,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1218
4,14:34.10,,Mercy CHERONO,07 MAY 1991,KEN,3,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1214
5,14:34.22,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1214
6,14:36.44,,Senbere TEFERI,03 MAY 1995,ETH,5,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1209
7,14:40.50,,Gelete BURKA,23 JAN 1986,ETH,6,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1201
8,14:43.28,,Alemitu HAROYE,09 MAY 1995,ETH,4,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1196
9,14:46.69,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,3,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1189
10,14:47.75,,Sally KIPYEGO,19 DEC 1985,KEN,4,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1187
11,14:53.32,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,6,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1176
12,14:54.71,,Mimi BELETE,09 JUN 1988,BRN,1,,Heusden-Zolder (BEL),18 JUL 2015,1173
13,14:55.49,,Irene JELAGAT,10 DEC 1988,KEN,5,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1172
14,14:57.23,,Molly HUDDLE,31 AUG 1984,USA,1f2,,"Waltham, MA (USA)",13 JUN 2015,1168
15,14:57.33,,Gotytom GEBRESLASE,15 JAN 1995,ETH,2,,Heusden-Zolder (BEL),18 JUL 2015,1168
16,14:58.54,,Magdalyne MASAI,21 NOV 1993,KEN,7,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1166
17,15:00.48,,Betsy SAINA,30 JUN 1988,KEN,2f1,,"Palo Alto, CA (USA)",02 MAY 2015,1162
18,15:02.68,,Janet KISA,05 DEC 1992,KEN,6,,"National Stadium, Beijing (CHN)",30 AUG 2015,1158
19,15:03.85,,Abbey COOPER,25 MAY 1992,USA,3,,Heusden-Zolder (BEL),18 JUL 2015,1156
20,15:05.19,,Belaynesh OLJIRA,26 JUN 1990,ETH,9,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1153
21,15:05.58,,Nicole TULLY,30 OCT 1986,USA,3f1,,"Palo Alto, CA (USA)",02 MAY 2015,1152
22,15:06.44,,Jessica O'CONNELL,10 FEB 1989,CAN,4f1,,"Palo Alto, CA (USA)",02 MAY 2015,1151
