Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:21.75,,Hellen OBIRI,13 DEC 1989,KEN,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1238
2,14:22.34,,Sifan HASSAN,01 JAN 1993,NED,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1237
3,14:23.14,,Letesenbet GIDEY,20 MAR 1998,ETH,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1236
4,14:23.33,,Senbere TEFERI,03 MAY 1995,ETH,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1235
5,14:24.24,,Agnes Jebet TIROP,23 OCT 1995,KEN,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1233
6,14:26.89,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1228
7,14:34.45,,Shelby HOULIHAN,08 FEB 1993,USA,1,,Heusden-Zolder (BEL),21 JUL 2018,1213
8,14:43.96,,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,4,,"Letzigrund, Zürich (SUI)",30 AUG 2018,1194
9,14:51.30,,Gudaf TSEGAY,23 JAN 1997,ETH,4,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1180
10,14:52.83,,Eilish MCCOLGAN,25 NOV 1990,GBR,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1177
11,14:53.14,,Loice CHEMNUNG,22 FEB 1997,KEN,2,,Bellinzona (SUI),18 JUL 2018,1176
12,14:57.63,,Yasemin CAN,11 DEC 1996,TUR,3,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1168
13,15:01.15,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,5,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1161
14,15:01.44,,Molly HUDDLE,31 AUG 1984,USA,2,,Heusden-Zolder (BEL),21 JUL 2018,1160
15,15:01.98,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,6,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1159
16,15:02.44,,Karissa SCHWEIZER,04 MAY 1996,USA,3,,Heusden-Zolder (BEL),21 JUL 2018,1158
17,15:03.73,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,4,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1156
18,15:04.14,,Dominique SCOTT,24 JUN 1992,RSA,4,,Heusden-Zolder (BEL),21 JUL 2018,1155
19,15:04.75,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,5,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1154
20,15:05.21,,Meskerem MAMO,13 APR 1999,ETH,1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1153
