Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:13.32,Gudaf TSEGAY,23 JUN 1997,ETH,1,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1255
2,14:14.09,Ejgayehu TAYE,10 FEB 2000,ETH,2,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1254
3,14:15.24,Senbere TEFERI,03 MAY 1995,ETH,3,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1251
4,14:25.34,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1231
5,14:25.63,Ejgayehu TAYE,10 FEB 2000,ETH,2,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1231
6,14:26.23,Hellen OBIRI,13 DEC 1989,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1229
7,14:26.38,Hellen OBIRI,13 DEC 1989,KEN,1,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1229
8,14:26.80,Fantu WORKU,29 MAR 1999,ETH,2,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1228
9,14:27.12,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1228
10,14:27.89,Sifan HASSAN,01 JAN 1993,NED,1,,"Hayward Field, Eugene, OR (USA)",20 AUG 2021,1226
11,14:28.24,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1225
12,14:28.55,Eilish MCCOLGAN,25 NOV 1990,GBR,4,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1225
13,14:29.63,Fantu WORKU,29 MAR 1999,ETH,4,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1223
14,14:30.32,Lilian Kasait RENGERUK,03 MAY 1997,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1221
15,14:30.77,Eva CHERONO,15 AUG 1996,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1220
16,14:31.26,Eilish MCCOLGAN,25 NOV 1990,GBR,7,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1219
17,14:34.55,Beatrice CHEBET,05 MAR 2000,KEN,5,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1213
18,14:35.34,Sifan HASSAN,01 JAN 1993,NED,1f1,,"Irvine, CA (USA)",15 MAY 2021,1211
19,14:35.88,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,8,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1210
20,14:36.79,Sifan HASSAN,01 JAN 1993,NED,1,,"National Stadium, Tokyo (JPN)",02 AUG 2021,1208
21,14:36.89,Meskerem MAMO,13 APR 1999,ETH,5,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2021,1208
22,14:38.36,Hellen OBIRI,13 DEC 1989,KEN,2,,"National Stadium, Tokyo (JPN)",02 AUG 2021,1205
23,14:38.76,Tsehay GEMECHU,12 DEC 1998,ETH,6,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1205
24,14:38.87,Gudaf TSEGAY,23 JUN 1997,ETH,3,,"National Stadium, Tokyo (JPN)",02 AUG 2021,1204
25,14:39.62,Agnes Jebet TIROP,23 OCT 1995,KEN,4,,"National Stadium, Tokyo (JPN)",02 AUG 2021,1203
26,14:41.24,Ejgayehu TAYE,10 FEB 2000,ETH,5,,"National Stadium, Tokyo (JPN)",02 AUG 2021,1200
