Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:20.36,Hellen OBIRI,13 DEC 1989,KEN,1,,"Olympic Stadium, London (GBR)",21 JUL 2019,1241
2,14:20.68,Agnes Jebet TIROP,23 OCT 1995,KEN,2,,"Olympic Stadium, London (GBR)",21 JUL 2019,1241
3,14:22.12,Sifan HASSAN,01 JAN 1993,NED,3,,"Olympic Stadium, London (GBR)",21 JUL 2019,1238
4,14:26.26,Sifan HASSAN,01 JAN 1993,NED,1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1229
5,14:26.72,Hellen OBIRI,13 DEC 1989,KEN,1,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1228
6,14:26.76,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,Berlin (GER),03 AUG 2019,1228
7,14:27.49,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,2,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1227
8,14:28.43,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,3,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1225
9,14:29.54,Letesenbet GIDEY,20 MAR 1998,ETH,2,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1223
10,14:29.60,Tsehay GEMECHU,12 DEC 1998,ETH,4,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1223
11,14:29.89,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,3,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1222
12,14:31.69,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,,"Olympic Stadium, London (GBR)",21 JUL 2019,1219
13,14:33.90,Hellen OBIRI,13 DEC 1989,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1214
14,14:36.05,Lilian Kasait RENGERUK,03 MAY 1997,KEN,5,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1210
15,14:36.10,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,5,,"Olympic Stadium, London (GBR)",21 JUL 2019,1210
16,14:36.48,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1209
17,14:37.22,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,1,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1208
18,14:37.32,Agnes Jebet TIROP,23 OCT 1995,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1207
19,14:38.54,Sifan HASSAN,01 JAN 1993,NED,2,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1205
20,14:38.76,Hawi FEYSA,01 FEB 1999,ETH,3,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1205
21,14:40.25,Eva CHERONO,15 AUG 1996,KEN,6,,"Olympic Stadium, London (GBR)",21 JUL 2019,1202
22,14:40.47,Fantu WORKU,29 MAR 1999,ETH,6,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1201
23,14:44.11,Eva CHERONO,15 AUG 1996,KEN,4,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1194
24,14:44.12,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,7,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1194
25,14:44.57,Laura WEIGHTMAN,01 JUL 1991,GBR,7,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1193
26,14:44.92,Hawi FEYSA,01 FEB 1999,ETH,8,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1192
27,14:45.18,Karissa SCHWEIZER,04 MAY 1996,USA,9,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1192
28,14:45.59,Fantu WORKU,29 MAR 1999,ETH,8,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1191
29,14:46.12,Beatrice CHEBET,05 MAR 2000,KEN,7,,"Olympic Stadium, London (GBR)",21 JUL 2019,1190
30,14:46.17,Eilish MCCOLGAN,25 NOV 1990,GBR,10,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1190
31,14:46.58,Beatrice CHEPKOECH,06 JUL 1991,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1189
32,14:47.04,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,10,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1188
33,14:47.94,Eilish MCCOLGAN,25 NOV 1990,GBR,5,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1187
34,14:48.69,Lilian Kasait RENGERUK,03 MAY 1997,KEN,8,,"Olympic Stadium, London (GBR)",21 JUL 2019,1185
35,14:49.22,Gloria KITE,10 JAN 1998,KEN,9,,"Olympic Stadium, London (GBR)",21 JUL 2019,1184
36,14:50.13,Eva CHERONO,15 AUG 1996,KEN,11,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1182
37,14:50.82,Agnes Jebet TIROP,23 OCT 1995,KEN,1,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1181
38,14:51.31,Fantu WORKU,29 MAR 1999,ETH,2,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1180
39,14:51.34,Lilian Kasait RENGERUK,03 MAY 1997,KEN,3,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1180
40,14:51.46,Letesenbet GIDEY,20 MAR 1998,ETH,10,,"Olympic Stadium, London (GBR)",21 JUL 2019,1180
41,14:51.59,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,4,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1179
42,14:51.66,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,11,,"Olympic Stadium, London (GBR)",21 JUL 2019,1179
43,14:51.72,Daisy JEPKEMEI,13 FEB 1996,KEN,1,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1179
44,14:51.73,Norah JERUTO,02 OCT 1995,KEN,2,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1179
45,14:51.78,Laura WEIGHTMAN,01 JUL 1991,GBR,12,,"Olympic Stadium, London (GBR)",21 JUL 2019,1179
46,14:51.89,Eilish MCCOLGAN,25 NOV 1990,GBR,13,,"Olympic Stadium, London (GBR)",21 JUL 2019,1179
47,14:52.05,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,5,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1178
48,14:52.11,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,6,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1178
49,14:52.13,Hellen OBIRI,13 DEC 1989,KEN,1h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1178
50,14:52.40,Eilish MCCOLGAN,25 NOV 1990,GBR,7,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1178
51,14:52.41,Karissa SCHWEIZER,04 MAY 1996,USA,2h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1178
52,14:53.16,Ejgayehu TAYE,10 FEB 2000,ETH,1,,Heusden-Zolder (BEL),20 JUL 2019,1176
53,14:53.82,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,8,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1175
54,14:53.85,Hawi FEYSA,01 FEB 1999,ETH,3h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1175
55,14:53.92,Yasemin CAN,11 DEC 1996,TUR,9,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1175
56,14:55.39,Ejgayehu TAYE,10 FEB 2000,ETH,1,,Carquefou (FRA),21 JUN 2019,1172
57,14:55.79,Eilish MCCOLGAN,25 NOV 1990,GBR,4h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1171
58,14:56.50,Gloria KITE,10 JAN 1998,KEN,10,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1170
59,14:57.30,Eva CHERONO,15 AUG 1996,KEN,3,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1168
60,14:57.80,Janet KISA,05 DEC 1992,KEN,6,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1167
61,14:58.17,Ellinor PURRIER,20 FEB 1995,USA,11,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1167
62,14:58.33,Gloria KITE,10 JAN 1998,KEN,7,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1166
63,14:58.59,Camille BUSCOMB,11 JUL 1990,NZL,12,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1166
64,14:59.02,Lonah Chemtai SALPETER,12 DEC 1988,ISR,14,,"Olympic Stadium, London (GBR)",21 JUL 2019,1165
65,14:59.08,Dominique SCOTT,24 JUN 1992,RSA,15,,"Olympic Stadium, London (GBR)",21 JUL 2019,1165
66,14:59.79,Tsehay GEMECHU,12 DEC 1998,ETH,1,,Nijmegen (NED),15 JUN 2019,1163
67,14:59.95,Andrea SECCAFIEN,27 AUG 1990,CAN,13,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1163
68,15:00.01,Nozomi TANAKA,04 SEP 1999,JPN,14,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1163
69,15:00.32,Jessica HULL,22 OCT 1996,AUS,4,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1162
70,15:00.61,Sarah CHELANGAT,05 JUN 2001,UGA,2,,Nijmegen (NED),15 JUN 2019,1162
71,15:00.72,Stella CHESANG,01 DEC 1996,UGA,8,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1162
72,15:01.25,Pauline KAMULU,30 DEC 1994,KEN,1f1,,Shibetsu (JPN),13 JUL 2019,1161
73,15:01.39,Sarah CHELANGAT,05 JUN 2001,UGA,9,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1160
74,15:01.57,Tsehay GEMECHU,12 DEC 1998,ETH,1h2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1160
74,15:01.57,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2h2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1160
76,15:01.58,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3h2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1160
77,15:01.63,Karissa SCHWEIZER,04 MAY 1996,USA,1,,"Azusa, CA (USA)",09 JUL 2019,1160
78,15:02.03,Lilian Kasait RENGERUK,03 MAY 1997,KEN,4h2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1159
79,15:02.19,Camille BUSCOMB,11 JUL 1990,NZL,5h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1159
80,15:02.24,Laura WEIGHTMAN,01 JUL 1991,GBR,5h2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1159
81,15:02.27,Marielle HALL,28 JAN 1992,USA,2,,"Azusa, CA (USA)",09 JUL 2019,1159
82,15:02.69,Sheila CHELANGAT,11 APR 1998,KEN,10,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1158
83,15:02.74,Fantu WORKU,29 MAR 1999,ETH,6h2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1158
84,15:04.10,Alina REH,23 MAY 1997,GER,11,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1155
85,15:04.66,Nozomi TANAKA,04 SEP 1999,JPN,6h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1154
86,15:04.67,Andrea SECCAFIEN,27 AUG 1990,CAN,7h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1154
87,15:05.01,Dominique SCOTT,24 JUN 1992,RSA,8h1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1153
88,15:05.20,Kim CONLEY,14 MAR 1986,USA,11,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1153
89,15:05.22,Mercy CHERONO,07 MAY 1991,KEN,1,,Kortrijk (BEL),13 JUL 2019,1153
90,15:05.24,Alemaz SAMUEL,05 JUL 1999,ETH,1,,Barcelona (ESP),17 JUL 2019,1153
91,15:05.40,Ririka HIRONAKA,24 NOV 2000,JPN,1f3,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",07 DEC 2019,1153
92,15:05.79,Siham HILALI,02 MAY 1986,MAR,12,,"Blankers-Koen Stadion, Hengelo (NED)",09 JUN 2019,1152
93,15:05.99,Shannon ROWBURY,19 SEP 1984,USA,5,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1151
94,15:06.00,Stella CHESANG,01 DEC 1996,UGA,3,,Nijmegen (NED),15 JUN 2019,1151
95,15:06.47,Meselu BERHE,29 MAY 2000,ETH,2,,Barcelona (ESP),17 JUL 2019,1151
96,15:06.71,Rachel SCHNEIDER,18 JUL 1991,USA,1,,"Los Angeles, CA (USA)",16 MAY 2019,1150
97,15:06.92,Mercy WANJIRU,02 MAR 1999,KEN,2,,Kortrijk (BEL),13 JUL 2019,1150
98,15:07.35,Desta BURKA,17 APR 2001,ETH,1,,Goleniow (POL),26 JUN 2019,1149
99,15:07.50,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,2,,"Los Angeles, CA (USA)",16 MAY 2019,1149
100,15:07.58,Vanessa FRASER,27 JUL 1995,USA,3,,"Azusa, CA (USA)",09 JUL 2019,1148
101,15:07.70,Hellen OBIRI,13 DEC 1989,KEN,12,,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1148
101,15:07.70,Anna Emilie MØLLER,28 JUL 1997,DEN,1,,Gävle (SWE),14 JUL 2019,1148
103,15:08.12,Daisy JEPKEMEI,13 FEB 1996,KEN,,,Almaty (KAZ),26 MAY 2019,1147
104,15:08.39,Selamawit TEFERI,24 MAR 1994,ISR,3,,Kortrijk (BEL),13 JUL 2019,1147
105,15:08.61,Ellinor PURRIER,20 FEB 1995,USA,1,,"Concord, MA (USA)",13 JUN 2019,1146
106,15:08.67,Molly HUDDLE,31 AUG 1984,USA,1,,"Bay Shore, NY (USA)",04 SEP 2019,1146
