Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
116,15:30.33,Lauren PENNEY,27 MAY 1990,USA,15f1,,"Palo Alto, CA (USA)",04 MAY 2014,1105
117,15:30.37,Meraf BAHTA,24 JUN 1989,SWE,1,,"Walnut, CA (USA)",18 APR 2014,1105
118,15:30.46,Alia SAEED MOHAMMED,18 MAY 1991,UAE,6,,Incheon (KOR),02 OCT 2014,1105
119,15:30.50,Nicole SIFUENTES,30 JUN 1986,CAN,6f1,,"Palo Alto, CA (USA)",04 APR 2014,1105
120,15:30.61,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,4,,Nairobi (KEN),07 JUN 2014,1104
121,15:30.87,Brenda FLORES,04 SEP 1991,MEX,2,,"Walnut, CA (USA)",18 APR 2014,1104
122,15:30.93,Abbey COOPER,25 MAY 1992,USA,3,,"Walnut, CA (USA)",18 APR 2014,1104
123,15:31.02,Nuria FERNÁNDEZ,16 AUG 1976,ESP,4,,Huelva (ESP),12 JUN 2014,1104
124,15:31.03,Sarah COLLINS,15 SEP 1994,IRL,7f1,,"Palo Alto, CA (USA)",04 APR 2014,1104
125,15:31.11,Sara MOREIRA,17 OCT 1985,POR,1,,Lisboa (POR),27 JUL 2014,1103
126,15:31.27,Natalya POPKOVA,21 SEP 1988,RUS,2,,Kazan (RUS),25 JUL 2014,1103
127,15:31.28,Kasumi NISHIHARA,01 MAR 1989,JPN,2,,Hiroshima (JPN),29 APR 2014,1103
128,15:31.39,Meraf BAHTA,24 JUN 1989,SWE,1,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1103
129,15:31.43,Nicole BUSH,04 APR 1986,USA,16f1,,"Palo Alto, CA (USA)",04 MAY 2014,1103
130,15:31.49,Emily PLUCK,07 JUL 1990,AUS,3,,Sydney (AUS),15 MAR 2014,1103
131,15:31.50,Jip VASTENBURG,21 MAR 1994,NED,1,,Amsterdam (NED),27 JUL 2014,1103
132,15:31.53,Agnes Jebet TIROP,23 OCT 1995,KEN,5,,Nairobi (KEN),07 JUN 2014,1103
133,15:31.66,Yuka TAKASHIMA,12 MAY 1988,JPN,1f1,,Yokohama (JPN),15 NOV 2014,1102
134,15:31.76,Helen CLITHEROE,02 JAN 1974,GBR,17f1,,"Palo Alto, CA (USA)",04 MAY 2014,1102
135,15:31.79,Sifan HASSAN,01 JAN 1993,NED,2,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1102
136,15:31.85,Rina NABESHIMA,16 DEC 1993,JPN,1,,Oita (JPN),18 OCT 2014,1102
137,15:31.97,Karolina NADOLSKA,06 SEP 1981,POL,5,,Huelva (ESP),12 JUN 2014,1102
138,15:32.07,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,3,,Sochi (RUS),30 MAY 2014,1102
139,15:32.15,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,3,,Kazan (RUS),25 JUL 2014,1102
140,15:32.20,Shiho TAKECHI,18 AUG 1990,JPN,2,,Nagasaki (JPN),18 OCT 2014,1101
141,15:32.26,Jessica TONN,15 FEB 1992,USA,18f1,,"Palo Alto, CA (USA)",04 MAY 2014,1101
142,15:32.29,Kate SPENCER,23 JUN 1995,AUS,4,,Sydney (AUS),15 MAR 2014,1101
143,15:32.40,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,,,Fukushima (JPN),08 JUN 2014,1101
144,15:32.41,Michi NUMATA,06 MAY 1989,JPN,1f3,,Yokohama (JPN),27 SEP 2014,1101
145,15:32.47,Pauline KAMULU,30 DEC 1994,KEN,2f1,,Yokohama (JPN),15 NOV 2014,1101
146,15:32.55,Kasumi NISHIHARA,01 MAR 1989,JPN,1f2,,Fukushima (JPN),18 MAY 2014,1101
147,15:32.72,Almaz AYANA,21 NOV 1991,ETH,1,,"Le Grande Stade, Marrakesh (MAR)",11 AUG 2014,1100
148,15:32.74,Misaki ONISHI,24 FEB 1985,JPN,1,,Fukushima (JPN),08 JUN 2014,1100
149,15:32.82,Susan KUIJKEN,08 JUL 1986,NED,3,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1100
150,15:32.89,Yelena KOROBKINA,25 NOV 1990,RUS,4,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1100
151,15:33.16,Emily SISSON,12 OCT 1991,USA,1f1,,"Princeton, NJ (USA)",18 APR 2014,1100
152,15:33.21,Felista WANJUGU,18 FEB 1990,KEN,2f2,,Fukushima (JPN),18 MAY 2014,1100
153,15:33.29,Jessica O'CONNELL,10 FEB 1989,CAN,4,,"Walnut, CA (USA)",18 APR 2014,1099
154,15:33.32,Almaz AYANA,21 NOV 1991,ETH,1,,"Le Grande Stade, Marrakesh (MAR)",14 SEP 2014,1099
155,15:33.42,Emma BATES,08 JUL 1992,USA,5,,"Walnut, CA (USA)",18 APR 2014,1099
156,15:33.47,Changqin DING,27 NOV 1991,CHN,1f1,,Qinhuangdao (CHN),25 APR 2014,1099
157,15:33.64,Gabriele GRUNEWALD,25 JUN 1986,USA,5,,Luzern (SUI),15 JUL 2014,1099
158,15:33.67,Brenda FLORES,04 SEP 1991,MEX,8,,Liège (BEL),16 JUL 2014,1099
159,15:33.71,Ayumi HAGIWARA,01 JUN 1992,JPN,1f1,,Kitami (JPN),02 JUL 2014,1099
160,15:33.72,Laura WHITTLE,27 JUN 1985,GBR,6,,"Hampden Park, Glasgow (GBR)",02 AUG 2014,1099
161,15:33.74,Kotona OTA,25 SEP 1995,JPN,3f1,,Yokohama (JPN),15 NOV 2014,1099
162,15:33.77,Mao KIYOTA,12 SEP 1993,JPN,3,,Nagasaki (JPN),18 OCT 2014,1098
163,15:34.22,Miho SHIMIZU,13 MAY 1990,JPN,4f1,,Yokohama (JPN),15 NOV 2014,1098
164,15:34.23,Alexi PAPPAS,28 MAR 1990,USA,2f1,,"Portland, OR (USA)",15 JUN 2014,1098
165,15:34.25,Mary MUNANU,12 DEC 1994,KEN,5f1,,Yokohama (JPN),15 NOV 2014,1098
166,15:34.34,Katrina COOGAN,15 NOV 1993,USA,19f1,,"Palo Alto, CA (USA)",04 MAY 2014,1097
167,15:34.35,Jordan HASAY,21 SEP 1991,USA,6,,"Walnut, CA (USA)",18 APR 2014,1097
168,15:34.37,Felista WANJUGU,18 FEB 1990,KEN,3,,Hiroshima (JPN),29 APR 2014,1097
169,15:34.57,Toshika TAMURA,06 JUN 1990,JPN,2f1,,Abashiri (JPN),06 JUL 2014,1097
170,15:34.73,Mai SHOJI,09 DEC 1993,JPN,6f1,,Yokohama (JPN),15 NOV 2014,1097
171,15:34.85,Ashley HIGGINSON,17 MAR 1989,USA,20f1,,"Palo Alto, CA (USA)",04 MAY 2014,1096
171,15:34.85,Rochelle KANUHO,04 JUL 1990,USA,1f2,,"Palo Alto, CA (USA)",04 MAY 2014,1096
173,15:35.11,Marielle HALL,28 JAN 1992,USA,1,,"Eugene, OR (USA)",14 JUN 2014,1096
174,15:35.12,Violah CHEPTOO,01 MAR 1989,KEN,8f1,,"Palo Alto, CA (USA)",04 APR 2014,1096
175,15:35.38,Yuki HIDAKA,22 JUL 1992,JPN,2f3,,Yokohama (JPN),27 SEP 2014,1095
176,15:35.44,Volha MAZURONAK,14 APR 1989,BLR,3,,"Kadrioru staadion, Tallinn (EST)",22 JUN 2014,1095
177,15:35.59,Nuria FERNÁNDEZ,16 AUG 1976,ESP,5,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1095
178,15:35.62,Kristiina MÄKI,22 SEP 1991,CZE,6,,Huelva (ESP),12 JUN 2014,1095
179,15:35.63,Marielle HALL,28 JAN 1992,USA,9,,Liège (BEL),16 JUL 2014,1095
180,15:35.64,Dolores CHECA,27 DEC 1982,ESP,15,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1095
181,15:35.79,Eloise WELLINGS,09 NOV 1982,AUS,5,,Sydney (AUS),15 MAR 2014,1095
182,15:35.83,Rosemary WANJIRU,09 DEC 1994,KEN,1f1,,Shibetsu (JPN),28 JUN 2014,1095
183,15:35.97,Nicol TRAYNOR,06 MAY 1989,USA,21f1,,"Palo Alto, CA (USA)",04 MAY 2014,1094
184,15:36.03,Miho SHIMIZU,13 MAY 1990,JPN,2f1,,Nobeoka (JPN),10 MAY 2014,1094
185,15:36.36,Meraf BAHTA,24 JUN 1989,SWE,1,,"Eintracht-Stadion, Braunschweig (GER)",22 JUN 2014,1094
186,15:36.38,Michi NUMATA,06 MAY 1989,JPN,3f1,,Nobeoka (JPN),10 MAY 2014,1094
187,15:36.55,Natalya POPKOVA,21 SEP 1988,RUS,1,,Zhukovskiy (RUS),27 JUN 2014,1093
188,15:36.62,Laura WHITTLE,27 JUN 1985,GBR,2,,Manchester (GBR),31 MAY 2014,1093
189,15:36.65,Riko MATSUZAKI,24 DEC 1992,JPN,3f1,,Abashiri (JPN),06 JUL 2014,1093
190,15:36.72,Haruna MAEKAWA,17 FEB 1994,JPN,4,,Nagasaki (JPN),18 OCT 2014,1093
191,15:36.74,Mary MUNANU,12 DEC 1994,KEN,6,,Nairobi (KEN),07 JUN 2014,1093
192,15:36.78,Angela BIZZARRI,15 FEB 1988,USA,22f1,,"Palo Alto, CA (USA)",04 MAY 2014,1093
193,15:36.92,Miho SHIMIZU,13 MAY 1990,JPN,7f2,,Yamaguchi (JPN),12 OCT 2014,1093
194,15:36.96,Jennifer WENTH,24 JUL 1991,AUT,3f1,,Koblenz (GER),28 MAY 2014,1092
195,15:37.07,Pauline KAMULU,30 DEC 1994,KEN,4f1,,Abashiri (JPN),06 JUL 2014,1092
196,15:37.09,Kim CONLEY,14 MAR 1986,USA,13,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1092
197,15:37.12,Pauline KAMULU,30 DEC 1994,KEN,4,,Hiroshima (JPN),29 APR 2014,1092
198,15:37.14,Marta SILVESTRE,04 APR 1982,ESP,10,,Liège (BEL),16 JUL 2014,1092
199,15:37.42,Risa KIKUCHI,05 FEB 1990,JPN,8f2,,Yamaguchi (JPN),12 OCT 2014,1092
200,15:37.60,Misaki ONISHI,24 FEB 1985,JPN,7,,Incheon (KOR),02 OCT 2014,1091
201,15:37.62,Paula GONZÁLEZ,02 MAY 1985,ESP,11,,Liège (BEL),16 JUL 2014,1091
202,15:37.63,Kaori MORITA,19 SEP 1995,JPN,5f1,,Abashiri (JPN),06 JUL 2014,1091
203,15:37.74,Aisling CUFFE,12 SEP 1993,USA,2,,"Eugene, OR (USA)",14 JUN 2014,1091
203,15:37.74,Saori NODA,30 MAR 1993,JPN,6f1,,Abashiri (JPN),06 JUL 2014,1091
205,15:37.85,Wawerly NEER,12 JUL 1992,USA,9f1,,"Palo Alto, CA (USA)",04 APR 2014,1091
206,15:37.92,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,,Kitakyushu (JPN),18 MAY 2014,1091
206,15:37.92,Lyudmila LEBEDEVA,23 MAY 1990,RUS,4,,Kazan (RUS),25 JUL 2014,1091
208,15:37.94,Hanami SEKINE,26 FEB 1996,JPN,7f1,,Abashiri (JPN),06 JUL 2014,1091
209,15:37.95,Mai SHOJI,09 DEC 1993,JPN,3f3,,Yokohama (JPN),27 SEP 2014,1091
210,15:38.01,Fionnula BRITTON,24 SEP 1984,IRL,6,,Luzern (SUI),15 JUL 2014,1090
211,15:38.13,Sara MOREIRA,17 OCT 1985,POR,6,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1090
212,15:38.20,Yuika MORI,25 JAN 1988,JPN,5,,Hiroshima (JPN),29 APR 2014,1090
213,15:38.41,Joanne PAVEY,20 SEP 1973,GBR,7,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1090
214,15:38.48,Mao KIYOTA,12 SEP 1993,JPN,6,,Hiroshima (JPN),29 APR 2014,1090
215,15:38.62,Dulce FÉLIX,23 OCT 1982,POR,2,,Lisboa (POR),27 JUL 2014,1089
216,15:38.76,Miho SHIMIZU,13 MAY 1990,JPN,7,,Hiroshima (JPN),29 APR 2014,1089
216,15:38.76,Giulia VIOLA,24 APR 1991,ITA,8,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1089
218,15:38.77,Akari OTA,26 JAN 1994,JPN,5,,Nagasaki (JPN),18 OCT 2014,1089
219,15:38.88,Rina YAMAZAKI,06 MAY 1988,JPN,2f1,,Kitami (JPN),02 JUL 2014,1089
220,15:38.92,Chiaki MORIKAWA,22 SEP 1987,JPN,9f2,,Yamaguchi (JPN),12 OCT 2014,1089
221,15:39.04,Kanako SHIMADA,11 OCT 1988,JPN,8f1,,Abashiri (JPN),06 JUL 2014,1089
222,15:39.10,Haftamnesh TESFAYE,28 APR 1994,ETH,16,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1088
223,15:39.30,Yuka MIYAZAKI,21 AUG 1992,JPN,4f1,,Nobeoka (JPN),10 MAY 2014,1088
224,15:39.40,Fionnula BRITTON,24 SEP 1984,IRL,1,,Dublin (IRL),19 JUL 2014,1088
225,15:39.42,Eri MAKIKAWA,22 APR 1993,JPN,8,,Hiroshima (JPN),29 APR 2014,1088
225,15:39.42,Rachel JOHNSON,30 APR 1993,USA,2f2,,"Palo Alto, CA (USA)",04 MAY 2014,1088
227,15:39.52,Preeja SREEDHARAN,13 MAR 1982,IND,8,,Incheon (KOR),02 OCT 2014,1088
228,15:39.53,Yuko KIKUCHI,08 JUN 1992,JPN,9f1,,Abashiri (JPN),06 JUL 2014,1088
229,15:39.59,Pauline KAMULU,30 DEC 1994,KEN,10f2,,Yamaguchi (JPN),12 OCT 2014,1088
230,15:39.63,Miho SHIMIZU,13 MAY 1990,JPN,2,,Fukushima (JPN),08 JUN 2014,1087
231,15:39.71,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,3f2,,Fukushima (JPN),18 MAY 2014,1087
