Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:18.76,,Tsigie GEBRESELAMA,30 SEP 2000,ETH,1,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1244
2,14:18.92,,Ejgayehu TAYE,10 FEB 2000,ETH,2,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1244
3,14:20.61,,Freweyni HAILU,12 FEB 2001,ETH,3,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241
4,14:22.76,,Aynadis MEBRATU,25 NOV 2004,ETH,4,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1236
5,14:23.71,,Birke HAYLOM,06 JAN 2006,ETH,5,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1234
6,14:26.98,,Beatrice CHEBET,05 MAR 2000,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1228
7,14:33.44,,Hirut MESHESHA,20 JAN 2001,ETH,6,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1215
8,14:34.11,,Medina EISA,03 JAN 2005,ETH,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1214
9,14:34.12,,Elle ST. PIERRE,20 FEB 1995,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1214
10,14:34.21,,Fotyen TESFAY,17 FEB 1998,ETH,2,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1214
11,14:34.38,,Sifan HASSAN,01 JAN 1993,NED,7,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1213
12,14:35.27,,Fantaye BELAYNEH,15 SEP 2000,ETH,8,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1211
13,14:35.43,,Weini KELATI FREZGHI,01 DEC 1996,USA,9,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1211
14,14:35.64,,Edinah JEBITOK,10 NOV 2001,KEN,3,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1211
15,14:36.59,,Joselyn Daniely BREA,12 AUG 1994,VEN,2,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1209
16,14:36.70,,Mekedes ALEMESHETE,30 MAR 2006,ETH,1,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1209
17,14:36.86,,Ayal DAGNACHEW,18 JAN 2002,ETH,2,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1208
18,14:37.13,,Letesenbet GIDEY,20 MAR 1998,ETH,3,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1208
19,14:37.28,,Wubrist ASCHAL,10 MAR 2005,ETH,4,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1207
20,14:37.38,,Senayet GETACHEW,01 OCT 2005,ETH,10,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1207
21,14:37.80,,Caroline NYAGA,07 OCT 1993,KEN,5,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1206
22,14:38.73,,Asayech AYICHEW,03 APR 2005,ETH,6,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1205
23,14:39.54,,Margaret AKIDOR,26 JUN 2002,KEN,7,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1203
24,14:39.79,,Melknat WUDU,03 JAN 2005,ETH,4,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1203
25,14:41.65,,Rose DAVIES,21 DEC 1999,AUS,1,,"National Stadium, Tokyo (JPN)",19 MAY 2024,1199
26,14:43.24,,Megan KEITH,23 APR 2002,GBR,8,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1196
27,14:44.06,,Likina AMEBAW,30 NOV 1997,ETH,5,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1194
28,14:46.37,,Marta GARCÍA,01 JAN 1998,ESP,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1215
29,14:46.51,,Josette ANDREWS,15 DEC 1995,USA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1214
30,14:47.69,,Nozomi TANAKA,04 SEP 1999,JPN,11,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1187
31,14:47.74,,Gela HAMBESE,25 SEP 2002,ETH,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1187
32,14:47.78,,Yenawa NBRET,18 MAY 2007,ETH,10,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1187
33,14:49.78,,Courtney WAYMENT,04 AUG 1998,USA,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1208
34,14:50.00,,Nelvin JEPKEMBOI,2000,KEN,1,,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1182
35,14:50.74,,Maureen KOSTER,03 JUL 1992,NED,6,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1181
36,14:52.65,,Hannah NUTTALL,07 JUL 1997,GBR,2,,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1177
37,14:52.79,,Parker VALBY,27 SEP 2002,USA,1,,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1202
38,14:53.15,,Bosena MULATIE,21 NOV 2001,ETH,12,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1176
39,14:54.15,,Sarah CHELANGAT,05 JUN 2001,UGA,12,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1174
