Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:29.32,,Berhane ADERE,23 NOV 1973,ETH,1,,Oslo (NOR),27 JUN 2003,1223
2,14:33.04,,Werknesh KIDANE,07 JAN 1981,ETH,2,,Oslo (NOR),27 JUN 2003,1216
3,14:39.94,,Tirunesh DIBABA,01 OCT 1985,ETH,3,,Oslo (NOR),27 JUN 2003,1202
4,14:40.34,,Meseret DEFAR,19 NOV 1983,ETH,1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1201
5,14:41.35,,Gabriela SZABO,14 NOV 1975,ROU,2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1199
6,14:41.67,,Ejegayehu DIBABA,21 MAR 1982,ETH,3,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1199
7,14:42.53,,Zhor EL KAMCH,15 MAR 1973,MAR,5,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1197
8,14:44.22,,Derartu TULU,21 MAR 1972,ETH,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1194
9,14:45.35,,Edith MASAI,04 APR 1967,KEN,1h1,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1192
10,14:46.73,,Yingjie SUN,19 JAN 1979,CHN,3h1,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1189
11,14:47.45,,Zahra OUAZIZ,20 DEC 1969,MAR,5,,Oslo (NOR),27 JUN 2003,1187
12,14:47.70,,Isabella OCHICHI,28 OCT 1979,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1187
13,14:48.33,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,4h1,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1186
14,14:51.61,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,8,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1179
15,14:53.56,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,5,,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003,1176
16,14:54.38,,Gulnara SAMITOVA,09 JUL 1978,RUS,7,,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003,1174
17,14:54.52,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,2,,Heusden-Zolder (BEL),02 AUG 2003,1174
18,14:54.98,,Courtney BABCOCK,30 JUN 1972,CAN,8,,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003,1173
19,14:55.19,,Olga YEGOROVA,28 MAR 1972,RUS,6,,Oslo (NOR),27 JUN 2003,1172
20,14:55.50,,Sonia O'SULLIVAN,28 NOV 1969,IRL,2h2,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1172
21,14:56.43,,Lornah KIPLAGAT,01 MAY 1974,NED,3,,Stockholm (SWE),05 AUG 2003,1170
22,14:56.64,,Irina MIKITENKO,23 AUG 1972,GER,9,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1170
23,14:59.68,,Émilie MONDOR,29 APR 1981,CAN,7h1,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1164
24,15:00.02,,Huina XING,25 FEB 1984,CHN,1,,Beijing (CHN),18 JUL 2003,1163
25,15:00.53,,Sentayehu EJIGU,28 JUN 1985,ETH,7,,Oslo (NOR),27 JUN 2003,1162
26,15:01.79,,Salina Jebet KOSGEI,16 NOV 1976,KEN,3,,Heusden-Zolder (BEL),02 AUG 2003,1160
27,15:02.04,,Jeļena PROKOPČUKA,21 SEP 1976,LAT,8,,Oslo (NOR),27 JUN 2003,1159
28,15:04.00,,Jane Gakunyi WANJIKU,14 JUN 1979,KEN,8h1,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1155
29,15:04.22,,Ebru KAVAKLIOGLU,14 MAR 1970,TUR,9,,Oslo (NOR),27 JUN 2003,1155
30,15:04.32,,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,4,,"Portland, OR (USA)",17 MAY 2003,1155
31,15:04.73,,Restituta JOSEPH KEMI,30 JUL 1971,TAN,2,,Dortmund (GER) (i),05 FEB 2003,1178
32,15:06.10,,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,5,,Heusden-Zolder (BEL),02 AUG 2003,1151
33,15:07.46,,Merima DENBOBA,21 AUG 1974,ETH,5,,Stockholm (SWE),05 AUG 2003,1149
34,15:08.14,,Deena KASTOR,14 FEB 1973,USA,8,,"Crystal Palace, London (GBR)",08 AUG 2003,1147
35,15:09.02,,Kayoko FUKUSHI,25 MAR 1982,JPN,10,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1146
36,15:09.04,,Joanne PAVEY,20 SEP 1973,GBR,9,,"Crystal Palace, London (GBR)",08 AUG 2003,1146
37,15:09.70,,Eyerusalem KUMA,07 SEP 1981,ETH,10,,Oslo (NOR),27 JUN 2003,1144
38,15:09.80,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,10,,"Crystal Palace, London (GBR)",08 AUG 2003,1144
39,15:10.23,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,,Yokohama (JPN),23 SEP 2003,1143
40,15:10.69,,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,1,,Catania (ITA),07 DEC 2003,1142
41,15:10.85,,Ayelech WORKU,12 JUN 1979,ETH,7,,Stockholm (SWE),05 AUG 2003,1142
42,15:12.71,,Lauren FLESHMAN,26 SEP 1981,USA,11h2,,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1139
43,15:12.76,,Mari OZAKI,16 JUL 1975,JPN,3,,Yokohama (JPN),08 JUN 2003,1138
44,15:13.08,,Galina BOGOMOLOVA,15 OCT 1977,RUS,1,,"Arsenal Stadium, Tula (RUS)",07 JUN 2003,1138
45,15:13.26,,Leah MALOT,07 JUN 1972,KEN,5,,"Portland, OR (USA)",17 MAY 2003,1137
46,15:15.16,,Takako KOTORIDA,02 APR 1977,JPN,4,,Yokohama (JPN),08 JUN 2003,1134
47,15:15.32,,Chrysostomia IAKOVOU,09 APR 1971,GRE,6,,Heusden-Zolder (BEL),02 AUG 2003,1134
48,15:15.40,,Tatyana ARYASOVA,02 APR 1979,RUS,2,,Tula (RUS),07 AUG 2003,1133
49,15:15.75,,Alena SAMOKHVALOVA,21 NOV 1980,RUS,3,,Tula (RUS),07 AUG 2003,1133
50,15:15.83,,Yelena ZHILKINA,05 FEB 1973,RUS,4,,Tula (RUS),07 AUG 2003,1133
51,15:16.18,,Marla RUNYAN,04 JAN 1969,USA,1,,"Palo Alto, CA (USA)",20 JUN 2003,1132
52,15:17.57,,Kathy BUTLER,22 OCT 1973,GBR,6,,"Portland, OR (USA)",17 MAY 2003,1129
53,15:18.45,,Anikó KÁLOVICS,13 MAY 1977,HUN,1,,Lappeenranta (FIN),22 JUN 2003,1128
54,15:18.55,,Elva DRYER,26 SEP 1971,USA,7,,"Portland, OR (USA)",17 MAY 2003,1127
55,15:18.76,,Souad AIT SALEM,06 JAN 1979,ALG,1,,Algiers (ALG),17 JUL 2003,1127
56,15:18.79,,Susanne PUMPER,01 SEP 1970,AUT,1,,Linz (AUT),31 JUL 2003,1127
57,15:20.54,,Shalane FLANAGAN,08 JUL 1981,USA,2,,"Palo Alto, CA (USA)",20 JUN 2003,1124
58,15:20.94,,Kazue OGOSHI,02 MAR 1981,JPN,5,,Yokohama (JPN),08 JUN 2003,1123
59,15:21.29,,Nataliya BERKUT,30 MAY 1975,UKR,1,,Kyiv (UKR),27 MAY 2003,1122
60,15:22.39,,Maria PROTOPAPPA,05 MAY 1973,GRE,8,,Heusden-Zolder (BEL),02 AUG 2003,1120
61,15:22.43,,Inna POLUŠKINA,07 JUL 1984,LAT,1,,Riga (LAT),02 AUG 2003,1120
62,15:22.46,,Chunxiu ZHOU,15 NOV 1978,CHN,2h1,,Shanghai (CHN),11 SEP 2003,1120
