Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.38,,Abby STEINER,24 NOV 1999,USA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1238
2,22.40,,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",31 JAN 2021,1236
3,22.45,,Tamara CLARK,09 JAN 1999,USA,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1231
4,22.55,,Jenna PRANDINI,20 NOV 1992,USA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",07 FEB 2021,1221
4,22.55,,Kynnedy FLANNEL,12 JUL 2000,USA,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",27 FEB 2021,1221
6,22.59,,Allyson FELIX,18 NOV 1985,USA,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2021,1217
7,22.70,,Quanera HAYES,07 MAR 1992,USA,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",07 FEB 2021,1206
8,22.75,,Favour OFILI,31 DEC 2002,NGR,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 FEB 2021,1201
8,22.75,,Twanisha TERRY,24 JAN 1999,USA,2f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1201
10,22.76,,Anavia BATTLE,28 MAR 1999,USA,3f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1200
11,22.83,,Rebekka HAASE,02 JAN 1993,GER,1h1,,"Quarterback Immobilien Arena, Leipzig (GER) (i)",12 FEB 2021,1194
12,22.87,,Kevona DAVIS,20 DEC 2001,JAM,2f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",27 FEB 2021,1190
13,22.91,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2021,1186
14,22.94,,Talitha DIGGS,22 AUG 2002,USA,1f9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 FEB 2021,1183
14,22.94,,Delecia MCDUFFIE,,USA,3h1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1183
16,23.00,,Corinna SCHWAB,05 APR 1999,GER,2f2,,"Quarterback Immobilien Arena, Leipzig (GER) (i)",12 FEB 2021,1177
17,23.01,,Blessing OKAGBARE,09 OCT 1988,NGR,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",07 FEB 2021,1176
18,23.03,,Arria MINOR,09 FEB 2001,USA,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",27 FEB 2021,1174
19,23.07,,Jessica-Bianca WESSOLLY,11 DEC 1996,GER,1f2,,"Leichtathletikhalle, Mannheim (GER) (i)",30 JAN 2021,1170
20,23.09,,Jada BAYLARK,17 OCT 1997,USA,1h2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 FEB 2021,1169
21,23.10,,Lieke KLAVER,20 AUG 1998,NED,1f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",06 FEB 2021,1168
22,23.12,,Trishauna HEMMINGS,17 NOV 1997,JAM,1f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",27 FEB 2021,1166
23,23.16,,Dajour MILES,25 JUL 2001,USA,2f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 FEB 2021,1162
23,23.16,,Amira YOUNG,15 JUN 2000,USA,2h4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1162
25,23.17,,Jania MARTIN,2000,USA,4h1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 FEB 2021,1161
26,23.23,,Shawnti JACKSON,02 MAY 2005,USA,2f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",07 FEB 2021,1155
26,23.23,,Tiana WILSON,19 JUL 2000,USA,2h2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 FEB 2021,1155
28,23.24,,Marcela PÍRKOVÁ,25 JAN 1996,CZE,1,,"Vitkovice, Ostrava (CZE) (i)",21 FEB 2021,1154
29,23.30,,Rosey EFFIONG,08 MAY 2001,USA,2f7,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",05 FEB 2021,1149
