Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.16,,Julien ALFRED,10 JUN 2001,LCA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1259
2,22.34,,JaMeesia FORD,26 JAN 2005,USA,1f2,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1241
3,22.49,,Jadyn MAYS,02 APR 2002,USA,1h1,,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1227
4,22.51,,Rosey EFFIONG,08 MAY 2001,USA,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1225
4,22.51,,Mckenzie LONG,11 JUL 2000,USA,2f2,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1225
6,22.55,,Kaila JACKSON,30 JUN 2004,USA,2h1,,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1221
7,22.57,,Jacious SEARS,14 AUG 2001,USA,1f2,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1219
8,22.60,,Amber ANNING,18 NOV 2000,GBR,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 JAN 2024,1216
9,22.62,,Nickisha PRYCE,07 MAR 2001,JAM,2f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1214
10,22.64,,Femke BOL,23 FEB 2000,NED,1f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1212
11,22.71,,Tamara CLARK,09 JAN 1999,USA,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",20 JAN 2024,1205
11,22.71,,Iyana GRAY,27 FEB 2003,USA,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1205
13,22.72,,Lanae-Tava THOMAS,28 JAN 2001,JAM,2f2,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1204
14,22.77,,Shawnti JACKSON,02 MAY 2005,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 JAN 2024,1199
15,22.80,,Aaliyah BUTLER,05 NOV 2003,USA,1f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1196
16,22.81,,Lieke KLAVER,20 AUG 1998,NED,1f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1196
16,22.81,,Anavia BATTLE,28 MAR 1999,USA,2f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1196
18,22.86,,Dejanea OAKLEY,07 APR 2004,JAM,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1191
19,22.87,,Favour OFILI,31 DEC 2002,NGR,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 JAN 2024,1190
20,22.90,,Kevona DAVIS,20 DEC 2001,JAM,2f1,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1187
20,22.90,,Niesha BURGHER,08 AUG 2002,JAM,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",10 FEB 2024,1187
20,22.90,,Rosemary CHUKWUMA,05 DEC 2001,NGR,2f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1187
20,22.90,,Madison WHYTE,17 OCT 2004,USA,1h4,,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1187
24,22.91,,Dajaz DEFRAND,16 OCT 2003,USA,2f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1186
25,22.92,,Mia BRAHE-PEDERSEN,28 NOV 2005,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",12 JAN 2024,1185
26,22.94,,Adriana TATUM,2001,USA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",26 JAN 2024,1183
27,22.96,,Thelma DAVIES,08 MAY 2000,USA,2h9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1181
27,22.96,,Adaejah HODGE,21 MAR 2006,IVB,1f2,,"The Track at New Balance, Boston, MA (USA) (i)",10 MAR 2024,1181
29,22.99,,Henriette JÆGER,30 JUN 2003,NOR,1f11,,"Rud friidrettstadion, Bærum (NOR) (i)",20 JAN 2024,1178
30,23.00,,Jasmine MONTGOMERY,2002,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 JAN 2024,1177
31,23.01,,Kaylyn BROWN,31 DEC 2004,USA,1f12,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",10 FEB 2024,1176
31,23.01,,Camryn DICKSON,19 JUN 2004,USA,2h6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1176
33,23.03,,Julia HENRIKSSON,11 JUL 2000,SWE,1,,"Eva Lisa Holtz Arena, Karlstad (SWE) (i)",18 FEB 2024,1174
33,23.03,,Rachel GLENN,17 APR 2002,USA,1h4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1174
35,23.06,,Jayla JAMISON,06 SEP 2003,USA,1f3,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1171
36,23.07,,Kennedi PORTER,,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",24 FEB 2024,1170
37,23.09,,Madeline WILSON,,USA,1f3,,"Convention Center, Albuquerque, NM (USA) (i)",09 FEB 2024,1169
38,23.10,,Marije VAN HUNENSTIJN,02 MAR 1995,NED,1,,"Omnisport, Apeldoorn (NED) (i)",18 FEB 2024,1168
39,23.12,,Dennisha PAGE,,USA,2f3,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1166
40,23.13,,Paula SEVILLA,28 JUN 1997,ESP,1sf1,,"Pistas Expourense, Ourense (ESP) (i)",17 FEB 2024,1165
41,23.15,,Jassani CARTER,04 NOV 2003,USA,1f6,,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",20 JAN 2024,1163
41,23.15,,Hannah DOUGLAS,2002,USA,2f3,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1163
41,23.15,,Rebekka HAASE,02 JAN 1993,GER,1,,"Quarterback Immobilien Arena, Leipzig (GER) (i)",18 FEB 2024,1163
44,23.16,,Brianna LYSTON,24 MAY 2004,JAM,3f3,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1162
45,23.17,,Hannah WALLER,19 DEC 2001,USA,2,,"Convention Center, Albuquerque, NM (USA) (i)",24 FEB 2024,1161
46,23.19,,Success UMUKORO,09 JAN 2001,NGR,1h1,,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1159
47,23.22,,Autumn WILSON,16 DEC 2003,USA,3h9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1156
47,23.22,,Te'Anna HARLIN,2004,USA,3f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1156
49,23.23,,Lisa Marie KWAYIE,27 OCT 1996,GER,2,,"Quarterback Immobilien Arena, Leipzig (GER) (i)",18 FEB 2024,1155
49,23.23,,Olivia FOTOPOULOU,20 DEC 1996,CYP,f2,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",18 FEB 2024,1155
49,23.23,,Tiriah KELLEY,2004,USA,3f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1155
52,23.24,,Ockera MYRIE,01 NOV 1999,JAM,3f3,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1154
53,23.26,,Joyasia SMITH,,USA,1f2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",24 FEB 2024,1152
54,23.27,,Jada BAYLARK,17 OCT 1997,USA,2f9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",16 FEB 2024,1151
54,23.27,,Reese WEBSTER,21 MAY 2002,TTO,2f2,,"Liberty Indoor Complex, Lynchburg, VA (USA) (i)",24 FEB 2024,1151
56,23.28,,Lynna IRBY-JACKSON,06 DEC 1998,USA,2f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",20 JAN 2024,1150
56,23.28,,Esther NAVERO,30 JUL 2000,ESP,1sf3,,"Pistas Expourense, Ourense (ESP) (i)",17 FEB 2024,1150
58,23.29,,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,1f1,,"Coque Sport Center, Luxembourg (LUX) (i)",18 FEB 2024,1149
58,23.29,,Ama PIPI,26 NOV 1995,GBR,1,,"Arena Birmingham, Birmingham (GBR) (i)",18 FEB 2024,1149
58,23.29,,Mariah AYERS,08 SEP 2000,USA,2h3,,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1149
