Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.01,,Julien ALFRED,10 JUN 2001,LCA,1f2,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1274
2,22.11,,Favour OFILI,31 DEC 2002,NGR,1h2,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1264
3,22.33,,Adaejah HODGE,21 MAR 2006,IVB,1f2,,"The Track at New Balance, Boston, MA (USA) (i)",12 MAR 2023,1242
4,22.42,,Autumn WILSON,16 DEC 2003,USA,1h1,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1234
5,22.48,,Mckenzie LONG,11 JUL 2000,USA,2h1,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1228
6,22.52,,Rhasidat ADELEKE,29 AUG 2002,IRL,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",21 JAN 2023,1224
7,22.58,,Jadyn MAYS,02 APR 2002,USA,1h3,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1218
8,22.61,,Talitha DIGGS,22 AUG 2002,USA,2f14,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",11 FEB 2023,1215
9,22.63,,Kayla WHITE,14 SEP 1996,USA,1f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",28 JAN 2023,1213
9,22.63,,Lanae-Tava THOMAS,28 JAN 2001,USA,2f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1213
11,22.68,,Rosemary CHUKWUMA,05 DEC 2001,NGR,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1208
12,22.69,,Aminatou SEYNI,24 OCT 1996,NIG,1f1,,"Halle Stéphane Diagana, Lyon (FRA) (i)",05 FEB 2023,1207
12,22.69,,Kaila JACKSON,30 JUN 2004,USA,2h2,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1207
14,22.70,,Caisja CHANDLER,18 JUN 2000,USA,2h3,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1206
15,22.73,,Kevona DAVIS,20 DEC 2001,JAM,1h1,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2023,1203
16,22.78,,Mariah AYERS,08 SEP 2000,USA,2h1,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2023,1198
17,22.80,,Jacious SEARS,14 AUG 2001,USA,2h4,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1196
18,22.81,,Kennedy SIMON,12 FEB 2000,USA,1f4,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2023,1196
19,22.87,,Femke BOL,23 FEB 2000,NED,1f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",11 FEB 2023,1190
20,22.89,,Mia BRAHE-PEDERSEN,28 NOV 2005,USA,2f1,,"Convention Center, Albuquerque, NM (USA) (i)",10 FEB 2023,1188
20,22.89,,Dajaz DEFRAND,16 OCT 2003,USA,4h4,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1188
22,22.92,,Maboundou KONÉ,16 MAY 1997,CIV,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",28 JAN 2023,1185
23,22.96,,Shawnti JACKSON,02 MAY 2005,USA,1h5,,"The Track at New Balance, Boston, MA (USA) (i)",11 MAR 2023,1181
24,22.97,,Lieke KLAVER,20 AUG 1998,NED,1f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",11 FEB 2023,1180
25,22.98,,Kynnedy FLANNEL,12 JUL 2000,USA,4h2,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1179
