Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.78,,Kimberlyn DUNCAN,02 AUG 1991,USA,1f1,,"Fayetteville, AR (USA) (i)",27 FEB 2011,1198
2,22.84,,Semoy HACKETT,27 NOV 1988,TTO,1f2,,"Fayetteville, AR (USA) (i)",27 FEB 2011,1193
2,22.84,,Candyce MCGRONE,24 MAR 1989,USA,1h1,,"College Station, TX (USA) (i)",11 MAR 2011,1193
4,22.88,,Jeneba TARMOH,27 SEP 1989,USA,1,,"Lincoln, NE (USA) (i)",26 FEB 2011,1189
5,22.89,,Bianca KNIGHT,02 JAN 1989,USA,1,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1188
6,22.90,,Tiffany TOWNSEND,14 JUN 1989,USA,2f1,,"College Station, TX (USA) (i)",11 MAR 2011,1187
7,22.95,,Jessica BEARD,08 JAN 1989,USA,1f1,,"College Station, TX (USA) (i)",22 JAN 2011,1182
8,22.96,,Rebecca ALEXANDER,02 MAY 1990,USA,2h1,,"Fayetteville, AR (USA) (i)",26 FEB 2011,1181
9,23.03,,Dominique DUNCAN,07 MAY 1990,USA,3f1,,"College Station, TX (USA) (i)",11 MAR 2011,1174
10,23.12,,Sheniqua FERGUSON,24 NOV 1989,BAH,2f1,,"Fayetteville, AR (USA) (i)",27 FEB 2011,1166
11,23.16,,Jasmine HYDER,25 AUG 1988,USA,3f14,,"College Station, TX (USA) (i)",12 FEB 2011,1162
11,23.16,,Aurieyall SCOTT,18 MAY 1992,USA,2h1,,"College Station, TX (USA) (i)",11 MAR 2011,1162
13,23.17,,Amber PURVIS,23 JAN 1990,USA,3h1,,"College Station, TX (USA) (i)",11 MAR 2011,1161
14,23.18,,Shavon GREAVES,20 DEC 1988,USA,2f3,,"University Park, PA (USA) (i)",29 JAN 2011,1160
15,23.20,,Jessica YOUNG-WARREN,06 APR 1987,USA,1f2,,"Albuquerque, NM (USA) (i)",26 FEB 2011,1158
16,23.21,,Nivea SMITH,18 FEB 1990,BAH,3h2,,"College Station, TX (USA) (i)",11 MAR 2011,1157
17,23.22,,Natasha HASTINGS,23 JUL 1986,USA,1f5,,"University Park, PA (USA) (i)",15 JAN 2011,1156
18,23.24,,Charonda WILLIAMS,27 MAR 1987,USA,2f1,,"Albuquerque, NM (USA) (i)",04 FEB 2011,1154
19,23.26,,Dominique BOOKER,10 FEB 1992,USA,1f2,,"University Park, PA (USA) (i)",29 JAN 2011,1152
20,23.27,,Tarika WILLIAMS,26 SEP 1989,JAM,1f2,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1151
21,23.29,,Stormy KENDRICK,06 JAN 1991,USA,1f1,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1149
22,23.32,,Alexandria ANDERSON,28 JAN 1987,USA,2,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1147
23,23.35,,Yuliya KATSURA,28 MAY 1983,RUS,1h6,,Moskva (RUS) (i),19 JAN 2011,1144
24,23.36,,Myriam SOUMARÉ,29 OCT 1986,FRA,1f1,,Eaubonne (FRA) (i),23 JAN 2011,1143
25,23.37,,Yekaterina SMIRNOVA,08 SEP 1988,RUS,1,,Moskva (RUS) (i),17 FEB 2011,1142
26,23.38,,Yuliya CHERMOSHANSKAYA,06 JAN 1986,RUS,f2,,Moskva (RUS) (i),19 JAN 2011,1141
27,23.39,,Yelizaveta DEMIROVA,14 AUG 1987,RUS,f2,,Moskva (RUS) (i),19 JAN 2011,1140
27,23.39,,Emilie GAYDU,05 FEB 1989,FRA,1,,Aubiére (FRA) (i),19 FEB 2011,1140
29,23.40,,Ashley COLLIER,04 FEB 1992,USA,1,,"Fayetteville, AR (USA) (i)",04 MAR 2011,1139
30,23.41,,Kseniya RYZHOVA,19 APR 1987,RUS,2h6,,Moskva (RUS) (i),19 JAN 2011,1138
31,23.43,,Regina GEORGE,17 FEB 1991,USA,2h2,,"Fayetteville, AR (USA) (i)",26 FEB 2011,1136
32,23.44,,Anne Christina HAACK,15 APR 1987,GER,1,,Leipzig (GER) (i),27 FEB 2011,1135
33,23.45,,Shanae ROACH,1989,USA,2f2,,"Albuquerque, NM (USA) (i)",26 FEB 2011,1134
34,23.47,,Nelly BANCO,17 FEB 1986,FRA,2,,Aubiére (FRA) (i),19 FEB 2011,1132
34,23.47,,Marlena WESH,16 FEB 1991,HAI,2f1,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1132
36,23.54,,Denisa ROSOLOVÁ,21 AUG 1986,CZE,1,,Gent (BEL) (i),13 FEB 2011,1126
36,23.54,,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,3,,Moskva (RUS) (i),17 FEB 2011,1126
38,23.56,,Scottesha MILLER,14 JAN 1988,USA,6,,"Lincoln, NE (USA) (i)",26 FEB 2011,1124
38,23.56,,Shayla MAHAN,18 JAN 1989,USA,3f2,,"Fayetteville, AR (USA) (i)",27 FEB 2011,1124
38,23.56,,Christy UDOH,30 SEP 1991,USA,2,,"Fayetteville, AR (USA) (i)",04 MAR 2011,1124
41,23.58,,Trisha-Ann HAWTHORNE,08 NOV 1989,JAM,1f2,,"Boston, MA (USA) (i)",06 MAR 2011,1122
42,23.59,,Joice MADUAKA,30 SEP 1973,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1121
43,23.60,,Shannon GAGNE,03 SEP 1987,USA,1h1,,"Boston, MA (USA) (i)",25 FEB 2011,1120
44,23.61,,Jura LEVY,04 NOV 1990,JAM,3f2,,"Fayetteville, AR (USA) (i)",12 FEB 2011,1119
45,23.62,,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,1f1,,Spala (POL) (i),20 FEB 2011,1118
45,23.62,,Gabrielle GLENN,28 JAN 1989,USA,3f1,,"Fayetteville, AR (USA) (i)",27 FEB 2011,1118
47,23.66,,Cathleen TSCHIRCH,23 JUL 1979,GER,1f5,,Leverkusen (GER) (i),15 JAN 2011,1115
47,23.66,,Kseniya ZADORINA,02 MAR 1987,RUS,1h4,,Moskva (RUS) (i),30 JAN 2011,1115
49,23.67,,Teona RODGERS,26 JUN 1989,USA,1f9,,"Fayetteville, AR (USA) (i)",12 FEB 2011,1114
50,23.68,,Sheila PAUL,30 SEP 1989,USA,1f7,,"Fayetteville, AR (USA) (i)",12 FEB 2011,1113
50,23.68,,Sharay HALE,21 APR 1989,USA,1sf1,,"New York, NY (USA) (i)",26 FEB 2011,1113
52,23.69,,Judith RILEY,04 NOV 1988,JAM,1f1,,"Albuquerque, NM (USA) (i)",12 MAR 2011,1112
53,23.70,,Leslie COLE,16 FEB 1987,USA,1f2,,"Albuquerque, NM (USA) (i)",21 JAN 2011,1111
54,23.72,,Katherine ENDACOTT,29 JAN 1980,GBR,1h1,,Sheffield (GBR) (i),13 FEB 2011,1109
54,23.72,,Kai SELVON,13 APR 1992,TTO,4f1,,"Fayetteville, AR (USA) (i)",27 FEB 2011,1109
56,23.74,,Lee MCCONNELL,09 OCT 1978,GBR,1f2,,Sheffield (GBR) (i),06 FEB 2011,1107
57,23.75,,Janelle REDHEAD,27 DEC 1989,GRN,2f4,,"Fayetteville, AR (USA) (i)",12 FEB 2011,1106
57,23.75,,Briana NELSON,18 JUL 1992,USA,1h4,,"Lincoln, NE (USA) (i)",25 FEB 2011,1106
59,23.76,,Yekaterina VYSOTSKAYA,10 AUG 1987,RUS,3,,Moskva (RUS) (i),30 JAN 2011,1105
60,23.77,,Crystal EMMANUEL,27 NOV 1991,CAN,1f4,,Toronto (CAN) (i),20 FEB 2011,1104
61,23.78,,Johanna DANOIS,04 APR 1987,FRA,3,,Aubiére (FRA) (i),19 FEB 2011,1103
61,23.78,,Christina MANNING,29 MAY 1990,USA,2f2,,"Lafayette, LA (USA) (i)",27 FEB 2011,1103
61,23.78,,Desiree HENRY,26 AUG 1995,GBR,1h1,,Birmingham (GBR) (i),27 FEB 2011,1103
64,23.79,,Shana COX,22 JAN 1985,USA,2f5,,"University Park, PA (USA) (i)",15 JAN 2011,1102
64,23.79,,Kimberly HYACINTHE,28 MAR 1989,CAN,2f2,,"New York, NY (USA) (i)",05 FEB 2011,1102
64,23.79,,Mareike PETERS,09 JAN 1986,GER,1h3,,Leipzig (GER) (i),27 FEB 2011,1102
67,23.80,,Cassandra TATE,11 SEP 1990,USA,4f1,,"College Station, TX (USA) (i)",22 JAN 2011,1102
67,23.80,,Joanna ATKINS,31 JAN 1989,USA,3f4,,"Fayetteville, AR (USA) (i)",12 FEB 2011,1102
67,23.80,,Angele COOPER,03 NOV 1990,USA,3h3,,"Lincoln, NE (USA) (i)",25 FEB 2011,1102
70,23.81,,Yelena MIRONOVA,17 APR 1982,RUS,1,,Chelyabinsk (RUS) (i),16 JAN 2011,1101
71,23.83,,Vanya STAMBOLOVA,28 NOV 1983,BUL,1f2,,Budapest (HUN) (i),22 JAN 2011,1099
72,23.84,,Joey DUCK,14 APR 1989,GBR,2h2,,Sheffield (GBR) (i),13 FEB 2011,1098
72,23.84,,Gabrielle MAYO,26 JAN 1989,USA,3h2,,"Lincoln, NE (USA) (i)",25 FEB 2011,1098
