Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.38,,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2005,1238
2,22.69,,Christine ARRON,13 SEP 1973,FRA,1,,Liévin (FRA) (i),26 FEB 2005,1207
3,22.84,,Yuliya GUSHCHINA,04 MAR 1983,RUS,1,,Moskva (RUS) (i),22 JAN 2005,1193
4,22.90,,Tremedia BRICE,22 JUL 1981,USA,1,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1187
5,22.91,,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,1,,"Palacio de Deportes, Madrid (ESP) (i)",06 MAR 2005,1186
5,22.91,,Fana ASHBY,15 JUN 1981,TTO,2,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1186
7,22.94,,Karin MAYR-KRIFKA,04 JUN 1971,AUT,2,,"Palacio de Deportes, Madrid (ESP) (i)",06 MAR 2005,1183
8,22.98,,Courtney CHAMPION,10 JUN 1986,USA,3,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1179
9,22.99,,Muna LEE,30 OCT 1981,USA,1,,"Boston, MA (USA) (i)",29 JAN 2005,1178
10,23.02,,Hazel-Ann REGIS,01 FEB 1981,GRN,1,,"Fayetteville, AR (USA) (i)",27 FEB 2005,1175
11,23.15,,Shalonda SOLOMON,19 DEC 1985,USA,5,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1163
12,23.18,,Natalya IVANOVA,25 JUN 1981,RUS,2,,Moskva (RUS) (i),22 JAN 2005,1160
13,23.19,,Yekaterina KONDRATYEVA,08 APR 1982,RUS,3,,Moskva (RUS) (i),22 JAN 2005,1159
13,23.19,,DeeDee TROTTER,08 DEC 1982,USA,1,,"Fayetteville, AR (USA) (i)",11 FEB 2005,1159
15,23.20,,Svetlana POSPELOVA,24 DEC 1979,RUS,1,,Volgograd (RUS) (i),15 JAN 2005,1158
15,23.20,,Erica WHIPPLE,04 DEC 1982,USA,6,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1158
17,23.24,,Anna PACHOLAK-GUZOWSKA,15 JAN 1980,POL,2h4,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1154
18,23.25,,Cleo TYSON,01 MAY 1986,USA,5,,"Fayetteville, AR (USA) (i)",27 FEB 2005,1153
19,23.26,,Yulia PECHONKINA,21 APR 1978,RUS,1h3,,Moskva (RUS) (i),22 JAN 2005,1152
20,23.27,,Tatyana LEVINA,28 FEB 1977,RUS,1,,Moskva (RUS) (i),31 JAN 2005,1151
21,23.29,,Khalilah CARPENTER,27 JAN 1983,USA,6,,"Fayetteville, AR (USA) (i)",27 FEB 2005,1149
22,23.36,,Irina ROSIKHINA,11 MAY 1975,RUS,3h3,,Moskva (RUS) (i),22 JAN 2005,1143
23,23.41,,Yelena NEVMERZHITSKAYA,27 JUL 1980,BLR,1,,Minsk (BLR) (i),29 JAN 2005,1138
23,23.41,,Natasha HASTINGS,23 JUL 1986,USA,2h1,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1138
23,23.41,,Lina JACQUES-SÉBASTIEN,10 APR 1985,FRA,2h5,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1138
26,23.42,,Fabé DIA,14 FEB 1977,FRA,1,,Liévin (FRA) (i),20 FEB 2005,1137
26,23.42,,Jacqueline POELMAN,05 OCT 1973,NED,3,,"Palacio de Deportes, Madrid (ESP) (i)",06 MAR 2005,1137
28,23.43,,Simone FACEY,07 MAY 1985,JAM,3,,"Fayetteville, AR (USA) (i)",12 FEB 2005,1136
29,23.45,,Birgit ROCKMEIER,29 NOV 1973,GER,1,,Sindelfingen (GER) (i),20 FEB 2005,1134
29,23.45,,Sheri-Ann BROOKS,11 FEB 1983,JAM,1,,"Jonesboro, AR (USA) (i)",28 FEB 2005,1134
29,23.45,,LaTonya LOCHE,08 OCT 1985,USA,8,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1134
32,23.48,,Shana COX,22 JAN 1985,USA,1,,"University Park, PA (USA) (i)",29 JAN 2005,1131
32,23.48,,Sylviane FÉLIX,31 OCT 1977,FRA,2,,Karlsruhe (GER) (i),13 FEB 2005,1131
34,23.53,,Elizabeth WILSON,06 NOV 1982,USA,1,,"Lincoln, NE (USA) (i)",26 FEB 2005,1127
34,23.53,,Alenka BIKAR,07 JAN 1974,SLO,3h5,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1127
36,23.54,,Krysha BAYLEY,21 JAN 1984,CAN,3h2,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1126
37,23.55,,Iryna SHTANHYEYEVA,08 FEB 1982,UKR,1,,Sumy (UKR) (i),12 FEB 2005,1125
37,23.55,,Natallia SALAHUB,31 MAR 1975,BLR,1,,Minsk (BLR) (i),13 FEB 2005,1125
37,23.55,,Shevon STODDART,21 NOV 1982,JAM,1h5,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1125
40,23.56,,Natalya ANTYUKH,26 JUN 1981,RUS,2sf1,,Volgograd (RUS) (i),11 FEB 2005,1124
40,23.56,,Tianna MADISON,30 AUG 1985,USA,2h3,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1124
42,23.59,,Jenny KALLUR,16 FEB 1981,SWE,2,,Glasgow (GBR) (i),29 JAN 2005,1121
43,23.60,,Grit BREUER,16 FEB 1972,GER,1h1,,Sindelfingen (GER) (i),19 FEB 2005,1120
44,23.61,,Natalie KNIGHT,24 OCT 1986,USA,4h2,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1119
45,23.62,,Solen DESERT,02 AUG 1982,FRA,3,,Liévin (FRA) (i),26 FEB 2005,1118
46,23.63,,Kandace TUCKER,12 APR 1984,USA,2,,"Nampa, ID (USA) (i)",12 FEB 2005,1117
46,23.63,,Monika BEJNAR,10 MAR 1981,POL,2,,Spala (POL) (i),20 FEB 2005,1117
46,23.63,,Angela MOROŞANU,26 JUL 1986,ROU,4sf2,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1117
49,23.64,,Irina KHABAROVA,18 MAR 1966,RUS,2sf2,,Volgograd (RUS) (i),11 FEB 2005,1116
50,23.65,,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,3,,Volgograd (RUS) (i),15 JAN 2005,1116
51,23.67,,Susan BURNSIDE-DEACON,03 FEB 1980,GBR,1,,Sheffield (GBR) (i),12 FEB 2005,1114
51,23.67,,Marshevet HOOKER,25 SEP 1984,USA,2,,"Lincoln, NE (USA) (i)",26 FEB 2005,1114
53,23.68,,Donna FRASER,07 NOV 1972,GBR,1sf2,,Sheffield (GBR) (i),12 FEB 2005,1113
53,23.68,,Beau WALKER,25 MAR 1983,USA,3h3,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1113
53,23.68,,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1h8,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1113
56,23.69,,Kaltouma NADJINA,16 NOV 1976,CHA,1,,Saskatoon (CAN) (i),06 FEB 2005,1112
57,23.70,,Janice DAVIS,27 OCT 1984,USA,6,,"Fayetteville, AR (USA) (i)",12 FEB 2005,1111
57,23.70,,Bianca KNIGHT,02 JAN 1989,USA,1,,"Pocatello, ID (USA) (i)",19 FEB 2005,1111
59,23.72,,Marion WAGNER,01 FEB 1978,GER,1h4,,Sindelfingen (GER) (i),19 FEB 2005,1109
59,23.72,,Cheryl GARNER,04 JUN 1983,USA,4h1,,"Fayetteville, AR (USA) (i)",11 MAR 2005,1109
61,23.73,,Ciara SHEEHY,12 AUG 1980,IRL,3h3,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1108
62,23.74,,Latonia WILSON,30 NOV 1984,USA,7,,"Fayetteville, AR (USA) (i)",12 FEB 2005,1107
63,23.75,,Jerrika CHAPPLE,11 SEP 1984,USA,3,,"Lincoln, NE (USA) (i)",26 FEB 2005,1106
64,23.76,,Stephanie DURST,06 JAN 1982,USA,2,,Saskatoon (CAN) (i),06 FEB 2005,1105
64,23.76,,LaKadron IVERY,23 JUN 1983,USA,1h1,,"Lincoln, NE (USA) (i)",25 FEB 2005,1105
