Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,21.78,-0.1,Elaine THOMPSON,28 JUN 1992,JAM,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1261
2,21.86,+0.2,Dafne SCHIPPERS,15 JUN 1992,NED,2,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1252
3,21.99,+1.9,Tori BOWIE,27 AUG 1990,USA,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1239
4,22.02,+0.2,Allyson FELIX,18 NOV 1985,USA,3,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1236
5,22.05,+0.8,Shaunae MILLER,15 APR 1994,BAH,1,,Kingston (JAM),11 JUN 2016,1232
6,22.21,+1.9,Arianna WASHINGTON,04 SEP 1996,USA,1,,"Eugene, OR (USA)",11 JUN 2016,1216
6,22.21,-0.1,Marie-Josée TA LOU,18 NOV 1988,CIV,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1216
8,22.25,+1.9,Deajah STEVENS,19 MAY 1995,USA,2,,"Eugene, OR (USA)",11 JUN 2016,1211
8,22.25,+0.8,Michelle-Lee AHYE,10 APR 1992,TTO,2sf3,,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,1211
10,22.26,-1.3,Felicia BROWN,27 OCT 1993,USA,1,,"Tuscaloosa, AL (USA)",14 MAY 2016,1217
11,22.29,+0.5,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1f1,,"Clermont, FL (USA)",30 APR 2016,1207
12,22.31,-0.1,Dina ASHER-SMITH,04 DEC 1995,GBR,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1205
13,22.38,+0.4,Lea SPRUNGER,05 MAR 1990,SUI,1,,Genève (SUI),17 JUL 2016,1198
14,22.39,+0.8,Jenna PRANDINI,20 NOV 1992,USA,2,,Kingston (JAM),11 JUN 2016,1197
15,22.40,+1.4,Joanna ATKINS,31 JAN 1989,USA,1f1,,"Clermont, FL (USA)",14 MAY 2016,1196
16,22.42,+0.1,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,2sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,1194
17,22.46,+0.1,Desiree HENRY,26 AUG 1995,GBR,2,,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2016,1190
18,22.47,+1.9,Gabrielle THOMAS,07 DEC 1996,USA,3,,"Eugene, OR (USA)",11 JUN 2016,1189
19,22.48,-1.3,Taylor WASHINGTON,06 MAY 1993,USA,2,,"Tuscaloosa, AL (USA)",14 MAY 2016,1195
20,22.49,-1.1,Hannah CUNLIFFE,09 JAN 1996,USA,1,,"Seattle, WA (USA)",15 MAY 2016,1193
21,22.50,+0.1,Phyllis FRANCIS,04 MAY 1992,USA,2,,"Houston, TX (USA)",23 JUL 2016,1186
21,22.50,+0.1,Ella NELSON,10 MAY 1994,AUS,3sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,1186
21,22.50,+0.2,Simone FACEY,07 MAY 1985,JAM,5,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1186
24,22.52,+0.1,Murielle AHOURÉ,23 AUG 1987,CIV,2h8,,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1183
25,22.54,+1.9,Morolake AKINOSUN,17 MAY 1994,USA,4,,"Eugene, OR (USA)",11 JUN 2016,1181
25,22.54,+1.9,TyNia GAITHER,16 MAR 1993,BAH,5,,"Eugene, OR (USA)",11 JUN 2016,1181
27,22.56,+1.6,Kyra JEFFERSON,23 SEP 1994,USA,1h4,,"Tuscaloosa, AL (USA)",12 MAY 2016,1179
27,22.56,+0.9,Shakima WIMBLEY,23 APR 1995,USA,1,,"Tallahassee, FL (USA)",15 MAY 2016,1179
