Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.64,,Juliet CAMPBELL,17 MAR 1970,JAM,1,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1212
2,22.84,,Cydonie MOTHERSILL,19 MAR 1978,CAY,1h1,,"Fayetteville, AR (USA) (i)",09 MAR 2001,1193
3,22.96,,LaTasha JENKINS,19 DEC 1977,USA,2,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1181
4,22.97,,Karin MAYR-KRIFKA,04 JUN 1971,AUT,1,,Wien (AUT) (i),25 FEB 2001,1180
5,22.99,,Susanthika JAYASINGHE,17 DEC 1975,SRI,1h1,,"Atlantic Pavillion, Lisboa (POR) (i)",09 MAR 2001,1178
6,23.01,,Gabi ROCKMEIER,29 NOV 1973,GER,1,,Sindelfingen (GER) (i),04 MAR 2001,1176
7,23.02,,Natalya VINOGRADOVA,28 FEB 1973,BLR,1sf3,,"Atlantic Pavillion, Lisboa (POR) (i)",09 MAR 2001,1175
8,23.06,,Muriel HURTIS,25 MAR 1979,FRA,2sf3,,"Atlantic Pavillion, Lisboa (POR) (i)",09 MAR 2001,1171
9,23.08,,Nora GÜNER,01 JUN 1977,TUR,2,,Wien (AUT) (i),12 FEB 2001,1170
10,23.11,,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,3,,Wien (AUT) (i),12 FEB 2001,1167
11,23.17,,Muna LEE,30 OCT 1981,USA,1,,"Fayetteville, AR (USA) (i)",09 FEB 2001,1161
12,23.19,,Birgit ROCKMEIER,29 NOV 1973,GER,1,,Dortmund (GER) (i),25 FEB 2001,1159
13,23.24,,Anastasiya KAPACHINSKAYA,21 NOV 1979,RUS,1,,Moskva (RUS) (i),17 FEB 2001,1154
14,23.27,,Alenka BIKAR,07 JAN 1974,SLO,2sf2,,"Atlantic Pavillion, Lisboa (POR) (i)",09 MAR 2001,1151
15,23.29,,Oksana EKK,26 NOV 1974,RUS,1h5,,Moskva (RUS) (i),17 JAN 2001,1149
16,23.31,,Shanta GHOSH,03 JAN 1975,GER,1,,Karlsruhe (GER) (i),27 JAN 2001,1148
16,23.31,,Natalya MIKHAYLOVSKAYA,20 NOV 1975,RUS,2,,Moskva (RUS) (i),17 FEB 2001,1148
16,23.31,,Fabé DIA,14 FEB 1977,FRA,1,,Liévin (FRA) (i),18 FEB 2001,1148
19,23.33,,Rachelle BOONE-SMITH,30 JUN 1981,USA,5,,"Fayetteville, AR (USA) (i)",09 MAR 2001,1146
19,23.33,,Demetria WASHINGTON DAVIS,31 DEC 1979,USA,1h2,,"Fayetteville, AR (USA) (i)",09 MAR 2001,1146
21,23.35,,Catherine MURPHY,21 SEP 1975,GBR,1,,Birmingham (GBR) (i),28 JAN 2001,1144
22,23.36,,Teneeshia JONES,28 JAN 1979,USA,1,,"Indianapolis, IN (USA) (i)",10 FEB 2001,1143
23,23.41,,Mikele BARBER,04 OCT 1980,USA,3,,"Fayetteville, AR (USA) (i)",09 MAR 2001,1138
24,23.42,,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,7,,Liévin (FRA) (i),25 FEB 2001,1137
25,23.46,,Marina KISLOVA,12 DEC 1978,RUS,4,,Moskva (RUS) (i),17 FEB 2001,1133
26,23.50,,Yuliya SOTNIKOVA,18 NOV 1970,RUS,1h2,,Moskva (RUS) (i),17 JAN 2001,1130
27,23.52,,Natallia SALAHUB,31 MAR 1975,BLR,2,,Minsk (BLR) (i),23 FEB 2001,1128
27,23.52,,Tania WOODS,23 SEP 1980,USA,2,,"Atlanta, GA (USA) (i)",03 MAR 2001,1128
29,23.53,,Johanna MANNINEN,04 APR 1980,FIN,1h5,,Helsinki (FIN) (i),04 FEB 2001,1127
29,23.53,,Nanceen PERRY,19 APR 1977,USA,2,,"Fayetteville, AR (USA) (i)",10 FEB 2001,1127
31,23.54,,Yulia PECHONKINA,21 APR 1978,RUS,1h9,,Moskva (RUS) (i),04 FEB 2001,1126
32,23.55,,Angel PATTERSON,06 AUG 1979,USA,7,,"Fayetteville, AR (USA) (i)",09 MAR 2001,1125
33,23.58,,Larisa KRUGLOVA,27 OCT 1972,RUS,1,,Moskva (RUS) (i),04 FEB 2001,1122
34,23.59,,Merlene FRAZER,27 DEC 1973,JAM,3,,"Fayetteville, AR (USA) (i)",10 FEB 2001,1121
34,23.59,,Angel PERKINS-MCLEAN,05 OCT 1984,USA,1,,"New York, NY (USA) (i)",11 MAR 2001,1121
36,23.61,,Daniela GRAGLIA,26 MAY 1976,ITA,1,,Torino (ITA) (i),11 FEB 2001,1119
36,23.61,,Donna FRASER,07 NOV 1972,GBR,4,,Birmingham (GBR) (i),18 FEB 2001,1119
38,23.62,,Natalya IGNATOVA,03 JAN 1973,RUS,1h5,,Moskva (RUS) (i),20 JAN 2001,1118
39,23.65,,Consuella MOORE,29 AUG 1981,USA,h,,"University Park, PA (USA) (i)",10 FEB 2001,1116
40,23.66,,Olga KHALANDYREVA,13 NOV 1981,RUS,5,,Moskva (RUS) (i),17 FEB 2001,1115
40,23.66,,Irina ROSIKHINA,11 MAY 1975,RUS,7,,Moskva (RUS) (i),17 FEB 2001,1115
42,23.67,,Emily FREEMAN,24 NOV 1980,GBR,1sf2,,Birmingham (GBR) (i),28 JAN 2001,1114
43,23.68,,Aleah WILLIAMS,07 JAN 1981,USA,5,,"Fayetteville, AR (USA) (i)",09 FEB 2001,1113
43,23.68,,Kisha JETT,11 FEB 1975,USA,3,,"Atlanta, GA (USA) (i)",03 MAR 2001,1113
43,23.68,,Maria Carmo TAVARES,27 APR 1974,POR,1,,Lisboa (POR) (i),04 MAR 2001,1113
46,23.69,,Tatyana LEVINA,28 FEB 1977,RUS,1,,Moskva (RUS) (i),21 FEB 2001,1112
