Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,21.98,+1.4,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1240
2,22.03,+1.4,Allyson FELIX,18 NOV 1985,USA,2,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1234
3,22.32,+0.1,Myriam SOUMARÉ,29 OCT 1986,FRA,1,,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,1204
4,22.40,+0.6,Consuella MOORE,29 AUG 1981,USA,1,,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1196
5,22.41,+1.2,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,1,,Saransk (RUS),15 JUL 2010,1195
6,22.44,+0.1,Yelizaveta BRYZGINA,28 NOV 1989,UKR,2,,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,1192
7,22.46,+1.1,LaShauntea MOORE,31 JUL 1983,USA,1,,Baie Mahault (FRA),01 MAY 2010,1190
8,22.47,+0.6,Shalonda SOLOMON,19 DEC 1985,USA,2,,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1189
9,22.49,+1.1,Porscha LUCAS,18 JUN 1988,USA,1h1,,"Eugene, OR (USA)",10 JUN 2010,1187
10,22.54,+1.0,Carmelita JETER,24 NOV 1979,USA,1,,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1181
10,22.54,+2.0,Anneisha MCLAUGHLIN-WHILBY,06 JAN 1986,JAM,1,,Haldensleben (GER),22 AUG 2010,1181
12,22.57,0.0,Kerron STEWART,16 APR 1984,JAM,1f1,,"Auburn, AL (USA)",17 APR 2010,1178
13,22.59,+1.4,Bianca KNIGHT,02 JAN 1989,USA,3,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1176
13,22.59,+0.1,Lina JACQUES-SÉBASTIEN,10 APR 1985,FRA,4,,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,1176
15,22.61,+0.1,Eleni ARTYMATA,16 MAY 1986,CYP,5,,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,1174
16,22.62,0.0,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,3,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1173
17,22.65,+0.7,Jeneba TARMOH,27 SEP 1989,USA,1,,"Columbia, MO (USA)",16 MAY 2010,1170
17,22.65,0.0,Sherone SIMPSON,12 AUG 1984,JAM,4,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1170
19,22.69,+1.1,Cydonie MOTHERSILL,19 MAR 1978,CAY,1h2,,Mayagüez (PUR),27 JUL 2010,1166
20,22.71,+0.2,Nivea SMITH,18 FEB 1990,BAH,1,,Nassau (BAH),26 JUN 2010,1164
20,22.71,-0.1,Blessing OKAGBARE,09 OCT 1988,NGR,1,,Lignano Sabbiadoro (ITA),18 JUL 2010,1164
20,22.71,+2.0,Shareese WOODS,20 FEB 1985,USA,2,,Haldensleben (GER),22 AUG 2010,1164
23,22.72,-0.3,Sheri-Ann BROOKS,11 FEB 1983,JAM,1,,Rio de Janeiro (BRA),23 MAY 2010,1164
24,22.74,+0.6,Amber PURVIS,23 JAN 1990,USA,4,,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1161
25,22.75,-0.5,Semoy HACKETT,27 NOV 1988,TTO,1,,"Charlotte, NC (USA)",29 MAY 2010,1163
26,22.78,0.0,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,5,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1157
27,22.79,+2.0,Jodie WILLIAMS,28 SEP 1993,GBR,1,,Loughborough (GBR),22 MAY 2010,1156
27,22.79,+1.2,Yekaterina VYSOTSKAYA,10 AUG 1987,RUS,2,,Saransk (RUS),15 JUL 2010,1156
29,22.80,+1.8,Aymeé MARTÍNEZ,17 NOV 1988,CUB,1,,La Habana (CUB),11 JUN 2010,1155
29,22.80,+1.8,Yuliya GUSHCHINA,04 MAR 1983,RUS,2,,Moskva (RUS),29 JUN 2010,1155
31,22.81,-1.4,Rose-Mary WHYTE,08 SEP 1986,JAM,2,,"International Stadium, Gateshead (GBR)",10 JUL 2010,1162
32,22.83,+0.6,Alexandria ANDERSON,28 JAN 1987,USA,5,,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1152
33,22.84,+1.6,Candyce MCGRONE,24 MAR 1989,USA,1f1,,"Greensboro, NC (USA)",29 MAY 2010,1151
33,22.84,+0.6,Me'Lisa BARBER,04 OCT 1980,USA,6,,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1151
35,22.86,-0.2,Debbie DUNN,26 MAR 1978,USA,1,,Ponce (PUR),08 MAY 2010,1150
36,22.87,+1.6,Sheniqua FERGUSON,24 NOV 1989,BAH,1f3,,"Greensboro, NC (USA)",29 MAY 2010,1148
37,22.89,-0.2,Chisato FUKUSHIMA,27 JUN 1988,JPN,1,,Shizuoka (JPN),03 MAY 2010,1147
38,22.90,-0.2,Marshevet HOOKER,25 SEP 1984,USA,5,,Kingston (JAM),01 MAY 2010,1146
