Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.38,,Gabrielle THOMAS,07 DEC 1996,USA,1f2,,"College Station, TX (USA) (i)",10 MAR 2018,1238
2,22.41,,Ashley HENDERSON,04 DEC 1995,USA,1f1,,"College Station, TX (USA) (i)",10 MAR 2018,1235
3,22.55,,Lynna IRBY,06 DEC 1998,USA,2f2,,"College Station, TX (USA) (i)",10 MAR 2018,1221
4,22.68,,Sydney MCLAUGHLIN,07 AUG 1999,USA,2h3,,"College Station, TX (USA) (i)",09 MAR 2018,1208
5,22.81,,Mikiah BRISCO,14 JUL 1996,USA,1f1,,"College Station, TX (USA) (i)",25 FEB 2018,1196
6,22.82,,Deanna HILL,13 APR 1996,USA,1f1,,"Clemson, SC (USA) (i)",10 FEB 2018,1195
7,22.83,,Kayelle CLARKE,28 FEB 1996,TTO,2f1,,"College Station, TX (USA) (i)",25 FEB 2018,1194
8,22.85,,Ka'Tia SEYMOUR,03 OCT 1997,USA,1f2,,"Clemson, SC (USA) (i)",24 FEB 2018,1192
9,22.88,,Lea SPRUNGER,05 MAR 1990,SUI,1f1,,Magglingen (SUI) (i),18 FEB 2018,1189
9,22.88,,Kortnei JOHNSON,11 AUG 1997,USA,1h4,,"College Station, TX (USA) (i)",24 FEB 2018,1189
11,22.99,,Payton STUMBAUGH,29 NOV 1995,USA,1f10,,"Fayetteville, AR (USA) (i)",26 JAN 2018,1178
11,22.99,,Kendall ELLIS,08 MAR 1996,USA,2f2,,"Clemson, SC (USA) (i)",10 FEB 2018,1178
13,23.00,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,3f2,,"Clemson, SC (USA) (i)",10 FEB 2018,1177
14,23.02,,Quanera HAYES,07 MAR 1992,USA,1f9,,"Fayetteville, AR (USA) (i)",12 JAN 2018,1175
14,23.02,,Maria BELIMPASAKI,19 JUN 1991,GRE,1f2,,Pireaus (GRE) (i),11 FEB 2018,1175
14,23.02,,Shauna HELPS,23 OCT 1996,JAM,2f2,,"Clemson, SC (USA) (i)",24 FEB 2018,1175
17,23.03,,Daija LAMPKIN,11 JUL 1999,USA,1h8,,"College Station, TX (USA) (i)",24 FEB 2018,1174
18,23.07,,Danyel WHITE,10 FEB 1998,USA,2h4,,"College Station, TX (USA) (i)",09 MAR 2018,1170
19,23.10,,Tamara CLARK,09 JAN 1999,USA,2f1,,"Albuquerque, NM (USA) (i)",02 FEB 2018,1168
20,23.12,,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,1,,Toruń (POL) (i),18 FEB 2018,1166
21,23.14,,Shania COLLINS,14 NOV 1996,USA,1f1,,"Birmingham, AL (USA) (i)",13 JAN 2018,1164
21,23.14,,Felicia BROWN,27 OCT 1993,USA,1f1,,"Clemson, SC (USA) (i)",27 JAN 2018,1164
21,23.14,,Hannah JACKSON,28 FEB 1997,USA,1f1,,"Boston, MA (USA) (i)",25 FEB 2018,1164
24,23.15,,Brenessa THOMPSON,22 JUL 1996,GUY,1h2,,"College Station, TX (USA) (i)",24 FEB 2018,1163
25,23.16,,Anna COCKRELL,28 AUG 1997,USA,2f9,,"Fayetteville, AR (USA) (i)",26 JAN 2018,1162
25,23.16,,Lauren Rain WILLIAMS,25 JUL 1999,USA,1f1,,"Albuquerque, NM (USA) (i)",09 FEB 2018,1162
25,23.16,,Diamond SPAULDING,29 SEP 1996,USA,2h8,,"College Station, TX (USA) (i)",24 FEB 2018,1162
25,23.16,,Brittany BROWN,18 APR 1995,USA,4h1,,"College Station, TX (USA) (i)",09 MAR 2018,1162
29,23.17,,LaTessa JOHNSON,13 APR 1997,USA,1f2,,"Birmingham, AL (USA) (i)",24 FEB 2018,1161
30,23.19,,Twanisha TERRY,24 JAN 1999,USA,1f7,,"Clemson, SC (USA) (i)",10 FEB 2018,1159
30,23.19,,Tatjana PINTO,02 JUL 1992,GER,1f2,,Dortmund (GER) (i),18 FEB 2018,1159
32,23.20,,Khianna GRAY,30 DEC 1996,USA,1f6,,"Clemson, SC (USA) (i)",10 FEB 2018,1158
33,23.21,,Joanna ATKINS,31 JAN 1989,USA,1f1,,"Boston, MA (USA) (i)",26 JAN 2018,1157
33,23.21,,Amber IVY,02 NOV 1997,USA,2h4,,"College Station, TX (USA) (i)",24 FEB 2018,1157
35,23.23,,Georganne MOLINE,06 MAR 1990,USA,2f1,,"Lubbock, TX (USA) (i)",10 FEB 2018,1155
36,23.24,,Tamari DAVIS,15 FEB 2003,USA,1h7,,"New York, NY (USA) (i)",10 MAR 2018,1154
37,23.26,,Briana GUILLORY,21 NOV 1997,USA,1f10,,"Lincoln, NE (USA) (i)",03 FEB 2018,1152
38,23.29,,Ashley SPENCER,08 JUN 1993,USA,1,,"College Station, TX (USA) (i)",20 JAN 2018,1149
39,23.30,,Finette AGYAPONG,01 FEB 1997,GBR,1,,Birmingham (GBR) (i),18 FEB 2018,1149
39,23.30,,Rebakah SMITH,01 MAY 1998,USA,1f1,,"Clemson, SC (USA) (i)",24 FEB 2018,1149
41,23.31,,Kendra HARRISON,18 SEP 1992,USA,1f1,,"Bloomington, IN (USA) (i)",26 JAN 2018,1148
42,23.32,,Rebekka HAASE,02 JAN 1993,GER,1,,Chemnitz (GER) (i),10 FEB 2018,1147
42,23.32,,Kiana HORTON,29 JAN 1997,USA,1f1,,"Lubbock, TX (USA) (i)",16 FEB 2018,1147
42,23.32,,Anglerne ANNELUS,10 JAN 1997,USA,2f4,,"Fayetteville, AR (USA) (i)",16 FEB 2018,1147
42,23.32,,Jada BAYLARK,17 OCT 1997,USA,2h3,,"College Station, TX (USA) (i)",24 FEB 2018,1147
46,23.33,,Natalliah WHYTE,09 AUG 1997,JAM,1h5,,"College Station, TX (USA) (i)",24 FEB 2018,1146
47,23.35,,Morganne MUKES,,USA,1f1,,"Lincoln, NE (USA) (i)",20 JAN 2018,1144
47,23.35,,Jenae AMBROSE,29 DEC 1997,BAH,1f3,,"Fayetteville, AR (USA) (i)",10 FEB 2018,1144
49,23.36,,Cassondra HALL,23 SEP 1997,USA,2h1,,"College Station, TX (USA) (i)",24 FEB 2018,1143
50,23.38,,Taylor BENNETT,15 JAN 1997,USA,1f7,,"Ann Arbor, MI (USA) (i)",03 FEB 2018,1141
50,23.38,,Ama PIPI,26 NOV 1995,GBR,2f2,,"Fayetteville, AR (USA) (i)",10 FEB 2018,1141
52,23.41,,Helene RØNNINGEN,04 SEP 1998,NOR,1,,Bærum (NOR) (i),04 FEB 2018,1138
52,23.41,,Kristina KHOROSHEVA,05 APR 1993,RUS,1,,Moskva (RUS) (i),13 FEB 2018,1138
54,23.43,,Rachel MISHER,04 FEB 1997,USA,2f2,,"Albuquerque, NM (USA) (i)",02 FEB 2018,1136
55,23.44,,Amandine BROSSIER,15 AUG 1995,FRA,1,,Liévin (FRA) (i),18 FEB 2018,1135
56,23.45,,India BROWN,29 JAN 1996,USA,3f4,,"Fayetteville, AR (USA) (i)",10 FEB 2018,1134
57,23.46,,Carmiesha COX,16 MAY 1995,BAH,1f1,,"Fayetteville, AR (USA) (i)",10 FEB 2018,1133
58,23.47,,Symone DARIUS,04 JUL 1998,USA,3f1,,"Albuquerque, NM (USA) (i)",02 FEB 2018,1132
58,23.47,,Brianne BETHEL,05 JUL 1998,BAH,1f1,,"Birmingham, AL (USA) (i)",24 FEB 2018,1132
60,23.48,,Jessica BEARD,08 JAN 1989,USA,2f1,,"Boston, MA (USA) (i)",26 JAN 2018,1131
60,23.48,,Olga BELKINA,23 AUG 1990,RUS,2,,Moskva (RUS) (i),13 FEB 2018,1131
62,23.49,,Briyahna DESROSIERS,11 MAR 1996,USA,1f3,,"Albuquerque, NM (USA) (i)",09 FEB 2018,1131
62,23.49,,Alfreda STEELE,19 DEC 1997,USA,2f1,,"Clemson, SC (USA) (i)",24 FEB 2018,1131
62,23.49,,Julia MADUBUIKE,16 APR 1999,USA,3h1,,"College Station, TX (USA) (i)",24 FEB 2018,1131
65,23.51,,Robin REYNOLDS,22 FEB 1994,USA,2f1,,"Lubbock, TX (USA) (i)",27 JAN 2018,1129
65,23.51,,Iman BROWN,2002,USA,2f3,,"Albuquerque, NM (USA) (i)",09 FEB 2018,1129
65,23.51,,Kiara PARKER,28 OCT 1996,USA,3h7,,"College Station, TX (USA) (i)",24 FEB 2018,1129
65,23.51,,Abby STEINER,24 NOV 1999,USA,2f2,,"New York, NY (USA) (i)",11 MAR 2018,1129
69,23.52,,Leya BUCHANAN,17 AUG 1996,CAN,1f7,,"Fayetteville, AR (USA) (i)",10 FEB 2018,1128
70,23.53,,Stephanie OSUJI,06 JAN 1997,NGR,3f3,,"Fayetteville, AR (USA) (i)",10 FEB 2018,1127
71,23.54,,Ky WESTBROOK,25 FEB 1996,USA,1f7,,"Fayetteville, AR (USA) (i)",26 JAN 2018,1126
71,23.54,,Celera BARNES,02 DEC 1998,USA,3h3,,"College Station, TX (USA) (i)",24 FEB 2018,1126
73,23.55,,Kori CARTER,03 JUN 1992,USA,1f3,,"Clemson, SC (USA) (i)",20 JAN 2018,1125
74,23.56,,Zakiya DENOON,23 NOV 1995,TTO,2f2,,"Lubbock, TX (USA) (i)",13 JAN 2018,1124
74,23.56,,Yelena CHERNYAYEVA,19 SEP 1988,RUS,3,,Moskva (RUS) (i),13 FEB 2018,1124
74,23.56,,Cierra WHITE,29 APR 1993,USA,2f1,,"Lubbock, TX (USA) (i)",16 FEB 2018,1124
74,23.56,,Torie ROBINSON,11 JUN 1996,USA,3f2,,"Clemson, SC (USA) (i)",24 FEB 2018,1124
78,23.57,,Jennifer GALAIS,07 MAR 1992,FRA,2,,Liévin (FRA) (i),18 FEB 2018,1123
78,23.57,,Meghan BEESLEY,15 NOV 1989,GBR,2,,Birmingham (GBR) (i),18 FEB 2018,1123
