Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.49,,Muriel HURTIS,25 MAR 1979,FRA,1sf1,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1227
1,22.49,,Muna LEE,30 OCT 1981,USA,1h2,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1227
3,22.59,,Anastasiya KAPACHINSKAYA,21 NOV 1979,RUS,1,,Moskva (RUS) (i),27 FEB 2003,1217
4,22.63,,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"Fayetteville, AR (USA) (i)",14 FEB 2003,1213
5,22.76,,Sylviane FÉLIX,31 OCT 1977,FRA,2,,Liévin (FRA) (i),23 FEB 2003,1200
6,22.80,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1h4,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1196
7,22.81,,Juliet CAMPBELL,17 MAR 1970,JAM,3,,"National Indoor Arena, Birmingham (GBR) (i)",15 MAR 2003,1196
8,22.82,,Cydonie MOTHERSILL,19 MAR 1978,CAY,3,,Liévin (FRA) (i),23 FEB 2003,1195
9,22.88,,Karin MAYR-KRIFKA,04 JUN 1971,AUT,1,,Wien (AUT) (i),09 MAR 2003,1189
10,22.91,,Natalya VINOGRADOVA,28 FEB 1973,BLR,2sf1,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1186
11,22.99,,Rachelle BOONE-SMITH,30 JUN 1981,USA,3,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1178
12,23.03,,Gabi ROCKMEIER,29 NOV 1973,GER,1,,Chemnitz (GER) (i),07 FEB 2003,1174
12,23.03,,Aleen BAILEY,25 NOV 1980,JAM,4,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1174
14,23.05,,Nora GÜNER,01 JUN 1977,TUR,1,,Wien (AUT) (i),28 JAN 2003,1172
14,23.05,,Yuliya TABAKOVA,01 MAY 1980,RUS,2sf5,,Moskva (RUS) (i),26 FEB 2003,1172
16,23.06,,Mikele BARBER,04 OCT 1980,USA,2h2,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1171
17,23.14,,Manuela LEVORATO,16 MAR 1977,ITA,1,,Genova (ITA) (i),02 MAR 2003,1164
17,23.14,,Allyson FELIX,18 NOV 1985,USA,1,,"Boston, MA (USA) (i)",02 MAR 2003,1164
