Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.80,,Murielle AHOURÉ,23 AUG 1987,CIV,1f2,,"College Station, TX (USA) (i)",13 MAR 2009,1196
2,22.83,,Porscha LUCAS,18 JUN 1988,USA,2f2,,"College Station, TX (USA) (i)",13 MAR 2009,1194
3,22.88,,Bianca KNIGHT,02 JAN 1989,USA,1f1,,"Fayetteville, AR (USA) (i)",13 FEB 2009,1189
4,22.89,,Charonda WILLIAMS,27 MAR 1987,USA,1f1,,"College Station, TX (USA) (i)",13 MAR 2009,1188
5,23.11,,Tiffany TOWNSEND,14 JUN 1989,USA,1h2,,"College Station, TX (USA) (i)",27 FEB 2009,1167
5,23.11,,Alexandria ANDERSON,28 JAN 1987,USA,2f1,,"College Station, TX (USA) (i)",13 MAR 2009,1167
7,23.17,,Shalonda SOLOMON,19 DEC 1985,USA,1f1,,"Boston, MA (USA) (i)",07 FEB 2009,1161
8,23.23,,Gabrielle MAYO,26 JAN 1989,USA,3f1,,"College Station, TX (USA) (i)",13 MAR 2009,1155
8,23.23,,Allison GEORGE,03 JAN 1988,GRN,1h1,,"College Station, TX (USA) (i)",13 MAR 2009,1155
10,23.24,,Anna GEFLIKH,01 FEB 1983,RUS,1,,Moskva (RUS) (i),14 FEB 2009,1154
11,23.28,,Jessica BEARD,08 JAN 1989,USA,2h1,,"College Station, TX (USA) (i)",27 FEB 2009,1150
12,23.31,,Jeneba TARMOH,27 SEP 1989,USA,1f1,,"College Station, TX (USA) (i)",14 FEB 2009,1148
13,23.34,,Leslie COLE,16 FEB 1987,USA,2h2,,"College Station, TX (USA) (i)",27 FEB 2009,1145
13,23.34,,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,4f1,,"College Station, TX (USA) (i)",13 MAR 2009,1145
15,23.35,,Yekaterina YEFIMOVA,28 JUN 1989,RUS,1,,Saransk (RUS) (i),02 MAR 2009,1144
16,23.37,,Ashton PURVIS,12 JUL 1992,USA,1f1,,"New York, NY (USA) (i)",15 MAR 2009,1142
17,23.38,,Donna FRASER,07 NOV 1972,GBR,1f1,,Birmingham (GBR) (i),01 FEB 2009,1141
18,23.42,,Natalya MURINOVICH,27 MAY 1985,RUS,2,,Moskva (RUS) (i),14 FEB 2009,1137
18,23.42,,Christine OHURUOGU,17 MAY 1984,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1137
18,23.42,,Teona RODGERS,26 JUN 1989,USA,2f2,,"Blacksburg, VA (USA) (i)",28 FEB 2009,1137
21,23.45,,Virgil HODGE,17 NOV 1983,SKN,1f2,,Liévin (FRA) (i),10 FEB 2009,1134
22,23.48,,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,3,,Moskva (RUS) (i),14 FEB 2009,1131
22,23.48,,Scottesha MILLER,14 JAN 1988,USA,3h2,,"College Station, TX (USA) (i)",13 MAR 2009,1131
24,23.50,,Olga ZAYTSEVA,10 NOV 1984,RUS,4,,Moskva (RUS) (i),14 FEB 2009,1130
25,23.51,,Anne CIBIS,27 SEP 1985,GER,1,,Leipzig (GER) (i),22 FEB 2009,1129
26,23.54,,Yuliya GUSHCHINA,04 MAR 1983,RUS,1f1,,Liévin (FRA) (i),10 FEB 2009,1126
27,23.56,,Amy Mbacké THIAM,10 NOV 1976,SEN,2f2,,Liévin (FRA) (i),10 FEB 2009,1124
28,23.58,,Thélia SIGÈRE,03 JUN 1985,FRA,1f1,,Reims (FRA) (i),03 FEB 2009,1122
28,23.58,,Joice MADUAKA,30 SEP 1973,GBR,3f2,,Liévin (FRA) (i),10 FEB 2009,1122
28,23.58,,Ebonie FLOYD,21 OCT 1983,USA,1f2,,"College Station, TX (USA) (i)",14 FEB 2009,1122
28,23.58,,Cathleen TSCHIRCH,23 JUL 1979,GER,2,,Leipzig (GER) (i),22 FEB 2009,1122
32,23.59,,Shana SOLOMON,20 OCT 1987,USA,1f1,,"Gainesville, FL (USA) (i)",24 JAN 2009,1121
32,23.59,,Shavon GREAVES,20 DEC 1988,USA,3h1,,"College Station, TX (USA) (i)",13 MAR 2009,1121
34,23.60,,Nickeisha ANDERSON,15 MAR 1985,JAM,2f1,,"Fayetteville, AR (USA) (i)",13 FEB 2009,1120
35,23.62,,Helen PRYER,21 JAN 1979,GBR,2,,Sheffield (GBR) (i),15 FEB 2009,1118
36,23.66,,Myriam SOUMARÉ,29 OCT 1986,FRA,1f2,,Reims (FRA) (i),03 FEB 2009,1115
36,23.66,,Maike DIX,02 JUL 1986,GER,1f2,,Chemnitz (GER) (i),27 FEB 2009,1115
38,23.67,,Mareike PETERS,09 JAN 1986,GER,3,,Leipzig (GER) (i),22 FEB 2009,1114
39,23.68,,Melocia CLARKE,03 APR 1979,JAM,1f1,,"Boston, MA (USA) (i)",23 JAN 2009,1113
39,23.68,,Nina GILBERT,17 OCT 1984,USA,2f1,,"Fayetteville, AR (USA) (i)",23 JAN 2009,1113
39,23.68,,Britney ST. LOUIS,15 JAN 1989,TTO,1f1,,"New York, NY (USA) (i)",07 FEB 2009,1113
39,23.68,,Esther AKINSULIE,22 APR 1984,CAN,1f1,,"Boston, MA (USA) (i)",13 FEB 2009,1113
43,23.69,,Aurélie KAMGA,11 AUG 1985,FRA,2f2,,Reims (FRA) (i),03 FEB 2009,1112
44,23.70,,Natasha HASTINGS,23 JUL 1986,USA,3f1,,"Fayetteville, AR (USA) (i)",13 FEB 2009,1111
45,23.71,,Marta JESCHKE,02 JUN 1986,POL,1f1,,Spala (POL) (i),22 FEB 2009,1110
46,23.72,,Yelizaveta BRYZGINA,28 NOV 1989,UKR,1f4,,Tallinn (EST) (i),04 FEB 2009,1109
46,23.72,,Trisha-Ann HAWTHORNE,08 NOV 1989,JAM,1f2,,"New York, NY (USA) (i)",22 FEB 2009,1109
48,23.73,,Nivea SMITH,18 FEB 1990,BAH,1f7,,"University Park, PA (USA) (i)",07 FEB 2009,1108
48,23.73,,Khrystal CARTER,19 SEP 1988,USA,8f1,,"College Station, TX (USA) (i)",28 FEB 2009,1108
50,23.74,,Symphora BEHI,22 MAR 1986,FRA,1f1,,Eaubonne (FRA) (i),10 JAN 2009,1107
51,23.77,,Yekatyerina TATARINTSEVA,18 APR 1987,RUS,2h2,,Moskva (RUS) (i),14 FEB 2009,1104
51,23.77,,Alishea USERY,21 MAR 1990,USA,1f4,,"Fayetteville, AR (USA) (i)",14 FEB 2009,1104
51,23.77,,Whitney FOUNTAIN,03 APR 1992,USA,1f1,,"New York, NY (USA) (i)",24 FEB 2009,1104
54,23.78,,Lynne LAYNE,01 APR 1988,USA,1f2,,"Fayetteville, AR (USA) (i)",14 FEB 2009,1103
54,23.78,,Yekaterina VYSOTSKAYA,10 AUG 1987,RUS,2,,Saransk (RUS) (i),02 MAR 2009,1103
56,23.79,,Cache ARMBRISTER,26 SEP 1989,USA,2f4,,"Fayetteville, AR (USA) (i)",14 FEB 2009,1102
57,23.80,,Ashlee KIDD,26 JUL 1985,USA,2f1,,"Boston, MA (USA) (i)",07 FEB 2009,1102
57,23.80,,Yelena NOVIKOVA,27 OCT 1985,RUS,1h1,,Moskva (RUS) (i),14 FEB 2009,1102
57,23.80,,Iwona ZIÓŁKOWSKA,10 OCT 1980,POL,2f1,,Spala (POL) (i),22 FEB 2009,1102
57,23.80,,Kristy WHYTE,,BAH,1h5,,"Blacksburg, VA (USA) (i)",27 FEB 2009,1102
61,23.83,,Yuliya KATSURA,28 MAY 1983,RUS,2f1,,Krasnodar (RUS) (i),18 JAN 2009,1099
61,23.83,,Cherrelle GARRETT,07 MAY 1989,USA,1f1,,"Albuquerque, NM (USA) (i)",24 JAN 2009,1099
61,23.83,,Anja WACKERSHAUSER,05 JAN 1988,GER,2,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1099
61,23.83,,Semoy HACKETT,27 NOV 1988,TTO,1f3,,"Houston, TX (USA) (i)",14 MAR 2009,1099
61,23.83,,Lina JACQUES-SÉBASTIEN,10 APR 1985,FRA,1f3,,Eaubonne (FRA) (i),12 DEC 2009,1099
66,23.85,,Shana COX,22 JAN 1985,USA,3f1,,"Boston, MA (USA) (i)",07 FEB 2009,1097
66,23.85,,Shareese WOODS,20 FEB 1985,USA,4f1,,"Boston, MA (USA) (i)",07 FEB 2009,1097
68,23.86,,Ewelina PTAK,20 MAR 1987,POL,3f1,,Spala (POL) (i),22 FEB 2009,1096
68,23.86,,Jernail HAYES,08 JUL 1988,USA,2f2,,"New York, NY (USA) (i)",22 FEB 2009,1096
68,23.86,,Racquel VASSELL,24 OCT 1989,USA,1f2,,"Boston, MA (USA) (i)",08 MAR 2009,1096
71,23.87,,Solen DESERT,02 AUG 1982,FRA,1f3,,Reims (FRA) (i),03 FEB 2009,1095
71,23.87,,Aunye' BOONE,28 OCT 1990,USA,1f2,,"Blacksburg, VA (USA) (i)",07 MAR 2009,1095
73,23.89,,Amandine ELARD,28 JUL 1985,FRA,2f1,,Reims (FRA) (i),03 FEB 2009,1093
73,23.89,,Natalya DASHINA,11 SEP 1986,RUS,1h9,,Moskva (RUS) (i),14 FEB 2009,1093
75,23.90,,Yelena CHERNYAYEVA,19 SEP 1988,RUS,1h13,,Moskva (RUS) (i),25 JAN 2009,1092
76,23.91,,Yekaterina SMIRNOVA,08 SEP 1988,RUS,1f1,,Moskva (RUS) (i),08 FEB 2009,1091
76,23.91,,LaJada BALDWIN,28 NOV 1988,USA,1f5,,"Fayetteville, AR (USA) (i)",14 FEB 2009,1091
76,23.91,,Kelly PROPER,01 MAY 1988,IRL,1h2,,Sheffield (GBR) (i),15 FEB 2009,1091
79,23.92,,Kseniya RYZHOVA,19 APR 1987,RUS,1h1,,Moskva (RUS) (i),07 FEB 2009,1090
79,23.92,,Dominique DUNCAN,07 MAY 1990,USA,3h3,,"College Station, TX (USA) (i)",27 FEB 2009,1090
81,23.93,,NeKisha FRANKLIN,,USA,2h3,,"New York, NY (USA) (i)",07 FEB 2009,1089
81,23.93,,Pınar SAKA,05 NOV 1985,TUR,1f6,,"Lincoln, NE (USA) (i)",20 FEB 2009,1089
83,23.94,,Valerie BROWN,18 FEB 1984,USA,1f2,,"Jonesboro, AR (USA) (i)",01 MAR 2009,1089
84,23.95,,Kristine SCOTT,22 DEC 1987,USA,1h3,,"Blacksburg, VA (USA) (i)",27 FEB 2009,1088
85,23.96,,Yelizaveta DEMIROVA,14 AUG 1987,RUS,1h10,,Moskva (RUS) (i),14 FEB 2009,1087
85,23.96,,Victoria BARR,14 APR 1982,GBR,3h1,,Sheffield (GBR) (i),15 FEB 2009,1087
85,23.96,,Judy JOHNSON,06 JUN 1987,USA,2f2,,"Blacksburg, VA (USA) (i)",07 MAR 2009,1087
85,23.96,,Chalonda GOODMAN,29 SEP 1990,USA,1f1,,"Boston, MA (USA) (i)",15 MAR 2009,1087
89,23.97,,Natalya ANTYUKH,26 JUN 1981,RUS,1f1,,St. Petersburg (RUS) (i),07 JAN 2009,1086
89,23.97,,Vanneisha IVY,26 OCT 1987,USA,2f1,,"Blacksburg, VA (USA) (i)",28 FEB 2009,1086
89,23.97,,Aleesha BARBER,16 MAY 1987,TTO,1f1,,"Bloomington, IN (USA) (i)",01 MAR 2009,1086
89,23.97,,Lamarra CURRIE,02 OCT 1987,USA,2f1,,"Blacksburg, VA (USA) (i)",07 MAR 2009,1086
93,23.98,,Marion WAGNER,01 FEB 1978,GER,3h1,,Leipzig (GER) (i),22 FEB 2009,1085
93,23.98,,Tanique CARTER,25 NOV 1987,USA,2f2,,"Boston, MA (USA) (i)",08 MAR 2009,1085
95,23.99,,Sabina VEIT,02 DEC 1985,SLO,1f1,,Wien (AUT) (i),24 JAN 2009,1084
96,24.01,,Lyudmila ZUYENKO,06 SEP 1983,RUS,1f1,,St. Petersburg (RUS) (i),03 FEB 2009,1082
97,24.02,,Weijie LAI,26 MAR 1988,CHN,1h6,,Nanjing (CHN) (i),15 FEB 2009,1081
98,24.03,,Inna EFTIMOVA,19 JUN 1988,BUL,3f1,,Liévin (FRA) (i),10 FEB 2009,1080
98,24.03,,Tiffany OFILI,13 NOV 1987,USA,1h5,,"Bloomington, IN (USA) (i)",28 FEB 2009,1080
100,24.04,,Mandela GRAVES-FULGHAM,03 MAR 1987,USA,1f2,,"Boston, MA (USA) (i)",28 FEB 2009,1079
101,24.05,,Weronika WEDLER,17 JUL 1989,POL,1f2,,Spala (POL) (i),08 FEB 2009,1078
102,24.06,,Diana WEBERT,16 NOV 1986,GER,1f2,,Leipzig (GER) (i),01 FEB 2009,1077
102,24.06,,Whitney JONES,24 JAN 1990,USA,2f2,,"Fayetteville, AR (USA) (i)",14 FEB 2009,1077
104,24.08,,Marika POPOWICZ-DRAPAŁA,28 APR 1988,POL,1h5,,Spala (POL) (i),22 FEB 2009,1076
105,24.09,,Élodie BARRE',04 FEB 1986,FRA,1f1,,Metz (FRA) (i),10 JAN 2009,1075
105,24.09,,Esther CREMER,29 MAR 1988,GER,1f1,,Bielefeld (GER) (i),07 FEB 2009,1075
107,24.10,,Alyona MAMINA,30 MAY 1990,RUS,1f1,,Chelyabinsk (RUS) (i),18 JAN 2009,1074
107,24.10,,Sheri-Ann BROOKS,11 FEB 1983,JAM,2f1,,"Gainesville, FL (USA) (i)",24 JAN 2009,1074
107,24.10,,Kseniya KUZNETSOVA,30 APR 1987,RUS,1h2,,Moskva (RUS) (i),07 FEB 2009,1074
107,24.10,,Victoria HOWARD,14 MAY 1987,USA,3f4,,"Fayetteville, AR (USA) (i)",14 FEB 2009,1074
