Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.54,,Kimberlyn DUNCAN,02 AUG 1991,USA,1f2,,"Fayetteville, AR (USA) (i)",24 FEB 2013,1222
2,22.68,,Aurieyall SCOTT,18 MAY 1992,USA,1f1,,"Fayetteville, AR (USA) (i)",09 FEB 2013,1208
3,22.70,,Ashton PURVIS,12 JUL 1992,USA,2f2,,"Fayetteville, AR (USA) (i)",24 FEB 2013,1206
4,22.72,,Octavious FREEMAN,20 APR 1992,USA,2h3,,"Fayetteville, AR (USA) (i)",08 MAR 2013,1204
5,22.73,,Kamaria BROWN,21 DEC 1992,USA,1f1,,"Fayetteville, AR (USA) (i)",24 FEB 2013,1203
6,22.81,,Johanna DANOIS,04 APR 1987,FRA,1,,Aubiére (FRA) (i),16 FEB 2013,1196
7,22.87,,Myriam SOUMARÉ,29 OCT 1986,FRA,1f1,,Eaubonne (FRA) (i),07 FEB 2013,1190
8,22.98,,Margaret ADEOYE,22 APR 1985,GBR,1sf1,,Birmingham (GBR) (i),03 FEB 2013,1179
9,23.00,,Regina GEORGE,17 FEB 1991,NGR,1h1,,"Fayetteville, AR (USA) (i)",23 FEB 2013,1177
9,23.00,,Dezerea BRYANT,27 APR 1993,USA,2f1,,"Fayetteville, AR (USA) (i)",08 MAR 2013,1177
11,23.11,,Trisha-Ann HAWTHORNE,08 NOV 1989,JAM,1f1,,"Boston, MA (USA) (i)",25 JAN 2013,1167
12,23.13,,Christy UDOH,30 SEP 1991,NGR,4f1,,"Fayetteville, AR (USA) (i)",08 MAR 2013,1165
13,23.14,,Ashley COLLIER,04 FEB 1992,USA,2h3,,"Fayetteville, AR (USA) (i)",23 FEB 2013,1164
14,23.15,,Irene EKELUND,08 MAR 1997,SWE,1,,Norrköping (SWE) (i),17 FEB 2013,1163
15,23.20,,Patricia HALL,16 OCT 1982,JAM,2f1,,Eaubonne (FRA) (i),07 FEB 2013,1158
16,23.21,,Yuliya KATSURA,28 MAY 1983,RUS,1h,,Volgograd (RUS) (i),16 JAN 2013,1157
17,23.22,,Brianna MCNEAL,18 AUG 1991,USA,1f3,,"New York, NY (USA) (i)",02 FEB 2013,1156
18,23.23,,Paris DANIELS,25 JAN 1990,USA,2h4,,"Fayetteville, AR (USA) (i)",08 MAR 2013,1155
19,23.26,,Shaunae MILLER,15 APR 1994,BAH,1f1,,"Blacksburg, VA (USA) (i)",09 FEB 2013,1152
20,23.30,,Hanna-Maari LATVALA,30 OCT 1987,FIN,1,,Växjö (SWE) (i),09 FEB 2013,1149
21,23.32,,Yelizaveta DEMIROVA,14 AUG 1987,RUS,1h9,,Moskva (RUS) (i),26 JAN 2013,1147
21,23.32,,Moa HJELMER,19 JUN 1990,SWE,2,,Norrköping (SWE) (i),17 FEB 2013,1147
23,23.38,,Yelena BOLSUN,25 JUN 1982,RUS,1,,Irkutsk (RUS) (i),26 JAN 2013,1141
24,23.39,,Joanna ATKINS,31 JAN 1989,USA,1f6,,"Fayetteville, AR (USA) (i)",09 FEB 2013,1140
25,23.40,,Erica PEAKE,20 FEB 1991,USA,3h1,,"Fayetteville, AR (USA) (i)",08 MAR 2013,1139
26,23.41,,Olga BELKINA,23 AUG 1990,RUS,1,,Glasgow (GBR) (i),26 JAN 2013,1138
27,23.42,,Ashley SPENCER,08 JUN 1993,USA,2f2,,"Lincoln, NE (USA) (i)",02 FEB 2013,1137
28,23.43,,Kyra JEFFERSON,23 SEP 1994,USA,2f1,,"Blacksburg, VA (USA) (i)",09 FEB 2013,1136
28,23.43,,Danielle WILLIAMS,14 SEP 1992,JAM,1f1,,"Birmingham, AL (USA) (i)",09 MAR 2013,1136
28,23.43,,Vashti THOMAS,21 APR 1990,USA,1f2,,"Birmingham, AL (USA) (i)",09 MAR 2013,1136
31,23.44,,Dina ASHER-SMITH,04 DEC 1995,GBR,1,,Birmingham (GBR) (i),24 FEB 2013,1135
32,23.45,,Jessica BEARD,08 JAN 1989,USA,1,,"College Station, TX (USA) (i)",26 JAN 2013,1134
33,23.46,,Latoya KING,25 APR 1989,JAM,2f2,,"Birmingham, AL (USA) (i)",09 MAR 2013,1133
34,23.48,,Kali DAVIS-WHITE,27 OCT 1994,USA,1,,"New York, NY (USA) (i)",10 MAR 2013,1131
35,23.49,,Emilie GAYDU,05 FEB 1989,FRA,2,,Aubiére (FRA) (i),16 FEB 2013,1131
36,23.50,,Ebonie FLOYD,21 OCT 1983,USA,2,,"College Station, TX (USA) (i)",26 JAN 2013,1130
36,23.50,,English GARDNER,22 APR 1992,USA,1f4,,"Fayetteville, AR (USA) (i)",09 FEB 2013,1130
36,23.50,,Arianna WASHINGTON,04 SEP 1996,USA,2,,"New York, NY (USA) (i)",10 MAR 2013,1130
39,23.51,,Denisa ROSOLOVÁ,21 AUG 1986,CZE,1,,Praha (CZE) (i),17 FEB 2013,1129
39,23.51,,Reyare THOMAS,23 NOV 1987,TTO,2f1,,"Birmingham, AL (USA) (i)",09 MAR 2013,1129
41,23.52,,Lan JIANG,27 JUN 1989,CHN,1f1,,Nanjing (CHN) (i),07 MAR 2013,1128
42,23.53,,Inna WEIT,05 AUG 1988,GER,1f2,,Dortmund (GER) (i),24 FEB 2013,1127
42,23.53,,Sharika NELVIS,10 MAY 1990,USA,4h1,,"Fayetteville, AR (USA) (i)",08 MAR 2013,1127
44,23.54,,Kristina MALVINOVA,16 JUL 1989,RUS,1,,Novocheboksarsk (RUS) (i),13 JAN 2013,1126
44,23.54,,Muna LEE,30 OCT 1981,USA,3,,"College Station, TX (USA) (i)",26 JAN 2013,1126
44,23.54,,Le'Quisha PARKER,26 MAY 1993,USA,1f2,,"Boston, MA (USA) (i)",03 MAR 2013,1126
47,23.55,,Dominique DUNCAN,07 MAY 1990,USA,4,,"College Station, TX (USA) (i)",26 JAN 2013,1125
47,23.55,,Natasha HASTINGS,23 JUL 1986,USA,1f1,,Linz (AUT) (i),31 JAN 2013,1125
47,23.55,,Morolake AKINOSUN,17 MAY 1994,USA,3h4,,"Fayetteville, AR (USA) (i)",08 MAR 2013,1125
50,23.57,,Kineke ALEXANDER,21 FEB 1986,VIN,5,,"College Station, TX (USA) (i)",26 JAN 2013,1123
