Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,21.74,+0.6,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"National Stadium, Beijing (CHN)",21 AUG 2008,1265
2,21.93,+0.6,Allyson FELIX,18 NOV 1985,USA,2,,"National Stadium, Beijing (CHN)",21 AUG 2008,1245
3,21.99,+1.1,Kerron STEWART,16 APR 1984,JAM,2,,Kingston (JAM),29 JUN 2008,1239
4,22.01,+0.6,Muna LEE,30 OCT 1981,USA,4,,"National Stadium, Beijing (CHN)",21 AUG 2008,1237
5,22.11,+1.1,Sherone SIMPSON,12 AUG 1984,JAM,3,,Kingston (JAM),29 JUN 2008,1226
6,22.15,+1.1,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,4,,Kingston (JAM),29 JUN 2008,1222
7,22.25,+1.1,Simone FACEY,07 MAY 1985,JAM,5,,Kingston (JAM),29 JUN 2008,1211
8,22.29,+1.4,Porscha LUCAS,18 JUN 1988,USA,1,,"Boulder, CO (USA)",18 MAY 2008,1207
9,22.34,+0.6,Marshevet HOOKER,25 SEP 1984,USA,5,,"National Stadium, Beijing (CHN)",21 AUG 2008,1202
10,22.40,,Bianca KNIGHT,02 JAN 1989,USA,1f2,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1236
11,22.47,-0.6,Carmelita JETER,24 NOV 1979,USA,2,,"Carson, CA (USA)",18 MAY 2008,1192
12,22.48,+0.2,Anastasiya KAPACHINSKAYA,21 NOV 1979,RUS,1,,Moskva (RUS),10 JUN 2008,1188
12,22.48,0.0,Shalonda SOLOMON,19 DEC 1985,USA,3sf2,,"Eugene, OR (USA)",05 JUL 2008,1188
14,22.49,+0.5,Sanya RICHARDS-ROSS,26 FEB 1985,USA,2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1187
14,22.49,-0.1,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,1,,Luzern (SUI),16 JUL 2008,1187
16,22.50,+0.5,Muriel HURTIS,25 MAR 1979,FRA,3,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1186
16,22.50,+0.8,Shericka WILLIAMS,17 SEP 1985,JAM,1,,Rieti (ITA),07 SEP 2008,1186
18,22.56,0.0,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,1sf1,,Kazan (RUS),19 JUL 2008,1179
19,22.57,+1.4,Nickeisha ANDERSON,15 MAR 1985,JAM,3,,"Boulder, CO (USA)",18 MAY 2008,1178
20,22.58,+0.7,Yuliya GUSHCHINA,04 MAR 1983,RUS,2,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1177
21,22.59,-0.1,Lauryn WILLIAMS,11 SEP 1983,USA,3sf1,,"Eugene, OR (USA)",05 JUL 2008,1176
22,22.61,-0.2,Cydonie MOTHERSILL,19 MAR 1978,CAY,4sf2,,"National Stadium, Beijing (CHN)",20 AUG 2008,1175
23,22.62,+0.5,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",01 JUL 2008,1173
24,22.63,0.0,Ebonie FLOYD,21 OCT 1983,USA,5sf2,,"Eugene, OR (USA)",05 JUL 2008,1172
25,22.65,+0.5,Rakia AL GASSRA,06 SEP 1982,BRN,4,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1170
26,22.66,-0.1,Torri EDWARDS,31 JAN 1977,USA,4sf1,,"Eugene, OR (USA)",05 JUL 2008,1169
27,22.67,+1.9,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1,,"Fayetteville, AR (USA)",31 MAY 2008,1168
28,22.69,+1.5,Isabel LE ROUX,23 JAN 1987,RSA,1,,Addis Abeba (ETH),04 MAY 2008,1166
29,22.70,+1.5,Kadiatou CAMARA,04 MAY 1981,MLI,2,,Addis Abeba (ETH),04 MAY 2008,1165
29,22.70,+0.3,Sheri-Ann BROOKS,11 FEB 1983,JAM,1,,"Mangueirão, Belém (BRA)",25 MAY 2008,1165
29,22.70,+0.4,LaShauntea MOORE,31 JUL 1983,USA,4,,"Stade de France, Paris-St-Denis (FRA)",18 JUL 2008,1165
32,22.72,+1.4,Allison GEORGE,03 JAN 1988,GRN,4,,"Boulder, CO (USA)",18 MAY 2008,1163
32,22.72,+1.8,Emily FREEMAN,24 NOV 1980,GBR,1f4,,Leiden (NED),14 JUN 2008,1163
34,22.73,-0.6,Susanthika JAYASINGHE,17 DEC 1975,SRI,4,,"Carson, CA (USA)",18 MAY 2008,1165
35,22.74,+0.9,Kim GEVAERT,05 AUG 1978,BEL,1,,Nivelles (BEL),10 MAY 2008,1161
35,22.74,+0.2,Oludamola OSAYOMI,26 JUN 1986,NGR,1,,Abuja (NGR),03 JUL 2008,1161
35,22.74,+1.7,Sabina VEIT,02 DEC 1985,SLO,1,,Maribor (SLO),20 JUL 2008,1161
38,22.75,+1.4,Alexandria ANDERSON,28 JAN 1987,USA,5,,"Boulder, CO (USA)",18 MAY 2008,1160
38,22.75,+1.4,Tiffany TOWNSEND,14 JUN 1989,USA,6,,"Boulder, CO (USA)",18 MAY 2008,1160
40,22.76,+2.0,Virgil HODGE,17 NOV 1983,SKN,1f1,,"Fort Worth, TX (USA)",19 APR 2008,1159
40,22.76,+0.3,Debbie DUNN,26 MAR 1978,USA,2,,"Mangueirão, Belém (BRA)",25 MAY 2008,1159
42,22.77,0.0,Yuliya CHERMOSHANSKAYA,06 JAN 1986,RUS,2sf1,,Kazan (RUS),19 JUL 2008,1158
43,22.79,+1.4,Scottesha MILLER,14 JAN 1988,USA,7,,"Boulder, CO (USA)",18 MAY 2008,1156
44,22.80,+0.4,Roxana DÍAZ,17 MAY 1981,CUB,3f1,,Barcelona (ESP),19 JUL 2008,1155
45,22.82,0.0,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,1,,Bucureşti (ROU),06 JUL 2008,1153
46,22.84,+0.7,Natalie KNIGHT,24 OCT 1986,USA,1,,"Auburn, AL (USA)",18 MAY 2008,1151
47,22.85,+1.0,Sheniqua FERGUSON,24 NOV 1989,BAH,2,,Nassau (BAH),28 JUN 2008,1150
47,22.85,+1.1,Aleen BAILEY,25 NOV 1980,JAM,7,,Kingston (JAM),29 JUN 2008,1150
49,22.86,+1.8,Adrienne POWER,11 DEC 1981,CAN,3f2,,"Provo, UT (USA)",24 MAY 2008,1149
50,22.90,+1.9,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,1h1,,"Fayetteville, AR (USA)",30 MAY 2008,1145
51,22.91,+0.1,Jade BAILEY,10 JUN 1983,BAR,1,,Bridgetown (BAR),22 JUN 2008,1144
51,22.91,+1.9,Nataliya PYHYDA,30 JAN 1981,UKR,1h6,,Kyiv (UKR),02 JUL 2008,1144
53,22.92,-1.2,Leslie COLE,16 FEB 1987,USA,1,,Toluca (MEX),18 JUL 2008,1150
54,22.94,+1.9,Jeneba TARMOH,27 SEP 1989,USA,2,,"Fayetteville, AR (USA)",31 MAY 2008,1141
54,22.94,-0.5,Christine OHURUOGU,17 MAY 1984,GBR,3,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1144
54,22.94,0.0,Gloria KEMASUODE,30 DEC 1979,NGR,1,,Abuja (NGR),23 JUN 2008,1141
54,22.94,+1.7,Inna EFTIMOVA,19 JUN 1988,BUL,1,,Sofia (BUL),30 JUN 2008,1141
58,22.96,+1.0,Meritzer WILLIAMS,01 JAN 1989,SKN,2,,Basseterre (SKN),21 JUN 2008,1139
59,22.98,+0.8,Vincenza CALÍ,15 OCT 1983,ITA,3,,Rieti (ITA),07 SEP 2008,1137
60,22.99,-0.6,Ashlee KIDD,26 JUL 1985,USA,7,,"Carson, CA (USA)",18 MAY 2008,1139
