Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.74,,Kimberlyn DUNCAN,02 AUG 1991,USA,1f1,,"Nampa, ID (USA) (i)",09 MAR 2012,1202
2,22.86,,Kamaria BROWN,21 DEC 1992,USA,1f2,,"College Station, TX (USA) (i)",25 FEB 2012,1191
3,22.88,,Patricia HALL,16 OCT 1982,JAM,1f1,,Eaubonne (FRA) (i),16 FEB 2012,1189
4,22.95,,Allison PETER,14 JUL 1992,ISV,1f2,,"Nampa, ID (USA) (i)",09 MAR 2012,1182
5,23.11,,Myriam SOUMARÉ,29 OCT 1986,FRA,1,,Aubiére (FRA) (i),26 FEB 2012,1167
6,23.14,,Dominique DUNCAN,07 MAY 1990,USA,1h2,,"College Station, TX (USA) (i)",24 FEB 2012,1164
7,23.15,,Lina JACQUES-SÉBASTIEN,10 APR 1985,FRA,2,,Aubiére (FRA) (i),26 FEB 2012,1163
8,23.18,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1f1,,"Fayetteville, AR (USA) (i)",27 JAN 2012,1160
8,23.18,,Ashley COLLIER,04 FEB 1992,USA,2f1,,"College Station, TX (USA) (i)",25 FEB 2012,1160
8,23.18,,Octavious FREEMAN,20 APR 1992,USA,2f2,,"Nampa, ID (USA) (i)",09 MAR 2012,1160
11,23.21,,Cathleen TSCHIRCH,23 JUL 1979,GER,1f1,,Karlsruhe (GER) (i),26 FEB 2012,1157
12,23.23,,Muriel HURTIS,25 MAR 1979,FRA,1f1,,Metz (FRA) (i),29 FEB 2012,1155
13,23.24,,Ashley SPENCER,08 JUN 1993,USA,1f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1154
14,23.26,,Dezerea BRYANT,27 APR 1993,USA,1f2,,"Boston, MA (USA) (i)",25 FEB 2012,1152
15,23.30,,Tiffany TOWNSEND,14 JUN 1989,USA,1f1,,"Fayetteville, AR (USA) (i)",02 MAR 2012,1149
16,23.34,,English GARDNER,22 APR 1992,USA,1f2,,"Albuquerque, NM (USA) (i)",10 FEB 2012,1145
17,23.35,,Yekaterina SMIRNOVA,08 SEP 1988,RUS,1,,Moskva (RUS) (i),23 FEB 2012,1144
18,23.36,,Margaret ADEOYE,22 APR 1985,GBR,1,,Sheffield (GBR) (i),11 FEB 2012,1143
19,23.38,,Anne CIBIS,27 SEP 1985,GER,1h3,,Karlsruhe (GER) (i),26 FEB 2012,1141
20,23.42,,Yekaterina VYSOTSKAYA,10 AUG 1987,RUS,1,,Moskva (RUS) (i),12 FEB 2012,1137
21,23.43,,Christina MANNING,29 MAY 1990,USA,2f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1136
22,23.46,,Christy UDOH,30 SEP 1991,USA,2h4,,"College Station, TX (USA) (i)",24 FEB 2012,1133
23,23.47,,Cambrya JONES,20 SEP 1990,USA,1f2,,"New York, NY (USA) (i)",19 FEB 2012,1132
24,23.48,,Paris DANIELS,25 JAN 1990,USA,2h1,,"College Station, TX (USA) (i)",24 FEB 2012,1131
25,23.49,,Rebecca ALEXANDER,02 MAY 1990,USA,3f1,,"Fayetteville, AR (USA) (i)",27 JAN 2012,1131
25,23.49,,Leslie COLE,16 FEB 1987,USA,1f1,,"Albuquerque, NM (USA) (i)",27 JAN 2012,1131
27,23.50,,Yuliya KATSURA,28 MAY 1983,RUS,1h,,Krasnodar (RUS) (i),15 JAN 2012,1130
28,23.51,,Marlena WESH,16 FEB 1991,HAI,1f2,,"Birmingham, AL (USA) (i)",21 JAN 2012,1129
28,23.51,,Olivia EKPONE,05 JAN 1993,USA,2h2,,"College Station, TX (USA) (i)",24 FEB 2012,1129
28,23.51,,Nivea SMITH,18 FEB 1990,BAH,3h2,,"Nampa, ID (USA) (i)",09 MAR 2012,1129
