Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.52,,Jenna PRANDINI,20 NOV 1992,USA,1h3,,"Fayetteville, AR (USA) (i)",13 MAR 2015,1224
2,22.63,,Kyra JEFFERSON,23 SEP 1994,USA,1f2,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1213
3,22.74,,Dezerea BRYANT,27 APR 1993,USA,2h2,,"Fayetteville, AR (USA) (i)",13 MAR 2015,1202
4,22.90,,Cierra WHITE,29 APR 1993,USA,2f1,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1187
5,22.96,,A'Keyla MITCHELL,25 OCT 1995,USA,3f2,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1181
6,22.97,,Kamaria BROWN,21 DEC 1992,USA,1f1,,"Fayetteville, AR (USA) (i)",14 FEB 2015,1180
7,23.07,,Arianna WASHINGTON,04 SEP 1996,USA,3f1,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1170
8,23.08,,Taylor WASHINGTON,06 MAY 1993,USA,1f6,,"Fayetteville, AR (USA) (i)",14 FEB 2015,1170
8,23.08,,Shakima WIMBLEY,23 APR 1995,USA,1f2,,"Blacksburg, VA (USA) (i)",28 FEB 2015,1170
10,23.12,,Rebekka HAASE,02 JAN 1993,GER,1,,Karlsruhe (GER) (i),22 FEB 2015,1166
11,23.16,,Robin REYNOLDS,22 FEB 1994,USA,1f3,,"Fayetteville, AR (USA) (i)",14 FEB 2015,1162
12,23.19,,TyNia GAITHER,16 MAR 1993,BAH,2f1,,"Albuquerque, NM (USA) (i)",13 FEB 2015,1159
12,23.19,,Michelle-Lee AHYE,10 APR 1992,TTO,1f4,,"College Station, TX (USA) (i)",12 DEC 2015,1159
14,23.22,,Destinee GAUSE,04 APR 1994,USA,1f10,,"Fayetteville, AR (USA) (i)",30 JAN 2015,1156
15,23.24,,Kineke ALEXANDER,21 FEB 1986,VIN,1,,"Fayetteville, AR (USA) (i)",14 FEB 2015,1154
16,23.27,,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,1,,Toruń (POL) (i),22 FEB 2015,1151
16,23.27,,Kelly PROPER,01 MAY 1988,IRL,1,,Athlone (IRL) (i),22 FEB 2015,1151
16,23.27,,Ashton PURVIS,12 JUL 1992,USA,4f2,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1151
19,23.30,,Jada MARTIN,08 JUN 1995,USA,2f4,,"Fayetteville, AR (USA) (i)",14 FEB 2015,1149
19,23.30,,Nadine GONSKA,23 JAN 1990,GER,2,,Karlsruhe (GER) (i),22 FEB 2015,1149
21,23.33,,Le'Quisha PARKER,26 MAY 1993,USA,1f1,,"Boston, MA (USA) (i)",07 FEB 2015,1146
21,23.33,,Yekaterina VYSOTSKAYA,10 AUG 1987,RUS,1,,Moskva (RUS) (i),08 FEB 2015,1146
23,23.36,,Kseniya RYZHOVA,19 APR 1987,RUS,1h2,,Moskva (RUS) (i),18 FEB 2015,1143
24,23.37,,Yekaterina RENZHINA,18 OCT 1994,RUS,1h,,Moskva (RUS) (i),28 JAN 2015,1142
25,23.38,,Allison PETER,14 JUL 1992,ISV,2,,"Fayetteville, AR (USA) (i)",14 FEB 2015,1141
26,23.39,,Lauren WILLIAMS,,USA,1f17,,"Nampa, ID (USA) (i)",06 FEB 2015,1140
27,23.40,,Morolake AKINOSUN,17 MAY 1994,USA,3f4,,"Fayetteville, AR (USA) (i)",14 FEB 2015,1139
27,23.40,,Janet AMPONSAH,12 APR 1993,GHA,1f2,,"Albuquerque, NM (USA) (i)",07 MAR 2015,1139
29,23.41,,Kala FUNDERBURK,14 SEP 1992,USA,2f2,,"Blacksburg, VA (USA) (i)",28 FEB 2015,1138
30,23.42,,Hanna-Maari LATVALA,30 OCT 1987,FIN,1f5,,Jyväskylä (FIN) (i),07 FEB 2015,1137
30,23.42,,Ada UDAYA,28 JUN 1992,USA,1f2,,"Boston, MA (USA) (i)",28 FEB 2015,1137
32,23.44,,Ky WESTBROOK,25 FEB 1996,USA,1f2,,"Albuquerque, NM (USA) (i)",13 FEB 2015,1135
33,23.45,,Irene EKELUND,08 MAR 1997,SWE,1f1,,Sätra (SWE) (i),31 JAN 2015,1134
