Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,48.99,,Marileidy PAULINO,25 OCT 1996,DOM,1,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1246
2,49.11,,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1242
3,49.44,,Femke BOL,23 FEB 2000,NED,1,,"Olympiastadion, München (GER)",17 AUG 2022,1228
4,49.75,,Sada WILLIAMS,01 DEC 1997,BAR,3,,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1216
5,49.80,,Fiordaliza COFIL,27 OCT 2000,DOM,1,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1214
6,49.86,,Natalia KACZMAREK,17 JAN 1998,POL,2,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1211
7,49.87,,Charokee YOUNG,21 AUG 2000,JAM,1f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1211
7,49.87,,Candice MCLEOD,15 NOV 1996,JAM,2,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1211
9,49.99,,Talitha DIGGS,22 AUG 2002,USA,1,,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1206
10,50.05,,Britton WILSON,13 NOV 2000,USA,1,,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022,1203
11,50.15,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1h2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1199
12,50.18,,Stacey Ann WILLIAMS,08 MAR 1999,JAM,2sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1198
12,50.18,,Lieke KLAVER,20 AUG 1998,NED,2sf2,,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1198
14,50.19,,Cynthia BOLINGO,12 JAN 1993,BEL,3,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1198
15,50.28,,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,3,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1194
16,50.35,,Kendall ELLIS,08 MAR 1996,USA,2,,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1191
17,50.42,,Athing MU,08 JUN 2002,USA,1,,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1189
18,50.45,,Kennedy SIMON,12 FEB 2000,USA,1sf3,,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1187
19,50.49,,Modesta Justė MORAUSKAITĖ,02 OCT 1995,LTU,2f1,,"Estadio Iberoamericano, Huelva (ESP)",25 MAY 2022,1186
20,50.50,,Victoria OHURUOGU,28 FEB 1993,GBR,2sf2,,"Olympiastadion, München (GER)",16 AUG 2022,1185
21,50.53,,Rhasidat ADELEKE,29 AUG 2002,IRL,5,,"Olympiastadion, München (GER)",17 AUG 2022,1184
22,50.67,,Lynna IRBY,06 DEC 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1179
22,50.67,,Mary MORAA,15 JUN 2000,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1179
24,50.71,,Polina MILLER,09 JUN 2000,ANA,1,,"SK Arena, St. Petersburg (RUS) (i)",16 FEB 2022,1211
24,50.71,,Allyson FELIX,18 NOV 1985,USA,2,,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1177
24,50.71,,Alexis HOLMES,28 JAN 2000,USA,4,,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1177
27,50.74,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,3,,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1176
28,50.84,,Wadeline JONATHAS,19 FEB 1998,USA,4,,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1172
29,50.89,,Tierra ROBINSON-JONES,22 NOV 1999,USA,2f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1170
30,50.91,,Corinna SCHWAB,05 APR 1999,GER,1h1,,"Olympiastadion, Berlin (GER)",25 JUN 2022,1169
31,50.93,,Roxana GÓMEZ,07 JAN 1999,CUB,1,,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",11 JUN 2022,1168
31,50.93,,Junelle BROMFIELD,08 FEB 1998,JAM,6,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1168
33,50.94,,Shae ANDERSON,07 APR 1999,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1168
34,50.97,,Gabby SCOTT,13 JAN 1997,PUR,1,,"Centre sportif Bout-du-Monde, Genève (SUI)",11 JUN 2022,1167
35,51.01,,Yekaterina RENZHINA,18 OCT 1994,RUS,2,,"Luzhniki Stadion, Moskva (RUS)",10 JUN 2022,1165
36,51.02,,Kaylin WHITNEY,09 MAR 1998,USA,7,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1165
37,51.05,,Jaide STEPTER BAYNES,25 SEP 1994,USA,1h2,,"Hayward Field, Eugene, OR (USA)",23 JUN 2022,1164
38,51.06,,Rosey EFFIONG,08 MAY 2001,USA,3sf3,,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1163
39,51.09,,Iga BAUMGART-WITAN,11 APR 1989,POL,1h2,,"Olympiastadion, München (GER)",15 AUG 2022,1162
40,51.13,,Lada VONDROVÁ,06 SEP 1999,CZE,1,,"Stadion U Červených domků, Hodonín (CZE)",25 JUN 2022,1161
41,51.15,,Kavia FRANCIS,19 JUL 2001,JAM,4,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",15 MAY 2022,1160
42,51.17,,Aliyah ABRAMS,03 APR 1997,GUY,2,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1159
42,51.17,,Nicole YEARGIN,11 AUG 1997,GBR,4h2,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1159
44,51.18,,Aishwarya Kailash MISHRA,16 AUG 1997,IND,1,,"CH Muhammed Koya Stadium, Thenhipalam (IND)",03 APR 2022,1159
45,51.21,,Aiyanna STIVERNE,20 FEB 1995,CAN,1,,"McLeod Stadium, Langley (CAN)",25 JUN 2022,1157
45,51.21,,Amandine BROSSIER,15 AUG 1995,FRA,4sf3,,"Olympiastadion, München (GER)",16 AUG 2022,1157
47,51.22,,Jan'Taijah JONES,15 MAR 2001,USA,1,,"Hayward Field, Eugene, OR (USA)",15 MAY 2022,1157
47,51.22,,Eveline SAALBERG,30 JUL 1998,NED,3f1,,"Estadio Iberoamericano, Huelva (ESP)",25 MAY 2022,1157
47,51.22,,Zoey CLARK,25 OCT 1994,GBR,2,,"Centre sportif Bout-du-Monde, Genève (SUI)",11 JUN 2022,1157
47,51.22,,Alina LUCHSHAVA,30 AUG 2001,BLR,1,,"Dinamo National Olympic Stadium, Minsk (BLR)",17 AUG 2022,1157
51,51.24,,Imaobong Nse UKO,20 FEB 2004,NGR,5,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",15 MAY 2022,1156
51,51.24,,Delecia MCDUFFIE,,USA,4sf3,,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1156
51,51.24,,Jermaisha ARNOLD,05 FEB 2002,USA,4sf3,,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1156
51,51.24,,Cátia AZEVEDO,09 MAR 1994,POR,1,,"Stade Complexe Olympique, Oran (ALG)",02 JUL 2022,1156
55,51.25,,Ziyah HOLMAN,01 MAR 2002,USA,2h3,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",28 MAY 2022,1156
55,51.25,,Gunta VAIČULE,09 MAR 1995,LAT,4sf1,,"Olympiastadion, München (GER)",16 AUG 2022,1156
57,51.26,,Janieve RUSSELL,14 NOV 1993,JAM,2f2,,"National Stadium, Kingston (JAM)",07 MAY 2022,1155
57,51.26,,Jodie WILLIAMS,28 SEP 1993,GBR,3,,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,1155
59,51.28,,Luna THIEL,26 NOV 1999,GER,1,,"Olympiastadion, Berlin (GER)",04 SEP 2022,1155
60,51.29,,Stephanie DAVIS,07 FEB 1999,USA,2f2,,"Gilliam Indoor Track, College Station, TX (USA) (i)",26 FEB 2022,1188
60,51.29,,Shericka JACKSON,16 JUL 1994,JAM,1f2,,"National Stadium, Kingston (JAM)",02 APR 2022,1154
62,51.30,,Lauren GALE,01 JAN 2000,CAN,1,,"Veterans Memorial Stadium, Clovis, CA (USA)",14 MAY 2022,1154
