Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.33,,Amantle MONTSHO,04 JUL 1983,BOT,1,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1233
2,49.41,,Christine OHURUOGU,17 MAY 1984,GBR,1,,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,1229
3,49.80,,Kseniya RYZHOVA,19 APR 1987,RUS,h1,,Cheboksary (RUS),24 JUN 2013,1214
4,49.86,,Francena MCCORORY,20 OCT 1988,USA,1sf3,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1211
5,49.92,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,2,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1209
6,49.94,,Natasha HASTINGS,23 JUL 1986,USA,1,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013,1208
7,50.01,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,1,,Kingston (JAM),23 JUN 2013,1205
8,50.19,,Allyson FELIX,18 NOV 1985,USA,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1198
8,50.19,,Kaliese SPENCER,06 MAY 1987,JAM,2,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1198
10,50.28,,Ashley SPENCER,08 JUN 1993,USA,1,,"Eugene, OR (USA)",07 JUN 2013,1194
11,50.47,,Libania GRENOT,12 JUL 1983,ITA,4sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1187
12,50.50,,Perri SHAKES-DRAYTON,21 DEC 1988,GBR,1f1,,"International Stadium, Gateshead (GBR)",22 JUN 2013,1185
13,50.55,,Kseniya ZADORINA,02 MAR 1987,RUS,1,,Moskva (RUS),24 JUL 2013,1183
14,50.60,,Kseniya AKSYONOVA,14 JAN 1988,RUS,1,,"Central Stadium, Kazan (RUS)",09 JUL 2013,1182
15,50.70,,Shaunae MILLER,15 APR 1994,BAH,2,,"Eugene, OR (USA)",07 JUN 2013,1178
16,50.71,,Tatyana FIROVA,10 OCT 1982,RUS,2,,Moskva (RUS),24 JUL 2013,1177
17,50.77,,Joanna ATKINS,31 JAN 1989,USA,4,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013,1175
18,50.84,,Regina GEORGE,17 FEB 1991,NGR,3sf1,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1172
19,50.86,,Patricia HALL,16 OCT 1982,JAM,1,,"Mangueirão, Belém (BRA)",12 MAY 2013,1171
19,50.86,,Phyllis FRANCIS,04 MAY 1992,USA,3,,"Eugene, OR (USA)",07 JUN 2013,1171
19,50.86,,Rose-Mary WHYTE,08 SEP 1986,JAM,4,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1171
19,50.86,,Nataliya PYHYDA,30 JAN 1981,UKR,2,,Valence (FRA),31 AUG 2013,1171
23,50.91,,Christine DAY,23 AUG 1986,JAM,2h1,,Kingston (JAM),22 JUN 2013,1169
24,51.04,,Courtney OKOLO,15 MAR 1994,USA,1,,"Des Moines, IA (USA)",22 JUN 2013,1164
25,51.05,,Jessica BEARD,08 JAN 1989,USA,1,,Padova (ITA),01 SEP 2013,1164
26,51.10,,Ebonie FLOYD,21 OCT 1983,USA,3sf2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1162
27,51.12,,Shana COX,22 JAN 1985,GBR,4,,"Olympic Stadium, London (GBR)",27 JUL 2013,1161
28,51.15,,Keshia KIRTZ,30 JAN 1988,USA,1f1,,"Los Angeles, CA (USA)",04 MAY 2013,1160
29,51.17,,Alyona MAMINA,30 MAY 1990,RUS,2,,"Central Stadium, Kazan (RUS)",09 JUL 2013,1159
30,51.19,,Moushaumi ROBINSON,13 APR 1981,USA,2,,George Town (CAY),08 MAY 2013,1158
30,51.19,,Anastasia Natalie LE-ROY,11 SEP 1987,JAM,4,,Kingston (JAM),23 JUN 2013,1158
32,51.27,,Zuzana HEJNOVÁ,19 DEC 1986,CZE,2sf2,,"Scandinavium, Göteborg (SWE) (i)",02 MAR 2013,1189
33,51.32,,Kadecia BAIRD,24 FEB 1995,GUY,1,,Morelia (MEX),06 JUL 2013,1153
34,51.38,,Anyika ONUORA,28 OCT 1984,GBR,1,,"Stade Raymond Petit, Tomblaine (FRA)",02 JUL 2013,1151
35,51.42,,Floria GUEI,02 MAY 1990,FRA,5sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1149
36,51.43,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1h1,,"Drake Stadium, Des Moines, IA (USA)",20 JUN 2013,1149
37,51.45,,Eilidh DOYLE,20 FEB 1987,GBR,2,,"Scandinavium, Göteborg (SWE) (i)",03 MAR 2013,1182
38,51.49,,Bianca Denisa RĂZOR,08 AUG 1994,ROU,4sf1,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1146
39,51.54,,Quanera HAYES,07 MAR 1992,USA,1,,"Pueblo, CO (USA)",25 MAY 2013,1144
39,51.54,,Marie GAYOT,18 DEC 1989,FRA,3f1,,"International Stadium, Gateshead (GBR)",22 JUN 2013,1144
41,51.56,,Patrycja WYCISZKIEWICZ,08 JAN 1994,POL,1,,"Stadio Guidobaldi, Rieti (ITA)",19 JUL 2013,1144
42,51.58,,Mary WINEBERG,03 JAN 1980,USA,1f1,,Burnaby (CAN),01 JUL 2013,1143
43,51.60,,Shericka JACKSON,16 JUL 1994,JAM,1,,Kingston (JAM),16 MAR 2013,1142
44,51.62,,Monica HARGROVE,30 DEC 1982,USA,1,,St-Martin (FRA),11 MAY 2013,1141
44,51.62,,Joelma DAS NEVES SOUZA,13 JUL 1984,BRA,2,,"Mangueirão, Belém (BRA)",12 MAY 2013,1141
44,51.62,,Esther CREMER,29 MAR 1988,GER,1h1,,Ulm (GER),06 JUL 2013,1141
44,51.62,,Kineke ALEXANDER,21 FEB 1986,VIN,2h1,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1141
48,51.63,,Maureen Jelagat MAIYO,28 MAY 1985,KEN,1,,Nairobi (KEN),13 JUL 2013,1141
49,51.67,,DeeDee TROTTER,08 DEC 1982,USA,3,,Baie Mahault (FRA),08 MAY 2013,1139
49,51.67,,Omolara OMOTOSHO,25 MAY 1993,NGR,3,,"Mangueirão, Belém (BRA)",12 MAY 2013,1139
51,51.68,,Lenora GUION FIRMIN,07 AUG 1991,FRA,1,,"Ratinan Stadion, Tampere (FIN)",13 JUL 2013,1139
52,51.73,,Diamond DIXON,29 JUN 1992,USA,1,,"Waco, TX (USA)",05 MAY 2013,1137
53,51.77,,Aauri Lorena BOKESA,14 DEC 1988,ESP,1,,Alcobendas (ESP),28 JUL 2013,1135
54,51.78,,Geisa Aparecida COUTINHO,01 JUN 1980,BRA,4,,"Mangueirão, Belém (BRA)",12 MAY 2013,1135
54,51.78,,Rebecca ALEXANDER,02 MAY 1990,USA,4sf1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1135
56,51.82,,Mikele BARBER,04 OCT 1980,USA,1f1,,"Claremont, CA (USA)",13 APR 2013,1133
57,51.83,,Kerron STEWART,16 APR 1984,JAM,1f1,,"Auburn, AL (USA)",06 APR 2013,1133
57,51.83,,Natalya NAZAROVA,26 MAY 1979,RUS,2sf1,,Moskva (RUS),23 JUL 2013,1133
59,51.86,,Shericka WILLIAMS,17 SEP 1985,JAM,8,,Kingston (JAM),23 JUN 2013,1132
60,51.87,,Patience Okon GEORGE,25 NOV 1991,NGR,2,,Calabar (NGR),20 JUN 2013,1131
61,51.88,,Kayon ROBINSON,27 MAR 1989,JAM,2,,"Pueblo, CO (USA)",25 MAY 2013,1131
