Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.07,,Tonique WILLIAMS-DARLING,17 JAN 1976,BAH,1,,"Olympiastadion, Berlin (GER)",12 SEP 2004,1243
2,49.53,,Ana Gabriela GUEVARA,04 MAR 1977,MEX,2,,"Olympiastadion, Berlin (GER)",12 SEP 2004,1224
3,49.56,,Monique HENNAGAN,26 MAY 1976,USA,1,,"Sacramento, CA (USA)",17 JUL 2004,1223
4,49.65,,Natalya NAZAROVA,26 MAY 1979,RUS,1,,Tula (RUS),31 JUL 2004,1220
5,49.77,,Olga KOTLYAROVA,12 APR 1976,RUS,3,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1215
6,49.85,,Natalya ANTYUKH,26 JUN 1981,RUS,2,,Tula (RUS),31 JUL 2004,1212
7,49.89,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,2,,"Sacramento, CA (USA)",17 JUL 2004,1210
8,50.00,,DeeDee TROTTER,08 DEC 1982,USA,5,,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1206
9,50.17,,Christine AMERTIL,18 AUG 1979,BAH,6sf1,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1199
10,50.19,,Olesya KRASNOMOVETS-FORSHEVA,08 JUL 1979,RUS,2,,Tula (RUS),05 JUN 2004,1198
11,50.44,,Tatyana FIROVA,10 OCT 1982,RUS,2sf1,,Tula (RUS),30 JUL 2004,1188
11,50.44,,Olesya ZYKINA,07 OCT 1980,RUS,3,,Tula (RUS),31 JUL 2004,1188
13,50.48,,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,2,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1186
14,50.50,,Christine OHURUOGU,17 MAY 1984,GBR,3h6,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1185
15,50.53,,Monique HENDERSON,18 FEB 1983,USA,2sf1,,"Sacramento, CA (USA)",15 JUL 2004,1184
16,50.56,,Fani CHALKIA,02 FEB 1979,GRE,4,,"Olympiastadion, Berlin (GER)",12 SEP 2004,1183
17,50.59,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,3h4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1182
18,50.62,,Fatou Bintou FALL,23 AUG 1981,SEN,1,,Brazzaville (CGO),16 JUL 2004,1181
