Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,48.36,,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1272
2,49.20,,Marileidy PAULINO,25 OCT 1996,DOM,2,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1238
3,49.22,,Christine MBOMA,22 MAY 2003,NAM,1,,"Independence Stadium, Windhoek (NAM)",17 APR 2021,1237
4,49.34,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1sf3,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1232
5,49.46,,Allyson FELIX,18 NOV 1985,USA,3,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1227
6,49.51,,Candice MCLEOD,15 NOV 1996,JAM,2sf1,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1225
7,49.53,,Beatrice MASILINGI,10 APR 2003,NAM,2f1,,"National Heroes Stadium, Lusaka (ZAM)",11 APR 2021,1224
8,49.57,,Athing MU,08 JUN 2002,USA,1,,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1223
9,49.71,,Roxana GÓMEZ,07 JAN 1999,CUB,3sf1,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1217
10,49.78,,Quanera HAYES,07 MAR 1992,USA,1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1214
11,49.91,,Shamier LITTLE,20 MAR 1995,USA,1,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1209
12,49.97,,Jodie WILLIAMS,28 SEP 1993,GBR,2sf2,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1207
13,50.02,,Roneisha MCGREGOR,09 OCT 1997,JAM,3,,"National Stadium, Kingston (JAM)",27 JUN 2021,1205
14,50.03,,Wadeline JONATHAS,19 FEB 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1204
15,50.10,,Kendall ELLIS,08 MAR 1996,USA,4,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1201
16,50.11,,Sada WILLIAMS,01 DEC 1997,BAR,3sf3,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1201
17,50.14,,Stacey Ann WILLIAMS,08 MAR 1999,JAM,4,,"National Stadium, Kingston (JAM)",27 JUN 2021,1200
18,50.28,,Lynna IRBY,06 DEC 1998,USA,2,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1194
19,50.29,,Kaylin WHITNEY,09 MAR 1998,USA,5,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1194
19,50.29,,Cynthia BOLINGO,12 JAN 1993,BEL,1,,"Stade Raymond Petit, Tomblaine (FRA)",05 JUL 2021,1194
21,50.37,,Femke BOL,23 FEB 2000,NED,1f1,,"Cluj Arena, Cluj-Napoca (ROU)",19 JUN 2021,1191
22,50.38,,Jessica BEARD,08 JAN 1989,USA,3,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1190
22,50.38,,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,1f4,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1190
