Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,48.70,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1258
2,49.49,,Olga ZAYTSEVA,10 NOV 1984,RUS,1,,Tula (RUS),16 JUL 2006,1226
3,49.53,,Vanya STAMBOLOVA,28 NOV 1983,BUL,1,,Rieti (ITA),27 AUG 2006,1224
4,49.63,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,1,,Shanghai (CHN),23 SEP 2006,1220
5,49.80,,DeeDee TROTTER,08 DEC 1982,USA,2,,Shanghai (CHN),23 SEP 2006,1214
6,49.98,,Natalya NAZAROVA,26 MAY 1979,RUS,1,,Moskva (RUS) (i),18 FEB 2006,1240
7,49.99,,Svetlana POSPELOVA,24 DEC 1979,RUS,1,,Tula (RUS),13 JUN 2006,1206
7,49.99,,Tatyana VESHKUROVA,23 SEP 1981,RUS,2,,Tula (RUS),16 JUL 2006,1206
9,50.04,,Olesya KRASNOMOVETS-FORSHEVA,08 JUL 1979,RUS,2,,Moskva (RUS) (i),18 FEB 2006,1237
10,50.08,,Tatyana FIROVA,10 OCT 1982,RUS,3,,Tula (RUS),16 JUL 2006,1202
11,50.11,,Tonique WILLIAMS-DARLING,17 JAN 1976,BAH,4,,Shanghai (CHN),23 SEP 2006,1201
12,50.14,,Monique HENDERSON,18 FEB 1983,USA,4f1,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1200
13,50.24,,Shericka WILLIAMS,17 SEP 1985,JAM,2,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1196
14,50.28,,Christine OHURUOGU,17 MAY 1984,GBR,1,,Melbourne (AUS),21 MAR 2006,1194
15,50.34,,Christine AMERTIL,18 AUG 1979,BAH,3,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",12 MAR 2006,1225
16,50.37,,Natalya ANTYUKH,26 JUN 1981,RUS,3,,Moskva (RUS) (i),18 FEB 2006,1224
17,50.43,,Ana Gabriela GUEVARA,04 MAR 1977,MEX,5f1,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1188
18,50.54,,Amy Mbacké THIAM,10 NOV 1976,SEN,3,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1184
19,50.63,,Moushaumi ROBINSON,13 APR 1981,USA,2,,Thessaloniki (GRE),24 JUL 2006,1180
20,50.64,,Lorraine FENTON,08 SEP 1973,JAM,3,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1180
20,50.64,,Mariyana DIMITROVA,29 JUL 1982,BUL,4,,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1180
22,50.68,,Nicola SANDERS,23 JUN 1982,GBR,4,,"Crystal Palace, London (GBR)",28 JUL 2006,1178
23,50.69,,Ilona USOVICH,14 NOV 1982,BLR,5,,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1178
24,50.77,,Hazel-Ann REGIS,01 FEB 1981,GRN,2f2,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1175
25,50.78,,Danijela GRGIĆ,28 SEP 1988,CRO,1,,"Chaoyang Sport Center, Beijing (CHN)",17 AUG 2006,1174
26,50.94,,Fani CHALKIA,02 FEB 1979,GRE,5,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1168
27,50.97,,Yelena MIGUNOVA,04 JAN 1984,RUS,1,,Kazan (RUS),08 JUL 2006,1167
28,50.99,,Olga KOTLYAROVA,12 APR 1976,RUS,2,,Sochi (RUS),26 MAY 2006,1166
