Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.16,,Ana Gabriela GUEVARA,04 MAR 1977,MEX,1,,Zürich (SUI),16 AUG 2002,1240
2,49.30,,Lorraine FENTON,08 SEP 1973,JAM,2,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1234
3,50.27,,Jearl MILES-CLARK,04 SEP 1966,USA,2,,"CM, Madrid (ESP)",20 SEP 2002,1195
4,50.44,,Olesya ZYKINA,07 OCT 1980,RUS,2,,Zürich (SUI),16 AUG 2002,1188
5,50.69,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,,"Palo Alto, CA (USA)",22 JUN 2002,1178
6,50.70,,Antonina YEFREMOVA,19 JUL 1981,UKR,1,,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1178
6,50.70,,Grit BREUER,16 FEB 1972,GER,2,,"Olympiastadion, München (GER)",08 AUG 2002,1178
8,50.80,,Kaltouma NADJINA,16 NOV 1976,CHA,4,,Bruxelles (BEL),30 AUG 2002,1174
9,50.82,,Christine AMERTIL,18 AUG 1979,BAH,1,,Doha (QAT),15 MAY 2002,1173
9,50.82,,Lee MCCONNELL,09 OCT 1978,GBR,4,,"CM, Madrid (ESP)",20 SEP 2002,1173
11,50.83,,Allison BECKFORD,08 MAY 1979,JAM,1,,"Baton Rouge, LA (USA)",01 JUN 2002,1172
12,50.84,,LaTasha COLANDER,23 AUG 1976,USA,1,,"Mangueirão, Belém (BRA)",05 MAY 2002,1172
13,50.87,,Me'Lisa BARBER,04 OCT 1980,USA,2,,"Baton Rouge, LA (USA)",01 JUN 2002,1171
14,50.96,,Amy Mbacké THIAM,10 NOV 1976,SEN,4,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1167
15,50.98,,Sandie RICHARDS,06 NOV 1968,JAM,2,,"Palo Alto, CA (USA)",08 JUN 2002,1166
16,51.04,,Monique HENNAGAN,26 MAY 1976,USA,4,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1164
17,51.10,,Monique HENDERSON,18 FEB 1983,USA,1,,"National Stadium, Kingston (JAM)",18 JUL 2002,1162
17,51.10,,Mireille NGUIMGO,07 NOV 1976,CMR,1,,La Chaux-de-Fonds (SUI),18 AUG 2002,1162
19,51.13,,K.V. Damayanthi DARSHA,13 DEC 1975,SRI,1,,Busan (KOR),10 OCT 2002,1161
20,51.15,,Natalya NAZAROVA,26 MAY 1979,RUS,2,,Cheboksary (RUS),13 JUL 2002,1160
21,51.17,,Natalya ANTYUKH,26 JUN 1981,RUS,1,,Birmingham (GBR) (i),17 FEB 2002,1192
22,51.24,,Lashinda DEMUS,10 MAR 1983,USA,1,,"Starkville, MS (USA)",12 MAY 2002,1156
23,51.34,,Grażyna PROKOPEK,20 APR 1977,POL,2,,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1152
23,51.34,,Aliann Tabitha POMPEY,09 MAR 1978,GUY,2sf2,,Manchester (GBR),27 JUL 2002,1152
25,51.36,,Zulia CALATAYUD,09 NOV 1979,CUB,1,,Thessaloniki (GRE),24 JUL 2002,1151
25,51.36,,Catherine MURPHY,21 SEP 1975,GBR,3sf2,,Manchester (GBR),27 JUL 2002,1151
27,51.38,,Demetria WASHINGTON DAVIS,31 DEC 1979,USA,4,,"Baton Rouge, LA (USA)",01 JUN 2002,1151
28,51.39,,Anastasiya KAPACHINSKAYA,21 NOV 1979,RUS,3,,Cheboksary (RUS),13 JUL 2002,1150
29,51.46,,Suziann REID,14 JAN 1977,USA,2,,"Mangueirão, Belém (BRA)",05 MAY 2002,1148
29,51.46,,Tatyana LEVINA,28 FEB 1977,RUS,2,,Moskva (RUS),28 JUN 2002,1148
31,51.47,,Kim MATTHEWS BEENAMOL,15 AUG 1975,IND,1,,Ludhiana (IND),28 AUG 2002,1147
32,51.48,,Karen SHINKINS,15 OCT 1976,IRL,2,,Doha (QAT),15 MAY 2002,1147
33,51.50,,Geisa Aparecida COUTINHO,01 JUN 1980,BRA,1,,Rio de Janeiro (BRA),27 SEP 2002,1146
34,51.51,,Heide SEYERLING-QUINN,19 AUG 1976,RSA,1,,Germiston (RSA),05 APR 2002,1146
35,51.54,,Anna TKACH,17 APR 1975,RUS,2,,Tula (RUS),01 JUN 2002,1144
36,51.55,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Helsinki (FIN),13 AUG 2002,1144
37,51.62,,Ronetta SMITH,02 MAY 1980,JAM,5,,"Baton Rouge, LA (USA)",01 JUN 2002,1141
38,51.64,,Svetlana USOVICH,14 OCT 1980,BLR,1,,Brest (BLR),06 JUN 2002,1140
39,51.65,,LaDonna ANTOINE,20 NOV 1974,CAN,1,,"Walnut, CA (USA)",21 APR 2002,1140
39,51.65,,Natalya IVANOVA,25 JUN 1981,RUS,2sf2,,Cheboksary (RUS),12 JUL 2002,1140
41,51.74,,Hortense BÉWOUDA,19 OCT 1978,CMR,2,,Luzern (SUI),26 JUN 2002,1137
42,51.78,,Francine LANDRE,26 JUL 1970,FRA,3,,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1135
43,51.79,,Florence EKPO-UMOH,27 DEC 1977,GER,1,,Kassel (GER),14 JUN 2002,1135
43,51.79,,Otilia RUICU,20 AUG 1978,ROU,4,,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1135
45,51.80,,Claudia MARX,16 SEP 1978,GER,2,,Sindelfingen (GER) (i),17 FEB 2002,1168
46,51.81,,Kudirat AKHIGBE,29 DEC 1981,NGR,3,,Birmingham (GBR) (i),17 FEB 2002,1168
46,51.81,,Chryssoula GOUDENOUDI,28 MAR 1977,GRE,1,,Trikala (GRE),15 JUN 2002,1134
46,51.81,,Nancy KETTE,24 JUL 1977,GER,2,,La Chaux-de-Fonds (SUI),18 AUG 2002,1134
49,51.82,,Yuliya SOTNIKOVA,18 NOV 1970,RUS,3sf2,,Cheboksary (RUS),12 JUL 2002,1133
50,51.84,,Natalya LAVSHUK,22 FEB 1980,RUS,4sf2,,Cheboksary (RUS),12 JUL 2002,1133
51,51.85,,Danielle PERPOLI,07 MAR 1968,ITA,5,,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1132
52,51.86,,Hazel-Ann REGIS,01 FEB 1981,GRN,1,,"Odessa, TX (USA)",18 MAY 2002,1132
53,51.89,,Lami OYEWUMI,03 NOV 1976,CAN,1,,Calgary (CAN),26 JUN 2002,1131
54,51.94,,Tatyana ROSLANOVA,28 SEP 1980,KAZ,1,,Bishkek (KGZ),15 JUN 2002,1129
54,51.94,,Olabisi AFOLABI,31 OCT 1975,NGR,5,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1129
56,51.95,,Hajarat YUSUF,10 SEP 1982,NGR,1,,Lagos (NGR),20 JUN 2002,1128
57,51.96,,Doris JACOB,16 DEC 1981,NGR,2,,Lagos (NGR),20 JUN 2002,1128
58,51.97,,Helen KARAGOUNIS,28 SEP 1981,GBR,6sf2,,Manchester (GBR),27 JUL 2002,1128
59,52.02,,Olga MISHCHENKO,24 NOV 1971,UKR,2,,Kyiv (UKR),25 MAY 2002,1126
60,52.03,,Birgit ROCKMEIER,29 NOV 1973,GER,1,,"Wattenscheid, Bochum (GER)",06 JUL 2002,1125
61,52.05,,Liz GROW,17 OCT 1979,USA,1,,"Storrs, CT (USA)",05 MAY 2002,1124
61,52.05,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,2,,"Odessa, TX (USA)",18 MAY 2002,1124
63,52.09,,Marie-Louise BÉVIS,12 OCT 1972,FRA,1,,Paris (FRA),21 JUL 2002,1123
64,52.10,,Yulia PECHONKINA,21 APR 1978,RUS,1h5,,Volgograd (RUS) (i),12 FEB 2002,1156
64,52.10,,Svetlana BODRITSKAYA,07 NOV 1971,KAZ,3,,Busan (KOR),10 OCT 2002,1123
66,52.14,,Maria Laura ALMIRAO,20 SEP 1977,BRA,1,,Ciudad de Guatemala (GUA),12 MAY 2002,1121
66,52.14,,Zamira AMIROVA,11 JUN 1979,UZB,2,,Bishkek (KGZ),15 JUN 2002,1121
68,52.15,,Fatou Bintou FALL,23 AUG 1981,SEN,1,,Dakar (SEN),23 MAR 2002,1121
69,52.16,,Michelle DAVIS,04 SEP 1980,USA,6,,"Baton Rouge, LA (USA)",01 JUN 2002,1120
69,52.16,,Manuela LEVORATO,16 MAR 1977,ITA,2,,Milano (ITA),05 JUN 2002,1120
71,52.17,,Natalya SHEVTSOVA,17 DEC 1974,RUS,4sf1,,Cheboksary (RUS),12 JUL 2002,1120
72,52.18,,Sandra STALS,05 JUN 1975,BEL,1,,Bruxelles (BEL),07 JUL 2002,1119
72,52.18,,Mariya LISNICHENKO,27 DEC 1980,RUS,6sf2,,Cheboksary (RUS),12 JUL 2002,1119
74,52.19,,Oluyemi FAGBAMILA,23 FEB 1983,NGR,2,,"Houston, TX (USA)",18 MAY 2002,1119
74,52.19,,Jana PITTMAN,09 NOV 1982,AUS,4,,"Olympiastadion, Berlin (GER)",06 SEP 2002,1119
76,52.21,,Tamsyn MANOU,20 JUL 1978,AUS,1,,Newcastle (AUS),23 FEB 2002,1118
77,52.22,,Awatef BENHASSINE,05 APR 1981,TUN,3,,Radés (TUN),08 AUG 2002,1118
78,52.24,,Catherine SCOTT-POMALES,27 AUG 1973,JAM,8,,"Palo Alto, CA (USA)",08 JUN 2002,1117
79,52.29,,Nakya JOHNSON,12 MAY 1981,USA,1,,"Pullman, WA (USA)",19 MAY 2002,1115
79,52.29,,Irena ŽAUNA,16 MAR 1981,LAT,1,,Tartu (EST),26 JUL 2002,1115
81,52.31,,Tetyana MOVCHAN,19 SEP 1970,UKR,3,,Kyiv (UKR),25 MAY 2002,1114
82,52.32,,Lena UDD-ARUHN,22 APR 1970,SWE,1,,Helsinki (FIN),23 AUG 2002,1114
83,52.33,,Kim GEVAERT,05 AUG 1978,BEL,1,,Forest (BEL),28 APR 2002,1114
83,52.33,,Nickeisha CHARLES,25 APR 1980,TTO,4h1,,"Baton Rouge, LA (USA)",30 MAY 2002,1114
85,52.37,,Donna HOWARD,28 AUG 1974,USA,1,,"Atlanta, GA (USA)",01 JUN 2002,1112
86,52.38,,Barbara PETRÁHN,16 SEP 1978,HUN,4,,Zagreb (CRO),08 JUL 2002,1112
87,52.39,,Lesley OWUSU,21 DEC 1978,GBR,1,,"Lincoln, NE (USA)",04 MAY 2002,1111
88,52.40,,Surita FEBBRAIO-LOOTS,27 DEC 1973,RSA,1,,Germiston (RSA),23 FEB 2002,1111
88,52.40,,Jane ARNOTT,03 JAN 1976,NZL,1,,Auckland (NZL),03 MAR 2002,1111
90,52.41,,Tonette DYER,28 MAR 1982,USA,9h1,,"Baton Rouge, LA (USA)",30 MAY 2002,1111
91,52.42,,Sheryl MORGAN,06 NOV 1983,JAM,1,,Nassau (BAH),30 MAR 2002,1110
92,52.43,,Faith REIN,07 APR 1981,USA,2,,"Tempe, AZ (USA)",13 APR 2002,1110
92,52.43,,Saidat ONANUGA,18 JUN 1974,NGR,1,,Calgary (CAN),28 JUN 2002,1110
94,52.45,,Irina ANASHKINA,31 JAN 1972,RUS,2,,Moskva (RUS),17 MAY 2002,1109
95,52.46,,Tia TRENT,25 JUL 1979,USA,3h2,,"Palo Alto, CA (USA)",22 JUN 2002,1109
96,52.49,,Jincy PHILIP,12 APR 1977,IND,2,,New Delhi (IND),07 SEP 2002,1107
97,52.50,,Zuzanna RADECKA-PAKASZEWSKA,02 APR 1975,POL,4,,Poznan (POL),18 AUG 2002,1107
98,52.53,,Yekaterina KULIKOVA,07 NOV 1968,RUS,1,,St. Petersburg (RUS),28 JUN 2002,1106
99,52.55,,Lucimar TEODORO,01 MAY 1981,BRA,2,,Ciudad de Guatemala (GUA),12 MAY 2002,1105
99,52.55,,Nataliya MAKUKH,24 JAN 1975,UKR,4,,Kyiv (UKR),25 MAY 2002,1105
101,52.58,,Foy WILLIAMS,27 SEP 1973,CAN,2,,Calgary (CAN),28 JUN 2002,1104
102,52.59,,Cathy FREEMAN,16 FEB 1973,AUS,1,,Perth (AUS),16 MAR 2002,1104
103,52.61,,Naleya DOWNER,27 JAN 1980,JAM,1,,"Austin, TX (USA)",04 MAY 2002,1103
