Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.26,,Allyson FELIX,18 NOV 1985,USA,1,,"National Stadium, Beijing (CHN)",27 AUG 2015,1235
2,49.67,,Shaunae MILLER,15 APR 1994,BAH,2,,"National Stadium, Beijing (CHN)",27 AUG 2015,1219
3,49.83,,Francena MCCORORY,20 OCT 1988,USA,1,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1212
4,49.95,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1f1,,"National Stadium, Kingston (JAM)",09 MAY 2015,1208
5,49.99,,Shericka JACKSON,16 JUL 1994,JAM,3,,"National Stadium, Beijing (CHN)",27 AUG 2015,1206
6,50.14,,Christine DAY,23 AUG 1986,JAM,4,,"National Stadium, Beijing (CHN)",27 AUG 2015,1200
7,50.16,,Christine OHURUOGU,17 MAY 1984,GBR,1sf2,,"National Stadium, Beijing (CHN)",25 AUG 2015,1199
8,50.22,,Kabange MUPOPO,21 SEP 1992,ZAM,1,,Brazzaville (CGO),15 SEP 2015,1197
9,50.24,,Natasha HASTINGS,23 JUL 1986,USA,1,,"Olympic Stadium, London (GBR)",24 JUL 2015,1196
10,50.32,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,2sf2,,"National Stadium, Beijing (CHN)",25 AUG 2015,1193
11,50.37,,Bianca Denisa RĂZOR,08 AUG 1994,ROU,1h5,,"National Stadium, Beijing (CHN)",24 AUG 2015,1191
12,50.47,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,3sf3,,"National Stadium, Beijing (CHN)",25 AUG 2015,1187
13,50.50,,Kendall BAISDEN,05 MAR 1995,USA,3sf2,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1185
13,50.50,,Phyllis FRANCIS,04 MAY 1992,USA,3sf2,,"National Stadium, Beijing (CHN)",25 AUG 2015,1185
15,50.62,,Nataliya PYHYDA,30 JAN 1981,UKR,4sf3,,"National Stadium, Beijing (CHN)",25 AUG 2015,1181
16,50.68,,Jessica BEARD,08 JAN 1989,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1178
17,50.71,,Patience Okon GEORGE,25 NOV 1991,NGR,2,,Brazzaville (CGO),15 SEP 2015,1177
18,50.82,,Courtney OKOLO,15 MAR 1994,USA,1h1,,San José (CRC),07 AUG 2015,1173
19,50.84,,Shakima WIMBLEY,23 APR 1995,USA,1,,"Tallahassee, FL (USA)",16 MAY 2015,1172
