Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.44,,Shaunae MILLER,15 APR 1994,BAH,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1228
2,49.51,,Allyson FELIX,18 NOV 1985,USA,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1225
3,49.71,,Courtney OKOLO,15 MAR 1994,USA,1f2,,"Baton Rouge, LA (USA)",23 APR 2016,1217
4,49.83,,Shericka JACKSON,16 JUL 1994,JAM,1sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1212
5,49.90,,Natasha HASTINGS,23 JUL 1986,USA,2sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1210
6,49.91,,Quanera HAYES,07 MAR 1992,USA,2,,Nassau (BAH),16 APR 2016,1209
7,49.94,,Phyllis FRANCIS,04 MAY 1992,USA,2,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1208
8,50.04,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1,,Kingston (JAM),03 JUL 2016,1204
9,50.23,,Francena MCCORORY,20 OCT 1988,USA,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1196
10,50.25,,Taylor WASHINGTON,06 MAY 1993,USA,4,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1195
11,50.29,,Christine DAY,23 AUG 1986,JAM,2,,Kingston (JAM),03 JUL 2016,1194
12,50.40,,Caster SEMENYA,07 JAN 1991,RSA,1,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1189
13,50.43,,Libania GRENOT,12 JUL 1983,ITA,1sf3,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1188
14,50.64,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,4,,Kingston (JAM),03 JUL 2016,1180
15,50.70,,Antonina KRIVOSHAPKA,21 JUL 1987,RUS,1,,Cheboksary (RUS),21 JUN 2016,1178
16,50.72,,Kemi ADEKOYA,16 JAN 1993,BRN,2h3,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1177
17,50.84,,Floria GUEI,02 MAY 1990,FRA,1,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1172
18,50.88,,Salwa Eid NASER,23 MAY 1998,BRN,3sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1170
19,50.90,,Shakima WIMBLEY,23 APR 1995,USA,1,,"Tallahassee, FL (USA)",15 MAY 2016,1170
