Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.46,,Shaunae MILLER,15 APR 1994,BAH,1,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1227
2,49.65,,Allyson FELIX,18 NOV 1985,USA,1,,"Olympic Stadium, London (GBR)",09 JUL 2017,1220
3,49.72,,Quanera HAYES,07 MAR 1992,USA,1,,"Sacramento, CA (USA)",24 JUN 2017,1217
4,49.88,,Salwa Eid NASER,23 MAY 1998,BRN,2,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1210
5,49.92,,Phyllis FRANCIS,04 MAY 1992,USA,1,,"Olympic Stadium, London (GBR)",09 AUG 2017,1209
6,50.00,,Kendall ELLIS,08 MAR 1996,USA,3,,"Sacramento, CA (USA)",24 JUN 2017,1206
7,50.05,,Shericka JACKSON,16 JUL 1994,JAM,1,,Kingston (JAM),25 JUN 2017,1203
8,50.13,,Chrisann GORDON-POWELL,18 SEP 1994,JAM,2,,Kingston (JAM),25 JUN 2017,1200
9,50.14,,Natasha HASTINGS,23 JUL 1986,USA,4,,"Sacramento, CA (USA)",24 JUN 2017,1200
9,50.14,,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,3,,Kingston (JAM),25 JUN 2017,1200
11,50.29,,Courtney OKOLO,15 MAR 1994,USA,2,,"Olympic Stadium, London (GBR)",09 JUL 2017,1194
12,50.32,,Lydia JELE,22 JUN 1990,BOT,1,,Pretoria (RSA),25 MAR 2017,1193
13,50.36,,Shakima WIMBLEY,23 APR 1995,USA,5,,"Sacramento, CA (USA)",24 JUN 2017,1191
14,50.40,,Shamier LITTLE,20 MAR 1995,USA,3,,"Olympic Stadium, London (GBR)",09 JUL 2017,1189
15,50.56,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,2sf1,,"Olympic Stadium, London (GBR)",07 AUG 2017,1183
16,50.64,,Daina HARPER,26 JUN 1995,USA,6,,"Sacramento, CA (USA)",24 JUN 2017,1180
17,50.76,,Anneisha MCLAUGHLIN-WHILBY,06 JAN 1986,JAM,4,,Kingston (JAM),25 JUN 2017,1175
18,50.85,,Jessica BEARD,08 JAN 1989,USA,7,,"Sacramento, CA (USA)",24 JUN 2017,1172
19,51.06,,Patience Okon GEORGE,25 NOV 1991,NGR,1,,Abuja (NGR),14 JUL 2017,1163
20,51.09,,Lea SPRUNGER,05 MAR 1990,SUI,1f1,,La Chaux-de-Fonds (SUI),02 JUL 2017,1162
21,51.12,,Jaide STEPTER BAYNES,25 SEP 1994,USA,1f1,,"Los Angeles, CA (USA)",08 APR 2017,1161
22,51.15,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,1,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1160
23,51.18,,Maximila IMALI,08 FEB 1996,KEN,1,,Nairobi (KEN),10 JUN 2017,1159
24,51.21,,Yekaterina RENZHINA,18 OCT 1994,RUS,1f4,,Yerino (RUS),14 JUL 2017,1157
25,51.25,,Christine DAY,23 AUG 1986,JAM,2sf2,,Kingston (JAM),24 JUN 2017,1156
26,51.28,,Amantle MONTSHO,04 JUL 1983,BOT,3sf3,,"Olympic Stadium, London (GBR)",07 AUG 2017,1155
27,51.30,,Yinka AJAYI,11 AUG 1997,NGR,1,,Ozoro (NGR),18 JUL 2017,1154
28,51.32,,Elexis GUSTER,07 JUL 1994,USA,2,,"Eugene, OR (USA)",14 MAY 2017,1153
29,51.35,,Takyera ROBERSON,07 MAY 1998,USA,1,,"Sacramento, CA (USA)",24 JUN 2017,1152
30,51.37,,Gunta VAIČULE,09 MAR 1995,LAT,2h3,,"Olympic Stadium, London (GBR)",06 AUG 2017,1151
31,51.38,,Anastasia Natalie LE-ROY,11 SEP 1987,JAM,5,,Kingston (JAM),25 JUN 2017,1151
32,51.41,,Carly MUSCARO,18 MAY 1995,USA,1,,Halifax (CAN),10 JUN 2017,1149
33,51.42,,Makenzie DUNMORE,07 OCT 1997,USA,3h3,,"Sacramento, CA (USA)",22 JUN 2017,1149
34,51.46,,Kemi ADEKOYA,16 JAN 1993,BRN,1h3,,Baku (AZE),17 MAY 2017,1148
34,51.46,,Roxana GÓMEZ,07 JAN 1999,CUB,1,,Trujillo (PER),21 JUL 2017,1148
36,51.50,,Kabange MUPOPO,21 SEP 1992,ZAM,1,,Ndola (ZAM),11 MAR 2017,1146
37,51.51,,Floria GUEI,02 MAY 1990,FRA,3,,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1146
38,51.52,,Jaevin REED,05 FEB 1998,USA,2,,"Sacramento, CA (USA)",24 JUN 2017,1145
39,51.53,,Caster SEMENYA,07 JAN 1991,RSA,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1145
40,51.57,,Margaret BAMGBOSE,19 OCT 1993,NGR,1,,"Arena Caixa, Sao Bernardo do Campo (BRA)",03 JUN 2017,1143
41,51.61,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1f2,,"New York, NY (USA) (i)",12 MAR 2017,1175
41,51.61,,Cameron PETTIGREW,1995,USA,3,,"Eugene, OR (USA)",14 MAY 2017,1142
41,51.61,,Eleni ARTYMATA,16 MAY 1986,CYP,1f2,,Patra (GRE),01 JUL 2017,1142
44,51.62,,Bianca Denisa RĂZOR,08 AUG 1994,ROU,1f1,,Pitesti (ROU),07 JUL 2017,1141
44,51.62,,Carline MUIR,01 OCT 1987,CAN,2,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1141
