Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
29,3:58.38,Guillaume ADAM,15 JAN 1990,FRA,1f1,,"Boston, MA (USA)",11 FEB 2017,1151
30,3:58.66,Brian BARRAZA,16 MAY 1995,USA,1,,"College Station, TX (USA)",10 DEC 2016,1147
31,3:58.75,Sampson LAARI,03 MAR 1993,GHA,8f4,,"Boston, MA (USA)",26 FEB 2017,1146
32,3:58.78,Ford PALMER,06 OCT 1990,USA,2,,"New York, NY (USA)",04 FEB 2017,1145
33,3:58.92,Andrew HUNTER,05 SEP 1997,USA,1,,"New York, NY (USA)",20 JAN 2017,1144
34,3:59.04,Julian OAKLEY,23 JUN 1993,NZL,2,,"New York, NY (USA)",20 JAN 2017,1142
35,3:59.15,Will SHEERAN,26 JAN 1994,USA,3f1,,"Boston, MA (USA)",28 JAN 2017,1141
36,3:59.21,Chris HATLER,12 OCT 1994,USA,2f2,,"New York, NY (USA)",11 FEB 2017,1140
37,3:59.22,Ben BLANKENSHIP,15 DEC 1988,USA,1,,"Albuquerque, NM (USA)",05 MAR 2017,1140
38,3:59.24,Andrew BAYER,03 FEB 1990,USA,1,,"Bloomington, IN (USA)",20 JAN 2017,1139
39,3:59.30,Paul DUFFEY,21 NOV 1994,USA,2f1,,"Boston, MA (USA)",11 FEB 2017,1139
39,3:59.30,Edward CHESEREK,02 FEB 1994,KEN,1h1,,"College Station, TX (USA)",10 MAR 2017,1139
41,3:59.31,Ieuan THOMAS,17 JUL 1989,GBR,1,,Cardiff (GBR),05 FEB 2017,1138
42,3:59.36,Connor MORA,06 NOV 1994,USA,4f1,,"Boston, MA (USA)",28 JAN 2017,1138
42,3:59.36,Robby ANDREWS,29 MAR 1991,USA,1,,NY (USA),18 FEB 2017,1138
44,3:59.37,Joel HUBBARD,03 JUL 1994,USA,1f1,,"Boston, MA (USA)",04 FEB 2017,1138
45,3:59.49,Steven MANGAN,14 APR 1992,USA,9f4,,"Boston, MA (USA)",26 FEB 2017,1136
46,3:59.56,Cristian SORATOS,26 SEP 1992,USA,2,,"Albuquerque, NM (USA)",05 MAR 2017,1135
47,3:59.62,Jack KEELAN,02 FEB 1995,USA,1f2,,"University Park, PA (USA)",28 JAN 2017,1134
48,3:59.73,Robby CREESE,30 AUG 1993,USA,2f2,,"University Park, PA (USA)",28 JAN 2017,1133
48,3:59.73,Matthew MATON,28 MAR 1996,USA,2h1,,"College Station, TX (USA)",10 MAR 2017,1133
50,3:59.74,Guillaume ADAM,15 JAN 1990,FRA,7,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1133
51,3:59.84,Tom MARSHALL,12 JUN 1989,GBR,3,,Athlone (IRL),15 FEB 2017,1132
52,3:59.86,Donald CABRAL,12 DEC 1989,USA,10f4,,"Boston, MA (USA)",26 FEB 2017,1131
52,3:59.86,Nick ROSS,11 NOV 1991,USA,10f4,,"Boston, MA (USA)",26 FEB 2017,1131
54,3:59.90,Josh KERR,08 OCT 1997,GBR,1h2,,"College Station, TX (USA)",10 MAR 2017,1131
55,3:59.94,Joshua THOMPSON,09 MAY 1993,USA,3h1,,"College Station, TX (USA)",10 MAR 2017,1130
56,4:00.08,Ethan HOMAN,18 NOV 1994,USA,5f1,,"Boston, MA (USA)",28 JAN 2017,1129
57,4:00.09,Seán TOBIN,20 JUL 1994,IRL,1,,"Fayetteville, AR (USA)",28 JAN 2017,1128
58,4:00.10,Chad NOELLE,12 APR 1993,USA,3f2,,"New York, NY (USA)",11 FEB 2017,1128
58,4:00.10,Julian OAKLEY,23 JUN 1993,NZL,3f2,,"New York, NY (USA)",11 FEB 2017,1128
58,4:00.10,Neil GOURLEY,07 FEB 1995,GBR,4h1,,"College Station, TX (USA)",10 MAR 2017,1128
61,4:00.12,Antoine THIBEAULT,24 MAR 1994,CAN,6f1,,"Boston, MA (USA)",28 JAN 2017,1128
62,4:00.29,Nathan BRANNEN,08 SEP 1982,CAN,1f1,,"Winston Salem, NC (USA)",03 FEB 2017,1126
63,4:00.31,Garrett HEATH,03 NOV 1985,USA,3,,"Albuquerque, NM (USA)",05 MAR 2017,1126
64,4:00.32,Andrew WHEATING,21 NOV 1987,USA,2,,NY (USA),18 FEB 2017,1125
65,4:00.38,Evan JAGER,08 MAR 1989,USA,4,,"Albuquerque, NM (USA)",05 MAR 2017,1125
66,4:00.39,Ben SAAREL,08 MAR 1995,USA,2h2,,"College Station, TX (USA)",10 MAR 2017,1125
67,4:00.46,Andrew BAYER,03 FEB 1990,USA,2f1,,"Winston Salem, NC (USA)",03 FEB 2017,1124
68,4:00.47,Chad NOELLE,12 APR 1993,USA,8,,"Reggie Lewis Center, Boston, MA (USA)",28 JAN 2017,1124
69,4:00.50,Chris HATLER,12 OCT 1994,USA,3,,"New York, NY (USA)",04 FEB 2017,1123
69,4:00.50,Brandon HAZOURI,21 OCT 1993,USA,1f1,,"Birmingham, AL (USA)",10 FEB 2017,1123
71,4:00.69,Matthew HUGHES,03 AUG 1989,CAN,12f4,,"Boston, MA (USA)",26 FEB 2017,1121
72,4:00.70,Sam PENZENSTADLER,11 SEP 1992,USA,3,,NY (USA),18 FEB 2017,1121
73,4:00.71,Alfredo SANTANA,08 APR 1991,PUR,1f3,,NY (USA),10 FEB 2017,1120
73,4:00.71,Adam PALAMAR,12 MAR 1994,CAN,3h2,,"College Station, TX (USA)",10 MAR 2017,1120
75,4:00.72,Liam DEE,23 MAY 1996,GBR,4h2,,"College Station, TX (USA)",10 MAR 2017,1120
76,4:00.73,Sampson LAARI,03 MAR 1993,GHA,5h2,,"College Station, TX (USA)",10 MAR 2017,1120
77,4:00.79,Paul DUFFEY,21 NOV 1994,USA,1f2,,"Boston, MA (USA)",20 JAN 2017,1119
78,4:00.80,Henry WYNNE,18 APR 1995,USA,2f1,,"Boston, MA (USA)",04 FEB 2017,1119
79,4:00.97,David PRINCIPE,10 NOV 1998,USA,3,,"New York, NY (USA)",20 JAN 2017,1117
79,4:00.97,Steven MANGAN,14 APR 1992,USA,1f1,,"Cambridge, MA (USA)",19 FEB 2017,1117
81,4:01.00,Brandon HAZOURI,21 OCT 1993,USA,4,,"New York, NY (USA)",04 FEB 2017,1117
82,4:01.02,Thomas JOYCE,20 JUL 1993,USA,5h1,,"College Station, TX (USA)",10 MAR 2017,1116
82,4:01.02,Jonah KOECH,12 DEC 1996,KEN,5h1,,"College Station, TX (USA)",10 MAR 2017,1116
84,4:01.08,Jonathan DAVIS,10 OCT 1997,USA,1f3,,"Champaign, IL (USA)",18 FEB 2017,1116
85,4:01.14,Neil GOURLEY,07 FEB 1995,GBR,3f1,,"Winston Salem, NC (USA)",03 FEB 2017,1115
86,4:01.19,Tim GORMAN,05 JUN 1992,USA,7h1,,"College Station, TX (USA)",10 MAR 2017,1114
87,4:01.25,Dillon MAGGARD,16 OCT 1995,USA,6h2,,"College Station, TX (USA)",10 MAR 2017,1113
88,4:01.26,Lopez LOMONG,01 JAN 1985,USA,5,,"Albuquerque, NM (USA)",05 MAR 2017,1113
89,4:01.42,Donald CABRAL,12 DEC 1989,USA,1f2,,"New York, NY (USA)",28 JAN 2017,1111
89,4:01.42,Mac FLEET,17 OCT 1990,USA,5,,"New York, NY (USA)",04 FEB 2017,1111
91,4:01.49,Ben SAAREL,08 MAR 1995,USA,1f1,,"Boulder, CO (USA)",03 FEB 2017,1110
92,4:01.62,Matthew FAYERS,05 AUG 1994,GBR,7h2,,"College Station, TX (USA)",10 MAR 2017,1109
93,4:01.63,Travis MAHONEY,25 JUL 1990,USA,2f2,,"New York, NY (USA)",28 JAN 2017,1109
94,4:01.64,Izaic YORKS,17 APR 1994,USA,10f1,,"New York, NY (USA)",11 FEB 2017,1108
95,4:01.72,Joe KLECKER,16 NOV 1996,USA,3f1,,"Boulder, CO (USA)",03 FEB 2017,1107
96,4:01.83,Guillaume ADAM,15 JAN 1990,FRA,4,,NY (USA),18 FEB 2017,1106
97,4:01.84,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,4,,Athlone (IRL),15 FEB 2017,1106
98,4:01.93,Tim GORMAN,05 JUN 1992,USA,3f2,,"New York, NY (USA)",28 JAN 2017,1105
99,4:02.05,Jeff TWEEDLE,1994,CAN,1f2,,"Boston, MA (USA)",11 FEB 2017,1103
100,4:02.07,James GOWANS,10 JAN 1995,USA,2f3,,NY (USA),10 FEB 2017,1103
100,4:02.07,Jeremy GREENWALD,20 JUL 1993,USA,1f1,,"Boston, MA (USA)",26 FEB 2017,1103
102,4:02.09,Eric HOLT,12 MAY 1995,USA,2f2,,"Boston, MA (USA)",11 FEB 2017,1103
103,4:02.11,Aidan TOOKER,26 JUN 1998,USA,7f1,,"Boston, MA (USA)",28 JAN 2017,1102
104,4:02.13,Dylan LAFOND,18 MAR 1993,USA,1f2,,"Boston, MA (USA)",28 JAN 2017,1102
105,4:02.17,Adam GOODWIN,,USA,3f1,,"Boston, MA (USA)",11 FEB 2017,1102
106,4:02.20,Patrick GREGORY,,USA,4f1,,"Boston, MA (USA)",11 FEB 2017,1101
107,4:02.22,Leonel MANZANO,12 SEP 1984,USA,1,,"College Station, TX (USA)",18 FEB 2017,1101
108,4:02.27,Zach PERRIN,25 JAN 1995,USA,5f1,,"Boulder, CO (USA)",03 FEB 2017,1100
109,4:02.41,Austin TAMAGNO,16 NOV 1997,USA,4f2,,"New York, NY (USA)",28 JAN 2017,1099
110,4:02.42,Andi NOOT,14 SEP 1993,EST,1,,Tartu (EST),28 DEC 2016,1099
111,4:02.49,Henry RAYMOND,,USA,2f2,,"Boston, MA (USA)",28 JAN 2017,1098
112,4:02.52,Brian CRIMMINS,,USA,5f1,,"Boston, MA (USA)",11 FEB 2017,1097
113,4:02.54,John TRAVERS,16 MAR 1991,IRL,5,,Athlone (IRL),15 FEB 2017,1097
114,4:02.59,Jonah KOECH,12 DEC 1996,KEN,1f1,,"Albuquerque, NM (USA)",04 FEB 2017,1096
115,4:02.64,Alexander SEAL,12 OCT 1996,AUS,6f1,,"Boston, MA (USA)",11 FEB 2017,1096
116,4:02.67,Alfredo SANTANA,08 APR 1991,PUR,6,,"New York, NY (USA)",04 FEB 2017,1095
117,4:02.73,Ryan ADAMS,23 MAR 1997,USA,1,,"Clemson, SC (USA)",17 FEB 2017,1095
118,4:02.75,Kyle MERBER,19 NOV 1990,USA,6,,"Albuquerque, NM (USA)",05 MAR 2017,1094
119,4:02.77,Paul ROBINSON,24 MAY 1991,IRL,6,,Athlone (IRL),15 FEB 2017,1094
120,4:02.83,Kyle MAU,,USA,1,,"Bloomington, IN (USA)",14 JAN 2017,1093
120,4:02.83,Eoin EVERARD,23 APR 1986,IRL,7,,Athlone (IRL),15 FEB 2017,1093
122,4:02.87,Jack BRUCE,31 AUG 1994,AUS,2,,"Fayetteville, AR (USA)",28 JAN 2017,1093
123,4:02.90,Troy REEDER,08 AUG 1994,USA,2,,"Clemson, SC (USA)",17 FEB 2017,1092
124,4:02.94,James GOWANS,10 JAN 1995,USA,1f1,,"Ithaca, NY (USA)",18 FEB 2017,1092
125,4:02.96,David PRINCIPE,10 NOV 1998,USA,5f2,,"New York, NY (USA)",11 FEB 2017,1092
126,4:03.11,Darren FAHY,14 MAY 1994,USA,3f2,,"Boston, MA (USA)",11 FEB 2017,1090
127,4:03.12,Cole ROCKHOLD,11 MAY 1995,USA,7f1,,"Boulder, CO (USA)",03 FEB 2017,1090
128,4:03.17,Kieran KELLY,15 DEC 1988,IRL,8,,Athlone (IRL),15 FEB 2017,1089
129,4:03.22,Josh KERR,08 OCT 1997,GBR,1,,"College Station, TX (USA)",11 MAR 2017,1088
130,4:03.26,Joe MURPHY,06 OCT 1995,USA,2,,"Bloomington, IN (USA)",14 JAN 2017,1088
131,4:03.32,Michael SARUNI,18 JUN 1995,KEN,1,,"Birmingham, AL (USA)",19 FEB 2017,1087
132,4:03.34,Josh KERR,08 OCT 1997,GBR,1f1,,"Albuquerque, NM (USA)",11 FEB 2017,1087
133,4:03.36,Matti GROLL,08 MAY 1995,FIN,2f1,,"Boston, MA (USA)",26 FEB 2017,1087
134,4:03.38,Wesley CURLES,02 AUG 1995,USA,3,,"Fayetteville, AR (USA)",28 JAN 2017,1086
135,4:03.41,Michael CLEVENGER,24 NOV 1993,USA,3f1,,"Boston, MA (USA)",04 FEB 2017,1086
135,4:03.41,Josh KERR,08 OCT 1997,GBR,1,,"Albuquerque, NM (USA)",25 FEB 2017,1086
137,4:03.44,Jake EDWARDS,27 APR 1988,USA,1f1,,"Bloomington, IN (USA)",28 JAN 2017,1086
138,4:03.48,Austen DALQUIST,16 NOV 1995,USA,1f2,,"Fayetteville, AR (USA)",13 JAN 2017,1085
138,4:03.48,Zach PERRIN,25 JAN 1995,USA,8h2,,"College Station, TX (USA)",10 MAR 2017,1085
140,4:03.49,Adam GOODWIN,,USA,1f2,,"Fayetteville, AR (USA)",17 FEB 2017,1085
141,4:03.52,Austen DALQUIST,16 NOV 1995,USA,2f2,,"Fayetteville, AR (USA)",17 FEB 2017,1085
142,4:03.54,Dillon MAGGARD,16 OCT 1995,USA,2f1,,"Albuquerque, NM (USA)",11 FEB 2017,1084
143,4:03.55,Henry WYNNE,18 APR 1995,USA,1f1,,"Winston Salem, NC (USA)",18 FEB 2017,1084
144,4:03.56,Rob NAPOLITANO,03 NOV 1994,USA,6f2,,"New York, NY (USA)",11 FEB 2017,1084
145,4:03.57,Scott CARPENTER,19 DEC 1994,USA,1,,NY (USA),25 FEB 2017,1084
146,4:03.58,Mike BRANNIGAN,12 NOV 1996,USA,5,,NY (USA),18 FEB 2017,1084
147,4:03.59,Alfredo SANTANA,08 APR 1991,PUR,6,,NY (USA),18 FEB 2017,1084
148,4:03.67,Anthony ROTICH,20 OCT 1990,USA,3f1,,"Albuquerque, NM (USA)",11 FEB 2017,1083
149,4:03.72,John GREGOREK,07 DEC 1991,USA,7,,"Albuquerque, NM (USA)",05 MAR 2017,1082
150,4:03.81,Dylan BLANKENBAKER,06 JAN 1994,USA,1f4,,"New York, NY (USA)",04 FEB 2017,1081
151,4:03.84,Daniel WINN,30 JUL 1991,USA,7,,NY (USA),18 FEB 2017,1081
152,4:04.12,Michael HALL,07 JUL 1996,USA,7f1,,"Boston, MA (USA)",11 FEB 2017,1077
153,4:04.13,Sampson LAARI,03 MAR 1993,GHA,2,,"Birmingham, AL (USA)",19 FEB 2017,1077
154,4:04.18,Aidan TOOKER,26 JUN 1998,USA,8f1,,"Boston, MA (USA)",11 FEB 2017,1076
155,4:04.19,Carlos VILLAREAL,10 MAY 1997,MEX,7,,"New York, NY (USA)",04 FEB 2017,1076
156,4:04.26,Mike BRANNIGAN,12 NOV 1996,USA,7f2,,"New York, NY (USA)",11 FEB 2017,1075
157,4:04.35,Matti GROLL,08 MAY 1995,FIN,4f1,,"Boston, MA (USA)",04 FEB 2017,1074
158,4:04.39,Charles COOPER,29 FEB 1996,CAN,5f1,,"Boston, MA (USA)",04 FEB 2017,1074
159,4:04.40,Jake EDWARDS,27 APR 1988,USA,1f1,,"Columbus, OH (USA)",17 FEB 2017,1073
160,4:04.41,Brian DOYLE,23 JUL 1992,USA,9f1,,"Boston, MA (USA)",11 FEB 2017,1073
161,4:04.45,Nick CARLEO,1997,USA,3f2,,"Boston, MA (USA)",28 JAN 2017,1073
162,4:04.47,David PRINCIPE,10 NOV 1998,USA,1f1,,"Boston, MA (USA)",31 DEC 2016,1073
163,4:04.53,Paul DUFFEY,21 NOV 1994,USA,1f1,,"Boston, MA (USA)",03 DEC 2016,1072
164,4:04.57,Wilkerson GIVEN,14 APR 1991,USA,10f1,,"Boston, MA (USA)",11 FEB 2017,1071
165,4:04.60,Cameron VILLAREAL,12 JUL 1995,USA,1f2,,"College Station, TX (USA)",04 FEB 2017,1071
165,4:04.60,Michael O'DONNELL,,USA,1,,"Boston, MA (USA)",05 MAR 2017,1071
167,4:04.63,Robbie FARNHAM-ROSE,05 JAN 1994,GBR,1f1,,"Clemson, SC (USA)",27 JAN 2017,1071
167,4:04.63,Jack YEARIAN,,USA,5f2,,"New York, NY (USA)",28 JAN 2017,1071
167,4:04.63,James RANDON,16 JUN 1994,USA,1f1,,"New Haven, CT (USA)",04 FEB 2017,1071
170,4:04.64,Alfredo SANTANA,08 APR 1991,PUR,1f1,,NY (USA),14 JAN 2017,1070
171,4:04.65,Jonathan DAVIS,10 OCT 1997,USA,1f1,,"Bloomington, IN (USA)",10 FEB 2017,1070
172,4:04.67,Liam DEE,23 MAY 1996,GBR,8f1,,"Boston, MA (USA)",28 JAN 2017,1070
173,4:04.73,Bryce STROEDE,,USA,4f2,,"Boston, MA (USA)",11 FEB 2017,1069
174,4:04.76,Derek GUTIEREZ,08 SEP 1995,USA,1f2,,"Fayetteville, AR (USA)",28 JAN 2017,1069
175,4:04.81,Andre IVANKOVIC,,USA,2f1,,"New Haven, CT (USA)",04 FEB 2017,1068
176,4:04.82,Chase SILVERMAN,,USA,1h1,,"Boston, MA (USA)",04 MAR 2017,1068
177,4:04.92,Ryan MCGORTY,02 DEC 1996,USA,2h1,,"Boston, MA (USA)",04 MAR 2017,1067
178,4:04.93,Jonah KOECH,12 DEC 1996,KEN,3,,"Birmingham, AL (USA)",19 FEB 2017,1067
179,4:04.95,Michael O'DONNELL,,USA,3h1,,"Boston, MA (USA)",04 MAR 2017,1067
180,4:04.98,Donnie COWART,24 OCT 1985,USA,1f2,,"Lynchburg, VA (USA)",11 FEB 2017,1066
181,4:05.06,Robbie FARNHAM-ROSE,05 JAN 1994,GBR,1,,"Birmingham, AL (USA)",21 JAN 2017,1065
182,4:05.08,Khalil Rmidi KININI,16 AUG 1995,ESP,1f1,,NY (USA),04 FEB 2017,1065
183,4:05.11,Alfredo SANTANA,08 APR 1991,PUR,4,,"New York, NY (USA)",20 JAN 2017,1065
184,4:05.12,David RIBICH,27 DEC 1995,USA,1h1,,"Birmingham, AL (USA)",09 MAR 2017,1064
185,4:05.13,Guillaume ADAM,15 JAN 1990,FRA,1,,"Cambridge, MA (USA)",22 JAN 2017,1064
186,4:05.14,Haran DUNDERDALE,26 APR 1996,GBR,2,,"Bloomington, IN (USA)",20 JAN 2017,1064
187,4:05.15,Bryce MILLAR,,USA,2f1,,"Bloomington, IN (USA)",28 JAN 2017,1064
188,4:05.16,Khalil Rmidi KININI,16 AUG 1995,ESP,1,,"Annapolis, MD (USA)",21 JAN 2017,1064
189,4:05.20,Uģis JOCIS,13 SEP 1993,LAT,1,,"Fayetteville, AR (USA)",10 FEB 2017,1063
190,4:05.22,Leakey KIPKOSGEI,,KEN,3f1,,"Boston, MA (USA)",26 FEB 2017,1063
191,4:05.34,Connor RECK,1993,USA,6f1,,"Boston, MA (USA)",04 FEB 2017,1062
192,4:05.36,Marc SCOTT,21 DEC 1993,GBR,1f2,,"Iowa City, IA (USA)",28 JAN 2017,1061
193,4:05.39,Isaac GARCIA-CASSANI,,USA,5f2,,"Boston, MA (USA)",11 FEB 2017,1061
194,4:05.40,Bastian GRAU,1992,GER,2h1,,"Birmingham, AL (USA)",09 MAR 2017,1061
195,4:05.42,Edward CHESEREK,02 FEB 1994,KEN,2,,"College Station, TX (USA)",11 MAR 2017,1061
196,4:05.44,Ethan MOEHN,,USA,4,,"Fayetteville, AR (USA)",28 JAN 2017,1060
197,4:05.47,Richard DOUMA,17 APR 1993,NED,9,,Athlone (IRL),15 FEB 2017,1060
198,4:05.48,Ned WILLIG,08 FEB 1994,USA,8h1,,"College Station, TX (USA)",10 MAR 2017,1060
199,4:05.51,Kigen CHEMADI,,KEN,4,,"Birmingham, AL (USA)",19 FEB 2017,1060
200,4:05.63,Paul LUEVANO,18 NOV 1998,USA,7f1,,"Boston, MA (USA)",04 FEB 2017,1058
201,4:05.68,Ryan WILKIE,15 JUL 1996,USA,4f2,,"Boston, MA (USA)",28 JAN 2017,1057
201,4:05.68,Jack VAN SCOTER,,USA,4h1,,"Boston, MA (USA)",04 MAR 2017,1057
203,4:05.69,Matthew SCHWARTZER,13 NOV 1993,USA,3,,"Bloomington, IN (USA)",14 JAN 2017,1057
204,4:05.70,Bastian GRAU,1992,GER,1,,"Birmingham, AL (USA)",11 MAR 2017,1057
205,4:05.72,Trevor GILLEY,04 OCT 1994,USA,5,,"Fayetteville, AR (USA)",28 JAN 2017,1057
206,4:05.75,Dale KING-CLUTTERBUCK,01 JAN 1992,GBR,1,,Lee Valley (GBR),01 FEB 2017,1057
207,4:05.81,Riley MCINERNEY,,USA,3f1,,"Bloomington, IN (USA)",28 JAN 2017,1056
208,4:05.87,Brian ZABILSKI,30 JUL 1997,USA,3f3,,NY (USA),10 FEB 2017,1055
209,4:05.89,Isaiah HARRIS,18 OCT 1996,USA,1f2,,"University Park, PA (USA)",18 FEB 2017,1055
209,4:05.89,Chase SILVERMAN,,USA,2,,"Boston, MA (USA)",05 MAR 2017,1055
211,4:05.91,Zachary ALBRIGHT,,USA,6f2,,"Boston, MA (USA)",11 FEB 2017,1055
212,4:05.93,Zachary ALBRIGHT,,USA,1,,"New Haven, CT (USA)",29 JAN 2017,1054
212,4:05.93,Johnny KEMPS,,USA,4f1,,"Boston, MA (USA)",26 FEB 2017,1054
214,4:05.94,Cameron VILLAREAL,12 JUL 1995,USA,2f2,,"Fayetteville, AR (USA)",28 JAN 2017,1054
214,4:05.94,Austin STEAGALL,,USA,3,,"Clemson, SC (USA)",17 FEB 2017,1054
216,4:05.95,Lukas KOCH,,USA,1f3,,"Lincoln, NE (USA)",04 FEB 2017,1054
217,4:05.99,Alex ROGERS,26 JUN 1997,USA,2f4,,"New York, NY (USA)",04 FEB 2017,1054
218,4:06.03,Kyle HOSTING,,USA,3f2,,"Fayetteville, AR (USA)",17 FEB 2017,1053
219,4:06.05,AJ ERNST,28 AUG 1998,USA,8f1,,"Boston, MA (USA)",04 FEB 2017,1053
220,4:06.06,Leakey KIPKOSGEI,,KEN,7f2,,"Boston, MA (USA)",11 FEB 2017,1053
221,4:06.07,Brian BARRAZA,16 MAY 1995,USA,1f2,,"Lincoln, NE (USA)",21 JAN 2017,1053
222,4:06.09,Amos SANG,10 JAN 1988,KEN,1f3,,"Boston, MA (USA)",11 FEB 2017,1052
223,4:06.11,Sampson LAARI,03 MAR 1993,GHA,3,,"College Station, TX (USA)",11 MAR 2017,1052
224,4:06.14,Andrew SUKEFORTH,21 JAN 1992,USA,5f1,,"Boston, MA (USA)",26 FEB 2017,1052
225,4:06.16,Oliver AITCHISON,13 MAR 1992,GBR,2,,"Birmingham, AL (USA)",11 MAR 2017,1051
226,4:06.18,Henry RAYMOND,,USA,8f2,,"Boston, MA (USA)",11 FEB 2017,1051
226,4:06.18,Alex RIBA,,USA,2,,"College Station, TX (USA)",18 FEB 2017,1051
228,4:06.21,Austin TRAINOR,29 JUN 1996,USA,6f1,,"Boston, MA (USA)",26 FEB 2017,1051
229,4:06.22,Nick HALL,,USA,3h1,,"Birmingham, AL (USA)",09 MAR 2017,1051
230,4:06.23,Vincent CIATTEI,21 JAN 1995,USA,5f1,,"Winston Salem, NC (USA)",03 FEB 2017,1051
231,4:06.25,Kasey KNEVELBAARD,,USA,1f2,,"Pocatello, ID (USA)",25 FEB 2017,1050
232,4:06.26,Neil GOURLEY,07 FEB 1995,GBR,4,,"College Station, TX (USA)",11 MAR 2017,1050
233,4:06.29,Robby CREESE,30 AUG 1993,USA,1f1,,"University Park, PA (USA)",14 JAN 2017,1050
234,4:06.31,Caleb GATCHELL,,USA,2f3,,"Boston, MA (USA)",11 FEB 2017,1050
235,4:06.33,Sam RITZ,22 DEC 1996,USA,4f3,,NY (USA),10 FEB 2017,1049
236,4:06.40,Reed BROWN,06 AUG 1998,USA,1f1,,"Frisco, TX (USA)",11 FEB 2017,1048
237,4:06.41,Louis FALLAND,13 MAR 1993,AUS,3,,"Bloomington, IN (USA)",20 JAN 2017,1048
238,4:06.43,Darren FAHY,14 MAY 1994,USA,2,,NY (USA),25 FEB 2017,1048
239,4:06.46,Paul LUEVANO,18 NOV 1998,USA,1f1,,"Boston, MA (USA)",19 JAN 2017,1048
240,4:06.47,Eric HOLT,12 MAY 1995,USA,3f2,,"University Park, PA (USA)",28 JAN 2017,1048
240,4:06.47,Adam PALAMAR,12 MAR 1994,CAN,5,,"College Station, TX (USA)",11 MAR 2017,1048
