Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
19,3:57.15,Lawi LALANG,15 JUN 1991,KEN,9,,"New York, NY (USA)",14 FEB 2015,1167
20,3:57.22,Julian OAKLEY,23 JUN 1993,NZL,2f1,,"Boston, MA (USA)",14 FEB 2015,1166
21,3:57.26,Chris O'HARE,23 NOV 1990,GBR,2,,"New York, NY (USA)",31 JAN 2015,1165
22,3:57.28,Michael RUTT,28 OCT 1987,USA,3f1,,"Boston, MA (USA)",14 FEB 2015,1165
23,3:57.47,John GREGOREK,07 DEC 1991,USA,10,,"New York, NY (USA)",14 FEB 2015,1162
24,3:57.54,Will LEER,15 APR 1985,USA,2,,"Winston Salem, NC (USA)",31 JAN 2015,1162
24,3:57.54,Will LEER,15 APR 1985,USA,2,,"Winston Salem, NC (USA)",31 JAN 2015,1162
26,3:57.76,Matt ELLIOTT,08 SEP 1985,USA,3,,"Winston Salem, NC (USA)",31 JAN 2015,1159
26,3:57.76,Matt ELLIOTT,08 SEP 1985,USA,3,,"Winston Salem, NC (USA)",31 JAN 2015,1159
28,3:57.79,Leonel MANZANO,12 SEP 1984,USA,4,,"Winston Salem, NC (USA)",31 JAN 2015,1158
28,3:57.79,Leonel MANZANO,12 SEP 1984,USA,4,,"Winston Salem, NC (USA)",31 JAN 2015,1158
30,3:57.86,Robby CREESE,30 AUG 1993,USA,1f4,,"University Park, PA (USA)",07 FEB 2015,1157
31,3:57.94,Cristian SORATOS,26 SEP 1992,USA,1h2,,"Fayetteville, AR (USA)",13 MAR 2015,1156
31,3:57.94,Edward CHESEREK,02 FEB 1994,KEN,1,,"Fayetteville, AR (USA)",14 MAR 2015,1156
33,3:58.24,Steven MANGAN,14 APR 1992,USA,4f1,,"Boston, MA (USA)",14 FEB 2015,1152
34,3:58.25,Robert DENAULT,27 APR 1993,CAN,1f2,,"University Park, PA (USA)",31 JAN 2015,1152
35,3:58.44,Craig HUFFER,27 OCT 1989,AUS,5,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1150
36,3:58.45,Amos BARTELSMEYER,25 JUL 1994,USA,1f3,,"Boston, MA (USA)",14 FEB 2015,1150
37,3:58.46,Jack BOLAS,01 NOV 1987,USA,5f1,,"Boston, MA (USA)",14 FEB 2015,1150
38,3:58.50,Daniel WINN,30 JUL 1991,USA,2h2,,"Fayetteville, AR (USA)",13 MAR 2015,1149
39,3:58.52,Dan LOWRY,30 OCT 1989,USA,6f1,,"Boston, MA (USA)",14 FEB 2015,1149
40,3:58.54,Ahmed BILE,21 SEP 1993,USA,2f3,,"Boston, MA (USA)",14 FEB 2015,1148
41,3:58.57,Ryan MANAHAN,14 JUL 1994,USA,3f3,,"Boston, MA (USA)",14 FEB 2015,1148
42,3:58.69,Edward CHESEREK,02 FEB 1994,KEN,1h1,,"Fayetteville, AR (USA)",13 MAR 2015,1147
43,3:58.75,John GREGOREK,07 DEC 1991,USA,2h1,,"Fayetteville, AR (USA)",13 MAR 2015,1146
44,3:58.91,Riley MASTERS,05 APR 1990,USA,5,,"Winston Salem, NC (USA)",31 JAN 2015,1144
44,3:58.91,Riley MASTERS,05 APR 1990,USA,5,,"Winston Salem, NC (USA)",31 JAN 2015,1144
46,3:58.99,Keffri W. NEAL,26 OCT 1993,CAN,3h2,,"Fayetteville, AR (USA)",13 MAR 2015,1143
47,3:59.04,Ahmed BILE,21 SEP 1993,USA,2f2,,"University Park, PA (USA)",31 JAN 2015,1142
48,3:59.06,Chad NOELLE,12 APR 1993,USA,4h2,,"Fayetteville, AR (USA)",13 MAR 2015,1142
49,3:59.51,Justyn KNIGHT,19 JUL 1996,CAN,3f2,,"University Park, PA (USA)",31 JAN 2015,1136
50,3:59.54,Michael LEDERHOUSE,09 JAN 1994,USA,4f3,,"Boston, MA (USA)",14 FEB 2015,1136
51,3:59.58,Richard PETERS,18 FEB 1990,GBR,5f3,,"Boston, MA (USA)",14 FEB 2015,1135
52,3:59.60,Travis MAHONEY,25 JUL 1990,USA,7f1,,"Boston, MA (USA)",14 FEB 2015,1135
53,3:59.62,John TRAVERS,16 MAR 1991,IRL,1,,"New York, NY (USA)",24 JAN 2015,1134
54,3:59.81,Martin HEHIR,19 DEC 1992,USA,4f2,,"University Park, PA (USA)",31 JAN 2015,1132
55,3:59.86,Cristian SORATOS,26 SEP 1992,USA,2,,"Fayetteville, AR (USA)",14 MAR 2015,1131
56,3:59.92,Ahmed BILE,21 SEP 1993,USA,5h2,,"Fayetteville, AR (USA)",13 MAR 2015,1131
57,3:59.93,Jake HURYSZ,15 JUL 1992,USA,3h1,,"Fayetteville, AR (USA)",13 MAR 2015,1130
58,3:59.94,Anthony ROTICH,20 OCT 1990,USA,4h1,,"Fayetteville, AR (USA)",13 MAR 2015,1130
59,3:59.97,Mike MARSELLA,16 NOV 1994,USA,1f1,,"Boston, MA (USA)",31 JAN 2015,1130
60,4:00.00,Brannon KIDDER,18 NOV 1993,USA,5h1,,"Fayetteville, AR (USA)",13 MAR 2015,1130
61,4:00.13,Chris GOWELL,26 SEP 1985,GBR,2,,"New York, NY (USA)",24 JAN 2015,1128
62,4:00.18,Joel HUBBARD,03 JUL 1994,USA,1f2,,"Boston, MA (USA)",14 FEB 2015,1127
63,4:00.19,Steven MANGAN,14 APR 1992,USA,2f1,,"Boston, MA (USA)",31 JAN 2015,1127
64,4:00.20,Thomas AWAD,27 MAY 1994,USA,3,,"New York, NY (USA)",31 JAN 2015,1127
65,4:00.25,Julian OAKLEY,23 JUN 1993,NZL,6h2,,"Fayetteville, AR (USA)",13 MAR 2015,1126
66,4:00.28,Henry WYNNE,18 APR 1995,USA,3f1,,"Boston, MA (USA)",31 JAN 2015,1126
67,4:00.36,Julian OAKLEY,23 JUN 1993,NZL,4f1,,"Boston, MA (USA)",31 JAN 2015,1125
68,4:00.41,Isaac SPENCER,21 APR 1992,USA,1f1,,"College Station, TX (USA)",07 FEB 2015,1124
69,4:00.47,Patrick JOSEPH,07 SEP 1995,USA,6,,"Winston Salem, NC (USA)",31 JAN 2015,1124
69,4:00.47,Patrick JOSEPH,07 SEP 1995,USA,6,,"Winston Salem, NC (USA)",31 JAN 2015,1124
71,4:00.51,Andrew GARCIA-GARRISON,29 APR 1993,USA,1f2,,"Boston, MA (USA)",01 MAR 2015,1123
72,4:00.64,Rob NAPOLITANO,03 NOV 1994,USA,2f2,,"Boston, MA (USA)",14 FEB 2015,1121
73,4:00.79,Elmar ENGHOLM,02 OCT 1992,SWE,6h1,,"Fayetteville, AR (USA)",13 MAR 2015,1119
74,4:00.80,Robert DENAULT,27 APR 1993,CAN,7h1,,"Fayetteville, AR (USA)",13 MAR 2015,1119
75,4:01.13,Kevin THOMAS,,USA,2f2,,"Boston, MA (USA)",01 MAR 2015,1115
76,4:01.25,Cameron VILLAREAL,12 JUL 1995,USA,2f1,,"College Station, TX (USA)",07 FEB 2015,1113
77,4:01.34,Robbie FARNHAM-ROSE,05 JAN 1994,GBR,1,,"Lincoln, NE (USA)",07 FEB 2015,1112
77,4:01.34,Will CROCKER,21 NOV 1993,USA,1f1,,"Fayetteville, AR (USA)",13 FEB 2015,1112
79,4:01.37,Matt DORSEY,,USA,2f1,,"Fayetteville, AR (USA)",13 FEB 2015,1112
80,4:01.40,Matthew CENTROWITZ,18 OCT 1989,USA,1,,"Boston, MA (USA)",01 MAR 2015,1112
81,4:01.45,Curtis KING,,USA,6f3,,"Boston, MA (USA)",14 FEB 2015,1111
82,4:01.47,Ross PROUDFOOT,04 JUL 1992,CAN,3,,"New York, NY (USA)",24 JAN 2015,1111
83,4:01.55,Vegard ØLSTAD,12 SEP 1992,NOR,1,,"Fayetteville, AR (USA)",31 JAN 2015,1110
84,4:01.56,Isaac PRESSON,07 FEB 1992,USA,1f1,,"Blacksburg, VA (USA)",20 FEB 2015,1110
85,4:01.57,Patrick JOSEPH,07 SEP 1995,USA,1,,"Blacksburg, VA (USA)",28 FEB 2015,1109
86,4:01.60,Dusty SOLIS,28 JUN 1990,USA,1f4,,"Boston, MA (USA)",14 FEB 2015,1109
87,4:01.66,Matt AIROLA,,USA,2,,"Lincoln, NE (USA)",07 FEB 2015,1108
88,4:01.77,Liam BOYLAN-PETT,11 SEP 1985,USA,4,,"New York, NY (USA)",31 JAN 2015,1107
89,4:01.78,Anthony ROTICH,20 OCT 1990,USA,3,,"Fayetteville, AR (USA)",14 MAR 2015,1107
90,4:01.84,Izaic YORKS,17 APR 1994,USA,8h1,,"Fayetteville, AR (USA)",13 MAR 2015,1106
91,4:01.88,David TIMLIN,10 JUN 1994,USA,1f2,,"Bloomington, IN (USA)",13 FEB 2015,1105
92,4:01.95,Taylor GILLAND,02 APR 1991,USA,5,,"New York, NY (USA)",31 JAN 2015,1105
93,4:01.98,Trevor VAN ACKEREN,01 AUG 1989,USA,6,,"New York, NY (USA)",31 JAN 2015,1104
94,4:02.10,Paul DUFFEY,21 NOV 1994,USA,3f2,,"Boston, MA (USA)",14 FEB 2015,1103
95,4:02.14,Ben BLANKENSHIP,15 DEC 1988,USA,2,,"Boston, MA (USA)",01 MAR 2015,1102
96,4:02.15,Kyle KING,04 APR 1993,USA,5f1,,"Boston, MA (USA)",31 JAN 2015,1102
97,4:02.18,Sam PENZENSTADLER,11 SEP 1992,USA,1f3,,"Bloomington, IN (USA)",30 JAN 2015,1102
97,4:02.18,James RANDON,16 JUN 1994,USA,6f1,,"Boston, MA (USA)",31 JAN 2015,1102
99,4:02.32,Andreas BUENO,07 JUL 1988,DEN,2,,Athlone (IRL),18 FEB 2015,1100
100,4:02.35,Andrew GARCIA-GARRISON,29 APR 1993,USA,5f2,,"University Park, PA (USA)",31 JAN 2015,1099
101,4:02.45,Jacob BURCHAM,13 FEB 1995,USA,2,,"Fayetteville, AR (USA)",31 JAN 2015,1098
102,4:02.46,Austen DALQUIST,16 NOV 1995,USA,3,,"Fayetteville, AR (USA)",31 JAN 2015,1098
103,4:02.48,Joseph CHAPIN,,USA,7f3,,"Boston, MA (USA)",14 FEB 2015,1098
104,4:02.56,Andrew SPRINGER,10 MAR 1991,USA,4f2,,"Boston, MA (USA)",14 FEB 2015,1097
105,4:02.58,Kevin COOPER,31 DEC 1989,IRL,3f2,,"Boston, MA (USA)",01 MAR 2015,1096
106,4:02.59,Jacob EDWARDS,,USA,1,,"Columbus, OH (USA)",30 JAN 2015,1096
107,4:02.62,Brendon FISH,,USA,5f2,,"Boston, MA (USA)",14 FEB 2015,1096
108,4:02.69,Wade ENDRESS,30 MAR 1993,USA,6f2,,"University Park, PA (USA)",31 JAN 2015,1095
109,4:02.71,Kyle GRAVES,,USA,7,,"Winston Salem, NC (USA)",31 JAN 2015,1095
109,4:02.71,Kyle GRAVES,,USA,7,,"Winston Salem, NC (USA)",31 JAN 2015,1095
111,4:02.73,John COGHLAN,06 SEP 1988,IRL,7,,"New York, NY (USA)",31 JAN 2015,1095
112,4:02.75,Tom PURNELL,02 OCT 1993,GBR,7f1,,"Boston, MA (USA)",31 JAN 2015,1094
112,4:02.75,Anthony ROTICH,20 OCT 1990,USA,1f1,,"Albuquerque, NM (USA)",31 JAN 2015,1094
112,4:02.75,Bradley PATERNOSTRO,22 JUN 1993,USA,2f4,,"University Park, PA (USA)",07 FEB 2015,1094
115,4:02.81,Stephen SOLLOWIN,,USA,8f1,,"Boston, MA (USA)",31 JAN 2015,1094
116,4:02.83,Taylor MILNE,14 SEP 1981,CAN,4,,"New York, NY (USA)",24 JAN 2015,1093
117,4:02.85,Patrick CASEY,23 MAY 1990,USA,3,,"Boston, MA (USA)",01 MAR 2015,1093
118,4:02.93,Antoine THIBEAULT,24 MAR 1994,CAN,6f2,,"Boston, MA (USA)",14 FEB 2015,1092
119,4:03.03,Adam GOODWIN,,USA,3,,"Lincoln, NE (USA)",07 FEB 2015,1091
120,4:03.15,Nate MCCLAFFERTY,07 JAN 1993,USA,2,,"Blacksburg, VA (USA)",28 FEB 2015,1089
121,4:03.16,Yonas TESFAI,10 FEB 1992,USA,3f1,,"Fayetteville, AR (USA)",13 FEB 2015,1089
122,4:03.22,Matt ELLIOTT,08 SEP 1985,USA,4,,"Boston, MA (USA)",01 MAR 2015,1088
123,4:03.25,Elmar ENGHOLM,02 OCT 1992,SWE,1,,"Albuquerque, NM (USA)",14 FEB 2015,1088
123,4:03.25,Neil GOURLEY,07 FEB 1995,GBR,3,,"Blacksburg, VA (USA)",28 FEB 2015,1088
125,4:03.29,Collin LEIBOLD,13 DEC 1987,USA,7f2,,"University Park, PA (USA)",31 JAN 2015,1087
126,4:03.40,Nate MCCLAFFERTY,07 JAN 1993,USA,1f1,,"Blacksburg, VA (USA)",23 JAN 2015,1086
127,4:03.47,Sam STABLER,17 MAY 1992,GBR,1,,"College Station, TX (USA)",16 JAN 2015,1085
128,4:03.49,Henry STERLING,19 JUL 1991,USA,2f4,,"Boston, MA (USA)",14 FEB 2015,1085
129,4:03.51,Juan CAMPOS,21 JUN 1993,CHI,1h1,,"Blacksburg, VA (USA)",27 FEB 2015,1085
130,4:03.54,Grant FISHER,22 APR 1997,USA,1f2,,"Armory Track&Field Center, New York, NY (USA)",15 MAR 2015,1084
131,4:03.55,Nate MCCLAFFERTY,07 JAN 1993,USA,2h1,,"Blacksburg, VA (USA)",27 FEB 2015,1084
132,4:03.58,Jeremy RAE,19 MAY 1991,CAN,5,,"New York, NY (USA)",24 JAN 2015,1084
133,4:03.68,Mike MARSELLA,16 NOV 1994,USA,3h1,,"Blacksburg, VA (USA)",27 FEB 2015,1083
134,4:03.75,Robbie FARNHAM-ROSE,05 JAN 1994,GBR,1f1,,"Birmingham, AL (USA)",17 JAN 2015,1082
135,4:03.76,Dan LOWRY,30 OCT 1989,USA,1,,"Cambridge, MA (USA)",25 JAN 2015,1082
136,4:03.79,Kyle GRAVES,,USA,4,,"Blacksburg, VA (USA)",28 FEB 2015,1081
137,4:03.81,Morgan MCDONALD,23 APR 1996,AUS,1f5,,"New York, NY (USA)",31 JAN 2015,1081
138,4:03.82,Riley MASTERS,05 APR 1990,USA,5,,"Boston, MA (USA)",01 MAR 2015,1081
139,4:03.83,Owen DAWSON,19 SEP 1988,USA,8f2,,"University Park, PA (USA)",31 JAN 2015,1081
140,4:03.86,Daniel STOCKBERGER,23 JUN 1988,USA,2f3,,"Bloomington, IN (USA)",30 JAN 2015,1080
141,4:03.88,Danny MOONEY,20 JUN 1988,IRL,3,,Athlone (IRL),18 FEB 2015,1080
142,4:03.95,Rorey HUNTER,02 FEB 1993,AUS,3f3,,"Bloomington, IN (USA)",30 JAN 2015,1079
143,4:03.98,Rob MULLETT,31 JUL 1987,GBR,4f3,,"Bloomington, IN (USA)",30 JAN 2015,1079
144,4:04.00,Lex WILLIAMS,21 MAR 1987,USA,5f3,,"Bloomington, IN (USA)",30 JAN 2015,1078
145,4:04.06,Neil GOURLEY,07 FEB 1995,GBR,8,,"Winston Salem, NC (USA)",31 JAN 2015,1078
145,4:04.06,Neil GOURLEY,07 FEB 1995,GBR,8,,"Winston Salem, NC (USA)",31 JAN 2015,1078
147,4:04.08,Mark NOUWS,20 AUG 1990,NED,4,,Athlone (IRL),18 FEB 2015,1077
148,4:04.21,Joe GIOELLI,,USA,8f1,,"Boston, MA (USA)",14 FEB 2015,1076
149,4:04.25,Leonel MANZANO,12 SEP 1984,USA,6,,"Boston, MA (USA)",01 MAR 2015,1075
150,4:04.26,Liam MARKHAM,30 JAN 1992,IRL,6f3,,"Bloomington, IN (USA)",30 JAN 2015,1075
151,4:04.30,Joe WARNE,11 MAR 1987,IRL,5,,Athlone (IRL),18 FEB 2015,1075
151,4:04.30,John GREGOREK,07 DEC 1991,USA,4,,"Fayetteville, AR (USA)",14 MAR 2015,1075
153,4:04.35,James GOWANS,10 JAN 1995,USA,3f4,,"University Park, PA (USA)",07 FEB 2015,1074
153,4:04.35,Andrew BAYER,03 FEB 1990,USA,7,,"Boston, MA (USA)",01 MAR 2015,1074
155,4:04.36,Chad NOELLE,12 APR 1993,USA,5,,"Fayetteville, AR (USA)",14 MAR 2015,1074
156,4:04.39,Thomas COYLE,23 MAY 1995,USA,4,,"Fayetteville, AR (USA)",31 JAN 2015,1074
157,4:04.44,Daniel WINN,30 JUL 1991,USA,6,,"Fayetteville, AR (USA)",14 MAR 2015,1073
158,4:04.47,Benjamin DE HAAN,27 FEB 1993,NED,4f4,,"University Park, PA (USA)",07 FEB 2015,1073
159,4:04.48,Graham CRAWFORD,29 DEC 1992,USA,9,,"Winston Salem, NC (USA)",31 JAN 2015,1072
159,4:04.48,Graham CRAWFORD,29 DEC 1992,USA,9,,"Winston Salem, NC (USA)",31 JAN 2015,1072
159,4:04.48,Brannon KIDDER,18 NOV 1993,USA,7,,"Fayetteville, AR (USA)",14 MAR 2015,1072
162,4:04.51,Lopez LOMONG,01 JAN 1985,USA,8,,"Boston, MA (USA)",01 MAR 2015,1072
163,4:04.52,Chartt MILLER,07 MAY 1995,AUS,8,,"New York, NY (USA)",31 JAN 2015,1072
164,4:04.54,Cosmas BOIT,,KEN,3f1,,"College Station, TX (USA)",07 FEB 2015,1072
165,4:04.73,Kevin GREENE,04 JUN 1992,USA,9f1,,"Boston, MA (USA)",31 JAN 2015,1069
166,4:04.76,Charlie MARQUARDT,,USA,3f4,,"Boston, MA (USA)",14 FEB 2015,1069
166,4:04.76,Henry WYNNE,18 APR 1995,USA,5,,"Blacksburg, VA (USA)",28 FEB 2015,1069
168,4:04.77,Simon HOLDEN,24 DEC 1994,USA,1f1,,"Blacksburg, VA (USA)",06 FEB 2015,1069
169,4:04.84,Colin BENNIE,03 JUN 1995,USA,6,,"Blacksburg, VA (USA)",28 FEB 2015,1068
170,4:04.88,John SIMONS,12 NOV 1990,USA,10f1,,"Boston, MA (USA)",31 JAN 2015,1067
170,4:04.88,Mike MARSELLA,16 NOV 1994,USA,7,,"Blacksburg, VA (USA)",28 FEB 2015,1067
170,4:04.88,Adam PALAMAR,12 MAR 1994,CAN,1,,"New York, NY (USA)",28 FEB 2015,1067
173,4:04.93,Collins KIBET,,KEN,2f5,,"New York, NY (USA)",31 JAN 2015,1067
173,4:04.93,Keffri W. NEAL,26 OCT 1993,CAN,8,,"Fayetteville, AR (USA)",14 MAR 2015,1067
175,4:04.99,Spencer HAIK,24 NOV 1995,USA,7f2,,"Boston, MA (USA)",14 FEB 2015,1066
176,4:05.00,Kevin GREENE,04 JUN 1992,USA,4f2,,"Boston, MA (USA)",01 MAR 2015,1066
177,4:05.01,John Nick HAPPE,11 DEC 1990,USA,7f3,,"Bloomington, IN (USA)",30 JAN 2015,1066
178,4:05.05,Sam STABLER,17 MAY 1992,GBR,1f1,,"Houston, TX (USA)",09 JAN 2015,1065
179,4:05.07,Brian BIEKERT,,USA,5,,"Fayetteville, AR (USA)",31 JAN 2015,1065
180,4:05.15,Ford PALMER,06 OCT 1990,USA,9,,"Boston, MA (USA)",01 MAR 2015,1064
181,4:05.18,Cristian SORATOS,26 SEP 1992,USA,1f2,,"Bozeman, MT (USA)",16 JAN 2015,1064
182,4:05.19,Craig NOWAK,20 APR 1994,USA,4,,"Lincoln, NE (USA)",07 FEB 2015,1064
183,4:05.21,Ahmed BILE,21 SEP 1993,USA,9,,"Fayetteville, AR (USA)",14 MAR 2015,1063
184,4:05.23,Patrick CORONA,17 MAR 1994,USA,4f1,,"Fayetteville, AR (USA)",13 FEB 2015,1063
185,4:05.30,Christian GONZALEZ,17 MAY 1989,USA,6,,"New York, NY (USA)",24 JAN 2015,1062
186,4:05.33,Conor BRADLEY,06 OCT 1987,IRL,6,,Athlone (IRL),18 FEB 2015,1062
187,4:05.37,Matt AIROLA,,USA,2f1,,"Birmingham, AL (USA)",17 JAN 2015,1061
188,4:05.41,Craig ENGELS,01 MAY 1994,USA,3f1,,"Birmingham, AL (USA)",17 JAN 2015,1061
189,4:05.42,Marco BERTOLOTTI,30 OCT 1992,FIN,6,,"Fayetteville, AR (USA)",31 JAN 2015,1061
190,4:05.43,John TRAVERS,16 MAR 1991,IRL,7,,Athlone (IRL),18 FEB 2015,1061
191,4:05.47,Josh MUNSCH,18 MAR 1991,USA,5,,"Lincoln, NE (USA)",07 FEB 2015,1060
192,4:05.49,Darren BARLOW,26 JUL 1993,USA,2f1,,"Blacksburg, VA (USA)",20 FEB 2015,1060
193,4:05.54,Lou STYLES,,USA,1f2,,"Fayetteville, AR (USA)",13 FEB 2015,1059
194,4:05.55,Michael O'DONNELL,,USA,1f2,,"Boston, MA (USA)",31 JAN 2015,1059
195,4:05.60,Connor RECK,1993,USA,2f2,,"Boston, MA (USA)",31 JAN 2015,1058
196,4:05.64,Patrick JOSEPH,07 SEP 1995,USA,1h3,,"Blacksburg, VA (USA)",27 FEB 2015,1058
197,4:05.67,Michael O'DONNELL,,USA,5f1,,"Fayetteville, AR (USA)",13 FEB 2015,1058
198,4:05.71,Bryce BASTING,17 NOV 1992,USA,8f3,,"Bloomington, IN (USA)",30 JAN 2015,1057
199,4:05.77,Chris MOEN,,USA,4f1,,"Birmingham, AL (USA)",17 JAN 2015,1056
200,4:05.78,Kane GRIMSTER,23 MAY 1992,AUS,5f1,,"Birmingham, AL (USA)",17 JAN 2015,1056
201,4:05.80,Kevin GREENE,04 JUN 1992,USA,8f2,,"Boston, MA (USA)",14 FEB 2015,1056
202,4:05.84,Lane WERLEY,28 APR 1993,USA,2f1,,"Albuquerque, NM (USA)",31 JAN 2015,1055
203,4:05.86,Jesse GARN,04 JUN 1993,USA,9,,"New York, NY (USA)",31 JAN 2015,1055
204,4:05.87,Eoin EVERARD,23 APR 1986,IRL,8,,Athlone (IRL),18 FEB 2015,1055
205,4:05.88,Michael ATCHOO,16 AUG 1991,USA,10,,"Boston, MA (USA)",01 MAR 2015,1055
206,4:05.94,Henry STERLING,19 JUL 1991,USA,1f1,,"Boston, MA (USA)",01 MAR 2015,1054
207,4:05.96,Alex DEIR,24 NOV 1991,USA,7,,"Fayetteville, AR (USA)",31 JAN 2015,1054
207,4:05.96,Kyle MERBER,19 NOV 1990,USA,11,,"New York, NY (USA)",14 FEB 2015,1054
209,4:06.02,Cosmas BOIT,,KEN,1,,"Birmingham, AL (USA)",26 FEB 2015,1053
210,4:06.03,Alec OLSON,,USA,4f4,,"Boston, MA (USA)",14 FEB 2015,1053
211,4:06.06,Colin BENNIE,03 JUN 1995,USA,4h1,,"Blacksburg, VA (USA)",27 FEB 2015,1053
212,4:06.10,Eric SHELLHORN,,USA,3f1,,"Albuquerque, NM (USA)",31 JAN 2015,1052
212,4:06.10,Christian ALVARADO,01 FEB 1996,USA,1f5,,"Boston, MA (USA)",14 FEB 2015,1052
214,4:06.13,Rob NAPOLITANO,03 NOV 1994,USA,3f5,,"New York, NY (USA)",31 JAN 2015,1052
215,4:06.14,Christoph GRAF,26 JUN 1993,SUI,1f1,,"Birmingham, AL (USA)",13 FEB 2015,1052
216,4:06.22,Donnie COWART,24 OCT 1985,USA,3f1,,"Blacksburg, VA (USA)",20 FEB 2015,1051
217,4:06.23,William BERTRAND,,USA,4f5,,"New York, NY (USA)",31 JAN 2015,1051
217,4:06.23,Jefferson ABBEY,,USA,1,,"Lincoln, NE (USA)",31 JAN 2015,1051
219,4:06.28,Ryan HAGEN,24 JUL 1991,USA,2f1,,"Blacksburg, VA (USA)",06 FEB 2015,1050
220,4:06.32,Adam PALAMAR,12 MAR 1994,CAN,1,,"Fayetteville, AR (USA)",09 JAN 2015,1049
221,4:06.36,Nicholas STENUF,21 SEP 1986,USA,4f1,,"Blacksburg, VA (USA)",20 FEB 2015,1049
221,4:06.36,Michael O'DONNELL,,USA,2,,"New York, NY (USA)",28 FEB 2015,1049
223,4:06.39,Craig MILLER,03 AUG 1987,USA,7,,"New York, NY (USA)",24 JAN 2015,1049
224,4:06.41,Marcus BRIDGER-WILKINSON,31 MAR 1992,GBR,2f1,,"Birmingham, AL (USA)",13 FEB 2015,1048
225,4:06.45,Kyle DUVALL,10 OCT 1994,USA,1f1,,"Bloomington, IN (USA)",30 JAN 2015,1048
226,4:06.56,Jack BOLAS,01 NOV 1987,USA,11,,"Boston, MA (USA)",01 MAR 2015,1046
227,4:06.63,Nate MCCLAFFERTY,07 JAN 1993,USA,1,,"Chapel Hill, NC (USA)",16 JAN 2015,1046
228,4:06.65,Ryan RUTHERFORD,02 JUL 1992,USA,2f1,,"Bloomington, IN (USA)",30 JAN 2015,1045
229,4:06.68,John DELALLO,,USA,2f5,,"Boston, MA (USA)",14 FEB 2015,1045
230,4:06.69,Jake SHELLEY,16 MAR 1991,GBR,2,,"Albuquerque, NM (USA)",14 FEB 2015,1045
230,4:06.69,Dan LOWRY,30 OCT 1989,USA,12,,"Boston, MA (USA)",01 MAR 2015,1045
232,4:06.71,Brandon LASATER,09 OCT 1992,USA,3f1,,"Blacksburg, VA (USA)",06 FEB 2015,1045
233,4:06.72,Sean KELLY,07 AUG 1996,USA,5f1,,"Blacksburg, VA (USA)",20 FEB 2015,1044
234,4:06.73,Rob NAPOLITANO,03 NOV 1994,USA,1,,"Cambridge, MA (USA)",01 MAR 2015,1044
235,4:06.74,John SCHILKOWSKY,30 JUL 1991,USA,5f4,,"Boston, MA (USA)",14 FEB 2015,1044
236,4:06.75,Eric CLAXTON,,USA,3f1,,"Bloomington, IN (USA)",30 JAN 2015,1044
236,4:06.75,Valentin SMIRNOV,13 FEB 1986,RUS,1,,St. Petersburg (RUS),10 FEB 2015,1044
238,4:06.78,Neil GOURLEY,07 FEB 1995,GBR,2h3,,"Blacksburg, VA (USA)",27 FEB 2015,1044
