Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
21,3:55.73,Samuel PRAKEL,29 OCT 1994,USA,4,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1185
22,3:55.80,David RIBICH,27 DEC 1995,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1184
23,3:55.93,John GREGOREK,07 DEC 1991,USA,5,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1183
24,3:56.10,Isaac BASTEN,,USA,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1180
24,3:56.10,Christian NOBLE,21 APR 1997,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1180
26,3:56.18,Jack ANSTEY,08 APR 1997,AUS,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1179
27,3:56.27,Andrew COSCORAN,18 JUN 1996,IRL,1f4,,"National Indoor Arena, Abbotstown, Dublin (IRL)",10 MAR 2022,1178
28,3:56.40,Nicholas GRIGGS,18 DEC 2004,IRL,2f4,,"National Indoor Arena, Abbotstown, Dublin (IRL)",10 MAR 2022,1177
29,3:56.41,John GREGOREK,07 DEC 1991,USA,6,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1176
30,3:56.43,James RANDON,16 JUN 1994,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1176
30,3:56.43,Joe WASKOM,,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1176
32,3:56.66,Olin HACKER,21 MAY 1997,USA,1,,"Iowa-Recreation Building, Iowa City, IA (USA)",22 JAN 2022,1173
33,3:56.70,Eliud KIPSANG,09 SEP 1996,KEN,1f4,,"Gilliam Indoor Track, College Station, TX (USA)",05 FEB 2022,1173
34,3:56.79,Antonio LÓPEZ,15 APR 2000,ESP,1f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",12 FEB 2022,1171
35,3:56.87,Sam ELLIS,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1170
36,3:56.88,Aidan RYAN,,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1170
37,3:56.89,Adam FOGG,27 JAN 1999,GBR,1,,"Gately Indoor TF Center, Chicago, IL (USA)",28 FEB 2022,1170
38,3:57.04,Jonathan DAVIS,10 OCT 1997,USA,1h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1168
39,3:57.09,Cruz GOMEZ,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1167
40,3:57.10,Hobbs KESSLER,15 MAR 2003,USA,7,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1167
40,3:57.10,Morgan BEADLESCOMB,,USA,2h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1167
42,3:57.15,Evan DORENKAMP,24 DEC 2000,USA,1f1,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1167
43,3:57.16,Eric HOLT,12 MAY 1995,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1167
44,3:57.22,Charlie DA'VALL GRICE,07 NOV 1993,GBR,1,,"JDL Fast Track, Winston Salem, NC (USA)",05 FEB 2022,1166
45,3:57.24,Adam FOGG,27 JAN 1999,GBR,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1165
45,3:57.24,Charlie HUNTER,20 JUL 1996,AUS,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1165
47,3:57.25,Isaac BASTEN,,USA,3h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1165
48,3:57.29,Adam SPENCER,04 OCT 2001,AUS,1,,"Gately Indoor TF Center, Chicago, IL (USA)",12 FEB 2022,1165
49,3:57.37,Anass ESSAYI,18 MAY 2001,MAR,1,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1164
50,3:57.39,Charlie DA'VALL GRICE,07 NOV 1993,GBR,1f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2022,1164
51,3:57.46,Charlie O'DONOVAN,06 AUG 1999,IRL,2f1,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1163
52,3:57.47,Vincent CIATTEI,21 JAN 1995,USA,2,,"JDL Fast Track, Winston Salem, NC (USA)",05 FEB 2022,1162
52,3:57.47,Daniel SCHAFFER,05 FEB 1998,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1162
54,3:57.53,Yaseen ABDALLA,13 AUG 2001,SUD,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1162
55,3:57.59,Sean DOLAN,,USA,3f1,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1161
56,3:57.62,Crayton CARROZZA,,USA,4h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1161
57,3:57.65,Martin PRODANOV,16 DEC 1999,BUL,2,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1160
58,3:57.66,Cruz CULPEPPER,10 APR 2002,USA,3,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1160
59,3:57.85,Elias SCHREML,12 OCT 2000,GER,2f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2022,1158
59,3:57.85,Abdirizak IBRAHIM,,USA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1158
61,3:57.88,Davis BOVE,,USA,3f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2022,1157
62,3:57.89,Ray SELLARO,10 JUN 2000,USA,4f1,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1157
63,3:57.93,Zachary STALLINGS,,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1156
64,3:57.95,Aaron AHL,25 FEB 1999,CAN,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1156
64,3:57.95,Cameron GRIFFITH,31 AUG 1996,AUS,6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1156
66,3:57.98,Shane STREICH,19 SEP 1996,USA,1,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1156
66,3:57.98,Mario GARCÍA,29 JUN 1999,ESP,6,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1156
66,3:57.98,Kevin ROBERTSON,28 SEP 1998,CAN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1156
69,3:57.99,Austen DALQUIST,16 NOV 1995,USA,7,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1156
70,3:58.02,Parker STOKES,05 SEP 2000,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1155
71,3:58.15,Matthew BEAUDET,28 FEB 2000,CAN,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1154
72,3:58.17,Jack SALISBURY,05 JAN 1998,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1153
73,3:58.21,Luke MCCANN,12 MAR 1998,IRL,2,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1153
74,3:58.22,Parker STOKES,05 SEP 2000,USA,1,,"Gately Indoor TF Center, Chicago, IL (USA)",26 FEB 2022,1153
75,3:58.28,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"IFKiS OGPU Arena, Orenburg (RUS)",29 JAN 2022,1152
76,3:58.36,Camden GILMORE,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",05 FEB 2022,1151
77,3:58.39,Eliud KIPSANG,09 SEP 1996,KEN,4,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1150
78,3:58.47,Mason STRADER,,USA,1f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1149
79,3:58.49,Nick FOSTER,03 OCT 2000,USA,2,,"Gately Indoor TF Center, Chicago, IL (USA)",12 FEB 2022,1149
80,3:58.50,Shane BRACKEN,14 JUN 1998,IRL,5,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1149
81,3:58.56,Caleb WEBB,1997,USA,2f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1148
82,3:58.60,Jean-Simon DESGAGNÉS,26 JUL 1998,CAN,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1148
83,3:58.63,Jacob MCLEOD,22 MAR 2000,USA,3f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1147
84,3:58.64,Matthew RIZZO,,USA,2,,"Gately Indoor TF Center, Chicago, IL (USA)",26 FEB 2022,1147
84,3:58.64,James YOUNG,29 DEC 1997,GBR,5h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1147
86,3:58.69,Jack SALISBURY,05 JAN 1998,USA,3,,"Gately Indoor TF Center, Chicago, IL (USA)",26 FEB 2022,1147
87,3:58.71,Ryan SCHOPPE,,USA,1f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",14 JAN 2022,1146
88,3:58.72,Martin PRODANOV,16 DEC 1999,BUL,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 FEB 2022,1146
89,3:58.73,Camren FISCHER,,USA,8,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1146
90,3:58.76,Eric VAN DER ELS,23 MAY 1998,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1146
91,3:58.81,Colin SAHLMAN,,USA,1,,"Armory Track&Field Center, New York, NY (USA)",05 FEB 2022,1145
92,3:58.84,Daniel SCHAFFER,05 FEB 1998,USA,1f1,,"Multisport Indoor Facility, State College, PA (USA)",22 JAN 2022,1145
93,3:58.87,Joe EWING,17 FEB 2002,GBR,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",05 FEB 2022,1144
93,3:58.87,Liam DEE,23 MAY 1996,GBR,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1144
95,3:58.90,Marquette WILHITE,,USA,6,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1144
96,3:58.92,Elias SCHREML,12 OCT 2000,GER,7,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1144
97,3:58.93,Isaiah PRIDDEY,09 MAR 2000,NZL,4f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",18 FEB 2022,1143
98,3:58.96,Crayton CARROZZA,,USA,3,,"JDL Fast Track, Winston Salem, NC (USA)",05 FEB 2022,1143
99,3:58.98,Robert BECKER,,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",05 FEB 2022,1143
100,3:59.02,Elliott COOK,,USA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2022,1142
101,3:59.03,Davis BOVE,,USA,8,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1142
101,3:59.03,Jack YEARIAN,,USA,6h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1142
103,3:59.10,Charlie O'DONOVAN,06 AUG 1999,IRL,4,,"Gately Indoor TF Center, Chicago, IL (USA)",26 FEB 2022,1141
104,3:59.19,Joe DRAGON,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1140
104,3:59.19,Willy FINK,07 MAR 1994,USA,4,,"JDL Fast Track, Winston Salem, NC (USA)",05 FEB 2022,1140
106,3:59.26,Seb ANTHONY,16 FEB 1997,GBR,1f2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",12 FEB 2022,1139
107,3:59.27,Robert MIRANDA,,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",05 FEB 2022,1139
108,3:59.31,Daniel SCHAFFER,05 FEB 1998,USA,3,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1138
109,3:59.38,Andrew KIBET,,KEN,4f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2022,1138
110,3:59.39,Isaac AKERS,06 MAY 1999,GBR,3,,"Gately Indoor TF Center, Chicago, IL (USA)",12 FEB 2022,1137
111,3:59.40,Eric LUTZ,1998,CAN,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1137
112,3:59.43,Nathan HENDERSON,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1137
113,3:59.47,Benjamin FLEMING,12 APR 1999,USA,1f3,,"Liberty Indoor Complex, Lynchburg, VA (USA)",12 FEB 2022,1136
113,3:59.47,Oliver RAIMOND,12 JUN 2001,AUS,4,,"Gately Indoor TF Center, Chicago, IL (USA)",12 FEB 2022,1136
115,3:59.48,Cameron PONDER,27 APR 2000,USA,4,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1136
116,3:59.50,Zouhair TALBI,08 APR 1995,MAR,1f5,,"Washburn Indoor Athletic Facility, Topeka, KS (USA)",29 JAN 2022,1136
117,3:59.52,David NELSEN,,USA,1f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1136
118,3:59.60,Ray SELLARO,10 JUN 2000,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1135
119,3:59.61,Mariano GARCÍA,25 SEP 1997,ESP,7,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1135
120,3:59.62,Jack ANSTEY,08 APR 1997,AUS,5f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2022,1134
121,3:59.63,Liam MURPHY,04 FEB 2002,USA,5f1,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1134
122,3:59.64,Duncan HAMILTON,14 JUL 2000,USA,1f2,,"The Podium, Spokane, WA (USA)",05 FEB 2022,1134
123,3:59.66,Hobbs KESSLER,15 MAR 2003,USA,8,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1134
123,3:59.66,Marco AROP,20 SEP 1998,CAN,8,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1134
125,3:59.71,Nick WILLIS,25 APR 1983,NZL,9,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1133
125,3:59.71,Callum ELSON,31 DEC 1998,GBR,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1133
127,3:59.73,Ben VEATCH,01 JUN 1998,USA,1f3,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",21 JAN 2022,1133
128,3:59.75,Cameron PONDER,27 APR 2000,USA,1,,"Corps Physical Training Facility, Lexington, VA (USA)",27 FEB 2022,1133
129,3:59.79,Michael WILSON,04 JAN 1996,GBR,9,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1132
130,3:59.81,Eric VAN DER ELS,23 MAY 1998,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1132
131,3:59.88,Dais Thagkatso MALEBANA,11 FEB 1999,RSA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 FEB 2022,1131
132,3:59.89,Maël GOUYETTE,21 MAY 1999,FRA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1131
133,3:59.94,Muluken TEWALT,20 JAN 2003,USA,1f4,,"Liberty Indoor Complex, Lynchburg, VA (USA)",12 FEB 2022,1130
134,3:59.96,Brendan HEBERT,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1130
135,4:00.01,Eric HOLT,12 MAY 1995,USA,2,,"Armory Track&Field Center, New York, NY (USA)",05 FEB 2022,1129
136,4:00.02,Paul RYAN,29 MAY 1997,USA,10,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1129
137,4:00.03,David RIBICH,27 DEC 1995,USA,1f1,,"Convention Center, Albuquerque, NM (USA)",29 JAN 2022,1129
138,4:00.07,Maël GOUYETTE,21 MAY 1999,FRA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1129
139,4:00.08,James YOUNG,29 DEC 1997,GBR,9,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1129
140,4:00.10,Nick DAHL,25 AUG 1998,USA,5,,"JDL Fast Track, Winston Salem, NC (USA)",05 FEB 2022,1128
141,4:00.13,Juan Diego CASTRO,17 MAY 2000,CRC,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1128
142,4:00.18,Ben SHEARER,,USA,1f3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 FEB 2022,1127
143,4:00.22,Gavin GAYNOR,,USA,1f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",21 JAN 2022,1127
144,4:00.24,Jonah KOECH,12 DEC 1996,USA,3,,"Armory Track&Field Center, New York, NY (USA)",05 FEB 2022,1126
144,4:00.24,Dylan ALLEN,,USA,10,,"Gilliam Indoor Track, College Station, TX (USA)",26 FEB 2022,1126
146,4:00.26,Christian NOBLE,21 APR 1997,USA,1f1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",15 JAN 2022,1126
147,4:00.32,Liam BACK,01 JAN 2002,NZL,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",30 JAN 2022,1125
148,4:00.34,James GORMLEY,03 APR 1998,GBR,5,,"Gately Indoor TF Center, Chicago, IL (USA)",12 FEB 2022,1125
149,4:00.35,Alexander RIZZO,,USA,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1125
150,4:00.36,Devin PANCAKE,,USA,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1125
151,4:00.37,Brett MEYER,,USA,1f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 FEB 2022,1125
152,4:00.39,Ryan HILL,31 JAN 1990,USA,4,,"Armory Track&Field Center, New York, NY (USA)",05 FEB 2022,1125
153,4:00.44,Liam BACK,01 JAN 2002,NZL,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1124
154,4:00.53,Parker WOLFE,27 JUL 2003,USA,2f1,,"Rector Fieldhouse, Blacksburg, VA (USA)",21 JAN 2022,1123
154,4:00.53,Alexander KORCZYNSKI,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 JAN 2022,1123
156,4:00.58,Mason FERLIC,05 AUG 1993,USA,1f1,,"Michigan University U-M Indoor Track, Ann Arbor, MI (USA)",18 FEB 2022,1122
157,4:00.72,Camden GILMORE,,USA,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1120
157,4:00.72,Nicholas BENDTSEN,,USA,2f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1120
159,4:00.81,Luke JULIAN,,USA,4f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1119
160,4:00.82,Matthew RIZZO,,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1119
161,4:00.84,Alexander RIZZO,,USA,1,,"Navy-Wesley A. Brown FH, Annapolis, MD (USA)",05 FEB 2022,1119
162,4:00.85,Isaac AKERS,06 MAY 1999,GBR,2f5,,"Washburn Indoor Athletic Facility, Topeka, KS (USA)",29 JAN 2022,1119
162,4:00.85,Matthew BEAUDET,28 FEB 2000,CAN,5f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1119
164,4:00.86,Charlie HUNTER,20 JUL 1996,AUS,1f2,,"Gilliam Indoor Track, College Station, TX (USA)",15 JAN 2022,1118
165,4:00.92,Eric HOLT,12 MAY 1995,USA,5,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1118
166,4:00.93,Eric VAN DER ELS,23 MAY 1998,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",22 JAN 2022,1118
167,4:00.96,Tom MORTIMER,07 JAN 1999,GBR,1f5,,"Lee Valley Athletics Centre, London (GBR)",16 FEB 2022,1117
168,4:00.98,Alexander RIZZO,,USA,1,,"Navy-Wesley A. Brown FH, Annapolis, MD (USA)",22 JAN 2022,1117
169,4:00.99,Nick DAHL,25 AUG 1998,USA,1h2,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1117
170,4:01.00,Edward TRIPPAS,22 SEP 1998,AUS,6f1,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1117
171,4:01.03,Zachary MICHON,,USA,1f2,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1116
172,4:01.08,Adam MOORE,08 JUN 1998,GBR,1f3,,"Washburn Indoor Athletic Facility, Topeka, KS (USA)",12 FEB 2022,1116
173,4:01.12,Ashwin BRIGGS,,USA,6f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",12 FEB 2022,1115
174,4:01.15,James LEE,,USA,7f1,,"Ashenfelter Indoor Track, State College, PA (USA)",29 JAN 2022,1115
174,4:01.15,Rheinhardt HARRISON,15 FEB 2004,USA,1f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 FEB 2022,1115
176,4:01.17,Micheal POWER,27 JAN 1999,IRL,3f5,,"Washburn Indoor Athletic Facility, Topeka, KS (USA)",29 JAN 2022,1115
176,4:01.17,Robby ANDREWS,29 MAR 1991,USA,5,,"Armory Track&Field Center, New York, NY (USA)",05 FEB 2022,1115
178,4:01.22,Morgan BEADLESCOMB,,USA,1f2,,"Michigan University U-M Indoor Track, Ann Arbor, MI (USA)",15 JAN 2022,1114
179,4:01.24,Derek HOLMES,,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",05 FEB 2022,1114
180,4:01.25,Thomas VANOPPEN,19 SEP 1999,BEL,6,,"JDL Fast Track, Winston Salem, NC (USA)",05 FEB 2022,1113
181,4:01.27,Ryan DREW,,USA,1f5,,"Liberty Indoor Complex, Lynchburg, VA (USA)",12 FEB 2022,1113
182,4:01.28,Jesse HUNT,28 JUL 1998,AUS,1f3,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",29 JAN 2022,1113
182,4:01.28,Louis-Carlos VARGAS,1997,CAN,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1113
184,4:01.29,Anthony CAMERIERI,,USA,1f2,,"Michigan University U-M Indoor Track, Ann Arbor, MI (USA)",22 JAN 2022,1113
184,4:01.29,Parker STOKES,05 SEP 2000,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",05 FEB 2022,1113
186,4:01.30,Craig ENGELS,01 MAY 1994,USA,10,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1113
187,4:01.33,Cruz CULPEPPER,10 APR 2002,USA,1h1,,"Gilliam Indoor Track, College Station, TX (USA)",25 FEB 2022,1112
187,4:01.33,Shea WEILBAKER,,USA,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1112
189,4:01.35,Abraham ALVARADO,04 AUG 1995,USA,6,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1112
189,4:01.35,Ben PERRIN,,USA,2f2,,"The Podium, Spokane, WA (USA)",05 FEB 2022,1112
189,4:01.35,Zachary MICHON,,USA,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2022,1112
192,4:01.39,Yaseen ABDALLA,13 AUG 2001,SUD,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",14 JAN 2022,1112
192,4:01.39,Mario GARCÍA,29 JUN 1999,ESP,2h2,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",11 MAR 2022,1112
194,4:01.40,Michael DANZI,03 OCT 2002,USA,1f1,,"Armory Track&Field Center, New York, NY (USA)",11 FEB 2022,1112
195,4:01.42,Ben VEATCH,01 JUN 1998,USA,2f2,,"Michigan University U-M Indoor Track, Ann Arbor, MI (USA)",15 JAN 2022,1111
196,4:01.46,Anass ESSAYI,18 MAY 2001,MAR,1h3,,"Gilliam Indoor Track, College Station, TX (USA)",25 FEB 2022,1111
