Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
31,9:03.57,Kole MATHISON,18 JAN 2005,USA,7,,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",25 MAR 2021,917
32,9:04.32,David DONAHUE,,USA,5f3,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,913
33,9:06.78,Tristian MERCHANT,,USA,8,,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",25 MAR 2021,901
34,9:07.33,Sven BOMBEKE,10 DEC 1993,BEL,1,,"Sportcentrum Osbroek, Aalst (BEL)",02 OCT 2021,898
35,9:07.76,Rich SAMUEL,,USA,9,,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",25 MAR 2021,896
36,9:08.11,Sean CARNEY,,USA,6f3,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,894
37,9:08.21,Martin CHAVEZ,,USA,10,,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",25 MAR 2021,893
38,9:09.49,Ryan MONTERA,,USA,1f1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,887
39,9:09.75,Alex MADER,,USA,7f3,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,886
40,9:10.10,Isaac TEEPLES,,USA,7,,"Renton Memorial Stadium, Seattle, WA (USA)",02 JUL 2021,884
41,9:11.08,Damian HACKETT,,USA,11,,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",25 MAR 2021,879
42,9:11.30,Spencer WERNER,,USA,2f1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,878
43,9:12.19,Grayden RAUBA,,USA,8f3,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,874
44,9:13.17,Eamonn SULLIVAN,,USA,2,,"Randout Valley HS, Accord, NY (USA)",18 JUN 2021,869
45,9:14.22,Callum SHERRY,,USA,3f1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,864
46,9:14.65,Max GIRARDET,,USA,1f2,,"Hayward Field, Eugene, OR (USA)",03 JUL 2021,861
