Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:55.22,Laura MUIR,09 MAY 1993,GBR,1,,Paris (FRA),27 AUG 2016,1244
2,3:56.41,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1235
3,3:56.72,Faith KIPYEGON,10 JAN 1994,KEN,2,,Paris (FRA),27 AUG 2016,1232
4,3:56.82,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1231
5,3:57.13,Sifan HASSAN,01 JAN 1993,NED,3,,Paris (FRA),27 AUG 2016,1229
6,3:57.49,Laura MUIR,09 MAY 1993,GBR,1,,"Olympic Stadium, London (GBR)",22 JUL 2016,1226
7,3:57.78,Shannon ROWBURY,19 SEP 1984,USA,1,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1223
8,3:57.85,Laura MUIR,09 MAY 1993,GBR,2,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1223
9,3:58.00,Shannon ROWBURY,19 SEP 1984,USA,4,,Paris (FRA),27 AUG 2016,1222
10,3:58.09,Dawit SEYAUM,27 JUL 1996,ETH,5,,Paris (FRA),27 AUG 2016,1221
11,3:58.10,Dawit SEYAUM,27 JUL 1996,ETH,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1221
12,3:58.19,Jenny SIMPSON,23 AUG 1986,USA,6,,Paris (FRA),27 AUG 2016,1220
13,3:58.43,Sifan HASSAN,01 JAN 1993,NED,3,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1218
14,3:58.54,Jenny SIMPSON,23 AUG 1986,USA,4,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1217
15,3:58.63,Dawit SEYAUM,27 JUL 1996,ETH,5,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1217
16,3:59.34,Hellen OBIRI,13 DEC 1989,KEN,2,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1211
17,3:59.47,Besu SADO,12 JAN 1996,ETH,6,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1210
18,3:59.71,Faith KIPYEGON,10 JAN 1994,KEN,,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1208
