Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:56.14,,Sifan HASSAN,01 JAN 1993,NED,1,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1237
2,3:57.04,,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1229
3,3:57.82,,Genzebe DIBABA,08 FEB 1991,ETH,,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1223
4,3:58.92,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1214
5,3:59.16,,Winny CHEBET,20 DEC 1990,KEN,2,,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1212
6,3:59.55,,Gudaf TSEGAY,23 JAN 1997,ETH,3,,"Stade Charléty, Paris (FRA)",01 JUL 2017,1209
7,4:00.35,,Laura MUIR,09 MAY 1993,GBR,,,"Olympic Stadium, London (GBR)",09 JUL 2017,1203
8,4:00.44,,Hellen OBIRI,13 DEC 1989,KEN,,,"Olympic Stadium, London (GBR)",09 JUL 2017,1202
9,4:00.49,,Meraf BAHTA,24 JUN 1989,SWE,5,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1202
10,4:00.52,,Dawit SEYAUM,27 JUL 1996,ETH,2,,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1201
11,4:00.70,,Jenny SIMPSON,23 AUG 1986,USA,6,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1200
12,4:00.71,,Laura WEIGHTMAN,01 JUL 1991,GBR,7,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1200
13,4:00.98,,Besu SADO,12 JAN 1996,ETH,2,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1198
14,4:01.60,,Eilish MCCOLGAN,25 NOV 1990,GBR,2,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1193
15,4:01.61,,Angelika CICHOCKA,15 MAR 1988,POL,4,,"Stade Charléty, Paris (FRA)",01 JUL 2017,1193
16,4:01.75,,Rababe ARAFI,12 JAN 1991,MAR,4,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1191
17,4:02.25,,Susan KRUMINS,08 JUL 1986,NED,3,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1187
18,4:02.75,,Nelly JEPKOSGEI,14 JUL 1991,BRN,5,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1183
18,4:02.75,,Brenda MARTINEZ,08 SEP 1987,USA,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1183
20,4:02.84,,Caster SEMENYA,07 JAN 1991,RSA,2h1,,"Olympic Stadium, London (GBR)",04 AUG 2017,1183
21,4:03.2h,,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,Nairobi (KEN),10 JUN 2017,1180
