Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:50.07,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1287
2,3:54.11,Genzebe DIBABA,08 FEB 1991,ETH,1,,Barcelona (ESP),08 JUL 2015,1253
3,3:56.05,Sifan HASSAN,01 JAN 1993,NED,2,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1237
4,3:56.29,Shannon ROWBURY,19 SEP 1984,USA,3,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1236
5,3:57.30,Jenny SIMPSON,23 AUG 1986,USA,4,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1227
6,3:58.66,Laura MUIR,09 MAY 1993,GBR,5,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1216
7,3:59.12,Sifan HASSAN,01 JAN 1993,NED,,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1213
8,3:59.31,Jenny SIMPSON,23 AUG 1986,USA,1,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1211
9,3:59.32,Faith KIPYEGON,10 JAN 1994,KEN,,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1211
10,3:59.68,Sifan HASSAN,01 JAN 1993,NED,2,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1208
11,3:59.76,Dawit SEYAUM,27 JUL 1996,ETH,3,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1207
12,3:59.79,Maureen KOSTER,03 JUL 1992,NED,6,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1207
13,4:00.30,Sifan HASSAN,01 JAN 1993,NED,1,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1203
14,4:00.39,Laura MUIR,09 MAY 1993,GBR,1,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1202
15,4:00.61,Laura MUIR,09 MAY 1993,GBR,4,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1201
16,4:00.65,Besu SADO,12 JAN 1996,ETH,7,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1200
17,4:00.94,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1198
18,4:00.96,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1198
19,4:00.98,Jenny SIMPSON,23 AUG 1986,USA,1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1198
20,4:01.26,Mercy CHERONO,07 MAY 1991,KEN,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1195
21,4:01.40,Sifan HASSAN,01 JAN 1993,NED,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1194
22,4:01.41,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,5,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1194
23,4:01.46,Anna SHCHAGINA,07 DEC 1991,RUS,8,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1194
24,4:01.65,Sifan HASSAN,01 JAN 1993,NED,3,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1192
