Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:51.95,,Sifan HASSAN,01 JAN 1993,NED,1,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1271
2,3:54.22,,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1252
3,3:54.38,,Gudaf TSEGAY,23 JAN 1997,ETH,3,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1251
4,3:54.99,,Shelby HOULIHAN,08 FEB 1993,USA,4,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1246
5,3:55.47,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1242
6,3:55.76,,Laura MUIR,09 MAY 1993,GBR,5,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1240
7,3:56.12,,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,6,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1237
8,3:58.20,,Winny CHEBET,20 DEC 1990,KEN,7,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1220
9,3:58.42,,Jenny SIMPSON,23 AUG 1986,USA,8,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1218
10,3:58.84,,Rababe ARAFI,12 JAN 1991,MAR,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1215
11,3:59.02,,Axumawit EMBAYE,18 OCT 1994,ETH,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1213
11,3:59.02,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1213
13,3:59.56,,Winnie NANYONDO,23 AUG 1993,UGA,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1209
14,4:00.15,,Ciara MAGEEAN,12 MAR 1992,IRL,10,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1204
15,4:00.46,,Sarah MCDONALD,02 AUG 1993,GBR,6,,"Olympic Stadium, London (GBR)",20 JUL 2019,1202
16,4:00.63,,Laura WEIGHTMAN,01 JUL 1991,GBR,,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1200
