Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:58.75,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007,1216
2,4:00.48,,Gelete BURKA,23 JAN 1986,ETH,1,,"Eugene, OR (USA)",10 JUN 2007,1202
3,4:00.69,,Irina LISHCHINSKA,15 JAN 1976,UKR,2,,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007,1200
4,4:00.82,,Daniela YORDANOVA,08 MAR 1976,BUL,3,,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007,1199
5,4:01.52,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,4,,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007,1193
6,4:02.10,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007,1189
7,4:03.2h,,Natalya PANTELEYEVA,10 SEP 1983,RUS,3,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1180
8,4:03.4h,,Ibtissam LAKHOUAD,07 DEC 1980,MAR,4,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1178
9,4:03.62,,Bouchra CHAABI,22 SEP 1980,MAR,2,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1177
10,4:03.71,,Sarah JAMIESON,24 MAR 1975,AUS,3,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1176
11,4:03.73,,Lidia CHOJECKA,25 JAN 1977,POL,1,,Stockholm (SWE) (i),20 FEB 2007,1198
12,4:04.03,,Siham HILALI,02 MAY 1986,MAR,4,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1173
13,4:04.5h,,Olga KOMYAGINA,10 FEB 1974,RUS,6,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1170
14,4:05.25,,Lisa CORRIGAN,02 DEC 1984,AUS,1,,Sydney (AUS),17 FEB 2007,1164
15,4:05.41,,Nataliya TOBIAS,22 NOV 1980,UKR,1,,Kalamata (GRE),02 JUN 2007,1162
16,4:05.44,,Agnes SAMARIA,11 AUG 1972,NAM,3,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1162
17,4:05.48,,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,2,,Kalamata (GRE),02 JUN 2007,1162
18,4:05.55,,Erin DONOHUE,08 MAY 1983,USA,1,,Heusden-Zolder (BEL),28 JUL 2007,1161
19,4:05.56,,Kenia SINCLAIR,14 JUL 1980,JAM,1,,"Carson, CA (USA)",20 MAY 2007,1161
20,4:05.62,,Lauren FLESHMAN,26 SEP 1981,USA,3,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1161
21,4:05.65,,Malindi ELMORE,13 MAR 1980,CAN,6,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1161
22,4:05.68,,Treniere MOSER,27 OCT 1981,USA,4,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1160
23,4:05.69,,Hilary STELLINGWERFF,07 AUG 1981,CAN,7,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1160
24,4:05.81,,Helen CLITHEROE,02 JAN 1974,GBR,2,,Stockholm (SWE) (i),20 FEB 2007,1181
25,4:05.86,,Shalane FLANAGAN,08 JUL 1981,USA,2,,"Eugene, OR (USA)",10 JUN 2007,1159
26,4:05.91,,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,5,,Oslo (NOR),15 JUN 2007,1158
27,4:05.98,,Shayne WILLE-CULPEPPER,03 DEC 1973,USA,2,,"Carson, CA (USA)",20 MAY 2007,1158
28,4:06.19,,Maria MARTINS,01 APR 1974,FRA,8,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1156
28,4:06.19,,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,3,,Tula (RUS),01 AUG 2007,1156
30,4:06.22,,Lisa DOBRISKEY,23 DEC 1983,GBR,6,,Oslo (NOR),15 JUN 2007,1156
31,4:06.49,,Dolores CHECA,27 DEC 1982,ESP,9,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1154
32,4:06.51,,Saida EL MEHDI,21 SEP 1981,MAR,3,,Kalamata (GRE),02 JUN 2007,1154
33,4:06.65,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,2,,Doha (QAT),11 MAY 2007,1153
34,4:06.70,,Stephanie TWELL,17 AUG 1989,GBR,5,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1152
35,4:06.75,,Sonja ROMAN,11 MAR 1979,SLO,3,,Stockholm (SWE) (i),20 FEB 2007,1173
36,4:06.99,,Iris María FUENTES-PILA,10 AUG 1980,ESP,6sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1150
37,4:07.23,,Amy MORTIMER,16 AUG 1981,USA,3,,Heusden-Zolder (BEL),28 JUL 2007,1148
38,4:07.45,,Mestawet TADESSE,19 JUL 1985,ETH,2,,"Icahn Stadium, New York, NY (USA)",02 JUN 2007,1146
39,4:07.48,,Sylwia EJDYS,15 JUL 1984,POL,1,,Kassel (GER),06 JUN 2007,1146
40,4:07.52,,Meselech MELKAMU,19 APR 1985,ETH,3,,Doha (QAT),11 MAY 2007,1146
41,4:07.81,,Cristina VASILOIU,04 MAR 1988,ROU,1,,Bucureşti (ROU),10 JUN 2007,1144
42,4:07.86,,Christin WURTH-THOMAS,11 JUL 1980,USA,2,,"Indianapolis, IN (USA)",23 JUN 2007,1143
43,4:08.02,,Daniela DONISĂ,23 APR 1988,ROU,2,,Bucureşti (ROU),10 JUN 2007,1142
43,4:08.02,,Marina MUNĆAN,06 NOV 1982,SRB,7sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1142
45,4:08.10,,Katrina WOOTTON,02 SEP 1985,GBR,9,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1141
46,4:08.30,,Ragnhild KVARBERG,23 MAR 1981,NOR,2,,Villeneuve d'Ascq (FRA),08 JUN 2007,1140
47,4:08.50,,Emebet ETAA BEDADA,11 JAN 1990,ETH,3,,Villeneuve d'Ascq (FRA),08 JUN 2007,1138
48,4:08.61,,Tatyana BELYTYUKOVA,11 OCT 1985,RUS,1,,Zhukovskiy (RUS),09 JUN 2007,1137
49,4:08.73,,Nicole TETER,08 NOV 1973,USA,5,,"Carson, CA (USA)",20 MAY 2007,1136
50,4:08.74,,Abby WESTLEY,15 JUL 1987,GBR,1,,Loughborough (GBR),20 MAY 2007,1136
51,4:08.77,,Irina KRAKOVIAK,16 NOV 1977,LTU,5,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUN 2007,1136
52,4:08.86,,Tiffany MCWILLIAMS,20 OCT 1982,USA,4,,"Indianapolis, IN (USA)",23 JUN 2007,1135
53,4:08.89,,Alice SCHMIDT,03 OCT 1981,USA,6,,"Carson, CA (USA)",20 MAY 2007,1135
54,4:08.9h,,Corina DUMBRĂVEAN,15 APR 1984,ROU,8,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1135
55,4:08.95,,Anna ALMINOVA,17 JAN 1985,RUS,2,,Zhukovskiy (RUS),09 JUN 2007,1135
56,4:08.99,,Sara HALL,15 APR 1983,USA,5,,"Indianapolis, IN (USA)",23 JUN 2007,1134
57,4:09.0h,,Florence KIPLAGAT,27 FEB 1987,KEN,1,,Nairobi (KEN),16 JUN 2007,1134
58,4:09.04,,Meskerem ASSEFA,03 OCT 1991,ETH,5,,Villeneuve d'Ascq (FRA),08 JUN 2007,1134
59,4:09.06,,Rebecca LYNE,04 JUL 1982,GBR,1,,Warszawa (POL),19 SEP 2007,1134
60,4:09.11,,Veronica WANJIRU,29 OCT 1989,KEN,2,,Algiers (ALG),22 JUL 2007,1133
61,4:09.12,,Nahida TOUHAMI,10 FEB 1978,ALG,1,,Leverkusen (GER),10 AUG 2007,1133
62,4:09.17,,Mayte MARTÍNEZ,17 MAY 1976,ESP,9,,Oslo (NOR),15 JUN 2007,1133
63,4:09.26,,Fatma LANOUAR,14 MAR 1978,TUN,2,,Cuxhaven (GER),14 JUL 2007,1132
64,4:09.29,,Meskerem LEGESSE,28 SEP 1986,ETH,7,,"Carson, CA (USA)",20 MAY 2007,1132
65,4:09.34,,Elisa CUSMA,24 JUL 1981,ITA,3,,Milano (ITA),24 JUN 2007,1132
