Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:50.07,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1287
2,3:56.05,,Sifan HASSAN,01 JAN 1993,NED,2,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1237
3,3:56.29,,Shannon ROWBURY,19 SEP 1984,USA,3,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1236
4,3:57.30,,Jenny SIMPSON,23 AUG 1986,USA,4,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1227
5,3:58.66,,Laura MUIR,09 MAY 1993,GBR,5,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1216
6,3:59.32,,Faith KIPYEGON,10 JAN 1994,KEN,,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1211
7,3:59.76,,Dawit SEYAUM,27 JUL 1996,ETH,3,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1207
8,3:59.79,,Maureen KOSTER,03 JUL 1992,NED,6,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1207
9,4:00.65,,Besu SADO,12 JAN 1996,ETH,7,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1200
10,4:01.26,,Mercy CHERONO,07 MAY 1991,KEN,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1195
11,4:01.41,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,5,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1194
12,4:01.46,,Anna SHCHAGINA,07 DEC 1991,RUS,8,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1194
13,4:01.86,,Senbere TEFERI,03 MAY 1995,ETH,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1191
14,4:01.97,,Abeba AREGAWI,05 JUL 1990,SWE,2,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1190
15,4:02.63,,Luiza GEGA,05 NOV 1988,ALB,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1184
16,4:02.92,,Axumawit EMBAYE,18 OCT 1994,ETH,2,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2015,1204
17,4:02.94,,Rababe ARAFI,12 JAN 1991,MAR,7,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1182
18,4:03.06,,Angelika CICHOCKA,15 MAR 1988,POL,9,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1181
19,4:03.09,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1181
19,4:03.09,,Nancy CHEPKWEMOI,08 OCT 1993,KEN,1f1,,Watford (GBR),27 JUN 2015,1181
21,4:03.20,,Sarah BROWN,15 OCT 1986,USA,6,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1180
22,4:03.28,,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,Heusden-Zolder (BEL),18 JUL 2015,1179
23,4:03.39,,Alexa EFRAIMSON,20 FEB 1997,USA,7,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1178
24,4:03.56,,Kerri GALLAGHER,31 MAY 1989,USA,1,,Lignano Sabbiadoro (ITA),07 JUL 2015,1177
25,4:03.81,,Katie MACKEY,12 NOV 1987,USA,8,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1175
26,4:04.10,,Violah CHEPTOO,01 MAR 1989,KEN,2,,Lignano Sabbiadoro (ITA),07 JUL 2015,1173
27,4:04.17,,Lauren JOHNSON,04 MAY 1987,USA,2,,Heusden-Zolder (BEL),18 JUL 2015,1172
28,4:04.26,,Treniere MOSER,27 OCT 1981,USA,9,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1171
28,4:04.26,,Gabriele GRUNEWALD,25 JUN 1986,USA,5,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1171
28,4:04.26,,Sofia ENNAOUI,30 AUG 1995,POL,9,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1171
31,4:04.48,,Tatyana TOMASHOVA,01 JUL 1975,RUS,1,,Cheboksary (RUS),05 AUG 2015,1170
32,4:04.49,,Malika AKKAOUI,25 DEC 1987,MAR,3,,"National Stadium, Beijing (CHN)",20 MAY 2015,1170
33,4:04.50,,Heather KAMPF,19 JAN 1987,USA,12,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1170
34,4:04.66,,Siham HILALI,02 MAY 1986,MAR,5,,"National Stadium, Beijing (CHN)",20 MAY 2015,1168
35,4:04.70,,Laura WEIGHTMAN,01 JUL 1991,GBR,6,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1168
36,4:04.74,,Renata PLIŚ,05 FEB 1985,POL,7,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1168
37,4:04.77,,Amela TERZIĆ,02 JAN 1993,SRB,1,,"Kadrioru staadion, Tallinn (EST)",12 JUL 2015,1167
38,4:05.03,,Nikki HAMBLIN,20 MAY 1988,NZL,6,,"National Stadium, Beijing (CHN)",20 MAY 2015,1165
39,4:05.10,,Emma COBURN,19 OCT 1990,USA,11,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1165
40,4:05.24,,Fiona BENSON,25 MAY 1992,CAN,2,,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1164
41,4:05.31,,Caroline CHEPKEMOI,01 MAR 1993,KEN,4,,Heusden-Zolder (BEL),18 JUL 2015,1163
42,4:05.37,,Mimi BELETE,09 JUN 1988,BRN,3,,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1163
43,4:05.39,,Stephanie GARCIA,03 MAY 1988,USA,1,,"Greenville, SC (USA)",30 MAY 2015,1163
44,4:05.52,,Aisha PRAUGHT LEER,14 DEC 1989,USA,2,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1162
45,4:05.56,,Melissa DUNCAN,30 JAN 1990,AUS,9,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1161
46,4:05.58,,Tigist GASHAW,25 DEC 1996,BRN,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015,1161
47,4:05.73,,Betlhem DESALEGN,13 NOV 1991,UAE,6h1,,"National Stadium, Beijing (CHN)",22 AUG 2015,1160
48,4:05.89,,Nicole TULLY,30 OCT 1986,USA,5,,Heusden-Zolder (BEL),18 JUL 2015,1159
49,4:06.29,,Natalya PRYSHCHEPA,11 SEP 1994,UKR,3,,"Kadrioru staadion, Tallinn (EST)",12 JUL 2015,1155
50,4:06.30,,Zoe BUCKMAN,21 DEC 1988,AUS,12,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1155
51,4:06.36,,Ann Karindi MWANGI,08 DEC 1988,KEN,3,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1155
