Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:50.37,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1284
2,3:52.59,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1266
3,3:52.96,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1263
4,3:54.21,Gudaf TSEGAY,23 JUN 1997,ETH,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1253
5,3:54.52,Gudaf TSEGAY,23 JUN 1997,ETH,2,,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1250
6,3:55.28,Laura MUIR,09 MAY 1993,GBR,3,,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1244
7,3:56.63,Ciara MAGEEAN,12 MAR 1992,IRL,1,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1233
8,3:56.86,Laura MUIR,09 MAY 1993,GBR,2,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1231
9,3:56.91,Diribe WELTEJI,13 MAY 2002,ETH,1,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1230
10,3:56.94,Freweyni HAILU,12 FEB 2001,ETH,3,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1230
11,3:57.30,Hirut MESHESHA,20 JAN 2001,ETH,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1227
12,3:57.82,Diribe WELTEJI,13 MAY 2002,ETH,4,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1223
13,3:58.18,Freweyni HAILU,12 FEB 2001,ETH,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1220
13,3:58.18,Gudaf TSEGAY,23 JUN 1997,ETH,2,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1220
15,3:58.62,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,3,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1217
16,3:58.76,Heather MACLEAN,31 AUG 1995,USA,5,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1215
17,3:58.80,Axumawit EMBAYE,18 OCT 1994,ETH,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1215
18,3:58.85,Sinclaire JOHNSON,14 APR 1998,USA,4,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1215
19,3:58.89,Heather MACLEAN,31 AUG 1995,USA,2,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1214
20,3:59.06,Elise CRANNY,09 MAY 1996,USA,3,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1213
21,3:59.19,Diribe WELTEJI,13 MAY 2002,ETH,1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1212
22,3:59.31,Jessica HULL,22 OCT 1996,AUS,5,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1211
23,3:59.48,Diribe WELTEJI,13 MAY 2002,ETH,1,,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022,1210
24,3:59.61,Elise CRANNY,09 MAY 1996,USA,6,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1209
25,3:59.68,Elle ST. PIERRE,20 FEB 1995,USA,6,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1208
26,3:59.87,Ayal DAGNACHEW,18 JAN 2002,ETH,2,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1207
27,3:59.91,Winnie NANYONDO,23 AUG 1993,UGA,7,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1206
28,3:59.97,Freweyni HAILU,12 FEB 2001,ETH,7,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1206
29,4:00.16,Georgia GRIFFITH,05 DEC 1996,AUS,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1204
30,4:00.25,Winnie NANYONDO,23 AUG 1993,UGA,8,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1203
31,4:00.32,Lemlem HAILU,25 MAY 2001,ETH,1f1,,Castellón (ESP),16 JUN 2022,1203
32,4:00.34,Cory Ann MCGEE,29 MAY 1992,USA,9,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1203
33,4:00.44,Faith KIPYEGON,10 JAN 1994,KEN,1,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1202
34,4:00.51,Hirut MESHESHA,20 JAN 2001,ETH,4,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1201
