Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
55,4:38.10,Olivia BURNE,03 SEP 1991,NZL,2f2,,"Boston, MA (USA)",24 JAN 2014,1090
56,4:38.16,Kate AVERY,10 OCT 1991,GBR,1f3,,"New York, NY (USA)",21 FEB 2014,1090
57,4:38.18,Nicole BUSH,04 APR 1986,USA,2,,"Winston Salem, NC (USA)",01 FEB 2014,1089
58,4:38.24,Kate AVERY,10 OCT 1991,GBR,2f1,,"New York, NY (USA)",01 FEB 2014,1089
59,4:38.25,Nicole BUSH,04 APR 1986,USA,9,,"New York, NY (USA)",25 JAN 2014,1089
60,4:38.26,Laura THWEATT,17 DEC 1988,USA,1,,"Lincoln, NE (USA)",08 FEB 2014,1089
61,4:38.28,Olivia BURNE,03 SEP 1991,NZL,4f1,,"Boston, MA (USA)",07 FEB 2014,1089
62,4:38.41,Elizabeth WHELAN,05 OCT 1993,CAN,1f1,,"Winston Salem, NC (USA)",15 FEB 2014,1088
63,4:38.46,Alexa EFRAIMSON,20 FEB 1997,USA,1f2,,"New York, NY (USA)",16 MAR 2014,1087
64,4:38.49,Dominique SCOTT,24 JUN 1992,RSA,1,,"Fayetteville, AR (USA)",17 JAN 2014,1087
65,4:38.60,Stephanie GARCIA,03 MAY 1988,USA,3,,"Winston Salem, NC (USA)",01 FEB 2014,1086
66,4:38.67,Annie LEHARDY,18 OCT 1992,USA,2f1,,"Winston Salem, NC (USA)",15 FEB 2014,1086
67,4:38.82,Emily LIPARI,19 NOV 1992,USA,1,,"Albuquerque, NM (USA)",15 MAR 2014,1085
68,4:39.11,Ashley HIGGINSON,17 MAR 1989,USA,5f1,,"Boston, MA (USA)",07 FEB 2014,1083
69,4:39.12,Stephanie BROWN,04 MAR 1991,USA,2,,"Albuquerque, NM (USA)",15 MAR 2014,1083
70,4:39.20,Grace HEYMSFIELD,24 MAR 1992,USA,1h1,,"College Station, TX (USA)",28 FEB 2014,1082
71,4:39.37,Rhianwedd PRICE-WEIMER,11 AUG 1994,GBR,1,,"Fayetteville, AR (USA)",14 FEB 2014,1081
72,4:39.41,Monica ADLER,14 MAR 1992,USA,6f1,,"Boston, MA (USA)",07 FEB 2014,1081
73,4:39.45,Stephanie SCHAPPERT,25 APR 1993,USA,2f2,,"New York, NY (USA)",08 FEB 2014,1080
74,4:39.5h,Olga TARANTINOVA,28 NOV 1987,RUS,1,,Shchelkovo (RUS),28 DEC 2013,1080
75,4:39.52,Shelby HOULIHAN,08 FEB 1993,USA,3,,"Albuquerque, NM (USA)",15 MAR 2014,1080
76,4:39.53,Alexis PANISSE,21 JUN 1993,DOM,2h1,,"College Station, TX (USA)",28 FEB 2014,1080
77,4:39.61,Cory Ann MCGEE,29 MAY 1992,USA,4,,"Albuquerque, NM (USA)",15 MAR 2014,1079
78,4:39.64,Carly HAMILTON,15 FEB 1993,USA,3h1,,"College Station, TX (USA)",28 FEB 2014,1079
79,4:39.89,Cydney ROSS,16 MAR 1990,USA,3f1,,"New York, NY (USA)",01 FEB 2014,1077
80,4:40.00,Emily SISSON,12 OCT 1991,USA,3f2,,"Boston, MA (USA)",24 JAN 2014,1077
81,4:40.18,Carly HAMILTON,15 FEB 1993,USA,5,,"Albuquerque, NM (USA)",15 MAR 2014,1075
82,4:40.28,Alexis PANISSE,21 JUN 1993,DOM,2,,"Fayetteville, AR (USA)",14 FEB 2014,1075
82,4:40.28,Abbey COOPER,25 MAY 1992,USA,1,,"Hanover, NH (USA)",02 MAR 2014,1075
84,4:40.35,Molly RENFER,22 AUG 1993,SUI,7f1,,"Boston, MA (USA)",07 FEB 2014,1074
85,4:40.39,Colleen QUIGLEY,20 NOV 1992,USA,6,,"Albuquerque, NM (USA)",15 MAR 2014,1074
86,4:40.47,Catherine BECK,25 SEP 1985,USA,4f1,,"New York, NY (USA)",01 FEB 2014,1073
87,4:40.53,Angel PICCIRILLO,08 JAN 1994,USA,7f1,,"Boston, MA (USA)",02 MAR 2014,1073
88,4:40.86,Leah O'CONNOR,30 AUG 1992,USA,7,,"Albuquerque, NM (USA)",15 MAR 2014,1070
89,4:40.87,Monica ADLER,14 MAR 1992,USA,8,,"Albuquerque, NM (USA)",15 MAR 2014,1070
90,4:40.97,Agata STRAUSA,02 DEC 1989,LAT,5,,"College Station, TX (USA)",01 MAR 2014,1070
91,4:41.10,Elinor KIRK,26 APR 1989,GBR,1f2,,"Birmingham, AL (USA)",01 MAR 2014,1069
92,4:41.15,Amanda ECCLESTON,18 JUN 1990,USA,1,,"Hillsdale, MI (USA)",11 JAN 2014,1068
93,4:41.18,Rebekah GREENE,26 DEC 1993,NZL,6,,"College Station, TX (USA)",01 MAR 2014,1068
94,4:41.23,Cory Ann MCGEE,29 MAY 1992,USA,1h2,,"Albuquerque, NM (USA)",14 MAR 2014,1068
95,4:41.26,Stephanie BROWN,04 MAR 1991,USA,2,,"Fayetteville, AR (USA)",17 JAN 2014,1068
96,4:41.36,Nicol TRAYNOR,06 MAY 1989,USA,2f1,,"New York, NY (USA)",08 MAR 2014,1067
97,4:41.56,Stephanie BROWN,04 MAR 1991,USA,2h2,,"Albuquerque, NM (USA)",14 MAR 2014,1066
98,4:41.73,Ellinor PURRIER,20 FEB 1995,USA,1f2,,"New York, NY (USA)",24 FEB 2014,1064
99,4:41.75,Rhianwedd PRICE-WEIMER,11 AUG 1994,GBR,1f1,,"New York, NY (USA)",08 FEB 2014,1064
100,4:42.40,Allison PEARE,19 NOV 1991,USA,3h2,,"Albuquerque, NM (USA)",14 MAR 2014,1060
101,4:42.44,Jackie ARESON,31 MAR 1988,AUS,1,,"Houston, TX (USA)",17 JAN 2014,1059
102,4:42.51,Colleen QUIGLEY,20 NOV 1992,USA,4h2,,"Albuquerque, NM (USA)",14 MAR 2014,1059
103,4:42.52,Tricia TERRY,,USA,3,,"Fayetteville, AR (USA)",14 FEB 2014,1059
104,4:42.56,Rebecca FRIDAY,07 MAY 1991,USA,2,,"Houston, TX (USA)",17 JAN 2014,1059
104,4:42.56,Monica ADLER,14 MAR 1992,USA,5h2,,"Albuquerque, NM (USA)",14 MAR 2014,1059
106,4:42.58,Brianna SCHWARTZ,17 AUG 1997,USA,1,,"University Park, PA (USA)",01 MAR 2014,1058
107,4:42.60,Molly HANSON,,USA,2f1,,"New York, NY (USA)",08 FEB 2014,1058
108,4:42.74,Amanda MERGAERT,04 SEP 1991,USA,4,,"Winston Salem, NC (USA)",01 FEB 2014,1057
109,4:42.79,Dana MECKE,20 SEP 1987,USA,1,,"College Station, TX (USA)",15 FEB 2014,1057
109,4:42.79,Keri WOOD,05 FEB 1991,USA,4h1,,"College Station, TX (USA)",28 FEB 2014,1057
111,4:42.87,Carly HAMILTON,15 FEB 1993,USA,6h2,,"Albuquerque, NM (USA)",14 MAR 2014,1056
112,4:42.93,Audrey HUTH,05 JUN 1991,USA,1,,"State College, PA (USA)",01 FEB 2014,1056
112,4:42.93,Polina CHECHYOTKA,01 DEC 1989,RUS,3,,St. Petersburg (RUS),08 FEB 2014,1056
114,4:43.06,Leah O'CONNOR,30 AUG 1992,USA,1h1,,"Albuquerque, NM (USA)",14 MAR 2014,1055
115,4:43.11,Elizabeth WHELAN,05 OCT 1993,CAN,2h1,,"Albuquerque, NM (USA)",14 MAR 2014,1055
116,4:43.19,Linden HALL,20 JUN 1991,AUS,1h2,,"Clemson, SC (USA)",28 FEB 2014,1054
116,4:43.19,Elizabeth WHELAN,05 OCT 1993,CAN,2h2,,"Clemson, SC (USA)",28 FEB 2014,1054
118,4:43.27,Emily LIPARI,19 NOV 1992,USA,3h1,,"Albuquerque, NM (USA)",14 MAR 2014,1054
119,4:43.36,Ellinor PURRIER,20 FEB 1995,USA,1f2,,"Boston, MA (USA)",07 FEB 2014,1053
120,4:43.39,Kelly CURRAN,14 FEB 1992,USA,3,,"Clemson, SC (USA)",01 MAR 2014,1053
121,4:43.45,Shelby HOULIHAN,08 FEB 1993,USA,4h1,,"Albuquerque, NM (USA)",14 MAR 2014,1052
122,4:43.49,Frances KOONS,02 APR 1986,USA,8f1,,"Boston, MA (USA)",02 MAR 2014,1052
123,4:43.56,Monica ADLER,14 MAR 1992,USA,1f2,,"Lewisburg, PA (USA)",23 FEB 2014,1052
124,4:43.58,Jordan HASAY,21 SEP 1991,USA,1,,"Albuquerque, NM (USA)",15 FEB 2014,1051
125,4:43.64,Chanelle PRICE,22 AUG 1990,USA,1f1,,"Blacksburg, VA (USA)",17 JAN 2014,1051
125,4:43.64,Chanelle PRICE,22 AUG 1990,USA,1,,"Blacksburg, VA (USA)",18 JAN 2014,1051
127,4:43.68,Brigitte MANIA,17 AUG 1991,USA,3f1,,"New York, NY (USA)",08 FEB 2014,1051
128,4:43.69,Ashley HIGGINSON,17 MAR 1989,USA,3f1,,"New York, NY (USA)",08 MAR 2014,1051
129,4:43.70,Shelby HOULIHAN,08 FEB 1993,USA,1f1,,"Albuquerque, NM (USA)",01 FEB 2014,1051
130,4:43.71,Shannon ROWBURY,19 SEP 1984,USA,2,,"Albuquerque, NM (USA)",15 FEB 2014,1051
131,4:43.84,Millie PALADINO,18 OCT 1995,USA,2f2,,"New York, NY (USA)",16 MAR 2014,1050
132,4:43.92,Emily LIPARI,19 NOV 1992,USA,1f3,,"New York, NY (USA)",17 JAN 2014,1049
133,4:44.01,Keri WOOD,05 FEB 1991,USA,7,,"College Station, TX (USA)",01 MAR 2014,1048
134,4:44.23,Melissa SALERNO,22 NOV 1986,USA,4f1,,"New York, NY (USA)",08 MAR 2014,1047
135,4:44.30,Maya REHBERG,28 APR 1994,GER,8f1,,"Boston, MA (USA)",07 FEB 2014,1046
136,4:44.37,Andrea KEKLAK,01 OCT 1993,USA,2,,"State College, PA (USA)",01 FEB 2014,1046
137,4:44.40,Charlotte ARTER,18 JUN 1991,GBR,2f1,,"Albuquerque, NM (USA)",01 FEB 2014,1046
138,4:44.53,Elizabeth MARKOWITZ,,USA,2,,"Hanover, NH (USA)",02 MAR 2014,1045
139,4:44.60,Stephanie SCHAPPERT,25 APR 1993,USA,2f3,,"New York, NY (USA)",17 JAN 2014,1044
140,4:44.61,Georgia PEEL,26 MAY 1994,GBR,1f1,,"Albuquerque, NM (USA)",25 JAN 2014,1044
141,4:44.67,Regina NEUMEYER,24 JUL 1992,GER,9f1,,"Boston, MA (USA)",07 FEB 2014,1044
142,4:44.73,Camille CHAPUS,21 JUN 1994,USA,3,,"State College, PA (USA)",01 FEB 2014,1043
143,4:44.76,Vicky FOUHY,07 JAN 1990,GBR,1h3,,"Clemson, SC (USA)",28 FEB 2014,1043
144,4:44.80,Marta KLEBE,10 NOV 1991,USA,4,,"State College, PA (USA)",01 FEB 2014,1043
145,4:44.81,Tia MARTINEZ,,USA,2,,"College Station, TX (USA)",15 FEB 2014,1043
146,4:44.85,Alexa ARAGON,01 JUN 1992,USA,4,,"Clemson, SC (USA)",01 MAR 2014,1043
147,4:44.86,Katie HARMAN,,USA,1,,"Boston, MA (USA)",09 MAR 2014,1043
148,4:44.92,Colleen QUIGLEY,20 NOV 1992,USA,2f1,,"Albuquerque, NM (USA)",25 JAN 2014,1042
149,4:44.93,Catherine BECK,25 SEP 1985,USA,10,,"New York, NY (USA)",25 JAN 2014,1042
149,4:44.93,Maggie MONTOYA,02 MAY 1995,USA,4,,"Fayetteville, AR (USA)",14 FEB 2014,1042
151,4:45.02,Georgia PEEL,26 MAY 1994,GBR,1f1,,"Birmingham, AL (USA)",18 JAN 2014,1041
152,4:45.19,Nicky AKANDE,10 JUL 1992,USA,3f2,,"New York, NY (USA)",08 FEB 2014,1040
152,4:45.19,Kristen FINDLEY,03 DEC 1990,USA,3,,"College Station, TX (USA)",15 FEB 2014,1040
154,4:45.20,Kennedy WEISNER,01 DEC 1995,USA,3f2,,"New York, NY (USA)",16 MAR 2014,1040
155,4:45.43,Hannah HELKER,,USA,1f3,,"Lincoln, NE (USA)",21 FEB 2014,1039
156,4:45.51,Aisling CUFFE,12 SEP 1993,USA,5,,"State College, PA (USA)",01 FEB 2014,1038
157,4:45.55,Lindsay PRETTYMAN,,USA,2,,"Boston, MA (USA)",09 MAR 2014,1038
158,4:45.62,Viktoriya VORONKO,15 MAY 1991,RUS,1,,"Ypsilanti, MI (USA)",01 FEB 2014,1037
158,4:45.62,Olivia SADLER,01 MAY 1994,GBR,4f2,,"New York, NY (USA)",08 FEB 2014,1037
160,4:45.74,Frances KOONS,02 APR 1986,USA,5f1,,"New York, NY (USA)",08 MAR 2014,1036
161,4:45.76,Sydney LEIHER,23 FEB 1995,USA,5,,"Clemson, SC (USA)",01 MAR 2014,1036
162,4:45.82,Sydney LEIHER,23 FEB 1995,USA,3h2,,"Clemson, SC (USA)",28 FEB 2014,1036
163,4:45.83,Kerri GALLAGHER,31 MAY 1989,USA,1f1,,"Fairfax, VA (USA)",01 FEB 2014,1036
164,4:45.89,Molly RENFER,22 AUG 1993,SUI,3,,"Hanover, NH (USA)",02 MAR 2014,1035
165,4:45.91,Amber SCHULTZ,27 DEC 1990,USA,1f2,,"Pocatello, ID (USA)",01 MAR 2014,1035
166,4:45.94,Stephanie SCHAPPERT,25 APR 1993,USA,5h1,,"Albuquerque, NM (USA)",14 MAR 2014,1035
167,4:45.98,Carmen GRAVES,27 JAN 1991,USA,10f1,,"Boston, MA (USA)",07 FEB 2014,1035
167,4:45.98,Colleen QUIGLEY,20 NOV 1992,USA,2h3,,"Clemson, SC (USA)",28 FEB 2014,1035
169,4:45.99,Alexis PANISSE,21 JUN 1993,DOM,8,,"College Station, TX (USA)",01 MAR 2014,1035
170,4:46.05,Josephine ADAMS,05 MAR 1990,USA,2f2,,"Birmingham, AL (USA)",01 MAR 2014,1034
171,4:46.06,Caroline ALCORTA,27 MAY 1996,USA,1,,"New York, NY (USA)",15 FEB 2014,1034
172,4:46.15,Haley MEIER,06 DEC 1994,USA,6,,"Clemson, SC (USA)",01 MAR 2014,1034
173,4:46.18,Vicky FOUHY,07 JAN 1990,GBR,7,,"Clemson, SC (USA)",01 MAR 2014,1033
174,4:46.23,Rebecca ADDISON,28 MAY 1991,USA,1,,"Ypsilanti, MI (USA)",06 DEC 2013,1033
175,4:46.25,Cory Ann MCGEE,29 MAY 1992,USA,1h3,,"College Station, TX (USA)",28 FEB 2014,1033
176,4:46.31,Rebekah GREENE,26 DEC 1993,NZL,2h3,,"College Station, TX (USA)",28 FEB 2014,1032
177,4:46.36,Kristy LEGG,08 FEB 1990,GBR,2,,"Bloomington, IN (USA)",31 JAN 2014,1032
178,4:46.39,Monika JUODSKAITĖ,03 OCT 1991,LTU,3,,"Fayetteville, AR (USA)",01 FEB 2014,1032
179,4:46.41,Anima BANKS,30 MAR 1994,USA,6,,"State College, PA (USA)",01 FEB 2014,1032
180,4:46.43,Margo MALONE,03 SEP 1993,USA,7,,"State College, PA (USA)",01 FEB 2014,1032
181,4:46.47,Elizabeth BIRD,04 OCT 1994,GBR,3,,"Boston, MA (USA)",09 MAR 2014,1031
182,4:46.59,Erin KOCH,,USA,5f1,,"New York, NY (USA)",01 FEB 2014,1031
183,4:46.61,Samantha BLUSKE,17 JUN 1991,USA,2,,"Lincoln, NE (USA)",08 FEB 2014,1030
184,4:46.72,Yolanda NGARAMBE,14 SEP 1991,SWE,1f3,,"Boston, MA (USA)",01 MAR 2014,1030
185,4:46.73,Brigitte MANIA,17 AUG 1991,USA,4f2,,"Boston, MA (USA)",24 JAN 2014,1030
186,4:46.77,Melissa AGNEW,,USA,1,,"Fargo, ND (USA)",08 FEB 2014,1029
187,4:46.82,Alexa ARAGON,01 JUN 1992,USA,3h3,,"Clemson, SC (USA)",28 FEB 2014,1029
188,4:46.84,Sarah PAGANO,23 JUL 1991,USA,2f2,,"Boston, MA (USA)",07 FEB 2014,1029
189,4:46.86,Katherine DELANEY,03 APR 1993,USA,3h3,,"College Station, TX (USA)",28 FEB 2014,1029
190,4:46.90,Lindsay PRETTYMAN,,USA,1f5,,"New York, NY (USA)",08 FEB 2014,1028
191,4:46.92,Charlotte BROWNING,08 OCT 1987,GBR,5,,"Winston Salem, NC (USA)",01 FEB 2014,1028
192,4:46.94,Olivia BURNE,03 SEP 1991,NZL,7h2,,"Albuquerque, NM (USA)",14 MAR 2014,1028
193,4:46.96,Emily SHEARER,,USA,4,,"Hanover, NH (USA)",02 MAR 2014,1028
194,4:47.03,Victoria GERLACH,02 JUN 1994,USA,1f1,,"University Park, PA (USA)",18 JAN 2014,1028
195,4:47.09,Jocelyn HUBBARD,04 APR 1994,USA,3f1,,"Boston, MA (USA)",15 FEB 2014,1027
196,4:47.11,Sara BARRON,20 NOV 1994,USA,4h3,,"College Station, TX (USA)",28 FEB 2014,1027
196,4:47.11,Sarah MARTINELLI,,USA,6f1,,"New York, NY (USA)",08 MAR 2014,1027
198,4:47.12,Viktoriya VORONKO,15 MAY 1991,RUS,1,,"Ypsilanti, MI (USA)",10 JAN 2014,1027
199,4:47.13,Sabrina SOUTHERLAND,18 DEC 1995,USA,5f2,,"New York, NY (USA)",08 FEB 2014,1027
200,4:47.20,Brittany SHEFFEY,18 DEC 1988,USA,11,,"New York, NY (USA)",25 JAN 2014,1026
201,4:47.27,Katie PORADA,14 MAR 1992,USA,1,,"Champaign, IL (USA)",22 FEB 2014,1026
202,4:47.33,Allison PEARE,19 NOV 1991,USA,9,,"Albuquerque, NM (USA)",15 MAR 2014,1025
203,4:47.34,Alyssa SCHNEIDER,16 APR 1993,USA,5,,"Fayetteville, AR (USA)",14 FEB 2014,1025
203,4:47.34,Kelly CURRAN,14 FEB 1992,USA,1h1,,"Clemson, SC (USA)",28 FEB 2014,1025
205,4:47.35,Yolanda NGARAMBE,14 SEP 1991,SWE,2f2,,"New York, NY (USA)",24 FEB 2014,1025
206,4:47.37,Samantha GINTHER,07 AUG 1990,USA,3,,"Bloomington, IN (USA)",31 JAN 2014,1025
207,4:47.39,Haley MEIER,06 DEC 1994,USA,8,,"State College, PA (USA)",01 FEB 2014,1025
208,4:47.44,Charlene LIPSEY,16 JUL 1991,USA,1f1,,"Houston, TX (USA)",01 FEB 2014,1025
209,4:47.46,Alyssa SCHNEIDER,16 APR 1993,USA,1f4,,"Champaign, IL (USA)",18 JAN 2014,1025
210,4:47.49,Molly RENFER,22 AUG 1993,SUI,5f2,,"Boston, MA (USA)",24 JAN 2014,1024
210,4:47.49,Regina NEUMEYER,24 JUL 1992,GER,4f1,,"Boston, MA (USA)",15 FEB 2014,1024
210,4:47.49,Ryanna HENDERSON,,USA,4h2,,"Clemson, SC (USA)",28 FEB 2014,1024
213,4:47.59,Emma BATES,08 JUL 1992,USA,1f1,,"Nampa, ID (USA)",25 JAN 2014,1024
214,4:47.60,Leigha ANDERSON,,USA,2f1,,"University Park, PA (USA)",18 JAN 2014,1024
215,4:47.61,Emily SHEARER,,USA,3f1,,"University Park, PA (USA)",18 JAN 2014,1024
216,4:47.64,Dana GIORDANO,30 DEC 1993,USA,6f2,,"Boston, MA (USA)",24 JAN 2014,1023
217,4:47.65,Haley MEIER,06 DEC 1994,USA,2h1,,"Clemson, SC (USA)",28 FEB 2014,1023
218,4:47.72,Megan MANSY,27 MAR 1994,USA,4h3,,"Clemson, SC (USA)",28 FEB 2014,1023
219,4:47.78,Agata STRAUSA,02 DEC 1989,LAT,1h2,,"College Station, TX (USA)",28 FEB 2014,1022
220,4:47.80,Megan MALASARTE,01 AUG 1992,USA,2f1,,"Birmingham, AL (USA)",18 JAN 2014,1022
221,4:47.96,Katherine DELANEY,03 APR 1993,USA,9,,"College Station, TX (USA)",01 MAR 2014,1021
222,4:48.06,Hannah MEIER,06 DEC 1994,USA,3h1,,"Clemson, SC (USA)",28 FEB 2014,1020
223,4:48.11,Sarah GILLESPIE,29 JUN 1994,USA,5,,"Hanover, NH (USA)",02 MAR 2014,1020
224,4:48.13,Emily SHEARER,,USA,1h2,,"Hanover, NH (USA)",01 MAR 2014,1020
224,4:48.13,Emily DE LA BRUYERE,31 MAR 1993,USA,6,,"Hanover, NH (USA)",02 MAR 2014,1020
226,4:48.15,Brianna SCHWARTZ,17 AUG 1997,USA,1,,"Edinboro, PA (USA)",22 FEB 2014,1020
227,4:48.16,Jillian KING,21 MAR 1990,USA,1f1,,"Hanover, NH (USA)",12 JAN 2014,1020
227,4:48.16,Kennedy WEISNER,01 DEC 1995,USA,2,,"New York, NY (USA)",15 FEB 2014,1020
229,4:48.20,Hannah WALKER,09 AUG 1991,USA,3f1,,"Birmingham, AL (USA)",18 JAN 2014,1019
230,4:48.29,Elizabeth MARKOWITZ,,USA,5f1,,"Boston, MA (USA)",15 FEB 2014,1019
231,4:48.30,Rebekah GREENE,26 DEC 1993,NZL,8h2,,"Albuquerque, NM (USA)",14 MAR 2014,1019
232,4:48.35,Olivia SADLER,01 MAY 1994,GBR,6f1,,"New York, NY (USA)",01 FEB 2014,1018
232,4:48.35,Margaret DONOVAN,,USA,4,,"Boston, MA (USA)",09 MAR 2014,1018
234,4:48.44,Allison PEARE,19 NOV 1991,USA,2h2,,"College Station, TX (USA)",28 FEB 2014,1018
235,4:48.45,Ellinor PURRIER,20 FEB 1995,USA,1f1,,"Boston, MA (USA)",24 JAN 2014,1018
236,4:48.48,Alicia NELSON,20 OCT 1990,USA,3f1,,"Albuquerque, NM (USA)",25 JAN 2014,1018
236,4:48.48,Melissa SALERNO,22 NOV 1986,USA,12,,"New York, NY (USA)",25 JAN 2014,1018
